trial_number,alpha_id,traj_id,human_ave,robot_ave,overall_ave,human_total,robot_total,overall_total,human_dim_ave,robot_dim_ave,overall_dim_ave,human_dim_total,robot_dim_total,overall_dim_total
1,5,0,0.04980792460090163,0.022906731101279845,0.04980792460090163,20.72009663397508,9.529200138132415,20.72009663397508,"[0.034087560111594896, 0.02998317823997971, 0.0357313677098746]","[0.0, 0.0, 0.022906731101279845]","[0.034087560111594896, 0.02998317823997971, 0.0357313677098746]","[14.180425006423476, 12.47300214783156, 14.864248967307832]","[0.0, 0.0, 9.529200138132415]","[14.180425006423476, 12.47300214783156, 14.864248967307832]"
2,5,0,0.01882907990307324,0.022906731101279845,0.01882907990307324,7.832897239678468,9.529200138132415,7.832897239678468,"[0.01937018733666581, 0.01002474697900786, 0.013329065869094336]","[0.0, 0.0, 0.022906731101279845]","[0.01937018733666581, 0.01002474697900786, 0.013329065869094336]","[8.057997932052977, 4.17029474326727, 5.544891401543244]","[0.0, 0.0, 9.529200138132415]","[8.057997932052977, 4.17029474326727, 5.544891401543244]"
3,5,5,0.017644852989788372,0.022981845269484304,0.017644852989788372,7.340258843751963,9.56044763210547,7.340258843751963,"[0.026308066795670625, 0.007175885277277555, 0.014872145034087344]","[0.0, 0.0, 0.022981845269484304]","[0.026308066795670625, 0.007175885277277555, 0.014872145034087344]","[10.94415578699898, 2.985168275347463, 6.186812334180335]","[0.0, 0.0, 9.56044763210547]","[10.94415578699898, 2.985168275347463, 6.186812334180335]"
4,4,4,0.017565134992796598,0.024476515649908395,0.01364443056228254,7.289531022010588,10.157753994711983,5.662438683347254,"[0.03778867277519841, 0.00774348664709487, 0.014708116040110504]","[0.0, 0.0, 0.024476515649908395]","[0.03023093822015871, 0.0061947893176758995, 0.01109435308498199]","[15.68229920170734, 3.213546958544371, 6.103868156645859]","[0.0, 0.0, 10.157753994711983]","[12.545839361365864, 2.570837566835498, 4.604156530267526]"
5,3,3,0.01965611437561539,0.022774016811153555,0.013425914146127194,8.176943580256001,9.473990993439878,5.585180284788913,"[0.01131359238588454, 0.009591442558731712, 0.014963337474525782]","[0.0, 0.0, 0.022774016811153555]","[0.006788155431530732, 0.005754865535239026, 0.01106974168434781]","[4.706454432527969, 3.990040104432392, 6.224748389402725]","[0.0, 0.0, 9.473990993439878]","[2.8238726595167845, 2.394024062659435, 4.605012540688689]"
6,2,2,0.0283829677370747,0.025249762842388262,0.014703802325424184,11.807314578623075,10.503901342433517,6.116781767376461,"[0.04063953162801297, 0.010060734728000882, 0.02479488056326064]","[0.0, 0.0, 0.025249762842388262]","[0.016255812651205185, 0.004024293891200351, 0.01361288486919453]","[16.906045157253395, 4.185265646848367, 10.314670314316427]","[0.0, 0.0, 10.503901342433517]","[6.762418062901356, 1.6741062587393463, 5.662960105584924]"
7,1,1,0.02933555499687113,0.02230948571009693,0.017319325307324038,12.20359087869839,9.280746055400323,7.2048393278468,"[0.006640605285213856, 0.021034529507109417, 0.017045552928880596]","[0.0, 0.0, 0.02230948571009693]","[0.0013281210570427746, 0.004206905901421884, 0.0164138572295368]","[2.762491798648964, 8.750364274957517, 7.090950018414328]","[0.0, 0.0, 9.280746055400323]","[0.5524983597297942, 1.7500728549915037, 6.828164607487309]"
8,5,1,0.02283900089073472,0.02230948571009693,0.02283900089073472,9.501024370545643,9.280746055400323,9.501024370545643,"[0.02411222534066883, 0.009149181394372556, 0.019347640594958603]","[0.0, 0.0, 0.02230948571009693]","[0.02411222534066883, 0.009149181394372556, 0.019347640594958603]","[10.030685741718234, 3.8060594600589837, 8.048618487502779]","[0.0, 0.0, 9.280746055400323]","[10.030685741718234, 3.8060594600589837, 8.048618487502779]"
9,5,2,0.014560560712820145,0.025249762842388262,0.014560560712820145,6.05719325653318,10.503901342433517,6.05719325653318,"[0.018444768029252014, 0.005951781148683047, 0.011582271416901395]","[0.0, 0.0, 0.025249762842388262]","[0.018444768029252014, 0.005951781148683047, 0.011582271416901395]","[7.673023500168838, 2.475940957852148, 4.81822490943098]","[0.0, 0.0, 10.503901342433517]","[7.673023500168838, 2.475940957852148, 4.81822490943098]"
10,4,4,0.15388971306493396,0.024476515649908395,0.12303513942114738,63.86423092194759,10.157753994711983,51.059582859776164,"[0.0011148152615503282, 0.150297270590873, 0.020305914298143796]","[0.0, 0.0, 0.024476515649908395]","[0.0008918522092402625, 0.12023781647269836, 0.01540985523164193]","[0.4626483335433862, 62.37336729521229, 8.426954433729675]","[0.0, 0.0, 10.157753994711983]","[0.37011866683470895, 49.89869383616982, 6.395089921131401]"
11,1,1,0.10642665755311877,0.02233690450840456,0.028548895621232275,44.167062884544286,9.269815370987892,11.847791682811394,"[0.00014337432686162277, 0.09327199164353668, 0.034076674276853694]","[0.0, 0.0, 0.02233690450840456]","[2.8674865372280145e-05, 0.018654398328707335, 0.015820869238279477]","[0.05950034564757345, 38.70787653206772, 14.141819824894283]","[0.0, 0.0, 9.269815370987892]","[0.01190006912949626, 7.7415753064135435, 6.565660733885983]"
12,1,1,0.15983238774176378,0.02230948571009693,0.037811414816528936,66.49027330057373,9.280746055400323,15.729548563676039,"[0.0006843617872722696, 0.15530672120253097, 0.023413576510801073]","[0.0, 0.0, 0.02230948571009693]","[0.0001368723574544095, 0.031061344240506186, 0.016560484947164087]","[0.28469450350526415, 64.60759602025288, 9.740047828493246]","[0.0, 0.0, 9.280746055400323]","[0.056938900701034356, 12.921519204050574, 6.8891617380202606]"
