trial_number,alpha_id,traj_id,human_ave,overall_ave,human_total,overall_total,human_dim_ave,overall_dim_ave,human_dim_total,overall_dim_total
11,2,2,0.032316426812236,0.012926570724894395,13.411317127077941,5.364526850831174,"[0.018176421387000024, 0.021771218722412746, 0.020474657406886334]","[0.007270568554800008, 0.00870848748896509, 0.008189862962754528]","[7.543214875605011, 9.03505576980129, 8.496982823857829]","[3.017285950242003, 3.614022307920512, 3.398793129543129]"
12,2,4,0.028017326738856152,0.011206930695542468,11.65520792336416,4.662083169345666,"[0.025056220504076212, 0.019119677076431453, 0.016834697072207312]","[0.010022488201630486, 0.007647870830572574, 0.0067338788288829315]","[10.423387729695705, 7.953785663795484, 7.0032339820382425]","[4.169355091878282, 3.1815142655181905, 2.8012935928152993]"
13,2,1,0.03538374209837149,0.014153496839348597,14.684252970824167,5.873701188329668,"[0.03062853381240681, 0.029359889639772253, 0.015876619778840088]","[0.012251413524962718, 0.011743955855908903, 0.006350647911536032]","[12.710841532148827, 12.184354200505485, 6.588797208218636]","[5.084336612859528, 4.873741680202195, 2.635518883287453]"
14,2,3,0.06613125133747887,0.026452500534991544,27.510600556391207,11.004240222556483,"[0.016054698420744556, 0.05224152050922431, 0.03516480415417988]","[0.006421879368297823, 0.02089660820368974, 0.014065921661671968]","[6.6787545430297355, 21.732472531837313, 14.628558528138829]","[2.6715018172118943, 8.692989012734932, 5.8514234112555386]"
15,2,5,0.023982470476245205,0.00959298819049808,9.976707718118005,3.9906830872472008,"[0.04824234574066915, 0.00886399865148543, 0.020847543203610763]","[0.01929693829626765, 0.0035455994605941735, 0.008339017281444304]","[20.068815828118368, 3.687423439017939, 8.672577972702078]","[8.027526331247342, 1.4749693756071762, 3.4690311890808307]"
16,1,3,0.0580668872661027,0.011613377453220528,24.09775821543262,4.819551643086519,"[0.038246900690324485, 0.026897571559729473, 0.04562151217132318]","[0.007649380138064895, 0.005379514311945892, 0.009124302434264632]","[15.87246378648466, 11.162492197287731, 18.93292755109912]","[3.1744927572969317, 2.232498439457545, 3.7865855102198225]"
17,1,5,0.026887311080267682,0.005377462216053535,11.185121409391355,2.2370242818782704,"[0.04770312066010475, 0.014914886467091857, 0.018909556644763605]","[0.009540624132020956, 0.0029829772934183746, 0.003781911328952721]","[19.844498194603577, 6.204592770310213, 7.86637556422166]","[3.9688996389207176, 1.2409185540620438, 1.573275112844332]"
18,1,4,0.04233174170437559,0.008466348340875117,17.610004549020246,3.5220009098040483,"[0.020701144901613292, 0.035988314268880967, 0.019923051528072087]","[0.00414022898032266, 0.007197662853776198, 0.003984610305614414]","[8.61167627907113, 14.971138735854481, 8.287989435677988]","[1.7223352558142264, 2.9942277471708985, 1.6575978871355963]"
19,1,2,0.041118270786323054,0.00822365415726461,17.10520064711039,3.4210401294220776,"[0.012742116855289594, 0.033628962569265265, 0.020068692321579876]","[0.0025484233710579207, 0.006725792513853066, 0.004013738464315974]","[5.300720611800471, 13.98964842881435, 8.348576005777229]","[1.060144122360095, 2.7979296857628757, 1.669715201155445]"
20,1,1,0.044829508570461085,0.008965901714092225,18.64907556531181,3.729815113062365,"[0.03590672674852423, 0.026636296415232467, 0.03152459282826004]","[0.007181345349704844, 0.005327259283046496, 0.0063049185656520144]","[14.937198327386078, 11.080699308736706, 13.114230616556178]","[2.987439665477215, 2.2161398617473425, 2.622846123311238]"
21,5,5,0.023440489227460407,0.023440489227460407,9.751243518623529,9.751243518623529,"[0.04309260552879554, 0.008281385352610488, 0.019856104418286204]","[0.04309260552879554, 0.008281385352610488, 0.019856104418286204]","[17.926523899978946, 3.4450563066859634, 8.26013943800706]","[17.926523899978946, 3.4450563066859634, 8.26013943800706]"
22,5,2,0.037581879655377806,0.037581879655377806,15.59648005698179,15.59648005698179,"[0.02157290810246835, 0.02066940561010925, 0.02802812524134902]","[0.02157290810246835, 0.02066940561010925, 0.02802812524134902]","[8.952756862524366, 8.577803328195339, 11.631671975159843]","[8.952756862524366, 8.577803328195339, 11.631671975159843]"
23,5,3,0.030516932856912267,0.030516932856912267,12.695044068475504,12.695044068475504,"[0.07130619479546076, 0.009528392418596009, 0.02759214300236903]","[0.07130619479546076, 0.009528392418596009, 0.02759214300236903]","[29.663377034911676, 3.96381124613594, 11.478331488985518]","[29.663377034911676, 3.96381124613594, 11.478331488985518]"
24,5,1,0.03802549782889446,0.03802549782889446,15.818607096820093,15.818607096820093,"[0.06498212632630823, 0.01150760556855775, 0.03365845359713605]","[0.06498212632630823, 0.01150760556855775, 0.03365845359713605]","[27.032564551744226, 4.787163916520024, 14.001916696408594]","[27.032564551744226, 4.787163916520024, 14.001916696408594]"
25,5,4,0.03971118711769196,0.03971118711769196,16.519853840959858,16.519853840959858,"[0.0298184008644339, 0.02517577294701284, 0.02599065259622228]","[0.0298184008644339, 0.02517577294701284, 0.02599065259622228]","[12.404454759604503, 10.47312154595734, 10.812111480028468]","[12.404454759604503, 10.47312154595734, 10.812111480028468]"
26,4,4,0.028801066246488847,0.02304085299719105,11.98124355853936,9.584994846831476,"[0.03692247255685152, 0.015905489886155918, 0.0210872916948596]","[0.029537978045481268, 0.012724391908924732, 0.016869833355887667]","[15.359748583650234, 6.616683792640862, 8.772313345061594]","[12.287798866920207, 5.2933470341126885, 7.01785067604927]"
27,4,1,0.029166276747437856,0.02333302139795025,12.10400485018671,9.683203880149355,"[0.03308682695056325, 0.016711722512355125, 0.02063796400188753]","[0.026469461560450526, 0.013369378009884095, 0.016510371201510027]","[13.73103318448375, 6.935364842627377, 8.564755060783325]","[10.984826547586968, 5.548291874101899, 6.8518040486266605]"
28,4,2,0.03758459885555387,0.030067679084443074,15.635193123910408,12.508154499128318,"[0.039387199828070714, 0.019700864456392297, 0.029620209303834525]","[0.03150975986245658, 0.015760691565113828, 0.02369616744306758]","[16.385075128477418, 8.195559613859196, 12.322007070395163]","[13.108060102781936, 6.556447691087352, 9.857605656316114]"
29,4,5,0.034266562459457604,0.02741324996756608,14.254889983134364,11.40391198650749,"[0.0765295490915748, 0.009131679241484846, 0.0315354191070697]","[0.061223639273259876, 0.007305343393187865, 0.02522833528565578]","[31.83629242209512, 3.798778564457696, 13.118734348540997]","[25.46903393767611, 3.039022851566152, 10.494987478832805]"
30,4,3,0.022809930879817582,0.018247944703854078,9.488931246004114,7.591144996803296,"[0.08058547922400185, 0.0058938207106768205, 0.020953796384443273]","[0.0644683833792015, 0.00471505656854146, 0.0167630371075546]","[33.523559357184766, 2.451829415641557, 8.7167792959284]","[26.81884748574782, 1.9614635325132472, 6.973423436742713]"
