trial_number,alpha_id,traj_id,human_ave,robot_ave,overall_ave,human_total,robot_total,overall_total,human_dim_ave,robot_dim_ave,overall_dim_ave,human_dim_total,robot_dim_total,overall_dim_total
17,4,3,0.02182147915273199,0.022774016811153555,0.01598881105419025,9.077735327536509,9.473990993439878,6.651345398543144,"[0.036760954687737615, 0.014067061865144151, 0.014329326729892376]","[0.0, 0.0, 0.022774016811153555]","[0.029408763750190085, 0.011253649492115322, 0.009239353408688408]","[15.292557150098848, 5.851897735899967, 5.960999919635229]","[0.0, 0.0, 9.473990993439878]","[12.234045720079076, 4.6815181887199735, 3.843571018014378]"
18,4,4,0.017822858428848915,0.024430745429344737,0.014546262136555698,7.414309106401149,10.16319009860741,6.0512450488071705,"[0.029574195300424398, 0.0085792868596081, 0.014040477845592909]","[0.0, 0.0, 0.024430745429344737]","[0.02365935624033953, 0.006863429487686473, 0.01132570629553626]","[12.30286524497655, 3.56898333359697, 5.84083878376665]","[0.0, 0.0, 10.16319009860741]","[9.842292195981244, 2.8551866668775725, 4.711493818943084]"
19,4,5,0.0191933818169024,0.022981845269484304,0.01448963945007223,7.984446835831398,9.56044763210547,6.027690011230048,"[0.017340857225405192, 0.011709711962896633, 0.013414168403683842]","[0.0, 0.0, 0.022981845269484304]","[0.013872685780324138, 0.009367769570317298, 0.009458966432654621]","[7.21379660576856, 4.871240176564999, 5.5802940559324785]","[0.0, 0.0, 9.56044763210547]","[5.771037284614842, 3.8969921412519963, 3.9349300359843222]"
20,4,1,0.016420591280332564,0.02230948571009693,0.01339495245399361,6.830965972618347,9.280746055400323,5.572300220861342,"[0.040411669592031046, 0.012548943725690072, 0.009095844039908782]","[0.0, 0.0, 0.02230948571009693]","[0.03232933567362486, 0.010039154980552077, 0.007734287010551671]","[16.811254550284914, 5.22036058988707, 3.783871120602053]","[0.0, 0.0, 9.280746055400323]","[13.449003640227941, 4.176288471909664, 3.217463396389495]"
21,2,3,0.022338501276356407,0.022774016811153555,0.015231492603077266,9.292816530964265,9.473990993439878,6.336300922880143,"[0.025205013418269823, 0.01460529428675946, 0.013402305490087965]","[0.0, 0.0, 0.022774016811153555]","[0.010082005367307927, 0.005842117714703787, 0.012830379735967177]","[10.485285582000246, 6.075802423291935, 5.575359083876593]","[0.0, 0.0, 9.473990993439878]","[4.194114232800097, 2.4303209693167753, 5.337437970162346]"
22,2,5,0.04135595194536946,0.022981845269484304,0.01841658034077629,17.204076009273695,9.56044763210547,7.661297421762937,"[0.03322275752792467, 0.02225063554396524, 0.032622531574105225]","[0.0, 0.0, 0.022981845269484304]","[0.013289103011169867, 0.008900254217586084, 0.014801730436085446]","[13.820667131616661, 9.256264386289539, 13.570973134827772]","[0.0, 0.0, 9.56044763210547]","[5.528266852646665, 3.702505754515811, 6.157519861411545]"
23,2,2,0.03353428655675124,0.025249762842388262,0.020830628265212012,13.950263207608517,10.503901342433517,8.665541358328197,"[0.03135051771851052, 0.021592213628933918, 0.021771331216940117]","[0.0, 0.0, 0.025249762842388262]","[0.012540207087404205, 0.008636885451573578, 0.017775485314918047]","[13.041815370900379, 8.98236086963651, 9.056873786247088]","[0.0, 0.0, 10.503901342433517]","[5.2167261483601495, 3.5929443478546084, 7.394601891005907]"
24,2,1,0.03727803235446135,0.02230948571009693,0.018555099572565615,15.507661459455923,9.280746055400323,7.718921422187296,"[0.01658373957007826, 0.026962394008080464, 0.0193301148446189]","[0.0, 0.0, 0.02230948571009693]","[0.0066334958280313055, 0.010784957603232179, 0.012208525209233271]","[6.898835661152556, 11.216355907361473, 8.041327775361463]","[0.0, 0.0, 9.280746055400323]","[2.7595342644610232, 4.486542362944586, 5.078746487041041]"
25,2,4,0.035768407215394135,0.024430745429344737,0.01498708124056708,14.87965740160396,10.16319009860741,6.234625796075905,"[0.027736773860307908, 0.017088796834066493, 0.028521192443998474]","[0.0, 0.0, 0.024430745429344737]","[0.011094709544123175, 0.0068355187336266035, 0.012561514559435284]","[11.53849792588809, 7.108939482971661, 11.864816056703365]","[0.0, 0.0, 10.16319009860741]","[4.615399170355241, 2.843575793188667, 5.225590056725078]"
26,1,4,0.061261858224293135,0.024430745429344737,0.019893273849069193,25.484933021305945,10.16319009860741,8.275601921212784,"[0.05573757328414573, 0.035195575030315236, 0.0445287117526291]","[0.0, 0.0, 0.024430745429344737]","[0.011147514656829154, 0.007039115006063048, 0.017492879527997007]","[23.186830486204624, 14.641359212611137, 18.523944089093703]","[0.0, 0.0, 10.16319009860741]","[4.637366097240928, 2.928271842522228, 7.277037883646755]"
27,1,1,0.03804539379894947,0.02230948571009693,0.016940298583880544,15.82688382036298,9.280746055400323,7.047164210894306,"[0.016025766334106857, 0.012560638533847158, 0.03373072523981708]","[0.0, 0.0, 0.02230948571009693]","[0.0032051532668213663, 0.0025121277067694336, 0.016050702037465184]","[6.666718794988453, 5.225225630080418, 14.031981699763904]","[0.0, 0.0, 9.280746055400323]","[1.3333437589976884, 1.0450451260160845, 6.677092047585517]"
28,1,5,0.031087407132970056,0.022981845269484304,0.019688122305450143,12.932361367315544,9.56044763210547,8.19025887906726,"[0.014550775739851656, 0.014967566375526011, 0.024923539971763924]","[0.0, 0.0, 0.022981845269484304]","[0.002910155147970332, 0.002993513275105205, 0.01916768071151269]","[6.0531227077782885, 6.22650761221882, 10.368192628253793]","[0.0, 0.0, 9.56044763210547]","[1.210624541555658, 1.2453015224437651, 7.973755175989279]"
29,1,2,0.03939795717446791,0.025249762842388262,0.021537632098451245,16.38955018457865,10.503901342433517,8.959654952955718,"[0.025846504461715582, 0.022210553184216685, 0.02856222398629107]","[0.0, 0.0, 0.025249762842388262]","[0.005169300892343113, 0.0044421106368433385, 0.020746891261113773]","[10.752145856073682, 9.239590124634141, 11.881885178297086]","[0.0, 0.0, 10.503901342433517]","[2.150429171214735, 1.8479180249268288, 8.63070676462333]"
30,1,3,0.03235558408737526,0.022774016811153555,0.01842585605416372,13.459922980348109,9.473990993439878,7.665156118532107,"[0.012153693742793934, 0.013443977562702174, 0.026178637441810874]","[0.0, 0.0, 0.022774016811153555]","[0.002430738748558789, 0.002688795512540434, 0.017969837792695283]","[5.055936597002277, 5.592694666084104, 10.890313175793324]","[0.0, 0.0, 9.473990993439878]","[1.0111873194004564, 1.1185389332168205, 7.4754525217612375]"
