trial_number,alpha_id,traj_id,human_ave,robot_ave,overall_ave,human_total,robot_total,overall_total,human_dim_ave,robot_dim_ave,overall_dim_ave,human_dim_total,robot_dim_total,overall_dim_total
1,5,1,0.02870004171249775,0.02230948571009693,0.02870004171249775,11.939217352399064,9.280746055400323,11.939217352399064,"[0.07442592435890004, 0.010513732643150718, 0.025216411751857175]","[0.0, 0.0, 0.02230948571009693]","[0.07442592435890004, 0.010513732643150718, 0.025216411751857175]","[30.961184533302415, 4.373712779550699, 10.490027288772584]","[0.0, 0.0, 9.280746055400323]","[30.961184533302415, 4.373712779550699, 10.490027288772584]"
2,5,2,0.013607259658309341,0.025249762842388262,0.013607259658309341,5.660620017856686,10.503901342433517,5.660620017856686,"[0.04447105466184958, 0.00786375748697863, 0.009461334924095205]","[0.0, 0.0, 0.025249762842388262]","[0.04447105466184958, 0.00786375748697863, 0.009461334924095205]","[18.499958739329426, 3.27132311458311, 3.9359153284236053]","[0.0, 0.0, 10.503901342433517]","[18.499958739329426, 3.27132311458311, 3.9359153284236053]"
3,5,3,0.013806261007212618,0.022774016811153555,0.013806261007212618,5.743404579000449,9.473990993439878,5.743404579000449,"[0.050478018202610254, 0.007547026294164424, 0.010561487347876696]","[0.0, 0.0, 0.022774016811153555]","[0.050478018202610254, 0.007547026294164424, 0.010561487347876696]","[20.998855572285866, 3.1395629383724004, 4.393578736716705]","[0.0, 0.0, 9.473990993439878]","[20.998855572285866, 3.1395629383724004, 4.393578736716705]"
4,5,4,0.013757074279404606,0.024430745429344737,0.013757074279404606,5.722942900232316,10.16319009860741,5.722942900232316,"[0.043436282747968374, 0.008109431151282882, 0.009669031678065359]","[0.0, 0.0, 0.024430745429344737]","[0.043436282747968374, 0.008109431151282882, 0.009669031678065359]","[18.069493623154845, 3.3735233589336793, 4.022317178075189]","[0.0, 0.0, 10.16319009860741]","[18.069493623154845, 3.3735233589336793, 4.022317178075189]"
5,5,5,0.01564552124885006,0.022981845269484304,0.01564552124885006,6.508536839521625,9.56044763210547,6.508536839521625,"[0.055772244319833846, 0.008997403698332239, 0.01139614216848998]","[0.0, 0.0, 0.022981845269484304]","[0.055772244319833846, 0.008997403698332239, 0.01139614216848998]","[23.20125363705088, 3.7429199385062115, 4.740795142091832]","[0.0, 0.0, 9.56044763210547]","[23.20125363705088, 3.7429199385062115, 4.740795142091832]"
6,3,2,0.020664122923361075,0.025249762842388262,0.013557485520944022,8.596275136118207,10.503901342433517,5.639913976712713,"[0.02561035292704081, 0.005295172897907866, 0.018779635940856916]","[0.0, 0.0, 0.025249762842388262]","[0.015366211756224482, 0.0031771037387447196, 0.012325617816729556]","[10.653906817648977, 2.2027919255296724, 7.812328551396478]","[0.0, 0.0, 10.503901342433517]","[6.3923440905893845, 1.3216751553178034, 5.127457011759495]"
7,3,1,0.016573485306679955,0.022356513211138615,0.010689038906284627,6.877996402272181,9.277952982622525,4.4359511461081205,"[0.0423356256052088, 0.00969012009135261, 0.011302061496169085]","[0.0, 0.0, 0.022356513211138615]","[0.025401375363125263, 0.005814072054811566, 0.007642493509925103]","[17.569284626161654, 4.021399837911333, 4.69035552091017]","[0.0, 0.0, 9.277952982622525]","[10.541570775696984, 2.4128399027468, 3.171634806618918]"
8,3,3,0.01958361553365815,0.022774016811153555,0.013085982611284318,8.14678406200179,9.473990993439878,5.443768766294276,"[0.030793478965724597, 0.0120280514611274, 0.013048448866539978]","[0.0, 0.0, 0.022774016811153555]","[0.01847608737943477, 0.00721683087667643, 0.009782502682176914]","[12.810087249741432, 5.0036694078289985, 5.428154728480631]","[0.0, 0.0, 9.473990993439878]","[7.686052349844865, 3.002201644697395, 4.069521115785596]"
9,3,4,0.02564720929498661,0.024476515649908395,0.013099291861316698,10.643591857419443,10.157753994711983,5.436206122446429,"[0.04004090266767035, 0.014184048156342692, 0.018742590175032697]","[0.0, 0.0, 0.024476515649908395]","[0.024024541600602214, 0.008510428893805617, 0.008208246595992555]","[16.616974607083197, 5.886379984882217, 7.778174922638569]","[0.0, 0.0, 10.157753994711983]","[9.970184764249918, 3.531827990929331, 3.40642233733691]"
10,3,5,0.02074221685129502,0.02298376226200014,0.015223669566491342,8.608019993287433,9.53826133873006,6.317822870093907,"[0.054953058356326266, 0.010813765260621592, 0.015642418338420297]","[0.0, 0.0, 0.02298376226200014]","[0.03297183501379578, 0.006488259156372946, 0.012908122590047618]","[22.8055192178754, 4.48771258315796, 6.491603610444423]","[0.0, 0.0, 9.53826133873006]","[13.68331153072525, 2.6926275498947727, 5.356870874869761]"
11,2,4,0.02675766529279097,0.024476515649908395,0.012904346308466043,11.104431096508252,10.157753994711983,5.355303718013408,"[0.039708038147855146, 0.007620641407919802, 0.023263465244605198]","[0.0, 0.0, 0.024476515649908395]","[0.015883215259142065, 0.003048256563167917, 0.011985170710566716]","[16.478835831359884, 3.162566184286718, 9.654338076511157]","[0.0, 0.0, 10.157753994711983]","[6.591534332543957, 1.2650264737146855, 4.973845844885187]"
