trial_number,alpha_id,traj_id,human_ave,robot_ave,overall_ave,human_total,robot_total,overall_total,human_dim_ave,robot_dim_ave,overall_dim_ave,human_dim_total,robot_dim_total,overall_dim_total
18,1,5,0.038021114,0.022981845,0.018163334,15.81678342,9.560447632,7.555946789,"[0.00973424941332621, 0.012425042880354158, 0.033879067646346045]","[0.0, 0.0, 0.022981845269484304]","[0.0019468498826652385, 0.002485008576070832, 0.017626268472914965]","[4.049447755943704, 5.16881783822733, 14.093692140879954]","[0.0, 0.0, 9.56044763210547]","[0.8098895511887392, 1.0337635676454662, 7.332527684732626]"
19,1,1,0.037685247,0.022309486,0.017556531,15.6770628,9.280746055,7.303517023,"[0.014881621628505898, 0.022062640434972518, 0.026718786425580347]","[0.0, 0.0, 0.02230948571009693]","[0.002976324325701181, 0.004412528086994504, 0.016533284582089722]","[6.1907545974584535, 9.178058420948567, 11.115015153041425]","[0.0, 0.0, 9.280746055400323]","[1.2381509194916913, 1.8356116841897139, 6.877846386149325]"
20,1,3,0.053676569,0.022818065,0.021996939,22.27577605,9.469496821,9.128729679,"[0.048005143710673756, 0.0180953227623161, 0.04514968265218191]","[0.0, 0.0, 0.022818064630025035]","[0.009601028742134749, 0.0036190645524632197, 0.021460801159214466]","[19.92213463992961, 7.509558946361181, 18.737118300655492]","[0.0, 0.0, 9.469496821460389]","[3.984426927985921, 1.5019117892722362, 8.906232481074003]"
21,5,3,0.018239848,0.022828587,0.018239848,7.569536825,9.473863619,7.569536825,"[0.008439170520268513, 0.008240553644993725, 0.014309924160947441]","[0.0, 0.0, 0.0228285870338594]","[0.008439170520268513, 0.008240553644993725, 0.014309924160947441]","[3.502255765911433, 3.419829762672396, 5.938618526793188]","[0.0, 0.0, 9.47386361905165]","[3.502255765911433, 3.419829762672396, 5.938618526793188]"
22,5,1,0.020391762,0.022309486,0.020391762,8.48297288,9.280746055,8.48297288,"[0.013170069507131963, 0.010427746397850617, 0.01591728093323656]","[0.0, 0.0, 0.02230948571009693]","[0.013170069507131963, 0.010427746397850617, 0.01591728093323656]","[5.478748914966896, 4.337942501505856, 6.621588868226409]","[0.0, 0.0, 9.280746055400323]","[5.478748914966896, 4.337942501505856, 6.621588868226409]"
23,5,4,0.019884887,0.024430745,0.019884887,8.272112943,10.1631901,8.272112943,"[0.00968055912187826, 0.010471916235962555, 0.01512224307264545]","[0.0, 0.0, 0.024430745429344737]","[0.00968055912187826, 0.010471916235962555, 0.01512224307264545]","[4.0271125947013555, 4.356317154160423, 6.2908531182205065]","[0.0, 0.0, 10.16319009860741]","[4.0271125947013555, 4.356317154160423, 6.2908531182205065]"
24,5,5,0.017587126,0.022981845,0.017587126,7.316244394,9.560447632,7.316244394,"[0.01697206482169161, 0.00932305393178803, 0.01344294285152726]","[0.0, 0.0, 0.022981845269484304]","[0.01697206482169161, 0.00932305393178803, 0.01344294285152726]","[7.060378965823709, 3.87839043562382, 5.59226422623534]","[0.0, 0.0, 9.56044763210547]","[7.060378965823709, 3.87839043562382, 5.59226422623534]"
25,5,2,0.020684918,0.025249763,0.020684918,8.604925784,10.50390134,8.604925784,"[0.018972096116216638, 0.009702720847046716, 0.0165511493004045]","[0.0, 0.0, 0.025249762842388262]","[0.018972096116216638, 0.009702720847046716, 0.0165511493004045]","[7.892391984346122, 4.036331872371433, 6.885278108968272]","[0.0, 0.0, 10.503901342433517]","[7.892391984346122, 4.036331872371433, 6.885278108968272]"
26,4,2,0.018873487,0.025249763,0.013471431,7.851370657,10.50390134,5.604115353,"[0.02196391620879528, 0.006369529487635943, 0.016172127864458923]","[0.0, 0.0, 0.025249762842388262]","[0.01757113296703626, 0.0050956235901087575, 0.011122125834204579]","[9.136989142858836, 2.6497242668565524, 6.727605191614912]","[0.0, 0.0, 10.503901342433517]","[7.309591314287084, 2.1197794134852432, 4.626804347029105]"
27,4,5,0.019838238,0.022983762,0.014613621,8.232868803,9.538261339,6.064652761,"[0.016090493443370695, 0.006977853712396078, 0.017025744253664196]","[0.0, 0.0, 0.02298376226200014]","[0.012872394754696561, 0.005582282969916866, 0.01221795379014636]","[6.6775547789988385, 2.8958092906443724, 7.065683865270642]","[0.0, 0.0, 9.53826133873006]","[5.342043823199073, 2.316647432515499, 5.07045082291074]"
28,4,1,0.023055626,0.022309486,0.01784636,9.591140282,9.280746055,7.424085733,"[0.014552418466506893, 0.013471379490720574, 0.01608419165136982]","[0.0, 0.0, 0.02230948571009693]","[0.011641934773205501, 0.010777103592576462, 0.012334568161818021]","[6.053806082066868, 5.604093868139759, 6.691023726969845]","[0.0, 0.0, 9.280746055400323]","[4.843044865653488, 4.483275094511808, 5.131180355316297]"
29,4,3,0.015330663,0.022774017,0.01218923,6.37755593,9.473990993,5.070719507,"[0.025336288236616187, 0.007092361032086223, 0.01276150332267875]","[0.0, 0.0, 0.022774016811153555]","[0.020269030589292945, 0.00567388882566898, 0.009931930745276945]","[10.539895906432333, 2.9504221893478686, 5.30878538223436]","[0.0, 0.0, 9.473990993439878]","[8.431916725145864, 2.360337751478296, 4.131683190035209]"
30,4,4,0.014670912,0.024430745,0.012341419,6.103099446,10.1631901,5.134030257,"[0.04855594950770011, 0.007054354397352584, 0.011393586855112086]","[0.0, 0.0, 0.024430745429344737]","[0.03884475960616014, 0.005643483517882066, 0.009534350085762592]","[20.199274995203247, 2.9346114292986747, 4.739732131726628]","[0.0, 0.0, 10.16319009860741]","[16.15941999616262, 2.3476891434389393, 3.9662896356772386]"
