trial_number,alpha_id,traj_id,human_ave,robot_ave,overall_ave,human_total,robot_total,overall_total,human_dim_ave,robot_dim_ave,overall_dim_ave,human_dim_total,robot_dim_total,overall_dim_total
21,2,3,0.02751103107508269,0.022774016811153555,0.02012470523178628,11.444588927234399,9.473990993439878,8.371877376423093,"[0.026908288306905417, 0.013447136556721088, 0.020486522751072378]","[0.0, 0.0, 0.022774016811153555]","[0.010763315322762163, 0.005378854622688437, 0.018533937229969388]","[11.193847935672654, 5.594008807595973, 8.52239346444611]","[0.0, 0.0, 9.473990993439878]","[4.47753917426906, 2.23760352303839, 7.710117887667265]"
22,2,1,0.03651982330236328,0.02230948571009693,0.018199694278243268,15.192246493783124,9.280746055400323,7.571072819749199,"[0.008415579416464173, 0.027467366331967707, 0.020390304713824296]","[0.0, 0.0, 0.02230948571009693]","[0.0033662317665856694, 0.010986946532787086, 0.013306504992611445]","[3.500881037249096, 11.426424394098566, 8.482366760950907]","[0.0, 0.0, 9.280746055400323]","[1.4003524148996385, 4.5705697576394275, 5.535506076926361]"
23,2,2,0.023096188446252833,0.025249762842388262,0.015848778693855183,9.608014393641179,10.503901342433517,6.593091936643756,"[0.00412466128331525, 0.010306895078024812, 0.01822813123847715]","[0.0, 0.0, 0.025249762842388262]","[0.0016498645133261015, 0.0041227580312099225, 0.014689784765696982]","[1.715859093859144, 4.287668352458322, 7.582902595206495]","[0.0, 0.0, 10.503901342433517]","[0.6863436375436582, 1.7150673409833277, 6.110950462529945]"
24,2,4,0.033443203425472225,0.024430745429344737,0.018129285968208137,13.912372624996445,10.16319009860741,7.541782962774585,"[0.011416343060267037, 0.020189719284678147, 0.022694162883234538]","[0.0, 0.0, 0.024430745429344737]","[0.004566537224106823, 0.00807588771387126, 0.01340368321276946]","[4.749198713071087, 8.39892322242611, 9.440771759425568]","[0.0, 0.0, 10.16319009860741]","[1.8996794852284384, 3.359569288970444, 5.575932216512095]"
25,2,5,0.022292282121130273,0.02298376226200014,0.016167672120990018,9.251297080269063,9.53826133873006,6.709583930210857,"[0.021529124785893874, 0.010078373775636744, 0.017670991674501285]","[0.0, 0.0, 0.02298376226200014]","[0.008611649914357547, 0.0040313495102546944, 0.015131703138095236]","[8.934586786145958, 4.1825251168892486, 7.333461544918034]","[0.0, 0.0, 9.53826133873006]","[3.573834714458382, 1.673010046755698, 6.279656802309523]"
26,1,5,0.03485441161607627,0.022981845269484304,0.020300478854151555,14.499435232287729,9.56044763210547,8.444999203327047,"[0.03575676257903024, 0.018122021187263408, 0.026071911657430297]","[0.0, 0.0, 0.022981845269484304]","[0.0071513525158060495, 0.0036244042374526803, 0.019236747849090463]","[14.874813232876578, 7.538760813901577, 10.845915249491004]","[0.0, 0.0, 9.56044763210547]","[2.9749626465753165, 1.507752162780315, 8.002487105221633]"
27,1,4,0.04462687809552587,0.024430745429344737,0.020789576562459243,18.56478128773876,10.16319009860741,8.648463849983045,"[0.018723844664614207, 0.01980052196933781, 0.036123185778341824]","[0.0, 0.0, 0.024430745429344737]","[0.0037447689329228383, 0.003960104393867566, 0.019683209207766117]","[7.7891193804795105, 8.237017139244529, 15.027245283790199]","[0.0, 0.0, 10.16319009860741]","[1.5578238760959007, 1.6474034278489076, 8.188215030430705]"
28,1,1,0.041887857837118764,0.02230948571009693,0.020123292525357717,17.425348860241407,9.280746055400323,8.37128969054881,"[0.014395530442724682, 0.031909361573556685, 0.022626148709496037]","[0.0, 0.0, 0.02230948571009693]","[0.0028791060885449385, 0.006381872314711337, 0.018256443003335076]","[5.988540664173468, 13.274294414599582, 9.412477863150352]","[0.0, 0.0, 9.280746055400323]","[1.1977081328346944, 2.6548588829199162, 7.594680289387392]"
29,1,3,0.0359471153564205,0.022818064630025035,0.02054075360780585,14.918052872914506,9.469496821460389,8.524412747239428,"[0.012023485298759405, 0.01909494370727625, 0.027252688527689223]","[0.0, 0.0, 0.022818064630025035]","[0.0024046970597518796, 0.0038189887414552467, 0.019877716076094256]","[4.989746398985153, 7.924401638519644, 11.309865738991027]","[0.0, 0.0, 9.469496821460389]","[0.99794927979703, 1.5848803277039274, 8.249252171579116]"
30,1,2,0.03091222676944451,0.025249762842388262,0.020472167910220586,12.859486336088915,10.503901342433517,8.516421850651763,"[0.005656492664395425, 0.010195828208626027, 0.027057588471316476]","[0.0, 0.0, 0.025249762842388262]","[0.0011312985328790852, 0.0020391656417252098, 0.020265775846047347]","[2.3531009483884966, 4.241464534788427, 11.255956804067655]","[0.0, 0.0, 10.503901342433517]","[0.4706201896776995, 0.8482929069576873, 8.430562751955696]"
