trial_number,alpha_id,traj_id,human_ave,robot_ave,overall_ave,human_total,robot_total,overall_total,human_dim_ave,robot_dim_ave,overall_dim_ave,human_dim_total,robot_dim_total,overall_dim_total
1,5,1,0.04009440608041342,0.02230948571009693,0.04009440608041342,16.679272929451983,9.280746055400323,16.679272929451983,"[0.0446240936603231, 0.03238121150902281, 0.017882068531872113]","[0.0, 0.0, 0.02230948571009693]","[0.0446240936603231, 0.03238121150902281, 0.017882068531872113]","[18.56362296269441, 13.47058398775349, 7.438940509258799]","[0.0, 0.0, 9.280746055400323]","[18.56362296269441, 13.47058398775349, 7.438940509258799]"
2,5,2,0.016527400920635888,0.025246027218509284,0.016527400920635888,6.858871382063894,10.477101295681353,6.858871382063894,"[0.01826043375463484, 0.008802855340661666, 0.012360795778505062]","[0.0, 0.0, 0.025246027218509284]","[0.01826043375463484, 0.008802855340661666, 0.012360795778505062]","[7.578080008173459, 3.653184966374591, 5.129730248079601]","[0.0, 0.0, 10.477101295681353]","[7.578080008173459, 3.653184966374591, 5.129730248079601]"
3,5,3,0.01645870211995186,0.022774016811153555,0.01645870211995186,6.846820081899974,9.473990993439878,6.846820081899974,"[0.016435484512016336, 0.0081454252168789, 0.012906781242297894]","[0.0, 0.0, 0.022774016811153555]","[0.016435484512016336, 0.0081454252168789, 0.012906781242297894]","[6.837161556998796, 3.388496890221622, 5.369220996795924]","[0.0, 0.0, 9.473990993439878]","[6.837161556998796, 3.388496890221622, 5.369220996795924]"
4,5,4,0.016956557644838024,0.024430745429344737,0.016956557644838024,7.053927980252618,10.16319009860741,7.053927980252618,"[0.02809772444286424, 0.010612667974550703, 0.011491976210594472]","[0.0, 0.0, 0.024430745429344737]","[0.02809772444286424, 0.010612667974550703, 0.011491976210594472]","[11.688653368231524, 4.414869877413093, 4.7806621036073]","[0.0, 0.0, 10.16319009860741]","[11.688653368231524, 4.414869877413093, 4.7806621036073]"
5,5,5,0.012595768399959037,0.022981845269484304,0.012595768399959037,5.239839654382959,9.56044763210547,5.239839654382959,"[0.016671775448843865, 0.007157888454531928, 0.00856189427292413]","[0.0, 0.0, 0.022981845269484304]","[0.016671775448843865, 0.007157888454531928, 0.00856189427292413]","[6.935458586719047, 2.977681597085282, 3.561748017536438]","[0.0, 0.0, 9.56044763210547]","[6.935458586719047, 2.977681597085282, 3.561748017536438]"
6,3,2,0.024806863426249038,0.02529368417617253,0.014793887034154426,10.294848321893351,10.496878933111601,6.139463119174087,"[0.03167092369580391, 0.014351045356516334, 0.01714167121721232]","[0.0, 0.0, 0.02529368417617253]","[0.019002554217482353, 0.008610627213909802, 0.009292295333925156]","[13.143433333758622, 5.955683822954279, 7.113793555143113]","[0.0, 0.0, 10.496878933111601]","[7.886060000255176, 3.5734102937725676, 3.8563025635789394]"
7,3,4,0.01952162805110749,0.024430745429344737,0.01338395593988413,8.120997269260716,10.16319009860741,5.567725670991798,"[0.02776377717694774, 0.011784423417467417, 0.013423965625414508]","[0.0, 0.0, 0.024430745429344737]","[0.016658266306168658, 0.0070706540504804575, 0.01025576076593271]","[11.54973130561026, 4.902320141666445, 5.584369700172435]","[0.0, 0.0, 10.16319009860741]","[6.929838783366162, 2.9413920849998703, 4.266396478628008]"
8,3,1,0.01841452603954853,0.02230948571009693,0.012429844491047153,7.66044283245219,9.280746055400323,5.170815308275616,"[0.01580603104503696, 0.0105135419095611, 0.011808628371462912]","[0.0, 0.0, 0.02230948571009693]","[0.009483618627022185, 0.006308125145736656, 0.008915607213694167]","[6.575308914735374, 4.3736334343774175, 4.9123894025285715]","[0.0, 0.0, 9.280746055400323]","[3.945185348841229, 2.6241800606264487, 3.7088926008967733]"
9,3,3,0.016188526874857934,0.022774016811153555,0.014411981419888451,6.734427179940901,9.473990993439878,5.995384270673596,"[0.01849908356320579, 0.008077402708948177, 0.012898712709086841]","[0.0, 0.0, 0.022774016811153555]","[0.011099450137923485, 0.004846441625368906, 0.012949334984444462]","[7.695618762293608, 3.360199526922442, 5.365864486980126]","[0.0, 0.0, 9.473990993439878]","[4.61737125737617, 2.0161197161534647, 5.386923353528896]"
10,3,5,0.016446752540778604,0.022981845269484304,0.012358046485151254,6.841849056963899,9.56044763210547,5.140947337822921,"[0.02987358413523354, 0.01023870294950225, 0.011036114176736646]","[0.0, 0.0, 0.022981845269484304]","[0.01792415048114012, 0.006143221769701355, 0.009543098791142866]","[12.427411000257154, 4.259300426992936, 4.591023497522444]","[0.0, 0.0, 9.56044763210547]","[7.4564466001542895, 2.5555802561957637, 3.969929097115432]"
11,5,5,0.016468759620972086,0.02298376226200014,0.016468759620972086,6.834535242703416,9.53826133873006,6.834535242703416,"[0.02579306988421668, 0.007398625718720483, 0.012603318679862311]","[0.0, 0.0, 0.02298376226200014]","[0.02579306988421668, 0.007398625718720483, 0.012603318679862311]","[10.704124001949923, 3.0704296732690004, 5.230377252142859]","[0.0, 0.0, 9.53826133873006]","[10.704124001949923, 3.0704296732690004, 5.230377252142859]"
12,5,3,0.013031014285085447,0.022774016811153555,0.013031014285085447,5.420901942595546,9.473990993439878,5.420901942595546,"[0.014095877565219432, 0.006148616851787642, 0.01032194548322832]","[0.0, 0.0, 0.022774016811153555]","[0.014095877565219432, 0.006148616851787642, 0.01032194548322832]","[5.863885067131283, 2.5578246103436593, 4.293929321022981]","[0.0, 0.0, 9.473990993439878]","[5.863885067131283, 2.5578246103436593, 4.293929321022981]"
13,5,2,0.0159056515721325,0.025246027218509284,0.0159056515721325,6.600845402434987,10.477101295681353,6.600845402434987,"[0.014414251021959175, 0.00889497586118659, 0.010781739547443433]","[0.0, 0.0, 0.025246027218509284]","[0.014414251021959175, 0.00889497586118659, 0.010781739547443433]","[5.981914174113058, 3.691414982392435, 4.474421912189024]","[0.0, 0.0, 10.477101295681353]","[5.981914174113058, 3.691414982392435, 4.474421912189024]"
14,5,1,0.0171048297714853,0.02230948571009693,0.0171048297714853,7.115609184937885,9.280746055400323,7.115609184937885,"[0.011309623124419105, 0.010772184924875205, 0.011375931631906897]","[0.0, 0.0, 0.02230948571009693]","[0.011309623124419105, 0.010772184924875205, 0.011375931631906897]","[4.704803219758348, 4.481228928748085, 4.73238755887327]","[0.0, 0.0, 9.280746055400323]","[4.704803219758348, 4.481228928748085, 4.73238755887327]"
15,5,4,0.013609971603441049,0.024430745429344737,0.013609971603441049,5.661748187031477,10.16319009860741,5.661748187031477,"[0.021864064760374374, 0.007172573237968077, 0.010038633134901324]","[0.0, 0.0, 0.024430745429344737]","[0.021864064760374374, 0.007172573237968077, 0.010038633134901324]","[9.09545094031574, 2.98379046699472, 4.176071384118951]","[0.0, 0.0, 10.16319009860741]","[9.09545094031574, 2.98379046699472, 4.176071384118951]"
16,4,3,0.016416781101888232,0.022774016811153555,0.013203502169544854,6.829380938385505,9.473990993439878,5.492656902530659,"[0.02048085279549159, 0.010029585612862196, 0.010660461405411341]","[0.0, 0.0, 0.022774016811153555]","[0.016384682236393264, 0.008023668490289753, 0.008354063797792471]","[8.520034762924501, 4.1723076149506735, 4.434751944651118]","[0.0, 0.0, 9.473990993439878]","[6.816027810339598, 3.3378460919605373, 3.475290539881668]"
17,4,1,0.02298714057273638,0.022356513211138615,0.017206135985196512,9.539663337685598,9.277952982622525,7.140546433856552,"[0.024583001570535352, 0.012364856546976586, 0.016842055977114034]","[0.0, 0.0, 0.022356513211138615]","[0.01966640125642828, 0.009891885237581268, 0.012394044005108162]","[10.20194565177217, 5.131415466995283, 6.989453230502324]","[0.0, 0.0, 9.277952982622525]","[8.161556521417737, 4.105132373596226, 5.1435282621198875]"
18,4,4,0.015794977357884314,0.024430745429344737,0.013744790497284654,6.570710580879874,10.16319009860741,5.717832846870416,"[0.014537516989878593, 0.011025625889271076, 0.009085476028660376]","[0.0, 0.0, 0.024430745429344737]","[0.01163001359190287, 0.008820500711416863, 0.008691580217655492]","[6.047607067789494, 4.586660369936768, 3.779558027922717]","[0.0, 0.0, 10.16319009860741]","[4.838085654231594, 3.6693282959494153, 3.6156973705446847]"
19,4,5,0.012652061860074653,0.022981845269484304,0.01132399157250982,5.263257733791056,9.56044763210547,4.7107804941640845,"[0.014898811069813535, 0.006790631572475817, 0.008679089272114656]","[0.0, 0.0, 0.022981845269484304]","[0.011919048855850826, 0.005432505257980657, 0.008675543090054048]","[6.19790540504243, 2.8249027341499398, 3.610501137199697]","[0.0, 0.0, 9.56044763210547]","[4.958324324033944, 2.2599221873199533, 3.6090259254624844]"
20,4,2,0.01744031147330069,0.025249762842388262,0.013389556108735502,7.255169572893087,10.503901342433517,5.570055341233969,"[0.019709330801605578, 0.009478716557560192, 0.013045495784304924]","[0.0, 0.0, 0.025249762842388262]","[0.015767464641284465, 0.007582973246048152, 0.009541170472049942]","[8.19908161346792, 3.9431460879450397, 5.426926246270848]","[0.0, 0.0, 10.503901342433517]","[6.559265290774337, 3.1545168703560313, 3.969126916372776]"
21,2,4,0.01959785894060565,0.024430745429344737,0.0141128447335556,8.15270931929195,10.16319009860741,5.870943409159129,"[0.0199224584661056, 0.010973432811396289, 0.014868286405817697]","[0.0, 0.0, 0.024430745429344737]","[0.007968983386442242, 0.004389373124558515, 0.012611330645696457]","[8.28774272189993, 4.564948049540856, 6.185207144820162]","[0.0, 0.0, 10.16319009860741]","[3.315097088759973, 1.8259792198163423, 5.246313548609726]"
22,2,5,0.02916743343386805,0.022981845269484304,0.015477414850820527,12.133652308489108,9.56044763210547,6.438604577941339,"[0.014358922434428358, 0.018232583130899545, 0.01882547587993919]","[0.0, 0.0, 0.022981845269484304]","[0.00574356897377135, 0.007293033252359817, 0.012373010906522902]","[5.9733117327221965, 7.58475458245421, 7.831397966054702]","[0.0, 0.0, 9.56044763210547]","[2.3893246930888816, 3.033901832981684, 5.147172537113527]"
23,2,3,0.021541680482574058,0.022774016811153555,0.016712567980266397,8.961339080750808,9.473990993439878,6.952428279790821,"[0.019529361592295173, 0.011498871860411616, 0.01710794523275677]","[0.0, 0.0, 0.022774016811153555]","[0.007811744636918075, 0.004599548744164648, 0.015616211055813902]","[8.124214422394791, 4.783530693931232, 7.116905216826817]","[0.0, 0.0, 9.473990993439878]","[3.2496857689579195, 1.9134122775724933, 6.496343799218583]"
24,2,2,0.036012314859732705,0.025249762842388262,0.01918612212716134,14.981122981648804,10.503901342433517,7.981426804899118,"[0.013595416726265618, 0.015783132452550218, 0.028996741136016878]","[0.0, 0.0, 0.025249762842388262]","[0.005438166690506248, 0.006313252981020089, 0.017204822377129576]","[5.655693358126497, 6.56578310026089, 12.062644312583021]","[0.0, 0.0, 10.503901342433517]","[2.262277343250599, 2.626313240104357, 7.157206108885903]"
25,2,1,0.0268164439918042,0.02230948571009693,0.016012442226930122,11.155640700590547,9.280746055400323,6.66117596640293,"[0.02280064517921713, 0.010931808238678405, 0.022315591957353827]","[0.0, 0.0, 0.02230948571009693]","[0.009120258071686854, 0.004372723295471364, 0.014511889162387095]","[9.485068394554325, 4.547632227290216, 9.283286254259192]","[0.0, 0.0, 9.280746055400323]","[3.794027357821731, 1.8190528909160872, 6.036945891553032]"
26,1,1,0.027257016208691427,0.02230948571009693,0.018489410445819223,11.338918742815634,9.280746055400323,7.691594745460797,"[0.022250494142877737, 0.0198958101993343, 0.014452026329237968]","[0.0, 0.0, 0.02230948571009693]","[0.004450098828575545, 0.003979162039866868, 0.017194449189491225]","[9.256205563437138, 8.276657042923068, 6.012042952962995]","[0.0, 0.0, 9.280746055400323]","[1.8512411126874269, 1.6553314085846171, 7.152890862828349]"
27,1,2,0.05320092193479776,0.025246027218509284,0.021422679508948668,22.07838260294107,10.477101295681353,8.890411996213697,"[0.009442733012904658, 0.01769359812696775, 0.046408184370184465]","[0.0, 0.0, 0.025246027218509284]","[0.0018885466025809299, 0.0035387196253935525, 0.02082916710420449]","[3.918734200355433, 7.342843222691616, 19.25939651362655]","[0.0, 0.0, 10.477101295681353]","[0.7837468400710859, 1.4685686445383244, 8.644104348244865]"
