trial_number,alpha_id,traj_id,human_ave,robot_ave,overall_ave,human_total,robot_total,overall_total,human_dim_ave,robot_dim_ave,overall_dim_ave,human_dim_total,robot_dim_total,overall_dim_total
1,5,1,0.045372167011824484,0.02230948571009693,0.045372167011824484,18.874821476918985,9.280746055400323,18.874821476918985,"[0.022685716025217958, 0.02472609269287379, 0.034760741931810966]","[0.0, 0.0, 0.02230948571009693]","[0.022685716025217958, 0.02472609269287379, 0.034760741931810966]","[9.43725786649067, 10.286054560235497, 14.460468643633362]","[0.0, 0.0, 9.280746055400323]","[9.43725786649067, 10.286054560235497, 14.460468643633362]"
2,5,2,0.035038218175923196,0.025249762842388262,0.035038218175923196,14.57589876118405,10.503901342433517,14.57589876118405,"[0.011254329249402579, 0.018648491146493605, 0.027113132705640048]","[0.0, 0.0, 0.025249762842388262]","[0.011254329249402579, 0.018648491146493605, 0.027113132705640048]","[4.681800967751473, 7.757772316941339, 11.27906320554626]","[0.0, 0.0, 10.503901342433517]","[4.681800967751473, 7.757772316941339, 11.27906320554626]"
3,5,3,0.02623776681692622,0.022774016811153555,0.02623776681692622,10.914910995841307,9.473990993439878,10.914910995841307,"[0.03024612734630617, 0.011207163672857805, 0.0217804250350909]","[0.0, 0.0, 0.022774016811153555]","[0.03024612734630617, 0.011207163672857805, 0.0217804250350909]","[12.582388976063367, 4.662180087908847, 9.060656814597815]","[0.0, 0.0, 9.473990993439878]","[12.582388976063367, 4.662180087908847, 9.060656814597815]"
4,5,4,0.03932188643043084,0.024430745429344737,0.03932188643043084,16.357904755059227,10.16319009860741,16.357904755059227,"[0.04180682303486798, 0.023713401073192544, 0.028470048966539433]","[0.0, 0.0, 0.024430745429344737]","[0.04180682303486798, 0.023713401073192544, 0.028470048966539433]","[17.391638382505082, 9.864774846448098, 11.843540370080405]","[0.0, 0.0, 10.16319009860741]","[17.391638382505082, 9.864774846448098, 11.843540370080405]"
5,5,5,0.028344043423497837,0.022981845269484304,0.028344043423497837,11.7911220641751,9.56044763210547,11.7911220641751,"[0.04196647009786883, 0.01771211986325459, 0.01882653742006936]","[0.0, 0.0, 0.022981845269484304]","[0.04196647009786883, 0.01771211986325459, 0.01882653742006936]","[17.458051560713432, 7.36824186311391, 7.831839566748854]","[0.0, 0.0, 9.56044763210547]","[17.458051560713432, 7.36824186311391, 7.831839566748854]"
6,3,2,0.09548100548665185,0.025249762842388262,0.05652521326803451,39.72009828244717,10.503901342433517,23.514488719502356,"[0.05286860333690185, 0.07926203936751322, 0.04022145568863516]","[0.0, 0.0, 0.025249762842388262]","[0.03172116200214115, 0.04755722362050796, 0.023127436357626187]","[21.99333898815117, 32.9730083768855, 16.732125566472227]","[0.0, 0.0, 10.503901342433517]","[13.196003392890718, 19.78380502613131, 9.621013524772493]"
7,3,4,0.039392374534970916,0.024430745429344737,0.021801257554260708,16.3872278065479,10.16319009860741,9.069323142572454,"[0.0502277970263603, 0.020652347665423974, 0.03039336837603817]","[0.0, 0.0, 0.024430745429344737]","[0.030136678215816167, 0.012391408599254392, 0.01617726622860957]","[20.894763562965885, 8.591376628816374, 12.643641244431878]","[0.0, 0.0, 10.16319009860741]","[12.536858137779525, 5.1548259772898275, 6.729742751101582]"
8,3,5,0.03445196019014499,0.022981845269484304,0.022222915777924488,14.332015439100315,9.56044763210547,9.244732963616586,"[0.05673375106905455, 0.016212022629795923, 0.02779944490534116]","[0.0, 0.0, 0.022981845269484304]","[0.03404025064143269, 0.009727213577877562, 0.018412705370876498]","[23.601240444726695, 6.744201413995104, 11.564569080621922]","[0.0, 0.0, 9.56044763210547]","[14.160744266836002, 4.046520848397066, 7.659685434284623]"
9,3,3,0.06528353623365113,0.022774016811153555,0.04069826242457227,27.15795107319887,9.473990993439878,16.930477168622065,"[0.06526582215318956, 0.04945903723495123, 0.03621436838157673]","[0.0, 0.0, 0.022774016811153555]","[0.03915949329191375, 0.02967542234097074, 0.024845286940844685]","[27.150582015726854, 20.57495948973971, 15.06517724673592]","[0.0, 0.0, 9.473990993439878]","[16.29034920943612, 12.344975693843828, 10.335639367391389]"
10,3,1,0.025265560590681916,0.02230948571009693,0.015416388618802783,10.510473205723677,9.280746055400323,6.413217665421958,"[0.05526305516385191, 0.012822887342749443, 0.018719582598945524]","[0.0, 0.0, 0.02230948571009693]","[0.03315783309831113, 0.007693732405649669, 0.01194832438279719]","[22.989430948162394, 5.334321134583768, 7.787346361161338]","[0.0, 0.0, 9.280746055400323]","[13.79365856889743, 3.2005926807502623, 4.9705029432436305]"
11,2,1,0.04737314104402802,0.02230948571009693,0.021366325859478882,19.707226674315656,9.280746055400323,8.888391557543216,"[0.06002596304648462, 0.02509327385170076, 0.03398828741633441]","[0.0, 0.0, 0.02230948571009693]","[0.024010385218593836, 0.010037309540680309, 0.016176936815425084]","[24.970800627337603, 10.438801922307517, 14.139127565195114]","[0.0, 0.0, 9.280746055400323]","[9.988320250935036, 4.1755207689230085, 6.729605715216835]"
12,2,3,0.05425419623575749,0.022774016811153555,0.023207517648424776,22.569745634075115,9.473990993439878,9.654327341744708,"[0.06272523442061154, 0.02773885523689554, 0.0392300438674308]","[0.0, 0.0, 0.022774016811153555]","[0.02509009376824459, 0.011095542094758219, 0.018249447351430553]","[26.0936975189744, 11.539363778548545, 16.319698248851214]","[0.0, 0.0, 9.473990993439878]","[10.437479007589749, 4.615745511419419, 7.59177009819511]"
