trial_number,alpha_id,traj_id,human_ave,robot_ave,overall_ave,human_total,robot_total,overall_total,human_dim_ave,robot_dim_ave,overall_dim_ave,human_dim_total,robot_dim_total,overall_dim_total
21,2,1,0.02565412614242322,0.02230948571009693,0.01636746505811116,10.672116475248059,9.280746055400323,6.808865464174242,"[0.021497718852174177, 0.017396185746717915, 0.015587197781020658]","[0.0, 0.0, 0.02230948571009693]","[0.00859908754086966, 0.006958474298687184, 0.013461428368799462]","[8.943051042504457, 7.236813270634652, 6.484274276904594]","[0.0, 0.0, 9.280746055400323]","[3.5772204170017785, 2.8947253082538684, 5.5999542014205765]"
22,2,4,0.02425688251975853,0.024430745429344737,0.015903782415771048,10.090863128219548,10.16319009860741,6.615973484960756,"[0.011881712311582858, 0.009181306102872959, 0.021524786954688017]","[0.0, 0.0, 0.024430745429344737]","[0.004752684924633139, 0.003672522441149184, 0.0146720335839352]","[4.942792321618469, 3.8194233387951506, 8.954311373150215]","[0.0, 0.0, 10.16319009860741]","[1.9771169286473858, 1.5277693355180606, 6.103565970917043]"
23,2,2,0.026706669209492568,0.025249762842388262,0.015288370588682708,11.109974391148908,10.503901342433517,6.359962164892006,"[0.006923475935879211, 0.010630067561597345, 0.022108378600818792]","[0.0, 0.0, 0.025249762842388262]","[0.0027693903743516855, 0.004252027024638935, 0.01412954975904307]","[2.880165989325752, 4.4221081056244955, 9.197085497940618]","[0.0, 0.0, 10.503901342433517]","[1.1520663957303012, 1.768843242249797, 5.877892699761917]"
24,2,5,0.027690763573030856,0.022981845269484304,0.013874241615269622,11.519357646380836,9.56044763210547,5.771684511952163,"[0.003698457133475244, 0.010003857508328285, 0.023616937429122704]","[0.0, 0.0, 0.022981845269484304]","[0.0014793828533900945, 0.004001543003331314, 0.012384659714701792]","[1.5385581675257014, 4.161604723464567, 9.824645970515045]","[0.0, 0.0, 9.56044763210547]","[0.6154232670102793, 1.6646418893858266, 5.1520184413159456]"
25,2,3,0.025295354924318465,0.022774016811153555,0.01738094045966419,10.522867648516481,9.473990993439878,7.230471231220303,"[0.025877840487615413, 0.008548647196912404, 0.022547258483724922]","[0.0, 0.0, 0.022774016811153555]","[0.010351136195046165, 0.003419458878764955, 0.01656761358798212]","[10.765181642848011, 3.55623723391556, 9.379659529229567]","[0.0, 0.0, 9.473990993439878]","[4.306072657139205, 1.4224948935662214, 6.892127252600562]"
26,1,3,0.03947317014475374,0.022818064630025035,0.02101462917188263,16.381365610072802,9.469496821460389,8.72107110633129,"[0.02227281361204708, 0.030967527001180092, 0.019561047395838096]","[0.0, 0.0, 0.022818064630025035]","[0.004454562722409414, 0.006193505400236021, 0.01912199606724337]","[9.243217648999538, 12.851523705489738, 8.11783466927281]","[0.0, 0.0, 9.469496821460389]","[1.8486435297999066, 2.5703047410979485, 7.935628367905998]"
27,1,5,0.03351897171675787,0.022981845269484304,0.01795088753949524,13.943892234171274,9.56044763210547,7.46756921643002,"[0.016705988793133945, 0.023465759098190653, 0.022156563413996598]","[0.0, 0.0, 0.022981845269484304]","[0.0033411977586267896, 0.004693151819638126, 0.016775313676590544]","[6.9496913379437215, 9.761755784847312, 9.217130380222585]","[0.0, 0.0, 9.56044763210547]","[1.3899382675887444, 1.9523511569694605, 6.978530489461666]"
28,1,1,0.03509617399684843,0.02230948571009693,0.017791369364691254,14.600008382688946,9.280746055400323,7.401209655711561,"[0.018334024078075162, 0.02802795185924721, 0.016721184165125674]","[0.0, 0.0, 0.02230948571009693]","[0.0036668048156150274, 0.005605590371849435, 0.016145655684097936]","[7.626954016479267, 11.65962797344684, 6.95601261269228]","[0.0, 0.0, 9.280746055400323]","[1.5253908032958514, 2.331925594689365, 6.716592764584742]"
29,1,2,0.045239097398648336,0.025249762842388262,0.021386516165157802,18.81946451783771,10.503901342433517,8.896790724705646,"[0.007147437056960715, 0.03742308669331122, 0.020422862017916526]","[0.0, 0.0, 0.025249762842388262]","[0.00142948741139214, 0.007484617338662242, 0.019282345292516486]","[2.9733338156956575, 15.568004064417467, 8.495910599453275]","[0.0, 0.0, 10.503901342433517]","[0.5946667631391302, 3.113600812883493, 8.021455641686858]"
30,1,4,0.0359585953089234,0.024430745429344737,0.020007727350696648,14.958775648512134,10.16319009860741,8.323214577889805,"[0.0082389938158283, 0.022381636436008077, 0.026522814739786012]","[0.0, 0.0, 0.024430745429344737]","[0.0016477987631656618, 0.004476327287201618, 0.018858097691310464]","[3.4274214273845733, 9.31076075737936, 11.03349093175098]","[0.0, 0.0, 10.16319009860741]","[0.6854842854769153, 1.862152151475873, 7.844968639585153]"
