trial_number,alpha_id,traj_id,human_ave,robot_ave,overall_ave,human_total,robot_total,overall_total,human_dim_ave,robot_dim_ave,overall_dim_ave,human_dim_total,robot_dim_total,overall_dim_total
1,5,1,0.026787911862636744,0.02230948571009693,0.026787911862636744,11.143771334856886,9.280746055400323,11.143771334856886,"[0.018854945755038398, 0.013981488720198394, 0.019892364470145675]","[0.0, 0.0, 0.02230948571009693]","[0.018854945755038398, 0.013981488720198394, 0.019892364470145675]","[7.843657434095973, 5.816299307602532, 8.2752236195806]","[0.0, 0.0, 9.280746055400323]","[7.843657434095973, 5.816299307602532, 8.2752236195806]"
2,5,2,0.01322272738765064,0.025249762842388262,0.01322272738765064,5.5006545932626665,10.503901342433517,5.5006545932626665,"[0.031496049793327444, 0.006003291539699782, 0.010836778027397607]","[0.0, 0.0, 0.025249762842388262]","[0.031496049793327444, 0.006003291539699782, 0.010836778027397607]","[13.102356714024218, 2.4973692805151093, 4.508099659397405]","[0.0, 0.0, 10.503901342433517]","[13.102356714024218, 2.4973692805151093, 4.508099659397405]"
3,5,3,0.01865967169371767,0.022774016811153555,0.01865967169371767,7.762423424586551,9.473990993439878,7.762423424586551,"[0.013098867890134635, 0.01207987934728587, 0.01135276080448893]","[0.0, 0.0, 0.022774016811153555]","[0.013098867890134635, 0.01207987934728587, 0.01135276080448893]","[5.449129042296008, 5.025229808470922, 4.722748494667395]","[0.0, 0.0, 9.473990993439878]","[5.449129042296008, 5.025229808470922, 4.722748494667395]"
4,5,4,0.02019102106156063,0.024476515649908395,0.02019102106156063,8.379273740547662,10.157753994711983,8.379273740547662,"[0.009593669029498904, 0.013219736306763714, 0.013070931124184752]","[0.0, 0.0, 0.024476515649908395]","[0.009593669029498904, 0.013219736306763714, 0.013070931124184752]","[3.981372647242045, 5.4861905673069415, 5.424436416536672]","[0.0, 0.0, 10.157753994711983]","[3.981372647242045, 5.4861905673069415, 5.424436416536672]"
5,5,5,0.020345420735889082,0.022981845269484304,0.020345420735889082,8.463695026129859,9.56044763210547,8.463695026129859,"[0.0511088435405654, 0.008038250822063862, 0.01763042617092371]","[0.0, 0.0, 0.022981845269484304]","[0.0511088435405654, 0.008038250822063862, 0.01763042617092371]","[21.261278912875206, 3.343912341978567, 7.334257287104264]","[0.0, 0.0, 9.56044763210547]","[21.261278912875206, 3.343912341978567, 7.334257287104264]"
6,3,3,0.027828172138348192,0.022774016811153555,0.021366746255767972,11.576519609552848,9.473990993439878,8.888566442399476,"[0.011694515992329456, 0.02100333825026052, 0.014885489850903311]","[0.0, 0.0, 0.022774016811153555]","[0.0070167095953976855, 0.012602002950156316, 0.015101014814926721]","[4.864918652809053, 8.737388712108377, 6.192363777975777]","[0.0, 0.0, 9.473990993439878]","[2.918951191685437, 5.242433227265027, 6.282022163009516]"
7,3,2,0.021500192773677526,0.025246027218509284,0.01575352515185226,8.922580001076174,10.477101295681353,6.537712938018688,"[0.02459746170655411, 0.01052013279082936, 0.01651648318490586]","[0.0, 0.0, 0.025246027218509284]","[0.014758477023932447, 0.00631207967449762, 0.012903153138168755]","[10.207946608219956, 4.365855108194184, 6.854340521735932]","[0.0, 0.0, 10.477101295681353]","[6.124767964931966, 2.619513064916512, 5.3548085523400335]"
8,3,1,0.02477168535827396,0.02230948571009693,0.01595543738997113,10.305021109041968,9.280746055400323,6.637461954227991,"[0.03155023436377193, 0.018459257144721866, 0.013086611266027183]","[0.0, 0.0, 0.02230948571009693]","[0.018930140618263144, 0.011075554286833125, 0.008392870523271746]","[13.124897495329124, 7.679050972204296, 5.444030286667308]","[0.0, 0.0, 9.280746055400323]","[7.874938497197468, 4.6074305833225795, 3.491434137681046]"
9,3,4,0.022594393826330397,0.024430745429344737,0.017178384432034968,9.399267831753445,10.16319009860741,7.146207923726546,"[0.04084549921010909, 0.016880340960294813, 0.012006787777709665]","[0.0, 0.0, 0.024430745429344737]","[0.02450729952606546, 0.010128204576176882, 0.012845541304267636]","[16.991727671405382, 7.022221839482642, 4.994823715527221]","[0.0, 0.0, 10.16319009860741]","[10.195036602843231, 4.213333103689583, 5.343745182575336]"
10,3,5,0.019074370596503173,0.022981845269484304,0.01388496749687705,7.93493816814532,9.56044763210547,5.776146478700853,"[0.020057631634772703, 0.010994594919401069, 0.014035751591941705]","[0.0, 0.0, 0.022981845269484304]","[0.01203457898086361, 0.006596756951640643, 0.011199871554258445]","[8.343974760065445, 4.573751486470845, 5.838872662247749]","[0.0, 0.0, 9.56044763210547]","[5.006384856039261, 2.7442508918825075, 4.659146566571513]"
