trial_number,alpha_id,traj_id,human_ave,robot_ave,overall_ave,human_total,robot_total,overall_total,human_dim_ave,robot_dim_ave,overall_dim_ave,human_dim_total,robot_dim_total,overall_dim_total
11,2,4,0.032071073,0.024430745,0.018078734,13.34156654,10.1631901,7.520753166,"[0.024264254468425665, 0.01877512410090514, 0.02396623213721938]","[0.0, 0.0, 0.024430745429344737]","[0.009705701787370263, 0.007510049640362045, 0.014664166967050472]","[10.093929858865076, 7.810451625976538, 9.969952569083262]","[0.0, 0.0, 10.16319009860741]","[4.0375719435460296, 3.1241806503906107, 6.100293458292996]"
12,2,1,0.028270457,0.022309486,0.013779122,11.76051023,9.280746055,5.73211483,"[0.02809852254363613, 0.013600451812576183, 0.022551229931065155]","[0.0, 0.0, 0.02230948571009693]","[0.01123940901745444, 0.0054401807250304725, 0.011573931222867881]","[11.68898537815263, 5.657787954031692, 9.381311651323104]","[0.0, 0.0, 9.280746055400323]","[4.675594151261047, 2.2631151816126764, 4.8147553887130385]"
13,2,5,0.03090493,0.022981845,0.018222358,12.85645105,9.560447632,7.580500768,"[0.014474977897888654, 0.018237108601655425, 0.020307644946729535]","[0.0, 0.0, 0.022981845269484304]","[0.005789991159155461, 0.0072948434406621765, 0.014880908375182515]","[6.02159080552168, 7.586637178288656, 8.447980297839486]","[0.0, 0.0, 9.56044763210547]","[2.4086363222086717, 3.0346548713154653, 6.190457884075927]"
14,2,3,0.025862135,0.022774017,0.015985037,10.75864807,9.473990993,6.64977525,"[0.010722521849905938, 0.01176221105973013, 0.021089533648369043]","[0.0, 0.0, 0.022774016811153555]","[0.0042890087399623765, 0.004704884423892056, 0.01469483761957745]","[4.46056908956087, 4.893079800847734, 8.773245997721522]","[0.0, 0.0, 9.473990993439878]","[1.7842276358243485, 1.9572319203390953, 6.113052449744219]"
15,2,2,0.029288782,0.025249763,0.018626647,12.18413329,10.50390134,7.74868514,"[0.02677028933985226, 0.017628671905504885, 0.020053821942414382]","[0.0, 0.0, 0.025249762842388262]","[0.010708115735940911, 0.007051468762201959, 0.015061722585840504]","[11.13644036537854, 7.333527512690032, 8.342389928044383]","[0.0, 0.0, 10.503901342433517]","[4.454576146151419, 2.9334110050760147, 6.26567659570965]"
16,1,1,0.044569687,0.022309486,0.022177115,18.54098962,9.280746055,9.225679906,"[0.027113826912963452, 0.031566683922573925, 0.025673668335515917]","[0.0, 0.0, 0.02230948571009693]","[0.0054227653825926906, 0.006313336784514793, 0.020287794896554173]","[11.279351995792796, 13.131740511790753, 10.680246027574622]","[0.0, 0.0, 9.280746055400323]","[2.2558703991585594, 2.6263481023581536, 8.439722676966536]"
17,1,3,0.039303603,0.022774017,0.020530925,16.35029889,9.473990993,8.540864734,"[0.007851279677334538, 0.0312462213893576, 0.020331142838519008]","[0.0, 0.0, 0.022774016811153555]","[0.0015702559354669103, 0.006249244277871514, 0.01884810373076762]","[3.266132345771168, 12.998428097972761, 8.457755420823908]","[0.0, 0.0, 9.473990993439878]","[0.6532264691542347, 2.59968561959455, 7.84081115199933]"
18,1,4,0.054972344,0.024476516,0.021362415,22.81352279,10.15775399,8.865402148,"[0.03960255134333315, 0.022407999334297612, 0.04610403781391816]","[0.0, 0.0, 0.024476515649908395]","[0.007920510268666628, 0.004481599866859533, 0.01957986095030134]","[16.43505880748326, 9.29931972373351, 19.13317569277604]","[0.0, 0.0, 10.157753994711983]","[3.2870117614966508, 1.8598639447467062, 8.125642294375055]"
19,1,2,0.045442889,0.025249763,0.023226464,18.9042419,10.50390134,9.662209115,"[0.014998737203318223, 0.029664187589632057, 0.027091741356710348]","[0.0, 0.0, 0.025249762842388262]","[0.002999747440663644, 0.005932837517926411, 0.021760525619538697]","[6.239474676580381, 12.340302037286936, 11.270164404391505]","[0.0, 0.0, 10.503901342433517]","[1.247894935316076, 2.468060407457387, 9.052378657728099]"
20,1,5,0.035118268,0.022981845,0.019079954,14.60919961,9.560447632,7.937260728,"[0.016059677530914383, 0.02385438369283641, 0.02193656899898357]","[0.0, 0.0, 0.022981845269484304]","[0.003211935506182879, 0.004770876738567282, 0.017749728369930513]","[6.680825852860384, 9.923423616219946, 9.125612703577165]","[0.0, 0.0, 9.56044763210547]","[1.3361651705720776, 1.9846847232439895, 7.383887001891093]"
21,5,3,0.027175881,0.022774017,0.027175881,11.30516647,9.473990993,11.30516647,"[0.017587066381695438, 0.010628737595349063, 0.023301861496709545]","[0.0, 0.0, 0.022774016811153555]","[0.017587066381695438, 0.010628737595349063, 0.023301861496709545]","[7.316219614785302, 4.42155483966521, 9.693574382631171]","[0.0, 0.0, 9.473990993439878]","[7.316219614785302, 4.42155483966521, 9.693574382631171]"
22,5,2,0.045069002,0.025249763,0.045069002,18.74870481,10.50390134,18.74870481,"[0.014338646229847622, 0.022711596190440442, 0.03426541427568111]","[0.0, 0.0, 0.025249762842388262]","[0.014338646229847622, 0.022711596190440442, 0.03426541427568111]","[5.9648768316166105, 9.448024015223224, 14.254412338683343]","[0.0, 0.0, 10.503901342433517]","[5.9648768316166105, 9.448024015223224, 14.254412338683343]"
23,5,1,0.048621934,0.022309486,0.048621934,20.22672455,9.280746055,20.22672455,"[0.018750957023492557, 0.03382485466109985, 0.029421222549010553]","[0.0, 0.0, 0.02230948571009693]","[0.018750957023492557, 0.03382485466109985, 0.029421222549010553]","[7.800398121772904, 14.071139539017539, 12.23922858038839]","[0.0, 0.0, 9.280746055400323]","[7.800398121772904, 14.071139539017539, 12.23922858038839]"
24,5,5,0.029265589,0.022981845,0.029265589,12.17448515,9.560447632,12.17448515,"[0.02218646573278421, 0.008628527884811698, 0.027310710850565426]","[0.0, 0.0, 0.022981845269484304]","[0.02218646573278421, 0.008628527884811698, 0.027310710850565426]","[9.229569744838232, 3.5894676000816665, 11.361255713835217]","[0.0, 0.0, 9.56044763210547]","[9.229569744838232, 3.5894676000816665, 11.361255713835217]"
25,5,4,0.026167657,0.024430745,0.026167657,10.88574542,10.1631901,10.88574542,"[0.009484027700191121, 0.017073978021092374, 0.016609295930491305]","[0.0, 0.0, 0.024430745429344737]","[0.009484027700191121, 0.017073978021092374, 0.016609295930491305]","[3.945355523279506, 7.1027748567744275, 6.909467107084383]","[0.0, 0.0, 10.16319009860741]","[3.945355523279506, 7.1027748567744275, 6.909467107084383]"
26,4,5,0.024126461,0.022981845,0.01781098,10.03660781,9.560447632,7.409367691,"[0.04087550073506082, 0.010378298976042376, 0.019572184226512527]","[0.0, 0.0, 0.022981845269484304]","[0.03270040058804869, 0.008302639180833895, 0.013820944765216413]","[17.0042083057853, 4.317372374033629, 8.142028638229212]","[0.0, 0.0, 9.56044763210547]","[13.603366644628254, 3.4538978992269005, 5.749513022330028]"
27,4,4,0.021778357,0.024430745,0.016968615,9.059796616,10.1631901,7.058943951,"[0.042094065248208815, 0.010092342957808578, 0.017545686682840626]","[0.0, 0.0, 0.024430745429344737]","[0.03367525219856706, 0.008073874366246871, 0.013366378737189766]","[17.511131143254868, 4.1984146704483685, 7.299005660061701]","[0.0, 0.0, 10.16319009860741]","[14.008904914603898, 3.3587317363586986, 5.560413554670943]"
28,4,2,0.052533649,0.025249763,0.042953608,21.85399793,10.50390134,17.86870102,"[0.01550981224717641, 0.025573543385158413, 0.04267808946219978]","[0.0, 0.0, 0.025249762842388262]","[0.01240784979774113, 0.020458834708126726, 0.035192326991235444]","[6.452081894825387, 10.6385940482259, 17.754085216275108]","[0.0, 0.0, 10.503901342433517]","[5.16166551586031, 8.510875238580718, 14.640008028353945]"
29,4,1,0.022042696,0.022309486,0.016193267,9.169761655,9.280746055,6.736398876,"[0.03270302516756492, 0.016309378822409692, 0.012650775395558589]","[0.0, 0.0, 0.02230948571009693]","[0.02616242013405192, 0.013047503057927743, 0.007937819124481478]","[13.604458469707005, 6.784701590122432, 5.262722564552373]","[0.0, 0.0, 9.280746055400323]","[10.8835667757656, 5.427761272097941, 3.302132755784295]"
30,4,3,0.01842841,0.022774017,0.013999943,7.666218523,9.473990993,5.823976232,"[0.04341044292718753, 0.006117511086919491, 0.016345783896024077]","[0.0, 0.0, 0.022774016811153555]","[0.03472835434175002, 0.004894008869535593, 0.012186857170445422]","[18.05874425771001, 2.544884612158508, 6.799846100746016]","[0.0, 0.0, 9.473990993439878]","[14.446995406168007, 2.0359076897268067, 5.069732582905296]"
