trial_number,alpha_id,traj_id,rhythm_id,tempo,ave. error,ave. error (%),ref_times,recorded_times,times_from_start,error_list,errp_list
11,5,5,3,125,0.059242264,7.085358287,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16]","[0.0, 0.4420967102050781, 1.8751604557037354, 2.3428945541381836, 3.878061294555664, 4.326174736022949, 5.6715614795684814, 6.042503118515015, 7.6264262199401855, 8.104999303817749]","[1.4213049411773682, 1.549154281616211, 1.8634016513824463, 1.976853609085083, 3.2964653968811035, 3.429858684539795, 3.7641994953155518, 3.876584529876709, 5.299366235733032, 5.413909912109375, 5.747479677200317, 5.845857620239258, 7.09286642074585, 7.189539432525635, 7.463808059692383, 7.542770862579346, 9.047731161117554, 9.191339492797852, 9.526304244995117, 9.655205011367798]","[-0.03790328979492186, -0.00693625450134272, -0.01226590156555174, 0.09516674041748052, -0.03188655853271527, -0.09461325645446728, -0.10905836105346722, 0.1439231014251714, -0.0014269161224369498]","[-7.896518707275388, -0.48168434037102226, -2.555396159489946, 6.608801417880591, -6.643033027649009, -6.57036503156023, -22.720491886138987, 9.994659821192462, -0.2972741921743643]"
12,5,3,3,125,0.042372484,3.842829333,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68]","[0.0, 0.49820780754089355, 2.0166513919830322, 2.499403476715088, 4.114425897598267, 4.583878040313721, 6.016118764877319, 6.516468048095703, 7.982365608215332]","[1.3612513542175293, 1.5063965320587158, 1.8594591617584229, 1.9766409397125244, 3.3779027462005615, 3.527482748031616, 3.860654830932617, 3.976706027984619, 5.475677251815796, 5.6102330684661865, 5.94512939453125, 6.073261976242065, 7.377370119094849, 7.527440547943115, 7.877719402313232, 8.008956909179688, 9.343616962432861, 9.475887298583984]","[0.018207807540893572, 0.07844358444213873, 0.002752084732055682, 0.17502242088317876, -0.010547857284546325, -0.00775927543640087, 0.020349283218383363, 0.025897560119629404]","[3.7932932376861612, 5.44747114181519, 0.5733509858449337, 12.15433478355408, -2.1974702676138156, -0.5388385719722828, 4.239434003829864, 1.7984416749742647]"
13,0,0,1,115,0.037393404,5.226277569,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.4982602596282959, 2.034259796142578, 2.4980077743530273, 4.046512842178345, 4.520999193191528, 6.081225872039795, 6.571197271347046, 8.222193002700806, 8.704581260681152]","[-0.3588218688964844, 0.01168060302734375, 0.13943839073181152, 1.5295543670654297, 1.6754379272460938, 2.0094480514526367, 2.139185905456543, 3.5456702709198, 3.6876909732818604, 4.042272090911865, 4.162177324295044, 5.575410842895508, 5.7224040031433105, 6.096120119094849, 6.2123754024505615, 7.736745834350586, 7.863371133804321, 8.211536884307861, 8.345759391784668]","[-0.023478870806486696, -0.029217854790065445, -0.057991152224333486, -0.01671232347903029, -0.04725277942159867, -0.00499071245608107, -0.031767731127531285, 0.08577834004941298, -0.03935087245443647]","[-4.5001169045766165, -1.8666962782541814, -11.11497084299725, -1.0677317778269353, -9.056782722473084, -0.3188510735829573, -6.088815132776833, 5.480282836490277, -7.542250553766983]"
14,4,5,1,115,0.050177044,4.804880669,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652]","[0.0, 0.49135589599609375, 2.0111608505249023, 2.507603168487549, 3.928875207901001, 4.4449169635772705, 5.945420742034912, 6.428418159484863, 8.040861368179321]","[1.8447926044464111, 1.9769799709320068, 2.336148500442505, 2.4790427684783936, 3.8559534549713135, 4.017400741577148, 4.35239577293396, 4.498367071151733, 5.773667812347412, 5.937644004821777, 6.289709568023682, 6.440170526504517, 7.790213346481323, 7.935328245162964, 8.273210763931274, 8.41657567024231, 9.885653972625732, 10.018330812454224]","[-0.030383234438688844, -0.04541243677553908, -0.02529681247213622, -0.14394535189089552, -0.00569737475851273, -0.06471361284670607, -0.03874171298483109, 0.047225817390111224]","[-5.823453267415362, -2.901350127326108, -4.8485557238261086, -9.196508593029437, -1.0919968287149406, -4.134480820761778, -7.425494988759297, 3.017204999923775]"
15,4,3,1,115,0.046215477,5.190310876,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652]","[0.0, 0.5020706653594971, 2.0194735527038574, 2.535672903060913, 3.9899098873138428, 4.469239711761475, 6.087853193283081, 6.537113189697266, 8.11976671218872]","[1.8874304294586182, 2.0026967525482178, 2.3895010948181152, 2.5032272338867188, 3.9069039821624756, 4.03997278213501, 4.423103332519531, 4.536858558654785, 5.877340316772461, 6.024306535720825, 6.356670141220093, 6.469778299331665, 7.975283622741699, 8.13744568824768, 8.424543619155884, 8.536617994308472, 10.007197141647339, 10.13680648803711]","[-0.019668465075285524, -0.04781450395998732, -0.005539780077727041, -0.11098040705141798, -0.042409305987150425, 0.053396090217258774, -0.07247913402059769, 0.017436131187108295]","[-3.7697891394297254, -3.0548155307769678, -1.0617911815643495, -7.090414894951705, -8.128450314203837, 3.411416874991533, -13.891834020614565, 1.1139750480652528]"
16,4,4,1,115,0.081833376,11.89868914,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173]","[0.0, 0.38724780082702637, 2.018470048904419, 2.4832100868225098, 4.123741626739502, 4.575242757797241, 6.206550359725952, 6.624593496322632]","[2.2342379093170166, 2.344460964202881, 2.621485710144043, 2.7422800064086914, 4.2527079582214355, 4.395403623580933, 4.717447996139526, 4.858598947525024, 6.3579795360565186, 6.507818698883057, 6.809480667114258, 6.940807580947876, 8.440788269042969, 8.57188630104065, 8.858831405639648, 9.02301812171936]","[-0.13449132960775623, 0.0660048567730449, -0.056999092516691885, 0.07531414861264452, -0.070237999377043, 0.06609021062436327, -0.10369599383810257]","[-25.77750484148661, 4.216976960500092, -10.924826065699277, 4.811737272474511, -13.462283213933251, 4.2224301232232095, -19.87506548563634]"
17,4,2,1,115,0.072686931,8.751024235,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173]","[0.0, 0.45000743865966797, 1.9654209613800049, 2.4174978733062744, 4.01824688911438, 4.483115196228027, 5.849859237670898, 6.398333311080933]","[3.0655829906463623, 3.1814422607421875, 3.5155904293060303, 3.6281321048736572, 5.031003952026367, 5.194379091262817, 5.483080863952637, 5.628120422363281, 7.083829879760742, 7.261324167251587, 7.54869818687439, 7.677522659301758, 8.91544222831726, 9.065452337265015, 9.463916301727295, 9.627822637557983]","[-0.07173169177511463, -0.04980386858401076, -0.06966221850851317, 0.0355316245037578, -0.0568708233211348, -0.19847334986147658, 0.02673494297525192]","[-13.748574256896969, -3.1819138262006876, -13.351925214131688, 2.270076009962304, -10.900241136550843, -12.680241796705449, 5.124197403589954]"
18,4,1,1,115,0.087944283,10.006557,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173]","[0.0, 0.4312734603881836, 2.014192581176758, 2.532521963119507, 4.261139869689941, 4.6933605670928955, 6.452705383300781, 6.9174580574035645]","[2.425078868865967, 2.5381014347076416, 2.8563523292541504, 2.9722604751586914, 4.439271450042725, 4.589970350265503, 4.957600831985474, 5.11421537399292, 6.686218738555908, 6.805906295776367, 7.118439435958862, 7.258008241653442, 8.877784252166748, 9.03598403930664, 9.342536926269531, 9.485682964324951]","[-0.090465670046599, 0.017701729484226547, -0.003409748492033682, 0.1634005152660869, -0.08951843303182816, 0.19412742490353807, -0.05698645633199906]","[-17.33925342559814, 1.1309438281589184, -0.6535351276397889, 10.43947736422222, -17.157699664433743, 12.402585479948266, -10.922404130299828]"
19,0,0,4,130,0.027244156,3.017960949,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847]","[0.0, 0.4501533508300781, 1.8392107486724854, 2.288515090942383, 3.7139763832092285, 4.153463125228882, 5.620479345321655, 6.067367792129517, 7.5040483474731445, 7.970709323883057]","[-0.825761079788208, -0.4859137535095215, -0.3756077289581299, 0.9043571949005127, 1.0134496688842773, 1.3627777099609375, 1.4627540111541748, 2.7609188556671143, 2.8882153034210205, 3.242213726043701, 3.327702045440674, 4.661588907241821, 4.794718265533447, 5.127889394760132, 5.241606712341309, 6.552876710891724, 6.6782872676849365, 7.044154644012451, 7.144948244094849]","[-0.011385110708383439, 0.004442013227022645, -0.012234119268564214, 0.04084590765146112, -0.022051719518808355, 0.0824008354773893, -0.014650014730600347, 0.052065170728242904, 0.005122514871450434]","[-2.4667739868164116, 0.32081206639607995, -2.6507258415222457, 2.9499822192721923, -4.777872562408476, 5.951171451144785, -3.174169858296741, 3.7602623303730973, 1.1098782221475938]"
20,2,2,4,130,0.06531028,7.538519171,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847, 9.230769230769232]","[0.0, 0.45320916175842285, 1.8388664722442627, 2.289687156677246, 3.6226446628570557, 4.021988153457642, 5.155348300933838, 5.637589454650879, 6.902362823486328, 7.27049994468689, 8.689074993133545]","[1.090259075164795, 1.2039954662322998, 1.5434682369232178, 1.6549997329711914, 2.9291255474090576, 3.0797197818756104, 3.379946231842041, 3.4933276176452637, 4.712903738021851, 4.823915481567383, 5.1122472286224365, 5.224065065383911, 6.245607376098633, 6.3929572105407715, 6.727848529815674, 6.823306560516357, 7.992621898651123, 8.099599123001099, 8.360759019851685, 8.469279050827026, 9.77933406829834, 9.896014928817749]","[-0.008329299780038713, 0.0010419258704552625, -0.010717777105478277, -0.05165787843557501, -0.06219497093787574, -0.25125523713918785, 0.02070269217857934, -0.1198420157799358, -0.09340134033790015, 0.03395966383127025]","[-1.8046816190083876, 0.0752502017551023, -2.3221850395202925, -3.7308467759026396, -13.47557703653974, -18.146211571163573, 4.485583305358856, -8.655256695217584, -20.236957073211695, 2.4526423878139614]"
21,2,1,4,130,0.030565364,3.929960875,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847]","[0.0, 0.4129457473754883, 1.7954449653625488, 2.2275266647338867, 3.578151226043701, 4.028758525848389, 5.437372922897339, 5.912523984909058, 7.404798984527588, 7.861608028411865]","[1.3221673965454102, 1.4151294231414795, 1.7351131439208984, 1.830078125, 3.117612361907959, 3.2505130767822266, 3.549694061279297, 3.6828887462615967, 4.900318622589111, 5.030306339263916, 5.350925922393799, 5.476384878158569, 6.759540319442749, 6.916759967803955, 7.234691381454468, 7.35093092918396, 8.726966381072998, 8.883238792419434, 9.183775424957275, 9.34716272354126]","[-0.04859271416297328, -0.0021161666283240343, -0.029456762167123784, -0.03399082330557013, -0.010931161733774175, 0.023999012433566058, 0.013612600473257075, 0.10765961500314525, -0.004729417654184331]","[-10.528421401977544, -0.15283425649006915, -6.382298469543485, -2.454892794291176, -2.3684183756510704, 1.7332620090908826, 2.949396769205699, 7.7754166391160435, -1.024707158406605]"
22,2,5,4,130,0.052424311,6.695798444,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847]","[0.0, 0.423917293548584, 1.8565282821655273, 2.2544026374816895, 3.674091339111328, 4.1413819789886475, 5.536718368530273, 5.985483884811401, 7.566837787628174, 7.966896295547485]","[1.3784310817718506, 1.4718294143676758, 1.8023483753204346, 1.919187068939209, 3.234959363937378, 3.378740072250366, 3.63283371925354, 3.7461562156677246, 5.052522420883179, 5.202611923217773, 5.519813060760498, 5.648420572280884, 6.915149450302124, 7.051538705825806, 7.363914966583252, 7.475100755691528, 8.945268869400024, 9.05216932296753, 9.345327377319336, 9.434990167617798]","[-0.03762116798987758, 0.04799560400155878, -0.06366410622229957, 0.03507331701425409, 0.005752178338857661, 0.01072100492624184, -0.012772945257333745, 0.19673851820138744, -0.06147995361915015]","[-8.151253064473476, 3.4663491778903563, -13.793889681498236, 2.533072895473907, 1.2463053067524927, 0.7742948002285776, -2.7674714724223106, 14.20889298121131, -13.320656617482529]"
23,2,3,4,130,0.060895237,6.470595907,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847]","[0.0, 0.42895078659057617, 1.8339362144470215, 2.347684860229492, 3.9308924674987793, 4.380704641342163, 5.8663599491119385, 6.3003435134887695, 7.78387451171875, 8.250473260879517]","[1.4048547744750977, 1.4950144290924072, 1.8338055610656738, 1.9228808879852295, 3.238790988922119, 3.368864059448242, 3.75253963470459, 3.8732900619506836, 5.335747241973877, 5.464104175567627, 5.785559415817261, 5.914097547531128, 7.271214723587036, 7.401658296585083, 7.705198287963867, 7.818536996841431, 9.188729286193848, 9.335583686828613, 9.655328035354614, 9.751668453216553]","[-0.03258767494788539, 0.02037004324106073, 0.05221018424400903, 0.19859222265390253, -0.011726287695077886, 0.10103992315439125, -0.02755489716163062, 0.09891561361459544, 0.0050602876223049265]","[-7.0606629053751675, 1.471169789632164, 11.312206586201953, 14.342771636115184, -2.5406956672668746, 7.297327783372704, -5.970227718353299, 7.14390542772078, 1.0963956514994004]"
24,2,4,4,130,0.09588,9.09432,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0]","[0.0, 1.337449550628662, 1.715482473373413, 3.2357287406921387, 3.7005512714385986, 5.267619371414185, 5.73250412940979, 7.284156322479248]","[2.4637303352355957, 2.603470802307129, 3.801179885864258, 3.8677828311920166, 4.179212808609009, 4.284189701080322, 5.699459075927734, 5.827414512634277, 6.164281606674194, 6.26948881149292, 7.73134970664978, 7.851689338684082, 8.196234464645386, 8.287320375442505, 9.747886657714844, 9.867694616317749]","[-0.08350553879371059, 0.135630882703341, 0.003284069207998286, 0.18245271536020136, 0.0033462964571437936, 0.16703680845407387]","[-18.09286673863729, 9.795563750796852, 0.7115483283996283, 13.177140553792322, 0.7250308990478217, 12.063769499460895]"
25,0,0,5,135,0.043436441,4.724770243,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.4125487804412842, 1.7750616073608398, 2.215745449066162, 3.6767702102661133, 4.110485076904297, 5.4838480949401855, 5.916614770889282, 7.3416407108306885, 7.75099515914917, 9.165953397750854, 9.59596872329712]","[-0.9284493923187256, -0.6317460536956787, -0.5159006118774414, 0.7176172733306885, 0.8466122150421143, 1.1630945205688477, 1.2872960567474365, 2.62146258354187, 2.7483208179473877, 3.0674819946289062, 3.1820356845855713, 4.430675029754639, 4.55539870262146, 4.871555805206299, 4.988165378570557, 6.284467935562134, 6.413191318511963, 6.717851400375366, 6.822545766830444, 8.123049020767212, 8.237504005432129, 8.572129487991333, 8.667519330978394]","[-0.03189566400316024, 0.029179493586222405, -0.003760602739122376, 0.12769142786661813, -0.010729577806261048, 0.040029684702555635, -0.011677768495347962, 0.09169260660807321, -0.035089996125963197, 0.08162490526835064, -0.014429118898179993]","[-7.176524400711054, 2.18846201896668, -0.8461356163025343, 9.576857089996363, -2.414155006408735, 3.0022263526916735, -2.6274979114532906, 6.876945495605493, -7.895249128341715, 6.121867895126296, -3.246551752090497]"
26,1,3,5,135,0.069249147,7.444008191,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555]","[0.0, 0.40236926078796387, 1.8562288284301758, 2.318983316421509, 3.705956220626831, 4.138612747192383, 5.738938808441162, 6.1715779304504395, 7.551975727081299, 8.047461032867432]","[0.927941083908081, 1.0256948471069336, 1.330310344696045, 1.4337506294250488, 2.784169912338257, 2.9297711849212646, 3.24692440032959, 3.361194372177124, 4.633897304534912, 4.751068353652954, 5.066553831100464, 5.182674169540405, 6.666879892349243, 6.8001086711883545, 7.0995190143585205, 7.229613542556763, 8.47991681098938, 8.610953569412231, 8.975402116775513, 9.084398984909058]","[-0.04207518365648055, 0.12052623430887865, 0.018310043546888366, 0.05363957087198923, -0.011787917878892884, 0.26699272791544626, -0.011805322435167298, 0.04706446329752634, 0.05104086134168817]","[-9.466916322708125, 9.039467573165899, 4.119759798049881, 4.022967815399193, -2.652281522750898, 20.024454593658476, -2.656197547912641, 3.529834747314476, 11.484193801879833]"
