trial_number,alpha_id,traj_id,rhythm_id,tempo,ave. error,ave. error (%),ref_times,recorded_times,times_from_start,error_list,errp_list
1,0,0,3,125,0.02686,3.71502,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68]","[0.0, 1.2941129207611084, 1.7108161449432373, 3.131361484527588, 3.5978267192840576, 5.048717260360718, 5.530800819396973, 7.035211563110352, 7.500887155532837]","[-0.6910326480865479, -0.5660712718963623, 0.6030802726745605, 0.7405197620391846, 1.0197834968566895, 1.139838457107544, 2.44032883644104, 2.6031246185302734, 2.9067940711975098, 3.0507712364196777, 4.35768461227417, 4.50792670249939, 4.839768171310425, 4.986329078674316, 6.344178915023804, 6.502856969833374, 6.809854507446289, 6.972757577896118]","[-0.06329677581787108, -0.01945466041564936, -0.013534765243530256, 0.01089054107666021, 0.0020835590362544565, 0.0644107437133794, -0.014324407577515075]","[-13.186828295389807, -1.3510180844200945, -2.8197427590688036, 0.7562875747680702, 0.434074799219678, 4.472968313429126, -2.9842515786489714]"
2,3,1,3,125,0.071131443,9.003385055,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16]","[0.0, 0.4243507385253906, 1.772808313369751, 2.2724263668060303, 3.79282546043396, 4.320885419845581, 5.722464323043823, 6.314029932022095, 7.920522451400757, 8.372087478637695]","[0.8054189682006836, 0.9648127555847168, 1.2297697067260742, 1.3768939971923828, 2.5782272815704346, 2.7429745197296143, 3.077845335006714, 3.2216298580169678, 4.5982444286346436, 4.756778001785278, 5.126304388046265, 5.277965784072876, 6.527883291244507, 6.6777307987213135, 7.119448900222778, 7.270560026168823, 8.72594141960144, 8.861294507980347, 9.177506446838379, 9.327748537063599]","[-0.05564926147460936, -0.0915424251556396, 0.019618053436279315, 0.08039909362792974, 0.04805995941162067, -0.038421096801757315, 0.11156560897827106, 0.1664925193786626, -0.02843497276306195]","[-11.593596140543616, -6.357112858030528, 4.087094465891524, 5.583270390828455, 10.01249154408763, -2.668131722344259, 23.24283520380645, 11.56198051240713, -5.923952658971234]"
3,3,4,3,125,0.080049948,9.184675084,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.45401549339294434, 1.7956457138061523, 2.3588809967041016, 3.720231294631958, 4.258175849914551, 5.720168828964233, 6.194104909896851, 7.756149530410767, 8.148330926895142, 9.806726455688477]","[-0.6532444953918457, -0.4934992790222168, -0.19922900199890137, -0.04577803611755371, 1.1424012184143066, 1.3006267547607422, 1.7056365013122559, 1.8505656719207764, 3.0669867992401123, 3.204375743865967, 3.604931354522705, 3.737642765045166, 5.066924333572388, 5.207866907119751, 5.540860414505005, 5.706271409988403, 7.102905035018921, 7.2748847007751465, 7.495086431503296, 7.673912048339844, 9.15348196029663, 9.286593198776245]","[-0.025984506607055646, -0.09836977958679194, 0.08323528289794924, -0.0786497020721435, 0.05794455528259235, 0.021992979049683115, -0.006063919067383239, 0.12204462051391651, -0.08781860351562543, 0.21839552879333546]","[-5.413438876469927, -6.831234693527219, 17.34068393707276, -5.461784866121077, 12.071782350540062, 1.52729021178355, -1.263316472371507, 8.475320869021983, -18.295542399088614, 15.166356166203856]"
4,3,2,3,125,0.096977231,8.870896219,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16]","[0.0, 0.40366554260253906, 1.8756287097930908, 2.3256478309631348, 3.8938241004943848, 4.373929023742676, 6.212353944778442, 6.661535978317261, 8.277330160140991, 8.758528470993042]","[0.3625359535217285, 0.5280513763427734, 0.7662014961242676, 0.9122188091278076, 2.2381646633148193, 2.4080793857574463, 2.6881837844848633, 2.824678897857666, 4.256360054016113, 4.407693147659302, 4.736464977264404, 4.907950162887573, 6.574889898300171, 6.724929332733154, 7.024071931838989, 7.1912336349487305, 8.63986611366272, 8.791728019714355, 9.12106442451477, 9.274932861328125]","[-0.07633445739746092, 0.03196316719055181, -0.029980878829956037, 0.12817626953125005, 0.0001049232482905893, 0.3984249210357671, -0.030817966461182067, 0.17579418182373097, 0.001198310852050355]","[-15.903011957804358, 2.219664388232765, -6.246016422907507, 8.901129828559032, 0.02185901006053942, 27.668397294150505, -6.420409679412925, 12.207929293314654, 0.24964809417715705]"
5,3,5,3,125,0.108015419,12.80126399,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.43518805503845215, 1.7522704601287842, 2.2189719676971436, 3.576965808868408, 4.298965215682983, 5.484339237213135, 5.930613279342651, 7.195631742477417, 7.627853631973267, 9.13186264038086]","[0.5377683639526367, 0.6880776882171631, 0.9729564189910889, 1.1571094989776611, 2.290038824081421, 2.4532177448272705, 2.7567403316497803, 2.9154536724090576, 4.114734172821045, 4.2744762897491455, 4.83673357963562, 4.948542594909668, 6.0221076011657715, 6.197162866592407, 6.468381643295288, 6.643669843673706, 7.733400106430054, 7.889601230621338, 8.165621995925903, 8.30717396736145, 9.669631004333496, 9.830107927322388, 10.083848476409912, 10.213313102722168]","[-0.044811944961547834, -0.12291759490966792, -0.013298492431640607, -0.0820061588287353, 0.24199940681457477, -0.25462597846984814, -0.033725957870483825, -0.17498153686523388, -0.04777811050415082, 0.06400900840759327]","[-9.335821866989132, -8.535944090949162, -2.7705192565917933, -5.694872140884396, 50.4165430863697, -17.682359615961683, -7.026241223017457, -12.151495615641245, -9.953773021698078, 4.44507002830509]"
6,3,3,3,125,0.036791547,3.766837186,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.4544205665588379, 1.9211394786834717, 2.437837839126587, 3.938042402267456, 4.437866926193237, 5.804894208908081, 6.288360834121704, 7.670222520828247, 8.148536920547485, 9.651163339614868]","[0.27803492546081543, 0.5083482265472412, 0.7324554920196533, 0.8737776279449463, 2.199174404144287, 2.364206075668335, 2.7158727645874023, 2.8742878437042236, 4.2160773277282715, 4.364140748977661, 4.715901851654053, 4.873766899108887, 6.0829291343688965, 6.2197816371917725, 6.5663957595825195, 6.732631206512451, 7.9482574462890625, 8.09227705001831, 8.4265718460083, 8.618151903152466, 9.929198265075684, 10.082516193389893]","[-0.02557943344116209, 0.026718912124633842, 0.03669836044311525, 0.060204563140869194, 0.019824523925780824, -0.07297271728515575, 0.0034666252136226205, -0.058138313293456534, -0.001685600280762145, 0.06262641906738331]","[-5.329048633575436, 1.855480008655128, 7.645491758982345, 4.180872440338139, 4.130109151204334, -5.067549811469151, 0.7222135861713787, -4.03738286760115, -0.35116672515877995, 4.349056879679398]"
7,0,0,1,115,0.04209,3.57951,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652]","[0.0, 1.500115156173706, 2.016542911529541, 3.566582202911377, 4.08304500579834, 5.466750144958496, 6.018547296524048, 7.632897615432739, 8.146493673324585]","[-0.10321569442749023, 0.040956974029541016, 1.3968994617462158, 1.5641860961914062, 1.9133272171020508, 2.060234308242798, 3.4633665084838867, 3.6477701663970947, 3.9798293113708496, 4.188237428665161, 5.363534450531006, 5.562937259674072, 5.915331602096558, 6.096557140350342, 7.529681921005249, 7.71815299987793, 8.043277978897095, 8.196075201034546]","[-0.005311375078947633, -0.015178099922511734, -0.005276327547819815, -0.18151225214419142, 0.030058021130769497, 0.049132927604343735, -0.008143072542936558]","[-1.0180135567982964, -0.9697119394938053, -1.011296113332131, -11.596616109212231, 5.761120716730824, 3.139048152499739, -1.560755570729508]"
8,2,5,1,115,0.053738689,5.303484128,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.4904155731201172, 1.860671043395996, 2.410737991333008, 3.977182149887085, 4.5571818351745605, 6.108207941055298, 6.63598108291626, 8.059655904769897, 8.589174747467041]","[0.5486330986022949, 0.7401556968688965, 1.039048671722412, 1.2262554168701172, 2.409304141998291, 2.5773677825927734, 2.9593710899353027, 3.1059470176696777, 4.52581524848938, 4.689035892486572, 5.1058149337768555, 5.27543044090271, 6.656841039657593, 6.808466672897339, 7.184614181518555, 7.3748459815979, 8.608289003372192, 9.121679067611694, 9.137807846069336]","[-0.03132355731466541, -0.19496192102846877, 0.028327817502229014, 0.0012267672497294768, 0.058260554852693325, -0.014191285423610367, 0.006034011426179653, -0.1415425694507091, 0.007779712262360405]","[-6.003681818644203, -12.455900510152173, 5.4294983545938935, 0.07837679651049435, 11.166606346766228, -0.9066654576195513, 1.1565188566844342, -9.042997492684197, 1.4911115169524096]"
9,2,3,1,115,0.087195918,7.727112667,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.46126270294189453, 1.8366267681121826, 2.377039909362793, 3.959676504135132, 4.443317890167236, 5.709611654281616, 6.221238374710083, 7.659764528274536, 8.156988382339478]","[0.4575076103210449, 0.6173930168151855, 0.9187703132629395, 1.1009976863861084, 2.2941343784332275, 2.4672210216522217, 2.834547519683838, 3.014132499694824, 4.417184114456177, 4.583439111709595, 4.900825500488281, 5.083725929260254, 6.167119264602661, 6.33052396774292, 6.678745985031128, 6.8341755867004395, 8.117272138595581, 8.291789531707764, 8.614495992660522, 8.783772230148315, 10.133466720581055, 10.327248811721802]","[-0.06047642749288806, -0.18985332613405959, 0.018674010815827646, 0.017419203467991196, -0.03809774440267777, -0.2989236271899678, -0.010112410006315464, -0.12669123773989366, -0.024515276369841743]","[-11.591315269470211, -12.12951805856492, 3.5791854063669652, 1.1128935548994376, -7.3020676771799105, -19.097898403803498, -1.938211917877132, -8.094162411159878, -4.698761304219663]"
10,2,4,1,115,0.086449275,9.675092167,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.47845005989074707, 1.8575270175933838, 2.2734458446502686, 3.695369243621826, 4.169284820556641, 5.710427761077881, 6.167518615722656, 7.600642681121826, 8.091521739959717]","[0.42624998092651367, 0.603928804397583, 0.9047000408172607, 1.046642541885376, 2.2837769985198975, 2.4595162868499756, 2.6996958255767822, 2.8757972717285156, 4.12161922454834, 4.295365571975708, 4.595534801483154, 4.780568599700928, 6.1366777420043945, 6.360080718994141, 6.59376859664917, 6.794751405715942, 8.02689266204834, 8.185318231582642, 8.51777172088623, 8.676602363586426, 9.126522064208984, 9.193281412124634, 10.058760643005371, 10.21238899230957]","[-0.043289070544035524, -0.18614043360171095, -0.10582030337789794, -0.14329399233279005, -0.04782355349996781, -0.024074450783107437, -0.06464827579000687, -0.13209332590517686, -0.030860071596892524]","[-8.297071854273476, -11.892305480109313, -20.282224814097102, -9.154893954594922, -9.166181087493836, -1.5380899111429753, -12.390919526417992, -8.43929582171964, -5.9148470560710615]"
