trial_number,alpha_id,traj_id,rhythm_id,tempo,ave. error,ave. error (%),ref_times,recorded_times,times_from_start,error_list,errp_list
1,0,0,5,135,0.183895379,24.40483371,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555]","[0.0, 0.4959700107574463, 2.061239004135132, 2.606741428375244, 3.9431192874908447, 4.606175422668457, 6.376092433929443, 6.942384958267212, 8.622452020645142, 9.21061396598816]","[-0.18015360832214355, 0.026182889938354492, 0.31581640243530273, 0.47614216804504395, 1.8810853958129883, 2.043205738067627, 2.4265878200531006, 2.58795428276062, 3.762965679168701, 3.946322202682495, 4.4260218143463135, 4.587371587753296, 6.1959388256073, 6.378901958465576, 6.762231349945068, 6.920775651931763, 8.442298412322998, 8.62875247001648, 9.030460357666016, 9.192629337310791]","[0.05152556631300187, 0.2319356600443523, 0.10105797979566766, 0.0030445257822675487, 0.21861169073316766, 0.4365836779276533, 0.12184807989332391, 0.34673372904459665, 0.14371750089857294]","[11.59325242042542, 17.395174503326423, 22.73804545402521, 0.2283394336700662, 49.187630414962705, 32.743775844574, 27.415817975997868, 26.005029678344755, 32.33643770217889]"
2,3,3,5,135,0.412430013,43.1165225,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555]","[0.0, 0.476320743560791, 2.5558972358703613, 2.843454122543335, 5.854179859161377, 6.139500856399536, 7.708539009094238, 7.977214097976685, 8.989073991775513, 9.226118803024292]","[0.8477599620819092, 1.1021530628204346, 1.3240807056427002, 1.5181031227111816, 3.4036571979522705, 3.5659260749816895, 3.691214084625244, 3.8370563983917236, 6.701939821243286, 6.8403050899505615, 6.987260818481445, 7.1005799770355225, 8.556298971176147, 8.717132329940796, 8.824974060058594, 8.97465467453003, 9.836833953857422, 9.96666407585144, 10.073878765106201, 10.206262588500977]","[0.031876299116346596, 0.746243158976237, -0.156887557771471, 1.677392403284709, -0.15912344720628546, 0.2357048193613691, -0.17576935556199835, -0.3214734395345049, -0.20739963319566534]","[7.172167301177984, 55.96823692321779, -35.29970049858096, 125.80443024635319, -35.80277562141421, 17.677861452102686, -39.54810500144961, -24.110507965087873, -46.66491746902468]"
3,3,2,5,135,0.212840716,26.68905041,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.36830687522888184, 1.962885856628418, 2.253103256225586, 4.310246467590332, 4.59004282951355, 5.577179908752441, 5.960873365402222, 7.308310508728027, 7.511286020278931, 8.635300159454346, 8.99040412902832]","[0.9523220062255859, 1.1614234447479248, 1.3206288814544678, 1.509650468826294, 2.915207862854004, 3.0787134170532227, 3.205425262451172, 3.3492848873138428, 5.262568473815918, 5.429591655731201, 5.542364835739136, 5.646843910217285, 6.529501914978027, 6.725407123565674, 6.913195371627808, 7.0132787227630615, 8.260632514953613, 8.391755819320679, 8.463608026504517, 8.578888177871704, 9.587622165679932, 9.731162548065186, 9.942726135253906, 10.0791597366333]","[-0.07613756921556258, 0.2612456480662029, -0.15422704484727667, 0.7238098780314131, -0.16464808252122687, -0.34619625409444144, -0.06075098779466437, 0.014103809992472627, -0.24146893289354132, -0.2093191941579189, -0.08934047487047003]","[-17.13095307350158, 19.593423604965217, -34.701085090637235, 54.28574085235599, -37.04581856727603, -25.964719057083112, -13.668972253799478, 1.0577857494354472, -54.330509901046774, -15.698939561843908, -20.10160684585575]"
4,3,1,5,135,0.196818947,25.77423453,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.4503164291381836, 1.4875297546386719, 1.8085169792175293, 3.6949925422668457, 4.0527849197387695, 5.11877179145813, 5.418563604354858, 6.734001159667969, 6.968937873840332, 8.079373598098755, 8.286353349685669]","[0.5215206146240234, 0.7171132564544678, 0.971837043762207, 1.159325122833252, 2.0090503692626953, 2.1720268726348877, 2.3300375938415527, 2.4421026706695557, 4.216513156890869, 4.407115697860718, 4.574305534362793, 4.707569599151611, 5.640292406082153, 5.7830023765563965, 5.940084218978882, 6.006481409072876, 7.255521774291992, 7.383592367172241, 7.4904584884643555, 7.606868267059326, 8.600894212722778, 8.726064205169678, 8.807873964309692, 8.938384532928467, 9.803200483322144, 9.909137725830078, 10.042413711547852, 10.185620069503784]","[0.005871984693739174, -0.296120007832845, -0.12345721986558722, 0.5531422297159834, -0.08665206697252081, -0.2673464616139727, -0.14465263154771613, -0.017895778020222686, -0.20950773027208136, -0.22289760907491107, -0.23746469285753058]","[1.3211965560913141, -22.209000587463372, -27.777874469757112, 41.485667228698766, -19.496715068817174, -20.050984621047956, -32.54684209823611, -1.3421833515167019, -47.13923931121828, -16.71732068061832, -53.42955589294436]"
5,3,4,5,135,0.183339478,22.04690467,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.4196054935455322, 1.3305919170379639, 1.854379415512085, 2.786424160003662, 3.299105405807495, 4.418291330337524, 4.737858533859253, 6.400366306304932, 6.610793352127075, 7.985497713088989, 8.35284972190857]","[0.4578425884246826, 0.6751673221588135, 0.8774480819702148, 1.0209600925445557, 1.7884345054626465, 2.0442609786987305, 2.3122220039367676, 2.5075268745422363, 3.2442667484283447, 3.453406810760498, 3.7569479942321777, 3.909450054168701, 4.876133918762207, 5.027774810791016, 5.1957011222839355, 5.388119459152222, 6.858208894729614, 6.990112781524658, 7.068635940551758, 7.175024032592773, 8.443340301513672, 8.60244345664978, 8.810692310333252, 8.940460443496704, 9.740063190460205, 9.994567632675171, 10.285275220870972, 10.40980052947998]","[-0.024838950898912193, -0.4223469098409016, 0.07934305402967645, -0.4012885888417559, 0.06823680135938837, -0.21414740880330374, -0.12487724092271613, 0.3291744391123457, -0.2340173986223011, 0.04137102762858014, -0.07709243562486456]","[-5.588763952255244, -31.67601823806762, 17.852187156677193, -30.096644163131696, 15.353280305862377, -16.061055660247785, -28.097379207611116, 24.68808293342593, -52.65391469001772, 3.102827072143509, -17.345798015594518]"
6,3,5,5,135,0.224077735,26.09127543,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.5925083160400391, 1.916588306427002, 2.6240594387054443, 3.359719753265381, 3.8963260650634766, 4.7801735401153564, 5.262495279312134, 6.192607402801514, 6.639568090438843, 8.297190427780151, 8.604348182678223]","[-0.6999058723449707, -0.4783194065093994, -0.10739755630493164, 0.08042049407958984, 1.2166824340820312, 1.517453670501709, 1.9241535663604736, 2.1139094829559326, 2.65981388092041, 2.8796069622039795, 3.196420192718506, 3.3631131649017334, 4.080267667770386, 4.276407480239868, 4.562589406967163, 4.738870859146118, 5.492701530456543, 5.668344497680664, 5.939662218093872, 6.097062826156616, 7.597284555435181, 7.776644229888916, 7.904442310333252, 8.030771017074585, 9.011098861694336, 9.19634461402893, 9.362849712371826, 9.47652292251587, 10.562130689620972]","[0.14806387159559464, -0.009253342946370369, 0.26302668783399774, -0.5976730187733965, 0.09216186735365106, -0.44948585828145315, 0.0378772947523327, -0.40322120984395315, 0.0025162431928844597, 0.32428900400797467, -0.13728668954637335]","[33.314371109008796, -0.6940007209777777, 59.18100476264947, -44.82547640800475, 20.73642015457148, -33.711439371108995, 8.522391319274854, -30.24159073829649, 0.5661547183990032, 24.321675300598088, -30.889505147933992]"
7,0,0,2,120,0.077847083,7.465473811,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5]","[0.0, 0.49434733390808105, 2.1916511058807373, 2.792243242263794, 4.320780038833618, 4.824233531951904, 6.156904935836792, 6.653900623321533, 8.000053644180298, 8.540958642959595]","[-0.06031608581542969, 0.1781461238861084, 0.43403124809265137, 0.6278665065765381, 2.1313350200653076, 2.380510091781616, 2.7319271564483643, 2.9479267597198486, 4.2604639530181885, 4.464439392089844, 4.763917446136475, 4.960698843002319, 6.096588850021362, 6.332055568695068, 6.5935845375061035, 6.797362565994263, 7.939737558364868, 8.095234394073486, 8.480642557144165, 8.692644357681274]","[-0.005652666091918945, 0.19730377197265625, 0.10059213638305664, 0.02853679656982422, 0.003453493118286133, -0.1673285961151123, -0.003004312515258789, -0.15384697914123535, 0.040904998779296875]","[-1.130533218383789, 13.153584798177084, 20.118427276611328, 1.902453104654948, 0.6906986236572266, -11.155239741007488, -0.6008625030517578, -10.256465276082356, 8.180999755859375]"
8,2,4,2,120,0.22825,19.07662,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.5354869365692139, 0.6004126071929932, 0.6688168048858643, 0.7253983020782471, 1.1221957206726074, 1.523176908493042, 2.707252264022827, 3.1561100482940674, 4.821953058242798, 5.304938793182373]","[-0.5290026664733887, -0.01880335807800293, 0.006484270095825195, 0.04011893272399902, 0.07140994071960449, 0.1042020320892334, 0.13981413841247559, 0.17185091972351074, 0.1963956356048584, 0.4231538772583008, 0.5931930541992188, 0.7897319793701172, 0.9941742420196533, 1.9763455390930176, 2.1782495975494385, 2.439647674560547, 2.6271073818206787, 4.039781332015991, 4.292950391769409, 4.593447685241699, 4.775936126708984, 5.909318447113037, 6.117375612258911, 7.07675576210022, 7.256746530532837, 8.227568864822388, 8.439388990402222, 8.659897565841675, 8.823333740234375, 9.460676908493042, 9.639386415481567, 9.826642036437988, 9.961081266403198]","[0.03548693656921387, -0.9132912158966064, -0.09901881217956543, -0.31592464447021484, -0.051142215728759766, 0.16584300994873047, -0.017014265060424805]","[7.097387313842773, -60.886081059773765, -19.803762435913086, -21.061642964680992, -10.228443145751953, 11.056200663248699, -3.402853012084961]"
9,2,5,2,120,0.332896423,29.71603394,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.5928430557250977, 1.3758115768432617, 1.8747799396514893, 2.9764647483825684, 3.6456241607666016, 4.546072959899902, 4.879907131195068, 5.696839094161987, 6.061818599700928, 7.195040702819824]","[0.535240888595581, 0.8700804710388184, 1.1280839443206787, 1.3662006855010986, 1.9110524654388428, 2.167135238647461, 2.4100208282470703, 2.5977723598480225, 3.5117056369781494, 3.7988016605377197, 4.180865049362183, 4.327751398086548, 5.081313848495483, 5.264330863952637, 5.415148019790649, 5.57790994644165, 6.232079982757568, 6.409742593765259, 6.597059488296509, 6.761625289916992, 7.730281591415405, 7.896448373794556, 8.064913749694824, 8.197842597961426, 8.727526187896729, 8.872854471206665, 9.014577150344849, 9.144479513168335, 9.94563364982605, 10.058166265487671, 10.27967643737793]","[0.09284305572509766, -0.7170314788818359, -0.001031637191772461, -0.3983151912689209, 0.1691594123840332, -0.5995512008666992, -0.16616582870483398, -0.683068037033081, -0.13502049446105957, -0.3667778968811035]","[18.56861114501953, -47.80209859212239, -0.2063274383544922, -26.554346084594727, 33.83188247680664, -39.97008005777995, -33.2331657409668, -45.53786913553874, -27.004098892211914, -24.45185979207357]"
10,2,3,2,120,0.364019823,31.29039447,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.4560534954071045, 1.256131649017334, 1.685638666152954, 2.7420170307159424, 3.1085894107818604, 4.022368431091309, 4.455939769744873, 5.303029537200928, 5.590644836425781, 6.359801769256592]","[0.3746821880340576, 0.6239557266235352, 0.8307356834411621, 1.0371294021606445, 1.6308138370513916, 1.8837645053863525, 2.0603208541870117, 2.2682855129241943, 3.11669921875, 3.285677671432495, 3.483271598815918, 3.6308021545410156, 4.397050619125366, 4.651006460189819, 4.830621957778931, 4.9841883182525635, 5.677711725234985, 5.818852424621582, 5.965327024459839, 6.092872381210327, 6.734483957290649, 6.96791672706604, 7.3115010261535645, 7.4676830768585205, 8.110519886016846, 8.233428478240967, 8.350923776626587, 8.477843284606934, 9.382799863815308, 9.61345648765564, 9.78538703918457, 9.934921503067017]","[-0.04394650459289551, -0.6999218463897705, -0.07049298286437988, -0.4436216354370117, -0.13342761993408203, -0.5862209796905518, -0.06642866134643555, -0.6529102325439453, -0.21238470077514648, -0.7308430671691895]","[-8.789300918579102, -46.661456425984696, -14.098596572875977, -29.57477569580078, -26.685523986816406, -39.08139864603679, -13.28573226928711, -43.527348836263016, -42.4769401550293, -48.722871144612625]"
