trial_number,alpha_id,traj_id,rhythm_id,tempo,ave. error,ave. error (%),ref_times,recorded_times,times_from_start,error_list,errp_list
1,0,0,3,125,0.033343886,5.236078118,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16]","[0.0, 0.4483046531677246, 1.9123661518096924, 2.3479831218719482, 3.8571088314056396, 4.281342267990112, 5.7287890911102295, 6.181817054748535, 7.632027626037598, 8.081594228744507]","[-0.504497766494751, -0.22796273231506348, -0.05619311332702637, 1.255539894104004, 1.4078683853149414, 1.6592423915863037, 1.8434853553771973, 3.1743884086608887, 3.3526110649108887, 3.6242122650146484, 3.7768445014953613, 5.060891389846802, 5.2242913246154785, 5.5102574825286865, 5.677319288253784, 6.968449592590332, 7.127529859542847, 7.393855333328247, 7.577096462249756]","[-0.03169534683227537, 0.024061498641967827, -0.04438302993774412, 0.06912570953369146, -0.05576656341552777, 0.007446823120117685, -0.026972036361694762, 0.010210571289062997, -0.030433397293091247]","[-6.603197256724036, 1.6709374056922102, -9.24646457036336, 4.8003964953952405, -11.618034044901608, 0.5171404944526172, -5.619174242019738, 0.709067450629375, -6.340291102727337]"
2,3,5,3,125,0.075270296,9.131177531,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.41895055770874023, 1.8695282936096191, 2.286069869995117, 3.6193361282348633, 4.037054777145386, 5.316335916519165, 5.812363386154175, 7.2027740478515625, 7.60449743270874, 8.90050745010376]","[0.47097253799438477, 0.6074976921081543, 0.889923095703125, 1.020897626876831, 2.340500831604004, 2.4731836318969727, 2.757042407989502, 2.9072864055633545, 4.090308666229248, 4.24839448928833, 4.5080273151397705, 4.633142948150635, 5.78730845451355, 5.956347465515137, 6.28333592414856, 6.406816720962524, 7.673746585845947, 7.820529937744141, 8.075469970703125, 8.203832387924194, 9.371479988098145, 9.52351188659668, 9.706652879714966, 9.867502212524414]","[-0.06104944229125975, 0.01057773590087896, -0.06345842361450194, -0.10673374176025385, -0.062281351089477965, -0.1607188606262202, 0.01602746963500934, -0.04958933830261181, -0.07827661514282269, -0.14398998260497997]","[-12.718633810679114, 0.7345649931165945, -13.220504919687903, -7.412065400017628, -12.975281476974565, -11.161031987931963, 3.339056173960276, -3.4437040487924877, -16.307628154754713, -9.999304347568057]"
3,3,4,3,125,0.121102247,14.93780414,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.43933892250061035, 1.7029094696044922, 2.0060176849365234, 3.3417811393737793, 3.7420425415039062, 5.027596712112427, 5.430978298187256, 6.725183010101318, 7.109082221984863, 8.388977527618408]","[0.4717826843261719, 0.6144473552703857, 0.9111216068267822, 1.013606309890747, 2.174692153930664, 2.313800573348999, 2.4778003692626953, 2.6306426525115967, 3.813563823699951, 4.013758182525635, 4.213825225830078, 4.3634490966796875, 5.499379396438599, 5.66084623336792, 5.902760982513428, 6.0468621253967285, 7.19696569442749, 7.346865653991699, 7.580864906311035, 7.710968971252441, 8.86076021194458, 8.98031735420227, 9.294180154800415, 9.421097993850708]","[-0.04066107749938963, -0.1764294528961181, -0.17689178466796873, -0.10423654556274409, -0.07973859786987347, -0.154445829391479, -0.07661841392517132, -0.145795288085937, -0.0961007881164555, -0.16010469436645458]","[-8.47105781237284, -12.252045340008202, -36.852455139160156, -7.238648997412785, -16.61220788955696, -10.725404818852711, -15.962169567744011, -10.124672783745629, -20.020997524261546, -11.118381553226016]"
4,3,2,3,125,0.083248601,9.637972713,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.46340441703796387, 1.8359529972076416, 2.2344532012939453, 3.6010353565216064, 4.0010058879852295, 5.312526702880859, 5.7224647998809814, 7.020636796951294, 7.471132516860962, 8.767513990402222]","[0.36095476150512695, 0.48391008377075195, 0.8243591785430908, 0.9307081699371338, 2.1969077587127686, 2.3455491065979004, 2.5954079627990723, 2.745368480682373, 3.9619901180267334, 4.0979673862457275, 4.3619606494903564, 4.514735221862793, 5.673481464385986, 5.831306457519531, 6.083419561386108, 6.232008934020996, 7.381591558456421, 7.529416561126709, 7.832087278366089, 7.995033025741577, 9.128468751907349, 9.280707597732544, 9.52839469909668, 9.688475131988525]","[-0.016595582962036115, -0.06745141983032221, -0.08149979591369627, -0.07341784477233881, -0.08002946853637738, -0.12847918510436962, -0.07006190299987836, -0.141828002929687, -0.029504280090332458, -0.14361852645873974]","[-3.4574131170908573, -4.684126377105709, -16.979124148686726, -5.098461442523529, -16.672805945078608, -8.922165632247893, -14.59622979164131, -9.849166870117157, -6.146725018819256, -9.97350878185693]"
5,3,1,3,125,0.054321878,8.347498973,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.4992539882659912, 1.9353585243225098, 2.4352481365203857, 3.818711757659912, 4.16860556602478, 5.568040609359741, 5.984778881072998, 7.418034315109253, 7.801135301589966, 9.135068416595459]","[0.35640597343444824, 0.508056640625, 0.8556599617004395, 0.9785487651824951, 2.291764497756958, 2.4555697441101074, 2.791654109954834, 2.9248080253601074, 4.17511773109436, 4.324881553649902, 4.5250115394592285, 4.691166162490845, 5.9244465827941895, 6.096057415008545, 6.341184854507446, 6.474728345870972, 7.774440288543701, 7.925009727478027, 8.157541275024414, 8.32476282119751, 9.491474390029907, 9.671112060546875, 10.207534074783325, 10.341346979141235]","[0.01925398826599123, -0.003895463943481392, 0.019889612197875994, -0.05653637886047358, -0.13010619163513226, -0.040564956665038565, -0.06326172828674359, -0.00674456596374462, -0.09689901351928754, -0.10606688499450634]","[4.0112475554148395, -0.27051832940843, 4.143669207890833, -3.9261374208662208, -27.105456590652533, -2.817010879516568, -13.179526726404903, -0.46837263637115434, -20.187294483184886, -7.365755902396276]"
6,3,3,3,125,0.086588734,8.622581032,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.4432713985443115, 1.7520740032196045, 2.2344858646392822, 3.5496110916137695, 3.9356420040130615, 5.1995015144348145, 5.631296396255493, 6.952996015548706, 7.439563512802124, 8.752071380615234]","[0.5652360916137695, 0.7168400287628174, 1.008507490158081, 1.1350739002227783, 2.317310094833374, 2.48111891746521, 2.7997219562530518, 2.932408332824707, 4.114847183227539, 4.267592668533325, 4.500878095626831, 4.634408712387085, 5.764737606048584, 5.950901031494141, 6.196532487869263, 6.350985765457153, 7.518232107162476, 7.6674253940582275, 8.004799604415894, 8.164580821990967, 9.317307472229004, 9.467569351196289, 9.66718339920044, 9.82801342010498]","[-0.03672860145568846, -0.13119739532470698, 0.002411861419677752, -0.12487477302551264, -0.09396908760070843, -0.17614048957824657, -0.048205118179321715, -0.11830038070678661, 0.006567497253417542, -0.12749213218688915]","[-7.651791969935095, -9.11093023088243, 0.5024711290995317, -8.671859237882822, -19.576893250147574, -12.231978442933794, -10.042732954025348, -8.215304215749072, 1.3682285944619867, -8.853620290756194]"
7,0,0,4,130,0.02144092,2.66747666,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847]","[0.0, 0.4457063674926758, 1.805105209350586, 2.249183177947998, 3.6788930892944336, 4.1598005294799805, 5.5794055461883545, 6.029062747955322, 7.39573073387146, 7.862446546554565]","[-0.7641453742980957, -0.48786258697509766, -0.3184390068054199, 0.8819022178649902, 1.0409598350524902, 1.3307740688323975, 1.4850378036499023, 2.740333080291748, 2.914747714996338, 3.2145683765411377, 3.3956551551818848, 4.657039642333984, 4.815260171890259, 5.082557439804077, 5.264917373657227, 6.481125116348267, 6.631585359573364, 6.931353569030762, 7.09830117225647]","[-0.015832094045785783, -0.025216542757474425, -0.017460492941049566, 0.045094526731050966, 0.0193689786470852, 0.034989632092989886, -0.011881259771493902, -0.01794739869924733, 0.005177351144643794]","[-3.430287043253586, -1.8211947547064862, -3.7831068038940714, 3.2568269305759032, 4.196612040201792, 2.527028984493715, -2.5742729504903443, -1.2962010171678624, 1.1217594146728216]"
8,5,3,4,130,0.042443029,7.220642976,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847, 9.230769230769232, 9.692307692307693]","[0.0, 0.4440958499908447, 1.7940630912780762, 2.2582621574401855, 3.6462550163269043, 4.077658414840698, 5.428093433380127, 5.827568769454956, 7.2775139808654785, 7.6797239780426025, 9.077233791351318, 9.393959045410156]","[0.3647732734680176, 0.49430179595947266, 0.8088691234588623, 0.9424710273742676, 2.1588363647460938, 2.2895708084106445, 2.623035430908203, 2.7424347400665283, 4.011028289794922, 4.1758363246917725, 4.442431688308716, 4.576265811920166, 5.7928667068481445, 5.948382139205933, 6.192342042922974, 6.352291822433472, 7.642287254333496, 7.792269945144653, 8.04449725151062, 8.208782434463501, 9.442007064819336, 9.585266590118408, 9.758732318878174, 9.902103185653687]","[-0.017442611547616838, -0.034648143328153136, 0.0026606046236477, 0.0033774742713341688, -0.03013506302466773, -0.034180366075955426, -0.062063125463632574, 0.06532982679513744, -0.05932846436133765, 0.012894428693330795, -0.14481320747962378]","[-3.779232501983648, -2.502365907033282, 0.5764643351236681, 0.24392869737413442, -6.529263655344673, -2.4685819943745595, -13.447010517120386, 4.718265268537703, -12.854500611623154, 0.9312642945183349, -31.37619495391848]"
9,5,1,4,130,0.053321533,8.157412813,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847, 9.230769230769232, 9.692307692307693]","[0.0, 0.4368901252746582, 1.7979509830474854, 2.181983232498169, 3.505659580230713, 3.874241352081299, 5.1891844272613525, 5.606017351150513, 6.931926250457764, 7.350204944610596, 8.689105749130249, 9.105770826339722]","[0.358579158782959, 0.4999508857727051, 0.7954692840576172, 0.9314053058624268, 2.1565301418304443, 2.314408779144287, 2.540562391281128, 2.6984424591064453, 3.864238739013672, 4.0397350788116455, 4.232820510864258, 4.379931688308716, 5.5477635860443115, 5.683467149734497, 5.964596509933472, 6.107748746871948, 7.290505409240723, 7.414257287979126, 7.708784103393555, 7.831123113632202, 9.047684907913208, 9.228439569473267, 9.46434998512268, 9.611747980117798]","[-0.02464833626380336, -0.023554526842557433, -0.07750621208777808, -0.060939036882840636, -0.09295668968787574, -0.06967230943533043, -0.04470553764930152, -0.05870648530813405, -0.043259767385629644, -0.045714580095731705, -0.04487338432898902]","[-5.340472857157395, -1.7011602719624812, -16.79301261901858, -4.401152663760713, -20.140616099039736, -5.031889014773866, -9.686199824015326, -4.239912827809681, -9.372949600219753, -3.301608562469511, -9.722566604614284]"
10,5,5,4,130,0.074903717,12.25451953,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847, 9.230769230769232, 9.692307692307693]","[0.0, 0.4971320629119873, 1.8136348724365234, 2.413968324661255, 3.8724637031555176, 4.363786458969116, 5.7134623527526855, 6.097130060195923, 7.473705768585205, 7.791110992431641, 9.058015584945679, 9.424472570419312]","[0.3021109104156494, 0.44660115242004395, 0.7992429733276367, 0.9102497100830078, 2.115745782852173, 2.251904249191284, 2.7160792350769043, 2.8636295795440674, 4.174574613571167, 4.315843105316162, 4.665897369384766, 4.813072681427002, 6.015573263168335, 6.183683156967163, 6.399240970611572, 6.515975475311279, 7.7758166790008545, 7.899144649505615, 8.09322190284729, 8.232083797454834, 9.360126495361328, 9.5012788772583, 9.726583480834961, 9.832045316696167]","[0.03559360137352574, -0.06811257509084845, 0.13879499068626977, 0.07387999387887811, 0.029784294275136958, -0.0349394908318148, -0.07787075409522437, -0.008039676226102799, -0.14413323769202613, -0.11771079210134694, -0.09508147606482886]","[7.711946964263911, -4.919241534339055, 30.072247982025107, 5.335777335696753, 6.453263759613005, -2.5234076711866256, -16.871996720631945, -0.5806432829963131, -31.22886816660565, -8.501334985097277, -20.600986480712912]"
