trial_number,alpha_id,traj_id,rhythm_id,tempo,ave. error,ave. error (%),ref_times,recorded_times,times_from_start,error_list,errp_list
1,0,0,5,135,0.0497,7.5147,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111]","[0.0, 1.3647956848144531, 1.8240675926208496, 3.215066432952881, 3.6093909740448, 4.9764463901519775, 5.360393524169922, 6.613914728164673, 7.007079601287842]","[-0.7896537780761719, -0.6617233753204346, 0.5751419067382812, 0.6955480575561523, 1.0344138145446777, 1.1431972980499268, 2.425412654876709, 2.5387511253356934, 2.819737195968628, 2.969970226287842, 4.186792612075806, 4.2744646072387695, 4.57073974609375, 4.691436767578125, 5.824260950088501, 5.940333127975464, 6.21742582321167, 6.339579105377197]","[0.014827463361952065, 0.05766550699869799, -0.050119903352525697, 0.0337220827738447, -0.060497310426500306, -0.07981212933858206, -0.051279571321275697]","[3.3361792564392143, 4.324913024902349, -11.276978254318276, 2.529156208038353, -13.611894845962563, -5.985909700393656, -11.537903547287026]"
2,3,1,5,135,0.119774305,17.95719374,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.32886505126953125, 1.62025785446167, 1.969395637512207, 3.200674295425415, 3.5039820671081543, 4.966531753540039, 5.316130638122559, 6.886112213134766, 7.236510753631592, 8.719399452209473, 9.046655893325806]","[0.48500680923461914, 0.6235642433166504, 0.8138718605041504, 0.9542684555053711, 2.105264663696289, 2.217780113220215, 2.454402446746826, 2.584545612335205, 3.685681104660034, 3.81752872467041, 3.9889888763427734, 4.12146782875061, 5.451538562774658, 5.570910930633545, 5.801137447357178, 5.956565618515015, 7.371119022369385, 7.4963908195495605, 7.721517562866211, 7.853967189788818, 9.204406261444092, 9.401105880737305, 9.531662702560425, 9.671003103256226]","[-0.11557939317491317, -0.04194053014119459, -0.09530666139390753, -0.10205467542012503, -0.14113667276170538, 0.12921635309855173, -0.09484555986192511, 0.236648241678874, -0.09404590394761847, 0.14955536524454693, -0.11718800332811163]","[-26.00536346435546, -3.1455397605895943, -21.443998813629186, -7.654100656509379, -31.755751371383695, 9.691226482391382, -21.34025096893314, 17.748618125915552, -21.160328388214147, 11.216652393341015, -26.367300748825105]"
3,3,2,5,135,0.074225117,12.32520017,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.47455286979675293, 1.7946808338165283, 2.111269474029541, 3.361208200454712, 3.722475290298462, 5.093648433685303, 5.387304782867432, 6.661363840103149, 7.076817512512207, 8.53730320930481, 8.907058238983154]","[0.5679976940155029, 0.7127664089202881, 1.0425505638122559, 1.1462011337280273, 2.3626785278320312, 2.513699769973755, 2.679267168045044, 2.8169851303100586, 3.929205894470215, 4.061936378479004, 4.290472984313965, 4.446937084197998, 5.661646127700806, 5.792493104934692, 5.955302476882935, 6.079035758972168, 7.229361534118652, 7.4087748527526855, 7.64481520652771, 7.791841983795166, 9.105300903320312, 9.246376514434814, 9.475055932998657, 9.629513025283813]","[0.03010842535230851, -0.013205369313557869, -0.12785580423143195, -0.08339460690816214, -0.08317735460069464, 0.03783981005350778, -0.15078809526231574, -0.059274276097615264, -0.028990772035387025, 0.1271523634592686, -0.07468941476609992]","[6.7743957042694145, -0.9904026985168402, -28.767555952072176, -6.254595518112162, -18.714904785156286, 2.8379857540130846, -33.927321434021025, -4.445570707321146, -6.522923707962078, 9.536427259445142, -16.805118322372472]"
4,3,3,5,135,0.109580372,16.4667097,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.39792323112487793, 1.6291794776916504, 1.9627692699432373, 3.405719757080078, 3.776752233505249, 5.078357458114624, 5.387844085693359, 6.9747984409332275, 7.341971158981323, 8.778778553009033, 9.061373710632324]","[0.49994802474975586, 0.6577556133270264, 0.8978712558746338, 1.0423967838287354, 2.1291275024414062, 2.2587051391601562, 2.462717294692993, 2.609935760498047, 3.905667781829834, 4.063638687133789, 4.276700258255005, 4.427595376968384, 5.57830548286438, 5.727741003036499, 5.887792110443115, 6.062090635299683, 7.474746465682983, 7.61644721031189, 7.841919183731079, 7.996056318283081, 9.278726577758789, 9.425069808959961, 9.56132173538208, 9.778363227844238]","[-0.04652121331956649, -0.1020770867665608, -0.11085465219285773, 0.10961715380350778, -0.07341196801927374, -0.03172810872395804, -0.1349578168657093, 0.2536210219065351, -0.07727172639634894, 0.10347406069437604, -0.16184928682115363]","[-10.46727299690246, -7.65578150749206, -24.942296743392976, 8.221286535263085, -16.517692804336583, -2.3796081542968537, -30.365508794784578, 19.02157664299014, -17.386138439178502, 7.7605545520782, -36.41608953475955]"
5,3,4,5,135,0.084792094,11.28027439,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.42993664741516113, 1.7409963607788086, 2.1262269020080566, 3.324594497680664, 3.7048723697662354, 5.309025526046753, 5.692411422729492, 7.077498197555542, 7.437144756317139, 8.678441286087036, 9.045766830444336]","[0.5501766204833984, 0.6910066604614258, 0.9801132678985596, 1.1065340042114258, 2.291172981262207, 2.4322307109832764, 2.676403522491455, 2.801699161529541, 3.8747711181640625, 4.003294229507446, 4.255048990249634, 4.403592586517334, 5.859202146530151, 5.994491815567017, 6.242588043212891, 6.386960744857788, 7.62767481803894, 7.763499021530151, 7.987321376800537, 8.11356806755066, 9.228617906570435, 9.39556097984314, 9.595943450927734, 9.745722770690918]","[-0.014507797029283287, -0.0222736199696858, -0.059213903215196595, -0.13496573766072562, -0.06416657235887335, 0.27081982294718454, -0.061058547761705384, 0.05175344149271677, -0.08479788568284796, -0.09203680356343646, -0.07711890008714484]","[-3.26425433158874, -1.6705214977264349, -13.323128223419229, -10.122430324554424, -14.437478780746499, 20.311486721038847, -13.738173246383706, 3.8815081119537584, -19.079524278640783, -6.902760267257732, -17.35175251960758]"
6,3,5,5,135,0.087512428,14.09109777,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.3551454544067383, 1.7151763439178467, 2.023365020751953, 3.4306399822235107, 3.7305662631988525, 5.1312642097473145, 5.560901641845703, 6.9630396366119385, 7.34714937210083, 8.854282140731812, 9.191912412643433]","[0.512373685836792, 0.6762392520904541, 0.8675191402435303, 1.0437726974487305, 2.2275500297546387, 2.392245054244995, 2.535738706588745, 2.694183588027954, 3.9430136680603027, 4.089513063430786, 4.2429399490356445, 4.359946250915527, 5.6436378955841064, 5.81122350692749, 6.073275327682495, 6.193403244018555, 7.4754133224487305, 7.6401307582855225, 7.859523057937622, 8.00744915008545, 9.366655826568604, 9.51036286354065, 9.704286098480225, 9.85929536819458]","[-0.08929899003770614, 0.02669755617777514, -0.1362557676103382, 0.07394162813822458, -0.14451816346910284, 0.06736461321512888, -0.01480701234605597, 0.06880466143290231, -0.06033470895555304, 0.17379943529764752, -0.10681417253282355]","[-20.09227275848388, 2.002316713333135, -30.657547712326082, 5.545622110366845, -32.516586780548124, 5.0523459911346675, -3.331577777862592, 5.160349607467675, -13.575309514999429, 13.034957647323559, -24.033188819885286]"
7,0,0,2,120,0.040595982,6.454762706,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5]","[0.0, 0.45505189895629883, 1.9541997909545898, 2.4114086627960205, 3.949212074279785, 4.420264959335327, 5.916670560836792, 6.362923860549927, 7.93302321434021, 8.350441694259644]","[-0.5395593643188477, -0.36934971809387207, -0.08450746536254883, 0.04265737533569336, 1.4146404266357422, 1.5481703281402588, 1.8718492984771729, 2.013654947280884, 3.4096527099609375, 3.5301923751831055, 3.8807055950164795, 4.012834310531616, 5.377111196517944, 5.491145372390747, 5.823364496231079, 5.962514400482178, 7.393463850021362, 7.532074451446533, 7.810882329940796, 7.964412689208984]","[-0.04494810104370117, -0.0008521080017089844, -0.042791128158569336, 0.03780341148376465, -0.028947114944458008, -0.0035943984985351562, -0.053746700286865234, 0.0700993537902832, -0.0825815200805664]","[-8.989620208740234, -0.05680720011393229, -8.558225631713867, 2.5202274322509766, -5.789422988891602, -0.2396265665690104, -10.749340057373047, 4.673290252685547, -16.51630401611328]"
8,5,5,2,120,0.141148949,17.41535823,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.3827934265136719, 1.7254998683929443, 2.1118409633636475, 3.3747737407684326, 3.7726542949676514, 5.242530822753906, 5.59149694442749, 6.808726072311401, 7.19233775138855, 8.588510513305664]","[0.31649041175842285, 0.4580063819885254, 0.6992838382720947, 0.8586997985839844, 2.041990280151367, 2.1552116870880127, 2.4283313751220703, 2.5384318828582764, 3.6912641525268555, 3.8095388412475586, 4.089144706726074, 4.200568437576294, 5.559021234512329, 5.707568883895874, 5.907987356185913, 6.041531562805176, 7.125216484069824, 7.274773120880127, 7.508828163146973, 7.658754587173462, 8.905000925064087, 9.02513861656189, 9.27493953704834, 9.434642791748047]","[-0.11720657348632812, -0.15729355812072754, -0.11365890502929688, -0.23706722259521484, -0.10211944580078125, -0.030123472213745117, -0.15103387832641602, -0.28277087211608887, -0.11638832092285156, -0.10382723808288574]","[-23.441314697265625, -10.486237208048504, -22.731781005859375, -15.804481506347656, -20.42388916015625, -2.008231480916341, -30.206775665283203, -18.851391474405922, -23.277664184570312, -6.921815872192383]"
9,5,4,2,120,0.10660131,11.51126703,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.44280099868774414, 1.8402564525604248, 2.2233104705810547, 3.1430234909057617, 3.6092593669891357, 5.13530969619751, 5.583683967590332, 7.110396385192871, 7.539592742919922, 9.039673089981079]","[0.5668833255767822, 0.7414467334747314, 1.0096843242645264, 1.1904375553131104, 2.407139778137207, 2.5432183742523193, 2.790193796157837, 2.9511663913726807, 3.709906816482544, 3.876173496246338, 4.176142692565918, 4.357976198196411, 5.702193021774292, 5.878496885299683, 6.150567293167114, 6.291322708129883, 7.677279710769653, 7.843873977661133, 8.106476068496704, 8.259105205535889, 9.606556415557861, 9.725679397583008, 9.956568479537964, 10.071285963058472]","[-0.05719900131225586, -0.10254454612731934, -0.11694598197937012, -0.580286979675293, -0.03376412391662598, 0.026050329208374023, -0.051625728607177734, 0.026712417602539062, -0.07080364227294922, 8.034706115722656e-05]","[-11.439800262451172, -6.836303075154622, -23.389196395874023, -38.68579864501953, -6.752824783325195, 1.7366886138916016, -10.325145721435547, 1.7808278401692708, -14.160728454589844, 0.005356470743815104]"
10,5,1,2,120,0.099500603,11.93266621,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5]","[0.0, 0.42177343368530273, 2.0260226726531982, 2.388108730316162, 3.96150803565979, 4.454335927963257, 6.101867914199829, 6.522109746932983, 8.234732389450073, 8.680100917816162]","[0.6422169208526611, 0.7844171524047852, 1.0639903545379639, 1.2276699542999268, 2.6682395935058594, 2.810676097869873, 3.0303256511688232, 3.1467442512512207, 4.603724956512451, 4.781667709350586, 5.096552848815918, 5.260766506195068, 6.74408483505249, 6.87697958946228, 7.1643266677856445, 7.347582817077637, 8.876949310302734, 8.997446298599243, 9.322317838668823, 9.497880935668945]","[-0.07822656631469727, 0.10424923896789551, -0.13791394233703613, 0.07339930534362793, -0.007172107696533203, 0.14753198623657227, -0.0797581672668457, 0.21262264251708984, -0.05463147163391113]","[-15.645313262939453, 6.949949264526367, -27.582788467407227, 4.893287022908529, -1.4344215393066406, 9.835465749104817, -15.95163345336914, 14.174842834472656, -10.926294326782227]"
