trial_number,alpha_id,traj_id,rhythm_id,tempo,ave. error,ave. error (%),ref_times,recorded_times,times_from_start,error_list,errp_list
1,0,0,2,120,0.047928708,4.562752587,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5]","[0.0, 0.5199239253997803, 2.080254554748535, 2.616819143295288, 4.110651731491089, 4.600167989730835, 5.902959108352661, 6.398137331008911]","[-0.43215322494506836, -0.2809576988220215, 0.08777070045471191, 0.27035069465637207, 1.6481013298034668, 1.7880468368530273, 2.1846659183502197, 2.368102550506592, 3.6784985065460205, 3.8179049491882324, 4.168014764785767, 4.314708232879639, 5.470805883407593, 5.614702463150024, 5.965984106063843, 6.121109247207642]","[0.019923925399780273, 0.06033062934875488, 0.03656458854675293, -0.006167411804199219, -0.010483741760253906, -0.19720888137817383, -0.00482177734375]","[3.9847850799560547, 4.022041956583658, 7.312917709350586, -0.41116078694661456, -2.0967483520507812, -13.147258758544922, -0.96435546875]"
2,3,5,2,120,0.199020518,22.03408877,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5]","[0.0, 0.3239164352416992, 1.8452439308166504, 2.341966152191162, 3.7273967266082764, 4.148204565048218, 6.226635217666626, 6.559828281402588, 8.544976711273193, 8.878628492355347]","[0.7094359397888184, 0.8718199729919434, 1.0333523750305176, 1.2210009098052979, 2.5546798706054688, 2.708432197570801, 3.0514020919799805, 3.1711320877075195, 4.436832666397095, 4.603721618652344, 4.857640504837036, 4.952905893325806, 6.936071157455444, 7.0513551235198975, 7.269264221191406, 7.38592529296875, 9.254412651062012, 9.384548425674438, 9.588064432144165, 9.723890781402588]","[-0.17608356475830078, 0.021327495574951172, -0.0032777786254882812, -0.11456942558288574, -0.0791921615600586, 0.5784306526184082, -0.16680693626403809, 0.48514842987060547, -0.16634821891784668]","[-35.216712951660156, 1.4218330383300781, -0.6555557250976562, -7.637961705525716, -15.838432312011719, 38.562043507893875, -33.36138725280762, 32.34322865804036, -33.269643783569336]"
3,3,3,2,120,0.122062551,12.29749786,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5]","[0.0, 0.38287973403930664, 1.9964570999145508, 2.4334051609039307, 3.8193392753601074, 4.319785118103027, 5.612996578216553, 6.1128809452056885, 7.996212482452393, 8.396146535873413]","[0.5280971527099609, 0.6550045013427734, 0.9109768867492676, 1.0580391883850098, 2.5245542526245117, 2.6413228511810303, 2.9615023136138916, 3.089780807495117, 4.347436428070068, 4.465372562408447, 4.847882270812988, 4.99108624458313, 6.141093730926514, 6.321676015853882, 6.640978097915649, 6.781208515167236, 8.524309635162354, 8.674278259277344, 8.924243688583374, 9.10338568687439]","[-0.11712026596069336, 0.11357736587524414, -0.06305193901062012, -0.11406588554382324, 0.0004458427429199219, -0.2067885398864746, -0.00011563301086425781, 0.3833315372467041, -0.10006594657897949]","[-23.424053192138672, 7.571824391682942, -12.610387802124023, -7.604392369588216, 0.08916854858398438, -13.785902659098307, -0.023126602172851562, 25.55543581644694, -20.0131893157959]"
4,3,4,2,120,0.136936665,13.28156083,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5]","[0.0, 0.35368919372558594, 1.9841232299804688, 2.462592363357544, 3.7105093002319336, 4.143896102905273, 6.063700914382935, 6.543891906738281, 8.1937096118927, 8.667683124542236]","[0.34128260612487793, 0.4660003185272217, 0.6949717998504639, 0.8387038707733154, 2.3254058361053467, 2.4712226390838623, 2.803874969482422, 2.9019129276275635, 4.0517919063568115, 4.168458461761475, 4.485178709030151, 4.592364072799683, 6.4049835205078125, 6.501619577407837, 6.885174512863159, 6.954792737960815, 8.534992218017578, 8.674232959747314, 9.008965730667114, 9.120940208435059]","[-0.14631080627441406, 0.1304340362548828, -0.021530866622924805, -0.25208306312561035, -0.06661319732666016, 0.41980481147766113, -0.01980900764465332, 0.14981770515441895, -0.026026487350463867]","[-29.262161254882812, 8.695602416992188, -4.306173324584961, -16.80553754170736, -13.322639465332031, 27.986987431844074, -3.961801528930664, 9.987847010294598, -5.205297470092773]"
5,3,1,2,120,0.176255359,17.49312966,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5]","[0.0, 0.36777329444885254, 1.96091890335083, 2.3684921264648438, 3.873216152191162, 4.284036636352539, 5.54971718788147, 6.042618989944458, 8.409090995788574, 8.842385053634644]","[0.5986876487731934, 0.7269508838653564, 0.9664609432220459, 1.0746135711669922, 2.5596065521240234, 2.6413936614990234, 2.967179775238037, 3.024559497833252, 4.4719038009643555, 4.581453084945679, 4.882724285125732, 4.9750816822052, 6.148404836654663, 6.241500377655029, 6.641306638717651, 6.691430330276489, 9.007778644561768, 9.124134540557861, 9.441072702407837, 9.557661533355713]","[-0.13222670555114746, 0.09314560890197754, -0.09242677688598633, 0.004724025726318359, -0.08917951583862305, -0.23431944847106934, -0.007098197937011719, 0.8664720058441162, -0.06670594215393066]","[-26.445341110229492, 6.209707260131836, -18.485355377197266, 0.314935048421224, -17.83590316772461, -15.621296564737955, -1.4196395874023438, 57.76480038960775, -13.341188430786133]"
6,3,2,2,120,0.183681178,20.71607113,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.42569589614868164, 1.7067654132843018, 2.058966636657715, 4.12306547164917, 4.376527786254883, 5.808958530426025, 6.2084877490997314, 7.508912801742554, 7.942724704742432, 9.291385889053345]","[0.3591763973236084, 0.5027289390563965, 0.78487229347229, 0.9354650974273682, 2.06594181060791, 2.0990469455718994, 2.4181430339813232, 2.5424396991729736, 4.482241868972778, 4.592535018920898, 4.735704183578491, 4.848836660385132, 6.168134927749634, 6.323256969451904, 6.56766414642334, 6.705955266952515, 7.868089199066162, 8.034907341003418, 8.30190110206604, 8.450887203216553, 9.650562286376953, 9.74583387374878, 10.050046920776367, 10.159700155258179]","[-0.07430410385131836, -0.21893048286437988, -0.14779877662658691, 0.5640988349914551, -0.2465376853942871, -0.06756925582885742, -0.10047078132629395, -0.19957494735717773, -0.06618809700012207, -0.15133881568908691]","[-14.860820770263672, -14.595365524291992, -29.559755325317383, 37.60658899943034, -49.30753707885742, -4.504617055257162, -20.09415626525879, -13.304996490478516, -13.237619400024414, -10.089254379272461]"
7,0,0,3,125,0.04805421,5.32465738,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24]","[0.0, 0.432173490524292, 1.6643688678741455, 2.1708500385284424, 3.615612506866455, 4.104130029678345, 5.520490646362305, 5.983142852783203]","[-0.6619277000427246, -0.5215327739715576, -0.22975420951843262, -0.07454681396484375, 1.002441167831421, 1.133742332458496, 1.5089223384857178, 1.7069377899169922, 2.9536848068237305, 3.0838873386383057, 3.44220232963562, 3.6088881492614746, 4.85856294631958, 5.000577926635742, 5.3212151527404785, 5.492038011550903]","[-0.04782650947570799, -0.20780462265014643, 0.026481170654296893, 0.004762468338012749, 0.008517522811889222, -0.02363938331603954, -0.01734779357910199]","[-9.963856140772497, -14.430876572926838, 5.51691055297852, 0.330726967917552, 1.7744839191435862, -1.6416238413916355, -3.614123662312911]"
8,2,2,3,125,0.168556143,15.6422929,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.3660743236541748, 1.4608240127563477, 1.9453907012939453, 3.1274189949035645, 3.5605051517486572, 4.824218034744263, 5.257485628128052, 6.592277765274048, 7.0009520053863525, 8.958332061767578]","[0.26833224296569824, 0.4289548397064209, 0.634406566619873, 0.7968740463256836, 1.729156255722046, 1.875948429107666, 2.2137229442596436, 2.3403759002685547, 3.3957512378692627, 3.541302442550659, 3.8288373947143555, 3.9728362560272217, 5.092550277709961, 5.2118048667907715, 5.52581787109375, 5.595346212387085, 6.860610008239746, 6.977100133895874, 7.269284248352051, 7.393850326538086, 9.226664304733276, 9.37873911857605, 9.605387210845947, 9.67905330657959]","[-0.11392567634582518, -0.3452503108978271, 0.004566688537597674, -0.2579717063903808, -0.04691384315490765, -0.17628711700439403, -0.046732406616211364, -0.10520786285400341, -0.07132575988769574, 0.5173800563812261]","[-23.734515905380245, -23.975716034571327, 0.9513934453328488, -17.914701832665333, -9.773717323939085, -12.242160903082922, -9.735918045044025, -7.306101587083573, -14.859533309936598, 35.9291705820296]"
9,2,1,3,125,0.204347683,29.12665831,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.3508150577545166, 1.7885427474975586, 2.159756660461426, 3.705780506134033, 4.105565071105957, 5.3713226318359375, 5.690113067626953, 6.488721609115601, 7.564706563949585, 8.960540771484375]","[0.4089925289154053, 0.5331861972808838, 0.7598075866699219, 0.88134765625, 2.197535276412964, 2.302192211151123, 2.568749189376831, 2.6643640995025635, 4.1147730350494385, 4.198061943054199, 4.514557600021362, 4.614911794662476, 5.780315160751343, 5.87307596206665, 6.099105596542358, 6.214937210083008, 6.897714138031006, 7.014464378356934, 7.97369909286499, 8.066948175430298, 9.36953330039978, 9.480955123901367, 9.732813596725464, 9.83097505569458]","[-0.12918494224548338, -0.0022723102569579545, -0.1087860870361328, 0.10602384567260748, -0.0802154350280766, -0.17424243927001903, -0.1612095642089848, -0.641391458511352, 0.595984954833984, -0.044165792465209464]","[-26.913529634475708, -0.15779932339985797, -22.663768132527668, 7.362767060597742, -16.71154896418261, -12.100169393751326, -33.5853258768718, -44.5410735077328, 124.16353225707988, -3.0670689211951028]"
10,2,5,3,125,0.146739981,15.32934123,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.35590481758117676, 1.719651699066162, 2.1362452507019043, 3.2276699542999268, 3.63645076751709, 4.870688438415527, 5.302618503570557, 6.402505159378052, 6.8192832469940186, 8.385966300964355]","[-0.013869285583496094, 0.13762950897216797, 0.34203553199768066, 0.4553978443145752, 1.705782413482666, 1.819697380065918, 2.122375965118408, 2.236406087875366, 3.2138006687164307, 3.3223628997802734, 3.6225814819335938, 3.720734119415283, 4.856819152832031, 4.957233667373657, 5.2887492179870605, 5.372035503387451, 6.388635873794556, 6.508051633834839, 6.8054139614105225, 6.924325466156006, 8.37209701538086, 8.505748510360718, 8.772079944610596, 8.888636589050293, 9.549049377441406, 9.613356590270996]","[-0.12409518241882322, -0.0762531185150146, -0.0634064483642578, -0.3485752964019775, -0.07121918678283734, -0.205762329101562, -0.04806993484497113, -0.3401133441925044, -0.06322191238403363, 0.1266830539703374]","[-25.85316300392151, -5.295355452431569, -13.209676742553707, -24.206617805692883, -14.837330579757765, -14.289050632052922, -10.014569759368976, -23.61898223559059, -13.171231746673662, 8.797434303495656]"
