trial_number,alpha_id,traj_id,rhythm_id,tempo,ave. error,ave. error (%),ref_times,recorded_times,times_from_start,error_list,errp_list
11,2,4,1,115,0.052327324,7.25503115,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.489199161529541, 2.088494300842285, 2.56876277923584, 4.168715715408325, 4.616502285003662, 6.305318832397461, 6.705142021179199, 8.273359298706055, 8.789443969726562]","[0.2735612392425537, 0.3781251907348633, 0.7627604007720947, 0.8589847087860107, 2.362055540084839, 2.4887187480926514, 2.8423240184783936, 2.9457004070281982, 4.442276954650879, 4.546184539794922, 4.890063524246216, 4.9627392292022705, 6.578880071640015, 6.697448492050171, 6.978703260421753, 7.080982208251953, 8.546920537948608, 8.66349744796753, 9.063005208969116, 9.162829160690308]","[-0.03253996890524158, 0.03407774800839647, -0.04147065204122802, 0.03473554486813768, -0.07395256083944535, 0.12359915608945116, -0.12191594165304398, 0.0029998862225086853, -0.005654459414275337]","[-6.236827373504636, 2.177189456091997, -7.948541641235368, 2.219215366575463, -14.174240827560366, 7.89661275015938, -23.36722215016678, 0.19165939754916614, -1.083771387736105]"
12,2,1,1,115,0.090331698,9.390604422,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.46643781661987305, 1.9842627048492432, 2.400822639465332, 4.186321258544922, 4.769477844238281, 6.385376691818237, 6.898453712463379, 8.703368663787842, 9.200735330581665]","[0.2876896858215332, 0.4012610912322998, 0.7541275024414062, 0.8735575675964355, 2.2719523906707764, 2.4147064685821533, 2.6885123252868652, 2.8743767738342285, 4.474010944366455, 4.608780384063721, 5.0571675300598145, 5.169588088989258, 6.6730663776397705, 6.769589424133301, 7.186143398284912, 7.3062684535980225, 8.991058349609375, 9.08907699584961, 9.488425016403198, 9.63349723815918]","[-0.05530131381490955, -0.047392503074977554, -0.10517919581869384, 0.22028122777524217, 0.061417455258577114, 0.05068145627560838, -0.00866210978964066, 0.2396975600201161, -0.024372463640959907]","[-10.599418481190998, -3.0278543631235664, -20.159345865249648, 14.073522885640473, 11.771678924560621, 3.2379819287194245, -1.6602377096811276, 15.314010779062984, -4.6713888645173105]"
13,0,0,5,135,0.067385795,8.387359551,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778]","[0.0, 0.3896522521972656, 1.4617111682891846, 1.8623011112213135, 3.174109697341919, 3.5657780170440674, 4.932452917098999, 5.3810343742370605]","[-0.01522064208984375, 0.10342264175415039, 0.3744316101074219, 0.4838528633117676, 1.4464905261993408, 1.5331523418426514, 1.8470804691314697, 1.949923038482666, 3.158889055252075, 3.2497870922088623, 3.5505573749542236, 3.6680610179901123, 4.917232275009155, 5.029905319213867, 5.365813732147217, 5.4628822803497314]","[-0.054792192247178795, -0.2612744172414143, -0.043854501512315736, -0.02152474721272757, -0.052776124742296204, 0.0333415667215986, 0.004137012693616882]","[-12.328243255615229, -19.595581293106072, -9.867262840271037, -1.614356040954568, -11.87462806701664, 2.500617504119896, 0.930827856063798]"
14,1,2,5,135,0.110847054,15.34851681,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.310117244720459, 1.8198180198669434, 2.1873562335968018, 3.5541038513183594, 3.9198458194732666, 5.42130708694458, 5.788714170455933, 6.800753355026245, 7.2012457847595215, 8.538793802261353, 8.878264427185059]","[0.7321052551269531, 0.8598318099975586, 1.042222499847412, 1.1799845695495605, 2.5519232749938965, 2.6824464797973633, 2.919461488723755, 3.0184192657470703, 4.2862091064453125, 4.411811351776123, 4.65195107460022, 4.732065677642822, 6.153412342071533, 6.265422821044922, 6.520819425582886, 6.619691610336304, 7.532858610153198, 7.653523683547974, 7.933351039886475, 8.014236450195312, 9.270899057388306, 9.385319471359253, 9.610369682312012, 9.68539547920227]","[-0.13432719972398544, 0.17636744181315112, -0.07690623071458624, 0.03341428438822458, -0.07870247628953742, 0.16812793413798044, -0.0770373609330921, -0.32129414876302054, -0.043952014711168275, 0.004214684168497129, -0.10497381952073859]","[-30.22361993789672, 13.227558135986333, -17.303901910781896, 2.5060713291168444, -17.70805716514591, 12.609595060348536, -17.333406209945714, -24.097061157226545, -9.889203310012858, 0.3161013126372846, -23.61910939216617]"
15,1,1,5,135,0.090828982,16.04016152,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.3425467014312744, 1.6579315662384033, 2.075352430343628, 3.5024847984313965, 3.8577163219451904, 5.242790460586548, 5.559115886688232, 6.737025737762451, 7.054448127746582, 8.384293556213379, 8.625294208526611]","[0.6680593490600586, 0.7876064777374268, 1.010606050491333, 1.1268739700317383, 2.325990915298462, 2.4762327671051025, 2.7434117794036865, 2.861062526702881, 4.170544147491455, 4.294679164886475, 4.525775671005249, 4.636351108551025, 5.9108498096466064, 6.009389400482178, 6.227175235748291, 6.326585531234741, 7.40508508682251, 7.510181427001953, 7.722507476806641, 7.852520942687988, 9.052352905273438, 9.143059015274048, 9.29335355758667, 9.405976295471191]","[-0.10189774301317, -0.017948468526204353, -0.027023580339220032, 0.09379903475443552, -0.0892129209306507, 0.051740805308024385, -0.12811901834276007, -0.1554234822591143, -0.12702205446031378, -0.0034879048665370505, -0.20344379213121222]","[-22.92699217796325, -1.3461351394653265, -6.080305576324505, 7.034927606582666, -20.072907209396398, 3.8805603981018297, -28.826779127121004, -11.656761169433574, -28.57996225357059, -0.2615928649902787, -45.774853229522726]"
16,1,4,5,135,0.160964265,24.28043051,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.3625326156616211, 2.0226688385009766, 2.2823383808135986, 3.97390079498291, 4.3146913051605225, 5.672759771347046, 5.990356206893921, 7.419115304946899, 7.689106225967407, 8.952286958694458, 9.173112154006958]","[0.3286099433898926, 0.447906494140625, 0.6911425590515137, 0.7837893962860107, 2.351278781890869, 2.464186668395996, 2.610948324203491, 2.717954635620117, 4.302510738372803, 4.417625665664673, 4.643301248550415, 4.736618757247925, 6.0013697147369385, 6.097881317138672, 6.3189661502838135, 6.419295787811279, 7.747725248336792, 7.8510730266571045, 8.0177161693573, 8.130462169647217, 9.28089690208435, 9.378087759017944, 9.50172209739685, 9.602071762084961]","[-0.08191182878282333, 0.3268028895060222, -0.18477490213182257, 0.3582290808359785, -0.10365393426683234, 0.0247351328531904, -0.12684800889756964, 0.09542576471964548, -0.17445352342393683, -0.07015260060628314, -0.22361924913194464]","[-18.430161476135247, 24.510216712951667, -41.57435297966006, 26.867181062698393, -23.322135210037263, 1.8551349639892805, -28.540802001953157, 7.156932353973413, -39.25204277038577, -5.261445045471234, -50.31433105468752]"
17,1,3,5,135,0.121954463,19.0762872,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.33968234062194824, 1.6219985485076904, 2.0165112018585205, 3.304741859436035, 3.621217727661133, 5.2211527824401855, 5.52152419090271, 7.017976760864258, 7.275125741958618, 8.520978927612305, 8.851276159286499]","[0.5990054607391357, 0.7221300601959229, 0.938687801361084, 1.0710034370422363, 2.221004009246826, 2.3544890880584717, 2.6155166625976562, 2.73649525642395, 3.903747320175171, 4.032409191131592, 4.2202231884002686, 4.333377122879028, 5.820158243179321, 5.9525487422943115, 6.120529651641846, 6.252865314483643, 7.6169822216033936, 7.729419946670532, 7.874131202697754, 7.994849920272827, 9.11998438835144, 9.244255542755127, 9.450281620025635, 9.55746841430664]","[-0.10476210382249618, -0.05101712544759107, -0.049931791093614564, -0.04510267575581839, -0.12796857621934699, 0.2666017214457197, -0.14407303598192023, 0.16311923662821481, -0.1872954633500843, -0.0874801476796474, -0.1141472127702503]","[-23.57147336006164, -3.8262844085693306, -11.234652996063272, -3.38270068168638, -28.79292964935306, 19.995129108428983, -32.416433095932035, 12.233942747116114, -42.14147925376895, -6.5610110759735525, -25.683122873306306]"
18,1,5,5,135,0.133539417,20.13538751,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.3890829086303711, 1.8019156455993652, 2.0552754402160645, 3.5126469135284424, 3.8900187015533447, 5.403014898300171, 5.6583569049835205, 7.322359323501587, 7.559724807739258, 8.905993938446045, 9.318010330200195]","[0.33083605766296387, 0.4870483875274658, 0.719918966293335, 0.8188438415527344, 2.132751703262329, 2.2292442321777344, 2.3861114978790283, 2.499638080596924, 3.8434829711914062, 3.9376392364501953, 4.220854759216309, 4.319395303726196, 5.733850955963135, 5.819592714309692, 5.989192962646484, 6.082279920578003, 7.653195381164551, 7.749231576919556, 7.890560865402222, 7.987307071685791, 9.236829996109009, 9.348774433135986, 9.64884638786316, 9.732003211975098]","[-0.055361535814073326, 0.07949940363566088, -0.19108464982774542, 0.12403813997904489, -0.0670726564195423, 0.17966286341349313, -0.18910243776109503, 0.33066908518473337, -0.20707896020677374, 0.012935797373453184, -0.03242805269029425]","[-12.456345558166499, 5.962455272674566, -42.994046211242704, 9.302860498428368, -15.091347694397012, 13.474714756011988, -42.548048496246366, 24.80018138885501, -46.59276604652407, 0.9701848030089885, -7.296311855316204]"
19,0,0,4,130,0.056129337,7.904538696,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847]","[0.0, 0.4172513484954834, 1.6702244281768799, 2.152600049972534, 3.536024808883667, 3.9339077472686768, 5.269197702407837, 5.6301047801971436, 7.0977942943573, 7.548812389373779]","[-0.4803276062011719, -0.3578755855560303, -0.06307625770568848, 0.0387418270111084, 1.189896821975708, 1.311337947845459, 1.6722724437713623, 1.7729780673980713, 3.055697202682495, 3.1678082942962646, 3.453580141067505, 3.5523812770843506, 4.788870096206665, 4.8891942501068115, 5.149777173995972, 5.256196975708008, 6.617466688156128, 6.7022175788879395, 7.068484783172607, 7.181253433227539]","[-0.044287113042978166, -0.1316423049339881, 0.020837160257192622, -0.0011906257042517687, -0.06365552315345191, -0.04932542947622398, -0.10063138374915503, 0.08307412954477122, -0.010520366521982183]","[-9.595541159311935, -9.50749980078803, 4.514718055725067, -0.08598963419596108, -13.792030016581244, -3.5623921288384, -21.803466478983584, 5.999798244900142, -2.2794127464294722]"
20,5,5,4,130,0.065944527,11.86050177,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847, 9.230769230769232, 9.692307692307693]","[0.0, 0.4661753177642822, 1.8744966983795166, 2.259291887283325, 3.714954376220703, 4.07929801940918, 5.44499659538269, 5.778554677963257, 7.092252969741821, 7.447935581207275, 8.832276105880737, 9.165697813034058]","[0.3767127990722656, 0.4867100715637207, 0.8428881168365479, 0.9717864990234375, 2.2512094974517822, 2.376194715499878, 2.636004686355591, 2.7261946201324463, 4.091667175292969, 4.220290899276733, 4.456010818481445, 4.571868419647217, 5.821709394454956, 5.9244544506073, 6.1552674770355225, 6.238552808761597, 7.468965768814087, 7.557765483856201, 7.824648380279541, 7.95873761177063, 9.208988904953003, 9.324542999267578, 9.542410612106323, 9.657416343688965]","[0.0046368562258206625, 0.023705995999849794, -0.07674327263465308, 0.07104710432199335, -0.09719481834998511, -0.018916808641873395, -0.12798037895789527, -0.07091709283682057, -0.10585585007300757, -0.00027485994192311125, -0.12811675438514136]","[1.0046521822611434, 1.712099711100263, -16.627709070841494, 5.131179756588409, -21.058877309163435, -1.3662139574686345, -27.729082107543967, -5.121790038214818, -22.93543418248497, -0.01985099580555803, -27.75863011678062]"
21,5,3,4,130,0.070975471,10.09476261,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0]","[0.0, 0.37549734115600586, 1.9355828762054443, 2.3328957557678223, 3.78562068939209, 4.185507297515869, 5.582577705383301, 6.0152411460876465]","[0.2234814167022705, 0.3371243476867676, 0.5989787578582764, 0.7523348331451416, 2.159064292907715, 2.2882256507873535, 2.5563771724700928, 2.6842284202575684, 4.00910210609436, 4.1425464153289795, 4.40898871421814, 4.525121450424194, 5.806059122085571, 5.926734924316406, 6.238722562789917, 6.350536108016968]","[-0.0860411203824557, 0.1754701504340539, -0.06422558197608375, 0.068109549008883, -0.06165185341468238, 0.012455023252047503, -0.028875020834115972]","[-18.642242749532066, 12.672844198015005, -13.915542761484808, 4.919022983974884, -13.357901573181177, 0.89952945709232, -6.256254514058458]"
22,5,2,4,130,0.097127336,11.96421409,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847, 9.230769230769232, 9.692307692307693]","[0.0, 0.4234950542449951, 1.795990228652954, 2.213099479675293, 3.983665704727173, 4.375135660171509, 5.76185941696167, 6.24614691734314, 7.477250099182129, 7.828741788864136, 9.075568675994873, 9.445523500442505]","[0.3372917175292969, 0.4475104808807373, 0.760786771774292, 0.8552558422088623, 2.133281946182251, 2.280020236968994, 2.55039119720459, 2.663451671600342, 4.32095742225647, 4.444355010986328, 4.712427377700806, 4.808069944381714, 6.099151134490967, 6.22988486289978, 6.5834386348724365, 6.6963911056518555, 7.814541816711426, 7.9264326095581055, 8.166033506393433, 8.279796600341797, 9.41286039352417, 9.510580778121948, 9.782815217971802, 9.880269050598145]","[-0.03804340729346645, -0.012120210207425597, -0.04442921051612281, 0.3859508404364953, -0.07006850609412574, 0.0021083721747769957, 0.02274903884300805, -0.15351220277639577, -0.11004677185645484, -0.13778849748464772, -0.09158363709082984]","[-8.24273824691773, -0.8753485149807375, -9.626328945159939, 27.874227364857994, -15.181509653727238, 0.15227132373389418, 4.928958415985076, -11.08699242273969, -23.843467235565207, -9.951391485002333, -19.843121369679793]"
23,5,4,4,130,0.133069449,18.61759436,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847, 9.230769230769232, 9.692307692307693]","[0.0, 0.3071901798248291, 1.5756540298461914, 1.9330921173095703, 3.141744613647461, 3.528334140777588, 4.830031156539917, 5.174887657165527, 6.357833623886108, 6.711487770080566, 7.894960880279541, 8.228543758392334]","[0.37515950202941895, 0.45734477043151855, 0.682349681854248, 0.7920374870300293, 1.9508135318756104, 2.0578293800354004, 2.3082516193389893, 2.407416343688965, 3.51690411567688, 3.6076972484588623, 3.903493642807007, 4.024137258529663, 5.205190658569336, 5.305002927780151, 5.550047159194946, 5.639573097229004, 6.732993125915527, 6.823751449584961, 7.086647272109985, 7.190742492675781, 8.27012038230896, 8.373530864715576, 8.603703260421753, 8.703589677810669, 10.423290252685547, 10.52453064918518]","[-0.15434828171363246, -0.11615153459402228, -0.10410037407508277, -0.17596288827749396, -0.07494893440833472, -0.08291836885305504, -0.11668196091285132, -0.20166941789480397, -0.10788431534400367, -0.20114227441641042, -0.1279555834256687]","[-33.44212770462037, -8.388721942901608, -22.55508104960126, -12.708430820041231, -16.23893578847252, -5.988548861609532, -25.281091531117777, -14.565013514624727, -23.37493499120079, -14.526942041185192, -27.723709742228213]"
