trial_number,alpha_id,traj_id,rhythm_id,tempo,ave. error,ave. error (%),ref_times,recorded_times,times_from_start,error_list,errp_list
1,0,0,2,120,0.110119793,12.91009938,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5]","[0.0, 0.4264543056488037, 2.0643117427825928, 2.4777984619140625, 4.19333815574646, 4.643347263336182, 6.258940696716309, 6.676118612289429, 8.3223135471344, 8.739292860031128]","[-0.4353904724121094, -0.3237481117248535, -0.008936166763305664, 0.0908656120300293, 1.6289212703704834, 1.7403569221496582, 2.042407989501953, 2.1582305431365967, 3.7579476833343506, 3.8711721897125244, 4.207956790924072, 4.31638240814209, 5.823550224304199, 5.924192667007446, 6.240728139877319, 6.366019248962402, 7.88692307472229, 8.000585794448853, 8.303902387619019, 8.44079852104187]","[-0.07354569435119629, 0.13785743713378906, -0.08651328086853027, 0.21553969383239746, -0.04999089241027832, 0.11559343338012695, -0.08282208442687988, 0.1461949348449707, -0.08302068710327148]","[-14.709138870239258, 9.19049580891927, -17.302656173706055, 14.36931292215983, -9.998178482055664, 7.706228892008464, -16.564416885375977, 9.746328989664715, -16.604137420654297]"
2,3,5,2,120,0.108436012,16.39866511,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.3580589294433594, 1.6458892822265625, 1.978926658630371, 3.532646894454956, 3.9333255290985107, 5.332302093505859, 5.716384410858154, 7.245753526687622, 7.582176446914673, 9.082534313201904]","[0.4688730239868164, 0.5737624168395996, 0.8269319534301758, 0.9449691772460938, 2.114762306213379, 2.219076156616211, 2.4477996826171875, 2.5618062019348145, 4.0015199184417725, 4.0974485874176025, 4.402198553085327, 4.497458457946777, 5.801175117492676, 5.902787208557129, 6.185257434844971, 6.28389835357666, 7.7146265506744385, 7.7949323654174805, 8.05104947090149, 8.160620927810669, 9.55140733718872, 9.682861566543579, 9.834367036819458, 9.950912237167358]","[-0.14194107055664062, -0.21216964721679688, -0.1669626235961914, 0.05372023582458496, -0.09932136535644531, -0.10102343559265137, -0.11591768264770508, 0.029369115829467773, -0.16357707977294922, 0.0003578662872314453]","[-28.388214111328125, -14.144643147786459, -33.39252471923828, 3.5813490549723306, -19.864273071289062, -6.734895706176758, -23.183536529541016, 1.9579410552978516, -32.715415954589844, 0.023857752482096352]"
3,3,3,2,120,0.096288633,11.80954297,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.4003267288208008, 1.8870244026184082, 2.3167433738708496, 3.6628122329711914, 4.0637431144714355, 5.436841726303101, 5.886507272720337, 7.2478437423706055, 7.662929058074951, 9.037113666534424]","[0.38773488998413086, 0.49463844299316406, 0.7880616188049316, 0.9112465381622314, 2.274759292602539, 2.3714330196380615, 2.7044782638549805, 2.8177101612091064, 4.050547122955322, 4.142509698867798, 4.451478004455566, 4.5412068367004395, 5.8245766162872314, 5.922566652297974, 6.274242162704468, 6.387562990188599, 7.635578632354736, 7.7903783321380615, 8.050663948059082, 8.157673835754395, 9.424848556518555, 9.523310422897339, 9.84087085723877, 9.937817573547363]","[-0.09967327117919922, -0.013302326202392578, -0.0702810287475586, -0.1539311408996582, -0.09906911849975586, -0.12690138816833496, -0.05033445358276367, -0.13866353034973145, -0.0849146842956543, -0.12581539154052734]","[-19.934654235839844, -0.8868217468261719, -14.056205749511719, -10.262076059977215, -19.813823699951172, -8.460092544555664, -10.066890716552734, -9.244235356648762, -16.98293685913086, -8.387692769368488]"
4,3,4,2,120,0.155420208,15.22317568,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.3710148334503174, 1.600132942199707, 2.0588910579681396, 3.337415933609009, 3.789621591567993, 5.001879453659058, 5.422063827514648, 6.6839118003845215, 7.117111682891846, 8.44579792022705]","[0.34670567512512207, 0.44215941429138184, 0.7177205085754395, 0.833958625793457, 1.946838617324829, 2.0679116249084473, 2.4055967330932617, 2.5052435398101807, 3.684121608734131, 3.781721830368042, 4.136327266693115, 4.232924461364746, 5.34858512878418, 5.449545860290527, 5.7687695026397705, 5.866299867630005, 7.0306174755096436, 7.113823652267456, 7.463817358016968, 7.560216426849365, 8.792503595352173, 8.901172161102295, 9.176158428192139, 9.284907817840576]","[-0.12898516654968262, -0.27088189125061035, -0.04124188423156738, -0.22147512435913086, -0.047794342041015625, -0.28774213790893555, -0.07981562614440918, -0.23815202713012695, -0.06680011749267578, -0.17131376266479492]","[-25.797033309936523, -18.058792750040688, -8.248376846313477, -14.765008290608725, -9.558868408203125, -19.18280919392904, -15.963125228881836, -15.87680180867513, -13.360023498535156, -11.420917510986328]"
5,3,1,2,120,0.071338058,8.72929732,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.4569375514984131, 1.7371108531951904, 2.2011759281158447, 3.6071009635925293, 4.072692155838013, 5.572866201400757, 5.972624778747559, 7.55647349357605, 7.972114086151123, 9.489563226699829]","[0.3790855407714844, 0.5213854312896729, 0.8360230922698975, 0.9489412307739258, 2.116196393966675, 2.219534158706665, 2.580261468887329, 2.6691694259643555, 3.9861865043640137, 4.082092523574829, 4.451777696609497, 4.5485594272613525, 5.951951742172241, 6.050852298736572, 6.351710319519043, 6.4506871700286865, 7.935559034347534, 8.035564184188843, 8.351199626922607, 8.452707529067993, 9.868648767471313, 9.968109130859375, 10.229511737823486, 10.334795236587524]","[-0.043062448501586914, -0.21982669830322266, -0.0359349250793457, -0.09407496452331543, -0.0344088077545166, 0.00017404556274414062, -0.10024142265319824, 0.08384871482849121, -0.08435940742492676, 0.017449140548706055]","[-8.612489700317383, -14.655113220214844, -7.186985015869141, -6.271664301554362, -6.88176155090332, 0.011603037516276043, -20.04828453063965, 5.589914321899414, -16.87188148498535, 1.1632760365804038]"
6,3,2,2,120,0.120583797,11.99230353,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.3988959789276123, 1.7071919441223145, 2.184256076812744, 3.717050313949585, 4.109466791152954, 5.708816289901733, 6.189589023590088, 7.451106309890747, 7.996759414672852, 9.149755716323853]","[0.37754392623901367, 0.48806285858154297, 0.776439905166626, 0.8867509365081787, 2.084735870361328, 2.1776912212371826, 2.561800003051758, 2.660149574279785, 4.094594240188599, 4.177187442779541, 4.487010717391968, 4.593567371368408, 6.086360216140747, 6.177935600280762, 6.567132949829102, 6.6763410568237305, 7.828650236129761, 7.943453311920166, 8.374303340911865, 8.470896482467651, 9.527299642562866, 9.64000129699707, 9.927127838134766, 10.073062419891357]","[-0.1011040210723877, -0.19170403480529785, -0.022935867309570312, 0.03279423713684082, -0.10758352279663086, 0.0993494987487793, -0.019227266311645508, -0.23848271369934082, 0.04565310478210449, -0.347003698348999]","[-20.22080421447754, -12.780268987019857, -4.5871734619140625, 2.1862824757893877, -21.516704559326172, 6.623299916585286, -3.8454532623291016, -15.898847579956055, 9.130620956420898, -23.133579889933266]"
7,0,0,4,130,0.06158572,10.44949779,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847]","[0.0, 0.4063258171081543, 1.7299840450286865, 2.1431820392608643, 3.4930577278137207, 3.8940141201019287, 5.284309387207031, 5.678506374359131, 7.142068147659302, 7.461134910583496]","[-0.7826471328735352, -0.676513671875, -0.37632131576538086, -0.2792789936065674, 0.9473369121551514, 1.061084508895874, 1.360534906387329, 1.4774158000946045, 2.7104105949401855, 2.8238189220428467, 3.1113669872283936, 3.2068660259246826, 4.501662254333496, 4.5940842628479, 4.895859241485596, 4.977096080780029, 6.359421014785767, 6.43580961227417, 6.678487777709961, 6.789750814437866]","[-0.05521264443030727, -0.060957156694852355, -0.04834046730628394, -0.034739696062528136, -0.06058206925025367, 0.005679882489718402, -0.06734147438636207, 0.07894638868478587, -0.14247169861426734]","[-11.962739626566574, -4.402461316850448, -10.473767916361517, -2.5089780489603655, -13.126115004221624, 0.4102137353685514, -14.590652783711777, 5.701683627234534, -30.868868033091246]"
8,5,2,4,130,0.187411975,29.03840349,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847, 9.230769230769232, 9.692307692307693]","[0.0, 0.3546619415283203, 1.6158924102783203, 2.8601748943328857, 3.902837038040161, 4.25298285484314, 5.567845344543457, 6.103658199310303, 7.598946571350098, 8.032729864120483, 9.18219780921936, 9.566158771514893]","[0.3934195041656494, 0.47801733016967773, 0.7480814456939697, 0.8743896484375, 2.0093119144439697, 2.095475673675537, 3.253594398498535, 3.3137621879577637, 4.2962565422058105, 4.376488208770752, 4.646402359008789, 4.729726314544678, 5.9612648487091064, 6.057270526885986, 6.497077703475952, 6.550154209136963, 7.992366075515747, 8.078572750091553, 8.426149368286133, 8.496266841888428, 9.57561731338501, 9.654902696609497, 9.959578275680542, 10.042227268218994]","[-0.10687652001014125, -0.12338491586538458, 0.7827440225161038, -0.3419532409081092, -0.11139264473548316, -0.06975289491506675, 0.07427439322838403, 0.1106729874244099, -0.027755168768075933, -0.23514743951650807, -0.07757749924292945]","[-23.1565793355306, -8.911132812499996, 169.59453821182242, -24.696622954474552, -24.135073026021345, -5.037709077199267, 16.0927851994832, 7.993049091762934, -6.013619899749783, -16.9828706317478, -16.808458169301378]"
9,5,1,4,130,0.106987235,12.46674097,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847, 9.230769230769232, 9.692307692307693]","[0.0, 0.3831007480621338, 2.04811954498291, 2.431661367416382, 3.999908447265625, 4.3999645709991455, 5.73457407951355, 6.252406597137451, 7.598058462142944, 8.125945091247559, 9.247665882110596, 9.729605913162231]","[0.30463290214538574, 0.3939669132232666, 0.6877336502075195, 0.8000421524047852, 2.352752447128296, 2.423861503601074, 2.7362942695617676, 2.8341922760009766, 4.304541349411011, 4.384655952453613, 4.704597473144531, 4.799441576004028, 6.0392069816589355, 6.1225597858428955, 6.557039499282837, 6.656173467636108, 7.90269136428833, 7.999726295471191, 8.430577993392944, 8.509274244308472, 9.552298784255981, 9.64963436126709, 10.034238815307617, 10.089954853057861]","[-0.07843771347632778, 0.2804034123053918, -0.07799663910499, 0.18363169523385858, -0.06148233780494117, -0.05000587610097984, 0.05629405608543969, -0.03896351960989186, 0.06634816756615258, -0.2628945937523479, 0.020401569513174067]","[-16.994837919871017, 20.251357555389408, -16.899271806081163, 13.262289100223121, -13.321173191070582, -3.6115354961818786, 12.197045485178597, -2.8140319718255222, 14.375436305999722, -18.986831771002898, 4.420340061187713]"
10,5,3,4,130,0.148996801,22.83958211,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847]","[0.0, 0.3999025821685791, 1.8572759628295898, 2.664384126663208, 3.9633824825286865, 4.3972015380859375, 5.9963908195495605, 6.396185636520386, 7.996227264404297, 8.713693141937256]","[0.42723679542541504, 0.5406544208526611, 0.8271393775939941, 0.9371724128723145, 2.284512758255005, 2.3409931659698486, 3.091620922088623, 3.172658681869507, 4.390619277954102, 4.489800691604614, 4.8244383335113525, 4.906809329986572, 6.423627614974976, 6.524559736251831, 6.823422431945801, 6.907571792602539, 8.423464059829712, 8.539716482162476, 9.140929937362671, 9.223033428192139]","[-0.06163587936988246, 0.07275799604562616, 0.3455697022951565, -0.08561702874990607, -0.0277194059812107, 0.2145738968482389, -0.06174364456763648, 0.2154262432685261, 0.2559274159944973]","[-13.354440530141199, 5.254744158850778, 74.87343549728388, -6.183452076382105, -6.005871295928983, 15.497003661261704, -13.377789656321234, 15.558562013837992, 55.45094013214107]"
