trial_number,alpha_id,traj_id,rhythm_id,tempo,ave. error,ave. error (%),ref_times,recorded_times,times_from_start,error_list,errp_list
1,0,0,5,135,0.055516325,6.845639812,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555]","[0.0, 0.3438076972961426, 1.7389824390411377, 2.1893022060394287, 3.4733338356018066, 3.9241325855255127, 5.256204605102539, 5.689624309539795, 7.2492852210998535, 7.656705856323242]","[-0.18110418319702148, -0.05701279640197754, 0.1627035140991211, 0.3317577838897705, 1.5578782558441162, 1.7046658992767334, 2.0081980228424072, 2.154386281967163, 3.292229652404785, 3.4376304149627686, 3.743028402328491, 3.892033815383911, 5.075100421905518, 5.191614389419556, 5.508520126342773, 5.641489744186401, 7.068181037902832, 7.1747047901153564, 7.475601673126221, 7.626015901565552]","[-0.10063674714830184, 0.06184140841166186, 0.005875322553846374, -0.04930170377095511, 0.006354305479261413, -0.00126131375630667, -0.011024740007188782, 0.22632757822672556, -0.03702380922105597]","[-22.643268108367913, 4.638105630874639, 1.3219475746154337, -3.697627782821634, 1.4297187328338172, -0.09459853172300028, -2.480566501617475, 16.97456836700442, -8.33035707473759]"
2,3,2,5,135,0.260188309,27.65696049,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555]","[0.0, 0.7286684513092041, 2.4996209144592285, 2.965902090072632, 4.633157730102539, 5.033015727996826, 6.844791412353516, 7.211384296417236, 9.147858381271362, 9.532231330871582]","[0.6594946384429932, 1.0712761878967285, 1.3881630897521973, 1.488051176071167, 3.1591155529022217, 3.2763946056365967, 3.625396728515625, 3.7084949016571045, 5.292652368545532, 5.421533107757568, 5.692510366439819, 5.821589231491089, 7.504286050796509, 7.574993133544922, 7.8708789348602295, 7.982940435409546, 9.807353019714355, 9.937289953231812, 10.191725969314575, 10.324581146240234]","[0.2842240068647597, 0.43761912981669115, 0.02183673116895868, 0.3339223066965742, -0.04458644655015753, 0.4784423510233564, -0.07785156038072394, 0.6031407515207929, -0.060071494844224915]","[63.95040154457094, 32.82143473625184, 4.913264513015701, 25.04417300224307, -10.031950473785441, 35.88317632675174, -17.516601085662877, 45.235556364059484, -13.5160863399506]"
3,3,4,5,135,0.098788876,13.54966109,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.36870288848876953, 1.9917452335357666, 2.3425827026367188, 3.8258395195007324, 4.183467388153076, 5.621639728546143, 5.992002248764038, 7.271720886230469, 7.654981851577759, 8.950026750564575, 9.335598707199097]","[0.401111364364624, 0.5142636299133301, 0.7698142528533936, 0.9186146259307861, 2.3928565979003906, 2.473145008087158, 2.7436940670013428, 2.87324857711792, 4.2269508838653564, 4.360444784164429, 4.5845787525177, 4.693431377410889, 6.022751092910767, 6.137383699417114, 6.393113613128662, 6.526283264160156, 7.672832250595093, 7.792754888534546, 8.056093215942383, 8.177125453948975, 9.3511381149292, 9.475927591323853, 9.73671007156372, 9.85879135131836]","[-0.07574155595567489, 0.2897090117136638, -0.0936069753434925, 0.14992348353068063, -0.08681657579210089, 0.10483900705973337, -0.07408192422654913, -0.05361469586690237, -0.0611834790971546, -0.03828843434651752, -0.05887248780992316]","[-17.04185009002685, 21.728175878524787, -21.061569452285802, 11.24426126480105, -19.533729553222692, 7.8629255294800044, -16.668432950973546, -4.021102190017679, -13.76628279685978, -2.8716325759888126, -13.246309757232705]"
4,3,1,5,135,0.08850647,10.07342826,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.42285847663879395, 1.9104876518249512, 2.2769224643707275, 3.494269371032715, 3.9727888107299805, 5.34421181678772, 5.759390830993652, 7.426762819290161, 7.826687574386597, 9.239248991012573, 9.639216661453247]","[0.33076047897338867, 0.49822425842285156, 0.7536189556121826, 0.8740308284759521, 2.24124813079834, 2.320216178894043, 2.607682943344116, 2.687011241912842, 3.8250298500061035, 3.9534268379211426, 4.303549289703369, 4.41809606552124, 5.674972295761108, 5.773605585098267, 6.090151309967041, 6.225114822387695, 7.75752329826355, 7.85765814781189, 8.157448053359985, 8.28938364982605, 9.570009469985962, 9.72323989868164, 9.969977140426636, 10.08933162689209]","[-0.021585967805650474, 0.15429584185282397, -0.07800963189866827, -0.11598642667134573, 0.03407499525282098, 0.03808967272440622, -0.029265430238512025, 0.33403865496317575, -0.044519689348009095, 0.07922808329264264, -0.044476774003770814]","[-4.856842756271357, 11.572188138961797, -17.552167177200353, -8.69898200035093, 7.6668739318847186, 2.8567254543304674, -6.584721803665203, 25.052899122238188, -10.016930103302043, 5.942106246948195, -10.00727415084843]"
5,3,3,5,135,0.08732833,10.31182192,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.41023755073547363, 1.8804049491882324, 2.2983217239379883, 3.7959110736846924, 4.26406192779541, 5.446753740310669, 5.813209295272827, 7.209725379943848, 7.689838409423828, 9.19297456741333, 9.559623003005981]","[0.6301805973052979, 0.7747523784637451, 1.0404181480407715, 1.160473346710205, 2.5105855464935303, 2.640397787094116, 2.928502321243286, 3.040388584136963, 4.42609167098999, 4.544155597686768, 4.894242525100708, 5.006637811660767, 6.076934337615967, 6.173495292663574, 6.443389892578125, 6.569793462753296, 7.8399059772491455, 7.96125054359436, 8.320019006729126, 8.427413940429688, 9.823155164718628, 9.945425748825073, 10.18980360031128, 10.32060718536377]","[-0.03420689370897079, 0.13683406511942553, -0.026527669694688782, 0.16425601641337106, 0.02370640966627313, -0.15064152081807425, -0.07798888948228644, 0.06318275133768747, 0.03566858503553583, 0.16980282465616803, -0.07779600885179327]","[-7.696551084518427, 10.262554883956915, -5.968725681304973, 12.319201231002832, 5.333942174911453, -11.298114061355571, -17.54750013351444, 4.738706350326562, 8.025431632995558, 12.735211849212597, -17.504101991653478]"
6,3,5,5,135,0.097135809,13.99344639,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.42722249031066895, 1.7419991493225098, 2.4437408447265625, 3.468571662902832, 3.9154958724975586, 5.113117933273315, 5.514391899108887, 6.813418865203857, 7.113755941390991, 8.526567220687866, 8.943349361419678]","[0.1438295841217041, 0.2807464599609375, 0.571052074432373, 0.6541697978973389, 1.8858287334442139, 1.991943359375, 2.5875704288482666, 2.6706888675689697, 3.612401247024536, 3.741392135620117, 4.059325456619263, 4.175026893615723, 5.2569475173950195, 5.391277313232422, 5.658221483230591, 5.790802478790283, 6.9572484493255615, 7.087406873703003, 7.257585525512695, 7.420349836349487, 8.67039680480957, 8.806710004806519, 9.087178945541382, 9.2081618309021, 9.998948097229004, 10.123765468597412, 10.441433906555176, 10.524662971496582]","[-0.017221954133775474, -0.01855667432149244, 0.2572972509596081, -0.3085025151570635, 0.0024797651502819207, -0.1357112725575762, -0.04317047860887335, -0.034306367238362334, -0.14410736825731085, 0.07947794596354107, -0.02766230371263312]","[-3.874939680099482, -1.391750574111933, 57.8918814659118, -23.137688636779767, 0.5579471588134319, -10.178345441818218, -9.7133576869965, -2.572977542877176, -32.424157857894926, 5.960845947265578, -6.224018335342449]"
7,0,0,4,130,0.156350542,12.74832979,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0]","[0.0, 0.4565107822418213, 1.923595666885376, 2.3735573291778564, 4.183032751083374, 4.607334136962891, 6.508496999740601, 6.95330023765564]","[-0.8433024883270264, -0.536674976348877, -0.3867917060852051, 0.9566962718963623, 1.0802931785583496, 1.4300506114959717, 1.53025484085083, 3.1966328620910645, 3.3397302627563477, 3.676891565322876, 3.7640316486358643, 5.5308802127838135, 5.665194511413574, 5.965118408203125, 6.109997749328613]","[-0.005027679296640275, 0.0824695000281701, -0.011576799245981206, 0.424860037290133, -0.037237075658945074, 0.5165474781623258, -0.016735223623422613]","[-1.0893305142720595, 5.956130557590064, -2.5083065032959273, 30.684336026509605, -8.068033059438097, 37.30620675616799, -3.6259651184082315]"
8,5,5,4,130,0.191633057,20.61291595,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847]","[0.0, 0.32838988304138184, 2.1270182132720947, 2.495201826095581, 4.007605791091919, 4.461914300918579, 6.261462688446045, 6.593695163726807, 8.324279069900513, 8.72686243057251]","[0.5570783615112305, 0.7126741409301758, 0.8854682445526123, 1.0448458194732666, 2.684096574783325, 2.734175443649292, 3.0522801876068115, 3.1512258052825928, 4.564684152603149, 4.7350993156433105, 5.01899266242981, 5.1359333992004395, 6.818541049957275, 6.931520700454712, 7.150773525238037, 7.281293153762817, 8.881357431411743, 9.001428842544556, 9.28394079208374, 9.379411458969116]","[-0.13314857849707973, 0.4140129456153283, -0.09335484871497535, 0.1277885803809533, -0.007229951711801519, 0.4149330029120817, -0.12930598625769996, 0.34596852155832103, -0.058955100866464605]","[-28.84885867436727, 29.900934961107044, -20.226883888244654, 9.229175249735517, -1.5664895375569952, 29.967383543650357, -28.01629702250165, 24.986615445878734, -12.773605187733994]"
9,5,3,4,130,0.231853503,28.57901564,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847]","[0.0, 0.4141051769256592, 2.0420713424682617, 2.509241819381714, 4.276522874832153, 4.653076171875, 6.459940433502197, 7.474924564361572, 8.558475494384766, 9.065869569778442]","[0.43430161476135254, 0.578190803527832, 0.8484067916870117, 0.9931581020355225, 2.4763729572296143, 2.6073780059814453, 2.9435434341430664, 3.0240447521209717, 4.710824489593506, 4.8277692794799805, 5.0873777866363525, 5.177794694900513, 6.89424204826355, 6.960529565811157, 7.909226179122925, 8.008975267410278, 8.992777109146118, 9.118480920791626, 9.500171184539795, 9.541255235671997]","[-0.047433284612802384, 0.24335078092721796, 0.005632015374990473, 0.38266567083505487, -0.084985164495615, 0.42224887701181313, 0.5534456693209133, -0.30106445459219167, 0.04585561385521508]","[-10.277211666107183, 17.575334178076854, 1.2202699979146021, 27.636965115865074, -18.413452307383242, 30.495752228630955, 119.91322835286451, -21.743543942769392, 9.935383001963265]"
10,5,2,4,130,0.136230859,22.55130946,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847, 9.230769230769232, 9.692307692307693]","[0.0, 0.43425822257995605, 1.8995635509490967, 2.9328410625457764, 4.200355291366577, 4.616264343261719, 5.850044250488281, 6.298380136489868, 7.643664360046387, 7.983414173126221, 9.225547075271606, 9.498626232147217]","[0.32945990562438965, 0.46548891067504883, 0.7637181282043457, 0.8626768589019775, 2.2290234565734863, 2.345767021179199, 3.262300968170166, 3.3619472980499268, 4.529815196990967, 4.628893136978149, 4.945724248886108, 5.012719631195068, 6.179504156112671, 6.291917562484741, 6.627840042114258, 6.7120137214660645, 7.973124265670776, 8.079773426055908, 8.31287407875061, 8.44550108909607, 9.555006980895996, 9.661810636520386, 9.828086137771606, 9.931099891662598]","[-0.02728023895850551, 0.08068994375375604, 0.571739050058218, -0.1171011557945838, -0.045629409643320074, -0.15083547738882164, -0.013202575536874761, -0.03933116105886647, -0.12178864845862769, -0.14248248246999928, -0.18845930466285132]","[-5.910718441009527, 5.827607048882381, 123.87679417928052, -8.457305696275498, -9.886372089386013, -10.893673366970456, -2.860558032989531, -2.8405838542514665, -26.387540499369326, -10.290401511722168, -40.832849343617774]"
