trial_number,alpha_id,traj_id,rhythm_id,tempo,ave. error,ave. error (%),ref_times,recorded_times,times_from_start,error_list,errp_list
1,0,0,2,120,0.063295815,7.821402726,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5]","[0.0, 0.5613276958465576, 2.012460470199585, 2.395531177520752, 3.886356830596924, 4.352582216262817, 5.701020956039429, 6.183060169219971, 7.566114187240601, 8.079235315322876]","[-0.7500901222229004, -0.636669397354126, -0.18876242637634277, -0.11348915100097656, 1.2623703479766846, 1.3792412281036377, 1.6454410552978516, 1.728752851486206, 3.1362667083740234, 3.2322611808776855, 3.602492094039917, 3.6989052295684814, 4.950930833816528, 5.032790422439575, 5.43297004699707, 5.532850027084351, 6.8160240650177, 6.911908864974976, 7.329145193099976, 7.410115957260132]","[0.06132769584655762, -0.048867225646972656, -0.11692929267883301, -0.009174346923828125, -0.033774614334106445, -0.15156126022338867, -0.017960786819458008, -0.11694598197937012, 0.01312112808227539]","[12.265539169311523, -3.2578150431315103, -23.3858585357666, -0.6116231282552083, -6.754922866821289, -10.104084014892578, -3.5921573638916016, -7.796398798624675, 2.624225616455078]"
2,3,5,2,120,0.095040011,13.5647281,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.3554244041442871, 1.8417723178863525, 2.2429816722869873, 3.7480249404907227, 4.099414348602295, 5.455031633377075, 5.898902416229248, 7.262746334075928, 7.668697834014893, 9.277709245681763]","[0.6331565380096436, 0.7109041213989258, 0.9885809421539307, 1.0458018779754639, 2.474928855895996, 2.572159767150879, 2.876138210296631, 2.925020456314087, 4.381181478500366, 4.470325946807861, 4.7325708866119385, 4.775407314300537, 6.088188171386719, 6.18837308883667, 6.532058954238892, 6.582758665084839, 7.895902872085571, 7.972043037414551, 8.301854372024536, 8.34174108505249, 9.910865783691406, 9.994796991348267, 10.227656602859497, 10.310280084609985]","[-0.1445755958557129, -0.01365208625793457, -0.09879064559936523, 0.0050432682037353516, -0.14861059188842773, -0.14438271522521973, -0.05612921714782715, -0.1361560821533203, -0.09404850006103516, 0.10901141166687012]","[-28.915119171142578, -0.9101390838623047, -19.758129119873047, 0.33621788024902344, -29.722118377685547, -9.62551434834798, -11.22584342956543, -9.077072143554688, -18.80970001220703, 7.267427444458008]"
3,3,1,2,120,0.089146042,10.8628273,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.3900482654571533, 1.7875518798828125, 2.2477290630340576, 3.720872640609741, 4.157270908355713, 5.400822162628174, 5.830905437469482, 7.258846044540405, 7.673157215118408, 9.108539581298828]","[0.40851831436157227, 0.4964468479156494, 0.7985665798187256, 0.8666951656341553, 2.1960701942443848, 2.293004274368286, 2.65624737739563, 2.7025513648986816, 4.1293909549713135, 4.208551406860352, 4.565789222717285, 4.613562107086182, 5.809340476989746, 5.909377098083496, 6.239423751831055, 6.280222177505493, 7.6673643589019775, 7.729614734649658, 8.08167552947998, 8.12842345237732, 9.5170578956604, 9.59156608581543, 9.989479780197144, 10.054057359695435]","[-0.10995173454284668, -0.10249638557434082, -0.03982281684875488, -0.026856422424316406, -0.06360173225402832, -0.25644874572753906, -0.0699167251586914, -0.07205939292907715, -0.08568882942199707, -0.06461763381958008]","[-21.990346908569336, -6.833092371622722, -7.964563369750977, -1.7904281616210938, -12.720346450805664, -17.096583048502602, -13.983345031738281, -4.803959528605143, -17.137765884399414, -4.307842254638672]"
4,3,3,2,120,0.060872054,9.67648983,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.41277384757995605, 1.899221420288086, 2.3320136070251465, 3.866122007369995, 4.20385217666626, 5.596578359603882, 6.007773399353027, 7.478261232376099, 7.962393522262573, 9.465290784835815]","[0.02730703353881836, 0.13217616081237793, 0.4400808811187744, 0.5031685829162598, 1.9265284538269043, 2.0075342655181885, 2.359320640563965, 2.4074525833129883, 3.8934290409088135, 3.9566712379455566, 4.231159210205078, 4.293588638305664, 5.6238853931427, 5.673903703689575, 6.035080432891846, 6.092369556427002, 7.505568265914917, 7.573063611984253, 7.989700555801392, 8.054434299468994, 9.492597818374634, 9.539516925811768, 9.893788576126099, 9.956321477890015]","[-0.08722615242004395, -0.013552427291870117, -0.06720781326293945, 0.03410840034484863, -0.16226983070373535, -0.10727381706237793, -0.08880496025085449, -0.02951216697692871, -0.01586771011352539, 0.0028972625732421875]","[-17.44523048400879, -0.9034951527913412, -13.44156265258789, 2.273893356323242, -32.45396614074707, -7.151587804158528, -17.7609920501709, -1.967477798461914, -3.173542022705078, 0.19315083821614581]"
5,3,4,2,120,0.07411623,9.387820562,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.4260437488555908, 1.9850544929504395, 2.401582956314087, 3.930737257003784, 4.372994422912598, 5.774624347686768, 6.254062652587891, 7.756410121917725, 8.158637046813965, 9.439862728118896]","[0.8030047416687012, 0.8992846012115479, 1.229048490524292, 1.3276453018188477, 2.7880592346191406, 2.8609936237335205, 3.204587697982788, 3.249941349029541, 4.733741998672485, 4.82691216468811, 5.175999164581299, 5.235982179641724, 6.577629089355469, 6.6405956745147705, 7.057067394256592, 7.106363773345947, 8.559414863586426, 8.626295804977417, 8.961641788482666, 9.011188268661499, 10.242867469787598, 10.291303634643555, 10.510676145553589, 10.560402393341064]","[-0.07395625114440918, 0.05901074409484863, -0.08347153663635254, 0.029154300689697266, -0.05774283409118652, -0.09837007522583008, -0.020561695098876953, 0.0023474693298339844, -0.09777307510375977, -0.21877431869506836]","[-14.791250228881836, 3.934049606323242, -16.694307327270508, 1.9436200459798176, -11.548566818237305, -6.558005015055339, -4.112339019775391, 0.15649795532226562, -19.554615020751953, -14.584954579671225]"
6,3,2,2,120,0.046166367,5.549801721,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5]","[0.0, 0.4860982894897461, 2.0235769748687744, 2.45672607421875, 3.9105076789855957, 4.39334774017334, 5.94206428527832, 6.389555931091309, 8.005776643753052, 8.48933458328247]","[0.48842930793762207, 0.5773627758026123, 0.9745275974273682, 1.0479977130889893, 2.5120062828063965, 2.5879621505737305, 2.945155382156372, 2.9933481216430664, 4.398936986923218, 4.511326313018799, 4.881777048110962, 4.944671154022217, 6.430493593215942, 6.513983249664307, 6.877985239028931, 6.928797960281372, 8.494205951690674, 8.56113600730896, 8.977763891220093, 9.018676042556763]","[-0.013901710510253906, 0.03747868537902832, -0.06685090065002441, -0.0462183952331543, -0.01715993881225586, 0.04871654510498047, -0.05250835418701172, 0.11622071266174316, -0.016442060470581055]","[-2.7803421020507812, 2.4985790252685547, -13.370180130004883, -3.081226348876953, -3.431987762451172, 3.2477696736653647, -10.501670837402344, 7.748047510782878, -3.288412094116211]"
7,0,0,1,115,0.12668,13.80114,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391]","[1.3954651355743408, 1.8499476909637451, 3.1825857162475586, 3.6282055377960205, 5.01591682434082, 5.457697153091431]","[-0.10029339790344238, -0.023609638214111328, 1.2951717376708984, 1.375119924545288, 1.7496542930603027, 1.823859691619873, 3.082292318344116, 3.1483187675476074, 3.527912139892578, 3.6154212951660156, 4.915623426437378, 4.973968505859375, 5.357403755187988, 5.402862548828125]","[-0.0672565750453783, -0.2325793660205342, -0.07611930888632079, -0.17750610475954787, -0.07995880168417191]","[-12.890843550364172, -14.85923727353413, -14.589534203211482, -11.340667804082226, -15.325436989466294]"
8,5,4,1,115,0.105213586,11.62684884,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.4834771156311035, 1.8135948181152344, 2.2548093795776367, 3.6809444427490234, 4.146660089492798, 5.685485601425171, 6.082986116409302, 7.447328567504883, 7.922642946243286]","[0.441204309463501, 0.5253980159759521, 0.9246814250946045, 0.9908170700073242, 2.2547991275787354, 2.298657178878784, 2.6960136890411377, 2.7652642726898193, 4.122148752212524, 4.173968315124512, 4.587864398956299, 4.6293768882751465, 6.126689910888672, 6.1899473667144775, 6.524190425872803, 6.582409381866455, 7.888532876968384, 7.978456258773804, 8.363847255706787, 8.425750494003296, 9.827518939971924, 9.911487102508545, 10.223570823669434, 10.26987361907959]","[-0.03826201480367908, -0.2350996888202168, -0.08052456897238036, -0.13908232813296095, -0.05602348369100785, -0.026391879371974625, -0.1242386154506514, -0.20087494020876573, -0.04642475169637983]","[-7.3335528373718235, -15.020257896847186, -15.433875719706233, -8.885815408494729, -10.737834374109845, -1.6861478487650456, -23.812401294708202, -12.83367673556004, -8.898077408472792]"
9,5,2,1,115,0.109342699,9.94867057,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.4884214401245117, 2.1176304817199707, 2.544194459915161, 3.920261859893799, 4.471160650253296, 5.785806179046631, 6.281090974807739, 7.574627876281738, 8.071783542633057]","[0.4488251209259033, 0.5744216442108154, 0.937246561050415, 0.9919466972351074, 2.566455602645874, 2.628211736679077, 2.9930195808410645, 3.063382625579834, 4.369086980819702, 4.470604419708252, 4.919985771179199, 4.967803478240967, 6.234631299972534, 6.317701578140259, 6.729916095733643, 6.770822286605835, 8.023452997207642, 8.094343900680542, 8.52060866355896, 8.561680316925049, 9.799198865890503, 9.861432075500488, 10.189680576324463, 10.258885622024536]","[-0.033317690310270875, 0.06399165029111131, -0.09517515223959228, -0.18914999132570998, 0.02915965992471481, -0.2505718625110127, -0.026454334673673863, -0.27168048983034776, -0.02458346408346479]","[-6.385890642801918, 4.088355435265446, -18.241904179255183, -12.084582779142583, 5.588934818903676, -16.008757882648037, -5.070414145787494, -17.357364628050007, -4.711830615997413]"
10,5,5,1,115,0.064613895,9.794239203,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.45505857467651367, 2.015479803085327, 2.47155499458313, 3.885772943496704, 4.390630006790161, 5.936089038848877, 6.343505382537842, 7.901844263076782, 8.288040161132812]","[0.5170614719390869, 0.6172540187835693, 0.9721200466156006, 1.0358710289001465, 2.532541275024414, 2.5948407649993896, 2.988616466522217, 3.051973581314087, 4.402834415435791, 4.460459232330322, 4.907691478729248, 4.9558327198028564, 6.453150510787964, 6.573331356048584, 6.860566854476929, 6.938048839569092, 8.41890573501587, 8.493976593017578, 8.8051016330719, 8.888768672943115, 10.028983116149902, 10.088592052459717, 10.434745788574219, 10.49057126045227]","[-0.06668055575826892, -0.004796162895534195, -0.06566393893697997, -0.15099944239077345, -0.01688206714132523, -0.01975835924563185, -0.11432278674581742, -0.006878510765406354, -0.13554323237875288]","[-12.78043985366821, -0.30642151832579584, -12.58558829625449, -9.647186597188306, -3.2357295354206714, -1.262339618470924, -21.91186745961502, -0.4394604100120729, -25.979119539260942]"
