trial_number,alpha_id,traj_id,rhythm_id,tempo,ave. error,ave. error (%),ref_times,recorded_times,times_from_start,error_list,errp_list
1,0,0,1,115,0.039368566,5.550339413,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.49108457565307617, 2.0263853073120117, 2.490779161453247, 4.104808568954468, 4.5610949993133545, 6.1760313510894775, 6.658556938171387, 8.21168327331543, 8.712310075759888]","[-0.3241569995880127, -0.03566622734069824, 0.16692757606506348, 1.49051833152771, 1.702228307723999, 1.99098801612854, 2.1666221618652344, 3.622668981552124, 3.780651569366455, 4.081858396530151, 4.236937999725342, 5.638343572616577, 5.851874351501465, 6.150015830993652, 6.334399938583374, 7.701401948928833, 7.887526273727417, 8.163391590118408, 8.388153076171875]","[-0.030654554781706422, -0.029916659645412125, -0.057345276293547354, 0.04881201619687303, -0.06545270007589554, 0.049718960471775375, -0.03921354335287308, -0.012091056160303815, -0.02111232799032514]","[-5.875456333160398, -1.9113421440124414, -10.991177956263241, 3.1185454792446663, -12.545100847879986, 3.1764891412523157, -7.515929142634012, -0.7724841435749664, -4.046529531478981]"
2,3,4,1,115,0.135066095,15.57218072,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.4668300151824951, 2.4028656482696533, 2.803508758544922, 4.4178619384765625, 4.851338624954224, 6.684801340103149, 7.1518731117248535, 8.755460262298584, 9.10710859298706]","[-0.17953252792358398, -0.026580810546875, 0.28729748725891113, 0.47904276847839355, 2.2233331203460693, 2.364328384399414, 2.623976230621338, 2.799959182739258, 4.2383294105529785, 4.505933523178101, 4.67180609703064, 4.815768718719482, 6.505268812179565, 6.703423738479614, 6.9723405838012695, 7.1218602657318115, 8.575927734375, 8.71992540359497, 8.927576065063477, 9.120040893554688]","[-0.05490911525228748, 0.37081824178281053, -0.12109602015951415, 0.04913578862729295, -0.08826244395712113, 0.2682453238445781, -0.05466735881307816, 0.038369759269383685, -0.1700907997463066]","[-10.524247090021767, 23.691165447235118, -23.21007053057354, 3.13923094007705, -16.916968425114895, 17.13789569007027, -10.477910439173321, 2.4514012866550705, -32.60073661804206]"
3,3,3,1,115,0.153663525,14.80555166,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.433056116104126, 1.9970550537109375, 2.4138846397399902, 3.5646324157714844, 4.062704563140869, 5.327624797821045, 5.862793922424316, 7.112364768981934, 7.513453483581543]","[0.6432034969329834, 0.819603681564331, 1.0762596130371094, 1.2006819248199463, 2.640258550643921, 2.7710120677948, 3.0570881366729736, 3.2042436599731445, 4.207835912704468, 4.371676921844482, 4.7059080600738525, 4.851162910461426, 5.970828294754028, 6.139778137207031, 6.5059974193573, 6.622725009918213, 7.755568265914917, 7.922788858413696, 8.156656980514526, 8.305781364440918, 9.35624885559082, 9.505924940109253, 9.840400695800781, 10.003902912139893]","[-0.08868301433065662, -0.0012184536975361482, -0.10490954440572997, -0.41446961527285353, -0.023666983065397496, -0.3002971566241719, 0.013429994168489223, -0.3156465447467296, -0.12065041583517377]","[-16.997577746709187, -0.07784565289814281, -20.107662677764907, -26.480003197987866, -4.53617175420119, -19.185651673210984, 2.5740822156271026, -20.166307025485516, -23.12466303507495]"
4,3,5,1,115,0.15958,16.72436,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652]","[0.0, 0.3804502487182617, 2.1967270374298096, 3.4616315364837646, 3.845799684524536, 5.845756530761719, 6.260573625564575, 7.7180750370025635, 8.228837966918945]","[0.9238536357879639, 1.088683843612671, 1.3043038845062256, 1.4549689292907715, 3.1205806732177734, 3.2642219066619873, 4.3854851722717285, 4.513527154922485, 4.7696533203125, 4.919556617736816, 6.769610166549683, 6.928950309753418, 7.184427261352539, 7.345789432525635, 8.641928672790527, 8.817584753036499, 9.15269160270691, 9.28642463684082]","[-0.1375709823940111, 0.43473945493283495, -0.10692203563192626, -0.10771597986635939, -0.010976200518400425]","[-26.3677716255188, 27.77502073182001, -20.493390162785865, -6.8818542692396285, -2.1037717660267496] "
5,3,2,1,115,0.415922423,53.5211753,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.583686351776123, 2.024592876434326, 2.473520040512085, 3.8325588703155518, 4.298162937164307, 5.430802583694458, 6.631284475326538, 7.114368677139282, 8.66457223892212]","[0.6185908317565918, 0.9422085285186768, 1.2022771835327148, 1.331526279449463, 2.643183708190918, 2.80033278465271, 3.0921108722686768, 3.168520450592041, 4.4511497020721436, 4.608625650405884, 4.916753768920898, 5.050421237945557, 6.04939341545105, 6.181408166885376, 7.24987530708313, 7.392670154571533, 7.732959508895874, 7.849636077880859, 9.283163070678711, 9.460683584213257, 9.76450228691101, 9.9083890914917]","[0.06194722134134045, -0.12431086664614455, -0.07281196635702392, -0.20617856150088087, -0.05613506358602738, -0.4325777447741963, 0.6787427611972978, -1.0821331894916026, 1.0284644313480538]","[11.873217423756921, -7.942083146837013, -13.955626885096247, -13.172519207000724, -10.759220520655255, -27.636911471684765, 130.0923625628155, -69.13628710640799, 197.12234934171008]"
6,3,1,1,115,0.14711573,19.51472009,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.37355780601501465, 1.7567150592803955, 2.1714837551116943, 3.691626787185669, 3.959861993789673, 5.356064796447754, 5.7244603633880615, 7.074279546737671, 7.545523643493652]","[1.3813636302947998, 1.5014758110046387, 1.7549214363098145, 1.9043240547180176, 3.1380786895751953, 3.2250287532806396, 3.552847385406494, 3.7274184226989746, 5.072990417480469, 5.182435035705566, 5.341225624084473, 5.4885640144348145, 6.737428426742554, 6.9056479930877686, 7.105823993682861, 7.255823373794556, 8.45564317703247, 8.589301347732544, 8.926887273788452, 9.072875261306763]","[-0.14818132441976795, -0.1820601380389668, -0.10697043460348388, -0.04507435923037306, -0.25350392383077835, -0.16901458864626662, -0.15334356349447464, -0.2153982079547374, -0.050495033678801704]","[-28.401420513788857, -11.631619930267325, -20.502666632334407, -2.879750728607168, -48.58825206756588, -10.79815427462259, -29.390849669774326, -13.76155217488601, -9.678214788436982]"
7,0,0,3,125,0.11898,12.57287,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68]","[0.0, 1.130056381225586, 1.5518643856048584, 2.7807369232177734, 3.2030889987945557, 4.363554000854492, 4.819123983383179, 6.134164333343506, 6.537193059921265]","[-0.6313374042510986, -0.43100905418395996, 0.4987189769744873, 0.6503729820251465, 0.9205269813537598, 1.1037697792053223, 2.149399518966675, 2.308095932006836, 2.571751594543457, 2.7367639541625977, 3.7322165966033936, 3.920339345932007, 4.18778657913208, 4.370561838150024, 5.502826929092407, 5.665046453475952, 5.905855655670166, 6.068420886993408]","[-0.05819199562072752, -0.2111274623870849, -0.057647924423217756, -0.2795349979400634, -0.024430017471313903, -0.12495965003967235, -0.07697127342224164]","[-12.1233324209849, -14.661629332436451, -12.009984254837033, -19.412152634726628, -5.089586973190392, -8.67775347497725, -16.035681962966994]"
8,5,1,3,125,0.36194,32.38145,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.4083101749420166, 2.8600964546203613, 3.2062129974365234, 5.051137447357178, 5.448452949523926, 5.767056941986084, 7.852018356323242, 8.164010286331177, 9.19642186164856, 9.689746618270874]","[0.3431522846221924, 0.5631473064422607, 0.751462459564209, 0.8944132328033447, 3.2032487392425537, 3.3303847312927246, 3.549365282058716, 3.676163911819458, 5.39428973197937, 5.534621238708496, 5.791605234146118, 5.870267868041992, 6.110209226608276, 6.205039739608765, 8.195170640945435, 8.319118022918701, 8.50716257095337, 8.625594139099121, 9.539574146270752, 9.708012104034424, 10.032898902893066, 10.158097982406616]","[-0.07168982505798338, 1.0117862796783448, -0.13388345718383787, 0.40492444992065435, -0.08268449783325238, 0.9635654067993169, -0.16800806999206586, -0.4075884246826167, 0.013324756622314027]","[-14.935380220413204, 70.26293608877394, -27.89238691329956, 28.119753466712112, -17.225937048594233, 66.9142643610637, -35.00168124834702, -28.304751714070616, 2.7759909629820867]"
9,5,2,3,125,0.182617959,19.97475088,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.27847838401794434, 2.023061513900757, 2.416783571243286, 3.4743690490722656, 3.813539505004883, 4.883138656616211, 5.2867431640625, 6.631445407867432, 7.0913777351379395, 8.679768800735474]","[0.36389851570129395, 0.4657883644104004, 0.6423768997192383, 0.7955849170684814, 2.386960029602051, 2.51513409614563, 2.78068208694458, 2.9152348041534424, 3.8382675647735596, 3.9865951538085938, 4.177438020706177, 4.292011737823486, 5.247037172317505, 5.3769989013671875, 5.650641679763794, 5.76037073135376, 6.995343923568726, 7.169810056686401, 7.455276250839233, 7.595879316329956, 9.043667316436768, 9.186532497406006, 9.427090644836426, 9.553852796554565]","[-0.20152161598205565, 0.30458312988281255, -0.08627794265747069, -0.38241452217102045, -0.14082954406738324, -0.3704008483886714, -0.07639549255371136, -0.09529775619506786, -0.020067672729492614, 0.14839106559753468]","[-41.9836699962616, 21.151606241861984, -17.97457138697306, -26.5565640396542, -29.339488347371486, -25.722281138102186, -15.91572761535652, -6.617899735768604, -4.180765151977624, 10.304935110939912]"
10,5,4,3,125,0.36196,33.38827,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.3678274154663086, 0.7780706882476807, 1.2206082344055176, 1.6764483451843262, 2.0105223655700684, 2.3091952800750732, 2.843003511428833, 3.443363904953003, 4.759833097457886, 5.143102169036865]","[0.5075335502624512, 0.6678996086120605, 0.8753609657287598, 1.0184881687164307, 1.2856042385101318, 1.3650569915771484, 1.7281417846679688, 1.8680965900421143, 2.1839818954467773, 2.313156843185425, 2.5180559158325195, 2.6168060302734375, 2.8167288303375244, 2.9547345638275146, 3.350537061691284, 3.498955726623535, 3.950897455215454, 4.066855430603027, 5.267366647720337, 5.383481740951538, 5.650635719299316, 5.752852201461792, 6.827878713607788, 6.95145058631897, 7.200534820556641, 7.351274013519287, 8.74407434463501, 8.85029911994934, 9.067617893218994, 9.18454384803772]","[-0.11217258453369139, -0.587219181060791, -0.02415988922119139, -1.1059259796142578, -0.18132708549499554, -0.9061917686462397, 0.1203603935241695, -0.12353080749511669, -0.09673092842102093]","[-23.36928844451904, -40.77910979588826, -5.033310254414873, -76.80041525099013, -37.776476144790706, -62.92998393376668, 25.075081984201958, -8.578528298271996, -20.152276754379344]"
