trial_number,alpha_id,traj_id,rhythm_id,tempo,ave. error,ave. error (%),ref_times,recorded_times,times_from_start,error_list,errp_list
1,0,0,2,120,0.08579,10.59891,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0]","[0.0, 1.3422799110412598, 1.7582788467407227, 3.449556589126587, 3.9164721965789795, 5.4711689949035645, 5.905273199081421]","[-0.26523280143737793, -0.17205429077148438, 1.0770471096038818, 1.2007179260253906, 1.4930460453033447, 1.63834810256958, 3.184323787689209, 3.3008882999420166, 3.6512393951416016, 3.764197826385498, 5.2059361934661865, 5.333317995071411, 5.640040397644043, 5.784022092819214]","[-0.08400106430053711, 0.19127774238586426, -0.03308439254760742, 0.05469679832458496, -0.06589579582214355]","[-16.800212860107422, 12.751849492390951, -6.616878509521484, 3.6464532216389975, -13.179159164428711]"
2,3,3,2,120,0.183627462,18.26107025,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.4063901901245117, 2.449446439743042, 2.833120584487915, 4.783036708831787, 5.209166526794434, 7.050349712371826, 7.449764966964722, 8.950149536132812, 9.383097171783447, 10.933388710021973]","[-0.35663723945617676, -0.23674821853637695, 0.04975295066833496, 0.15993833541870117, 2.0928092002868652, 2.2428464889526367, 2.4764833450317383, 2.5943119525909424, 4.42639946937561, 4.576374292373657, 4.852529287338257, 4.959106683731079, 6.693712472915649, 6.806511640548706, 7.093127727508545, 7.222817897796631, 8.593512296676636, 8.742561101913452, 9.02645993232727, 9.189557790756226, 10.576751470565796, 10.726577520370483, 11.009522676467896, 11.189324140548706]","[-0.09360980987548828, 0.5430562496185303, -0.11632585525512695, 0.44991612434387207, -0.07387018203735352, 0.3411831855773926, -0.10058474540710449, 0.0003845691680908203, -0.06705236434936523, 0.05029153823852539]","[-18.721961975097656, 36.20374997456868, -23.26517105102539, 29.994408289591473, -14.774036407470703, 22.745545705159508, -20.1169490814209, 0.02563794453938802, -13.410472869873047, 3.352769215901693]"
3,3,4,2,120,0.137159824,14.67490726,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5]","[0.0, 0.4115176200866699, 2.2679219245910645, 2.699218988418579, 4.4916417598724365, 4.921043395996094, 6.604190349578857, 7.024979114532471, 8.55410647392273, 8.987764358520508]","[0.8019571304321289, 0.9282169342041016, 1.2134747505187988, 1.3082549571990967, 3.0698790550231934, 3.192864179611206, 3.501176118850708, 3.593369722366333, 5.293598890304565, 5.420583963394165, 5.723000526428223, 5.821887493133545, 7.406147480010986, 7.49289345741272, 7.8269362449646, 7.942347288131714, 9.356063604354858, 9.46916675567627, 9.789721488952637, 9.892830610275269]","[-0.08848237991333008, 0.35640430450439453, -0.06870293617248535, 0.2924227714538574, -0.07059836387634277, 0.18314695358276367, -0.07921123504638672, 0.02912735939025879, -0.06634211540222168]","[-17.696475982666016, 23.760286966959633, -13.74058723449707, 19.494851430257164, -14.119672775268555, 12.209796905517578, -15.842247009277344, 1.941823959350586, -13.268423080444336]"
4,3,1,2,120,0.081790262,10.36308253,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5]","[0.0, 0.40757107734680176, 2.086179733276367, 2.502817392349243, 3.9605300426483154, 4.422720193862915, 6.102694511413574, 6.552958250045776, 8.056748390197754, 8.488633871078491]","[0.7543702125549316, 0.8737342357635498, 1.1619412899017334, 1.2577385902404785, 2.840549945831299, 2.9384143352508545, 3.257187604904175, 3.3550233840942383, 4.714900255203247, 4.857151746749878, 5.177090406417847, 5.290470838546753, 6.857064723968506, 6.961008310317993, 7.307328462600708, 7.4102702140808105, 8.811118602752686, 8.890197992324829, 9.243004083633423, 9.337882041931152]","[-0.09242892265319824, 0.17860865592956543, -0.08336234092712402, -0.042287349700927734, -0.03780984878540039, 0.17997431755065918, -0.04973626136779785, 0.003790140151977539, -0.0681145191192627]","[-18.48578453063965, 11.907243728637695, -16.672468185424805, -2.8191566467285156, -7.561969757080078, 11.998287836710613, -9.94725227355957, 0.25267601013183594, -13.622903823852539]"
5,3,5,2,120,0.156810999,16.84980075,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.4131791591644287, 2.1078715324401855, 2.4944193363189697, 4.327313423156738, 4.677524566650391, 5.75803017616272, 6.205548286437988, 7.80487847328186, 8.227742195129395, 9.769761085510254]","[0.7148025035858154, 0.8052375316619873, 1.1279816627502441, 1.2228217124938965, 2.822674036026001, 2.9046497344970703, 3.209221839904785, 3.3024678230285645, 5.042115926742554, 5.125460624694824, 5.392327070236206, 5.512405872344971, 6.472832679748535, 6.648804426193237, 6.920350790023804, 7.012129306793213, 8.519680976867676, 8.583615779876709, 8.94254469871521, 9.043084144592285, 10.48456358909607, 10.517664194107056, 10.93479037284851, 10.980618000030518]","[-0.08682084083557129, 0.19469237327575684, -0.11345219612121582, 0.33289408683776855, -0.14978885650634766, -0.4194943904876709, -0.052481889724731445, 0.09933018684387207, -0.07713627815246582, 0.042018890380859375]","[-17.364168167114258, 12.979491551717123, -22.690439224243164, 22.192939122517906, -29.95777130126953, -27.96629269917806, -10.496377944946289, 6.622012456258138, -15.427255630493164, 2.801259358723958]"
6,3,2,2,120,0.126370764,14.79537328,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.3991382122039795, 2.218374490737915, 2.6520328521728516, 4.432079315185547, 4.831982374191284, 6.2522008419036865, 6.672861099243164, 8.127634048461914, 8.496474981307983, 9.934857845306396]","[0.41982054710388184, 0.5009043216705322, 0.8189587593078613, 0.9061136245727539, 2.638195037841797, 2.7393603324890137, 3.0718533992767334, 3.1710031032562256, 4.851899862289429, 4.929473638534546, 5.251802921295166, 5.347122430801392, 6.672021389007568, 6.785064697265625, 7.092681646347046, 7.18517541885376, 8.547454595565796, 8.638307809829712, 8.916295528411865, 9.009958505630493, 10.354678392410278, 10.38498854637146]","[-0.10086178779602051, 0.31923627853393555, -0.06634163856506348, 0.2800464630126953, -0.1000969409942627, -0.07978153228759766, -0.07933974266052246, -0.04522705078125, -0.13115906715393066, -0.061617136001586914]","[-20.1723575592041, 21.28241856892904, -13.268327713012695, 18.669764200846352, -20.01938819885254, -5.318768819173178, -15.867948532104492, -3.01513671875, -26.231813430786133, -4.107809066772461]"
7,0,0,4,130,0.06004,6.53308,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385]","[0.0, 1.169764518737793, 1.6276249885559082, 3.121084213256836, 3.520578384399414, 4.785685300827026, 5.217097997665405, 6.687144756317139, 7.138056993484497]","[-0.5988514423370361, -0.5048680305480957, 0.5709130764007568, 0.6943175792694092, 1.028773546218872, 1.1273338794708252, 2.5222327709198, 2.608990430831909, 2.921726942062378, 3.0332608222961426, 4.18683385848999, 4.292328834533691, 4.618246555328369, 4.7251176834106445, 6.0882933139801025, 6.218437194824219, 6.539205551147461, 6.634125232696533]","[-0.0036779917203463297, 0.10884384008554315, -0.06204429039588355, -0.11950846818777228, -0.03012576470008277, 0.08543137403634926, -0.010626224371103277]","[-0.796898206075038, 7.860944006178117, -13.442929585774765, -8.631167146894665, -6.527249018351265, 6.170043680403004, -2.3023486137390425]"
8,5,2,4,130,0.110346592,11.96036551,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847, 9.230769230769232]","[0.0, 0.4146714210510254, 1.8337206840515137, 2.249213933944702, 3.8953819274902344, 4.295337200164795, 5.594737768173218, 6.028644561767578, 7.644201040267944, 8.011574268341064, 9.611220836639404]","[0.8091306686401367, 0.9142351150512695, 1.223802089691162, 1.3174264430999756, 2.6428513526916504, 2.736927032470703, 3.058344602584839, 3.1535089015960693, 4.704512596130371, 4.837759256362915, 5.104467868804932, 5.220784425735474, 6.4038684368133545, 6.520617961883545, 6.837775230407715, 6.935602903366089, 8.453331708908081, 8.55064606666565, 8.820704936981201, 8.916963577270508, 10.420351505279541, 10.504394292831421]","[-0.04686704048743617, 0.0344338783851037, -0.0460452116452732, 0.26155260893014765, -0.06158318886390113, -0.08521481660696129, -0.027631667944101324, 0.23094109388498119, -0.09416523346534156, 0.21503118368295482]","[-10.154525438944503, 2.486891216701934, -9.976462523142523, 18.88991064495511, -13.34302425384524, -6.154403421613873, -5.986861387888618, 16.679079002804194, -20.402467250823996, 15.530029932657843]"
9,5,5,4,130,0.279633355,26.74730001,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847]","[0.0, 0.38749051094055176, 2.4992313385009766, 2.8371570110321045, 4.913254022598267, 5.296765565872192, 6.963507413864136, 7.346613645553589, 9.138983249664307, 9.54642915725708]","[0.3793346881866455, 0.4790616035461426, 0.7668251991271973, 0.8763689994812012, 2.878566026687622, 2.9922308921813965, 3.21649169921875, 3.2926104068756104, 5.292588710784912, 5.406170129776001, 5.676100254058838, 5.789325475692749, 7.342842102050781, 7.439467191696167, 7.725948333740234, 7.892817735671997, 9.518317937850952, 9.625764608383179, 9.925763845443726, 10.059582710266113]","[-0.0740479505979098, 0.7271254429450402, -0.12361278900733375, 0.6914816269507775, -0.0780269182645359, 0.2821264633765592, -0.07843222984900855, 0.40775421949533275, -0.05409255394568824]","[-16.043722629547126, 52.514615323808464, -26.78277095158897, 49.940339724222824, -16.90583229064944, 20.375800132751507, -16.993649800618517, 29.448915852440688, -11.720053354899115]"
10,5,3,4,130,0.178739196,17.50974973,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847, 9.230769230769232]","[0.0, 0.40430378913879395, 2.339841604232788, 2.741544723510742, 4.470268726348877, 4.806483507156372, 6.053451776504517, 6.500583648681641, 8.086815357208252, 8.486636638641357, 9.636672019958496]","[0.5925047397613525, 0.7007453441619873, 0.9968085289001465, 1.0773067474365234, 2.9323463439941406, 3.0629849433898926, 3.3340494632720947, 3.4462881088256836, 5.0627734661102295, 5.132445573806763, 5.398988246917725, 5.496044397354126, 6.645956516265869, 6.807688474655151, 7.093088388442993, 7.18315863609314, 8.679320096969604, 8.78232741355896, 9.07914137840271, 9.174720287322998, 10.229176759719849, 10.31008529663086]","[-0.05723467239966762, 0.5509224304786096, -0.059835342260507574, 0.3441086182227502, -0.12532368073096656, -0.1376471152672396, -0.014406589361337652, 0.2016163239112263, -0.061717180105356206, -0.23458000329824635]","[-12.40084568659465, 39.78884220123292, -12.964324156443304, 24.85228909386529, -27.153464158376078, -9.94118054707842, -3.1214276949564903, 14.561178949144118, -13.372055689493841, -16.941889127095568]"
