pid,trial_id,error
1,1,5.032357410951099
2,1,-1.7456316919201669
3,1,29.148526035181664
4,1,0.43754259755371105
5,1,73.41139533278027
6,1,0.18885294596354107
7,1,1.98557694753011
8,1,5.183025598525991
9,1,15.815912611545839
10,1,-2.235668498611653
11,1,3.754233320289492
12,1,9.057670964349374
13,1,-1.0088284832397463
14,1,19.919153993779958
15,1,-2.697205651690086
16,1,-2.373803356094367
17,1,9.870950565314397
18,1,4.613877904797631
19,1,21.806363896890126
20,1,8.244774287397231
21,1,10.237833694730124
22,1,0.3070904880929852
23,1,7.326846231229354
24,1,-5.077029863993326
1,2,12.408928112550207
2,2,-8.014943596827393
3,2,2.4838582433912557
4,2,6.817779541116535
5,2,25.759852907624627
6,2,42.8249454498291
7,2,-0.16965230305989598
8,2,-1.9914329051971817
9,2,27.621400615170643
10,2,-3.994943299230142
11,2,6.244184242089892
12,2,8.689436780296163
13,2,-7.784317336694335
14,2,9.903449361974536
15,2,-4.718351472307745
16,2,-4.068500895105991
17,2,-6.662215273668943
18,2,29.886346299501014
19,2,2.9168967767195344
20,2,0.3939538652246872
21,2,2.0318941634037984
22,2,2.308517326155434
23,2,9.545731652982289
24,2,-1.9458723068237305
1,3,3.216804699464295
2,3,-8.825479345627034
3,3,0.27428757061429154
4,3,-0.22218147903523766
5,3,15.921227714982415
6,3,1.0743872324625627
7,3,1.2754408518473306
8,3,0.6313455104827703
9,3,22.483702593970683
10,3,-6.844763754145507
11,3,1.1390128066807907
12,3,7.793016036565832
13,3,0.8953730243286131
14,3,6.461692398244679
15,3,-3.052849877764287
16,3,-0.9977621821594314
17,3,-0.7007878499798803
18,3,63.653732245880754
19,3,3.2291294498877114
20,3,4.4238894635980985
21,3,9.11536975315601
22,3,-0.2735232685283626
23,3,11.487704623944813
24,3,-2.958693504333496
1,4,6.223194436593507
2,4,-9.71999327054362
3,4,3.178546040354854
4,4,-0.510183175303955
5,4,29.41883303877392
6,4,2.9490407307942696
7,4,10.354506174723307
8,4,4.244238138198841
9,4,24.570755919411823
10,4,64.17304833895346
11,4,0.9256021841370128
12,4,6.183167431303921
13,4,-1.430976393039959
14,4,5.107971971685233
15,4,-2.780655730654302
16,4,66.12316578745525
17,4,2.1986895325211346
18,4,1.302848497084483
19,4,20.00134004787966
20,4,3.9590948278253935
21,4,11.510634855542474
22,4,32.76980813599871
23,4,14.14877067924269
24,4,14.544256528218584
1,5,4.311587051911794
2,5,-12.77978419970215
3,5,8.218739637830543
4,5,4.47171211252767
5,5,18.073838732209584
6,5,8.3399232228597
7,5,8.787062962849935
8,5,4.681531190872174
9,5,26.13963311969742
10,5,-0.1821947081249995
11,5,3.7512597107890304
12,5,15.323546330348382
13,5,71.52156352776694
14,5,14.37511736696416
15,5,-3.890488255907588
16,5,2.828347651028099
17,5,1.5788192738189633
18,5,3.350785280981034
19,5,14.284636215730151
20,5,11.934555118734206
21,5,9.25231500080615
22,5,19.197849561014905
23,5,13.288065303571289
24,5,-7.229409217834473
