pid,trial_id,error
1,1,4.373528198762361
2,1,-7.346053120600587
3,1,24.482089919280998
4,1,5.792776743671875
5,1,39.038364272879335
6,1,-0.4344813028971366
7,1,0.12463251749674464
8,1,8.442317446072884
9,1,-5.705132689149782
10,1,14.253048898442383
11,1,2.596831917498216
12,1,15.237841473899739
13,1,10.876361526831055
14,1,14.567013130043508
15,1,-1.0586419789885264
16,1,11.605499288635293
17,1,20.081501655025022
18,1,13.680901069493812
19,1,2.4935202165083243
20,1,5.109032934362262
21,1,31.555127736045844
22,1,4.523878093466902
23,1,20.24321348389707
24,1,20.53088347117106
1,2,10.891465978188933
2,2,-5.758662220942384
3,2,7.177538715235439
4,2,2.867218653461914
5,2,7.239987633195316
6,2,75.77602704366048
7,2,2.2050158182779946
8,2,2.4902760982513614
9,2,-0.4362811705188072
10,2,9.09763813184082
11,2,3.16707948817184
12,2,11.005116966250004
13,2,12.113868393286133
14,2,6.879008358175138
15,2,7.1004341951117285
16,2,13.466031651891075
17,2,20.003615868332723
18,2,8.791241585266333
19,2,2.358890211943425
20,2,1.9472564711715359
21,2,27.24866433552297
22,2,3.6916938383437476
23,2,13.629828799970197
24,2,9.763452212015787
1,3,7.482569651170169
2,3,-5.376172062861329
3,3,5.805323762130753
4,3,2.570702235004883
5,3,4.849200627770818
6,3,9.81467564900716
7,3,3.7325827280680337
8,3,6.924886504809064
9,3,0.8610445200685213
10,3,7.805514337285157
11,3,3.1495755908227654
12,3,10.409110254925945
13,3,10.331193603857422
14,3,14.086649363691185
15,3,4.752821814130283
16,3,6.336867512461388
17,3,20.671448560796918
18,3,149.160821377289
19,3,1.3005141778425546
20,3,6.997832204356308
21,3,16.939656571660365
22,3,5.715536570455402
23,3,6.227940230774124
24,3,19.254209200541176
1,4,11.804134087129025
2,4,-6.9651460618847665
3,4,9.173605285517349
4,4,7.742373148701172
5,4,8.08125951048416
6,4,5.237668355305988
7,4,6.293474833170572
8,4,3.048860033353175
9,4,0.31512239965636724
10,4,170.02642154858887
11,4,3.042027353975879
12,4,5.3032671082839
13,4,13.465902008398437
14,4,19.10267526453194
15,4,2.7686894845073633
16,4,182.63120065251655
17,4,23.753740640722455
18,4,6.9068482906140165
19,4,1.843861774964779
20,4,4.936038002823319
21,4,10.186619198435451
22,4,4.9781846959449325
23,4,11.65197979331734
24,4,18.631736437479653
1,5,3.494084314866476
2,5,-4.812998768793946
3,5,5.287468674214656
4,5,1.7335001628613282
5,5,7.771362047957172
6,5,2.7598031361897775
7,5,7.05150286356608
8,5,6.951422492663064
9,5,-2.9465212484912104
10,5,4.649796487553711
11,5,-2.2086220982336275
12,5,9.081297583264568
13,5,59.345857300146484
14,5,6.480932777578211
15,5,2.881480347226595
16,5,3.4960191460419177
17,5,23.03366725866271
18,5,1.1491027862346943
19,5,-0.872660441832112
20,5,7.899646506164994
21,5,35.56086583546194
22,5,-1.426156067941784
23,5,14.692539879885578
24,5,37.2173802057902
