trial_number,alpha_id,traj_id,rhythm_id,tempo,ave. error,ave. error (%),ref_times,recorded_times,times_from_start,error_list,errp_list
1,3,0,3,125,0.038458784,5.563152366,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.41553759574890137, 1.8716440200805664, 2.303821563720703, 3.7757341861724854, 4.223923683166504, 5.6638503074646, 6.111704587936401, 7.615999221801758, 8.063987255096436, 9.5679349899292]","[-0.8057482242584229, -0.6142349243164062, -0.3902101516723633, -0.24608302116394043, 1.0658965110778809, 1.2101314067840576, 1.4980738162994385, 1.6258187294006348, 2.9699859619140625, 3.097843885421753, 3.4181761741638184, 3.5301005840301514, 4.858102560043335, 5.002232789993286, 5.305956840515137, 5.433815002441406, 6.810251474380493, 6.921977519989014, 7.25823974609375, 7.370296955108643, 8.762187004089355, 8.874244451522827, 9.194213151931763, 9.306038856506348]","[-0.06446240425109862, 0.016106424331665092, -0.047822456359863263, 0.03191262245178228, -0.03181050300598187, -7.33757019037995e-05, -0.03214571952819867, 0.06429463386535694, -0.03201196670532269, 0.06394773483276417]","[-13.429667552312214, 1.1185016896989648, -9.96301174163818, 2.2161543369293253, -6.6271881262462164, -0.0050955348544305225, -6.69702490170805, 4.464905129538678, -6.669159730275555, 4.440814918941958]"
2,3,5,3,125,0.155192313,17.71090859,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.4159047603607178, 1.6482985019683838, 2.0319175720214844, 3.218484878540039, 3.584104299545288, 4.91244912147522, 5.264157295227051, 6.384152412414551, 6.76807713508606, 8.048076868057251]","[-0.1876232624053955, -0.02768707275390625, 0.22828269004821777, 0.3563039302825928, 1.4606764316558838, 1.6043176651000977, 1.8442966938018799, 1.972367763519287, 3.030863046646118, 3.1885876655578613, 3.3964827060699463, 3.5563595294952393, 4.724827527999878, 4.85235857963562, 5.076536178588867, 5.204386949539185, 6.196530103683472, 6.340435743331909, 6.580456256866455, 6.708662986755371, 7.860454797744751, 8.036561727523804, 8.228506565093994, 8.356736421585083]","[-0.06409523963928221, -0.20760625839233393, -0.0963809299468994, -0.25343269348144526, -0.1143805789947514, -0.11165517807006786, -0.12829182624816937, -0.3200048828124995, -0.09607527732849164, -0.1600002670288081]","[-13.35317492485046, -14.417101277245411, -20.079360405604042, -17.599492602878144, -23.829287290573188, -7.7538318104213815, -26.72746380170193, -22.222561306423586, -20.015682776769072, -11.111129654778344]"
3,3,4,3,125,0.142382488,15.41042924,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.42838406562805176, 1.6357183456420898, 2.0314083099365234, 3.318666696548462, 3.6846797466278076, 4.9895172119140625, 5.387632131576538, 6.630133390426636, 7.04429292678833, 8.176175117492676]","[-0.2443537712097168, -0.10160398483276367, 0.18403053283691406, 0.31066250801086426, 1.3913657665252686, 1.5339906215667725, 1.7870562076568604, 1.9160664081573486, 3.0743143558502197, 3.218019485473633, 3.4403271675109863, 3.5835001468658447, 4.745165586471558, 4.8884758949279785, 5.143280029296875, 5.28636360168457, 6.385778903961182, 6.512932300567627, 6.799941062927246, 6.911593437194824, 7.931823253631592, 8.1240553855896, 8.61782193183899, 8.761022090911865]","[-0.051615934371948224, -0.23266571998596186, -0.08431003570556639, -0.15274161338806147, -0.11398694992065472, -0.13516253471374462, -0.08188508033752484, -0.19749874114990185, -0.06584046363830609, -0.3081178092956538]","[-10.753319660822546, -16.157341665691796, -17.564590771993, -10.607056485282047, -23.747281233469714, -9.386287132898936, -17.059391736984328, -13.715190357632077, -13.716763257980425, -21.397070089975966]"
4,3,2,3,125,0.134497843,14.66421551,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.43198370933532715, 1.712057113647461, 2.0957891941070557, 3.2637126445770264, 3.6647164821624756, 4.94347357749939, 5.359444856643677, 6.783384084701538, 7.167358875274658, 8.255021572113037]","[0.05426979064941406, 0.2142014503479004, 0.4862532615661621, 0.6144728660583496, 1.7663254737854004, 1.8944056034088135, 2.1500587463378906, 2.2781982421875, 3.317981243133545, 3.461948871612549, 3.7189841270446777, 3.8298637866973877, 4.997743368148804, 5.141716480255127, 5.413714647293091, 5.54164719581604, 6.837652206420898, 6.981566429138184, 7.221628427505493, 7.349417448043823, 8.309291362762451, 8.453282117843628, 8.743772983551025, 8.88526177406311]","[-0.048016290664672834, -0.15992659568786616, -0.09626791954040526, -0.27207654953002924, -0.07899616241455121, -0.16124290466308544, -0.06402872085571332, -0.016060771942138174, -0.09602520942688031, -0.3523373031616206]","[-10.003393888473507, -11.10601358943515, -20.055816570917763, -18.894204828474255, -16.45753383636482, -11.197423934936493, -13.339316844940264, -1.115331384870707, -20.00525196393338, -24.46786827511255]"
5,3,1,3,125,0.110652909,11.30636964,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.4159505367279053, 1.6482408046722412, 2.1113364696502686, 3.394498348236084, 3.8544912338256836, 5.022528648376465, 5.406829357147217, 6.701607942581177, 7.11747407913208, 8.493470907211304]","[-0.10112714767456055, 0.07480192184448242, 0.31482648849487305, 0.4752373695373535, 1.5471160411834717, 1.7380256652832031, 2.0102107524871826, 2.1704747676849365, 3.2933664321899414, 3.481795072555542, 3.7533669471740723, 3.9132978916168213, 4.921402454376221, 5.064946413040161, 5.305705308914185, 5.448683500289917, 6.600482702255249, 6.729333162307739, 7.016350507736206, 7.176384925842285, 8.392346858978271, 8.552035331726074, 8.76106595993042, 8.904465913772583]","[-0.06404946327209471, -0.207709732055664, -0.01690433502197264, -0.15683812141418452, -0.020007114410400817, -0.27196258544921825, -0.09569929122924847, -0.14522141456603954, -0.0641338634490971, -0.06400317192077587]","[-13.343638181686398, -14.42428694831, -3.5217364629109666, -10.89153620931837, -4.168148835500166, -18.88629065619572, -19.93735233942675, -10.084820455974972, -13.36122155189522, -4.444664716720547]"
6,3,3,3,125,0.18553091,17.76557432,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.3999462127685547, 1.6001002788543701, 2.0327062606811523, 3.1201789379119873, 3.5522561073303223, 4.736220836639404, 5.15247917175293, 6.336770534515381, 6.704416036605835, 7.744690895080566]","[-0.1257617473602295, 0.002147197723388672, 0.2741861343383789, 0.4022195339202881, 1.4743397235870361, 1.6183507442474365, 1.9069459438323975, 2.034423828125, 2.994417905807495, 3.1708881855010986, 3.426495313644409, 3.5867953300476074, 4.6104607582092285, 4.7544896602630615, 5.026718616485596, 5.186486005783081, 6.211007118225098, 6.386853456497192, 6.57865571975708, 6.706618309020996, 7.618928909301758, 7.778714656829834, 8.050562381744385, 8.194559097290039, 9.186573505401611, 9.346548080444336, 9.6025550365448, 9.762708187103271]","[-0.0800537872314453, -0.23984593391418452, -0.047394018173217756, -0.352527322769165, -0.047922830581665465, -0.25603527069091747, -0.06374166488647504, -0.25570863723754833, -0.11235449790954632, -0.39972514152526806]","[-16.677872339884438, -16.65596763292948, -9.873753786087033, -24.481064081192013, -9.983923037846964, -17.78022713131372, -13.279513518015621, -17.75754425260753, -23.407187064488795, -27.758690383699182]"
7,5,0,4,130,0.059317399,7.03317228,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847, 9.230769230769232, 9.692307692307693]","[0.0, 0.39998841285705566, 1.5676007270812988, 2.015862464904785, 3.2955212593078613, 3.74359130859375, 5.071091413497925, 5.486974477767944, 6.814934492111206, 7.246676206588745, 8.638695240020752, 9.0546236038208]","[-0.7553906440734863, -0.6432070732116699, -0.35540175437927246, -0.24352145195007324, 0.8122105598449707, 0.9565260410308838, 1.260472297668457, 1.3721320629119873, 2.540130615234375, 2.668269157409668, 2.988201141357422, 3.1001462936401367, 4.315701246261597, 4.443936109542847, 4.731583833694458, 4.843722820281982, 6.0595433712005615, 6.187640428543091, 6.491286039352417, 6.6192545890808105, 7.883305072784424, 7.995267868041992, 8.299233675003052, 8.411170244216919, 9.690905570983887]","[-0.0615500486814059, -0.21700307039114142, -0.013276723714975347, -0.10495659021230841, -0.013468412252573003, -0.05711527971120933, -0.045655397268442144, -0.05665537027212331, -0.029796747060922613, 0.007403648816621811, -0.04561009773841285]","[-13.335843880971277, -15.672443972693548, -2.876623471577991, -7.580198182000052, -2.918155988057483, -4.124992423587342, -9.892002741495794, -4.091776741875571, -6.455961863199898, 0.5347079700893529, -9.88218784332278]"
8,5,3,4,130,0.140645856,16.6845436,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847, 9.230769230769232, 9.692307692307693]","[0.0, 0.35198235511779785, 1.4077410697937012, 1.8396351337432861, 3.1353461742401123, 3.535876512527466, 4.959181785583496, 5.295222043991089, 6.4149329662323, 6.814975023269653, 7.8708813190460205, 8.222583055496216]","[0.19366860389709473, 0.33819031715393066, 0.5456514358520508, 0.6736116409301758, 1.601410150527954, 1.7455987930297852, 2.0333032608032227, 2.1616125106811523, 3.329014778137207, 3.4889895915985107, 3.7295405864715576, 3.856984853744507, 5.152850151062012, 5.297468900680542, 5.488890647888184, 5.600644588470459, 6.608601093292236, 6.752465486526489, 7.008643388748169, 7.152556657791138, 8.064549922943115, 8.209550142288208, 8.416251420974731, 8.544164180755615, 9.344232082366943, 9.488088130950928, 9.76005244255066, 9.904041528701782]","[-0.10955610642066371, -0.32885666993948126, -0.029644397588876714, -0.08890434411855841, -0.06100812325110816, 0.038689888440646136, -0.1254982031308689, -0.2649044623741741, -0.06149640450110816, -0.32870908883901784, -0.10983672508826636]","[-23.737156391143806, -23.750759495629204, -6.422952810923286, -6.420869297451441, -13.218426704406763, 2.794269720713333, -27.191277345021586, -19.1319889492459, -13.324220975240097, -23.740100860595724, -23.797957102457705]"
9,5,1,4,130,0.171510586,17.86860023,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847, 9.230769230769232, 9.692307692307693]","[0.0, 0.38377928733825684, 1.4236392974853516, 1.8387882709503174, 2.9105868339538574, 3.3121325969696045, 4.4465508460998535, 4.830190658569336, 6.110232353210449, 6.4619481563568115, 7.389744520187378, 7.805691242218018]","[-0.08225703239440918, 0.04566001892089844, 0.30152320861816406, 0.4287283420562744, 1.341376543045044, 1.4854795932769775, 1.756531000137329, 1.9325261116027832, 2.8283309936523438, 3.0042967796325684, 3.229872226715088, 3.372384786605835, 4.364293336868286, 4.523967504501343, 4.747934579849243, 4.907916069030762, 6.027976036071777, 6.156428337097168, 6.379692077636719, 6.507580518722534, 7.307487964630127, 7.515841722488403, 7.723433971405029, 7.8513407707214355, 8.716507196426392, 8.859155416488647, 9.115383386611938, 9.275091171264648]","[-0.07775917420020473, -0.34475537446828985, -0.046389488073495855, -0.31281682161184454, -0.059992698522714605, -0.2501971354851351, -0.07789864906897925, -0.10457368997427174, -0.10982265839209937, -0.4568190207848186, -0.04559173950782203]","[-16.84782107671102, -24.898999267154267, -10.051055749257433, -22.592326005299885, -12.998418013254827, -18.069793118370875, -16.87804063161217, -7.552544275919623, -23.79490931828819, -32.99248483445911, -9.878210226694769]"
10,5,5,4,130,0.106428657,13.91123738,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847, 9.230769230769232, 9.692307692307693]","[0.0, 0.4166529178619385, 1.600597858428955, 2.017082691192627, 3.5378549098968506, 3.9086153507232666, 5.394999742507935, 5.732348680496216, 6.963977575302124, 7.3339316844940186, 8.6134512424469, 8.997444152832031]","[0.07315874099731445, 0.2168889045715332, 0.48981380462646484, 0.6331484317779541, 1.6737656593322754, 1.8178372383117676, 2.0902490615844727, 2.2344000339508057, 3.611022472381592, 3.758221387863159, 3.9817821979522705, 4.107811212539673, 5.468167781829834, 5.612389802932739, 5.805513858795166, 5.9327232837677, 7.037145137786865, 7.1972496509552, 7.407096862792969, 7.565552711486816, 8.686619281768799, 8.83032512664795, 9.070611476898193, 9.214702606201172]","[-0.04488554367652309, -0.20067044404836798, -0.0450536287747898, 0.13615683408883905, -0.09077802071204566, 0.10176900716928383, -0.12418952355018043, -0.15298648980947682, -0.09158435234656714, -0.10509582666250417, -0.07754555115332984]","[-9.725201129913335, -14.492865403493244, -9.76161956787112, 9.833549128638376, -19.668571154276552, 7.349983851114946, -26.907730102539084, -11.049024264017767, -19.84327634175621, -7.590254147847521, -16.80153608322146]"
