trial_number,alpha_id,traj_id,rhythm_id,tempo,ave. error,ave. error (%),ref_times,recorded_times,times_from_start,error_list,errp_list
1,3,0,5,135,0.051845565,7.73901831,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.3679981231689453, 1.615788221359253, 2.0317444801330566, 3.3917367458343506, 3.7918753623962402, 5.151644945144653, 5.535765886306763, 6.9436516761779785, 7.343648672103882, 8.751714944839478, 9.167793273925781]","[0.03889966011047363, 0.10267496109008789, 0.40689945220947266, 0.4866628646850586, 1.6546893119812012, 1.7348899841308594, 2.070645570755005, 2.134855270385742, 3.4306373596191406, 3.494621515274048, 3.8307766914367676, 3.8787922859191895, 5.190546274185181, 5.25482177734375, 5.574667453765869, 5.638689994812012, 6.982552766799927, 7.046602249145508, 7.382550001144409, 7.446654796600342, 8.790616273880005, 8.854566097259521, 9.20669436454773, 9.254809617996216, 10.582622051239014]","[-0.07644632127549911, -0.08554323514302564, -0.02848818567064093, 0.026658932367960908, -0.04430582788255499, 0.02643624941508005, -0.06032350328233527, 0.07455245653788278, -0.04444744851854132, 0.07473293940226178, -0.02836611535814093]","[-17.200422286987298, -6.415742635726923, -6.409841775894207, 1.9994199275970685, -9.96881127357487, 1.982718706131004, -13.57278823852543, 5.5914342403412105, -10.000675916671794, 5.604970455169631, -6.382375955581707]"
2,3,2,5,135,0.046751292,5.935574662,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.38405561447143555, 1.632103443145752, 2.0647051334381104, 3.2964093685150146, 3.697194814682007, 4.991931676864624, 5.439956426620483, 6.705589771270752, 7.12164568901062, 8.497888803482056, 8.912049293518066]","[-0.2559781074523926, -0.14249539375305176, 0.12807989120483398, 0.192047119140625, 1.376127004623413, 1.4404454231262207, 1.8087284564971924, 1.85615873336792, 3.0404324531555176, 3.1051509380340576, 3.441215991973877, 3.504939317703247, 4.7359559535980225, 4.799933433532715, 5.183980464935303, 5.232543706893921, 6.449607610702515, 6.513224363327026, 6.86566162109375, 6.927911996841431, 8.241907596588135, 8.304909706115723, 8.656073093414307, 8.704630136489868]","[-0.06038882997300887, -0.08528550465901685, -0.011842754152086243, -0.10162909825642874, -0.043658998277452454, -0.03859647115071585, 0.003580305311414733, -0.06769998868306448, -0.028388526704576478, 0.04290978113810162, -0.0302839544084339]","[-13.587486743926997, -6.396412849426264, -2.664619684219404, -7.622182369232157, -9.823274612426799, -2.8947353363036896, 0.8055686950683146, -5.077499151229838, -6.387418508529705, 3.2182335853576203, -6.813889741897625]"
3,3,1,5,135,0.054281502,9.467277202,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.3839569091796875, 1.6641137599945068, 2.047935962677002, 3.407834529876709, 3.8078250885009766, 5.152006149291992, 5.551878929138184, 6.864814281463623, 7.216094493865967, 8.63981819152832, 8.991843461990356]","[0.07806277275085449, 0.160294771194458, 0.4620203971862793, 0.5111982822418213, 1.7421751022338867, 1.8058996200561523, 2.1259994506835938, 2.190007209777832, 3.4858977794647217, 3.566039562225342, 3.8858883380889893, 3.9499423503875732, 5.230069637298584, 5.294131278991699, 5.6299426555633545, 5.69386887550354, 6.942876815795898, 7.005882740020752, 7.2941577434539795, 7.358005523681641, 8.717881679534912, 8.79783821105957, 9.069907426834106, 9.13887071609497]","[-0.06048753526475692, -0.05317648251851392, -0.060622241761949525, 0.026565233866373994, -0.044453885820177064, 0.010847727457682588, -0.044571664598253236, -0.020397981007893584, -0.09316423204210089, 0.09039036432901959, -0.09241917398240851]","[-13.609695434570307, -3.9882361888885445, -13.640004396438638, 1.99239253997805, -10.002124309539836, 0.8135795593261943, -10.028624534606974, -1.5298485755920193, -20.961952209472692, 6.779277324676467, -20.794314146041906]"
4,3,3,5,135,0.05868427,8.943807537,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.3998713493347168, 1.6158795356750488, 1.999912977218628, 3.3278374671936035, 3.6963486671447754, 5.008122444152832, 5.407907485961914, 6.642287731170654, 7.0398242473602295, 8.303992986679077, 8.687806367874146]","[0.2058107852935791, 0.33368968963623047, 0.6056830883026123, 0.7176699638366699, 1.8216898441314697, 1.9185147285461426, 2.2057247161865234, 2.2696807384490967, 3.5336484909057617, 3.6136679649353027, 3.9021589756011963, 3.9817142486572266, 5.213930368423462, 5.310313701629639, 5.613718748092651, 5.693661689758301, 6.848097085952759, 6.94159460067749, 7.245635747909546, 7.325647830963135, 8.509804487228394, 8.605752944946289, 8.893617868423462, 8.97363829612732]","[-0.04457309510972762, -0.11732514699300123, -0.06041100290086554, -0.005408843358357451, -0.07593324449327277, -0.021559556325276397, -0.04465940263536261, -0.0989530881245928, -0.046907928254869447, -0.06916459401448627, -0.06063106324937628]","[-10.028946399688715, -8.799386024475092, -13.592475652694741, -0.40566325187680896, -17.084980010986364, -1.6169667243957302, -10.048365592956584, -7.421481609344462, -10.554283857345622, -5.187344551086468, -13.641989231109658]"
5,3,4,5,135,0.055523913,7.985278151,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.44815611839294434, 1.7760393619537354, 2.1443159580230713, 3.4719693660736084, 3.840005397796631, 5.120179653167725, 5.519999265670776, 6.703938007354736, 7.088190793991089, 8.30465030670166, 8.768195867538452]","[-0.007955789566040039, 0.08824610710144043, 0.4402012825012207, 0.504061222076416, 1.7680845260620117, 1.8481454849243164, 2.136359930038452, 2.2004165649414062, 3.4640140533447266, 3.5600106716156006, 3.8320505619049072, 3.8960459232330322, 5.112224578857422, 5.208059787750244, 5.512044191360474, 5.578450679779053, 6.695981979370117, 6.776153087615967, 7.080235719680786, 7.128122806549072, 8.296694993972778, 8.36083459854126, 8.760240077972412, 8.808021783828735]","[0.003711673948499916, -0.005450089772542244, -0.0761678483751087, -0.005679925282795928, -0.07640841272142218, -0.05315907796223929, -0.044624831941392884, -0.14939459164937308, -0.0601916578080921, -0.11687382062276264, 0.01910111639234735]","[0.8351266384124811, -0.4087567329406683, -17.13776588439945, -0.4259943962096947, -17.191892862319982, -3.9869308471679474, -10.040587186813395, -11.204594373702983, -13.543123006820718, -8.765536546707194, 4.297751188278152]"
6,3,5,5,135,0.049071088,7.54233111,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.4001157283782959, 1.6800074577331543, 2.079979181289673, 3.32816219329834, 3.743955612182617, 5.104454755783081, 5.520076513290405, 6.831968069076538, 7.215951681137085, 8.479915857315063, 8.847882986068726]","[0.08295273780822754, 0.16289567947387695, 0.48306941986083984, 0.5789453983306885, 1.7629599571228027, 1.8429663181304932, 2.1629326343536377, 2.227140188217163, 3.4111156463623047, 3.4909327030181885, 3.826909303665161, 3.9070065021514893, 5.187408208847046, 5.266879320144653, 5.60302996635437, 5.666887283325195, 6.914920806884766, 6.979346752166748, 7.29890513420105, 7.362849235534668, 8.56286907196045, 8.644997358322144, 8.930835723876953, 8.99480938911438]","[-0.04432871606614852, -0.05344160397847486, -0.04447272088792609, -0.08515032132466605, -0.028651025560167298, 0.02716581026713083, -0.028822686937120423, -0.021441777547200225, -0.06046083238389777, -0.06936915715535541, -0.07647731569078253]","[-9.973961114883418, -4.008120298385615, -10.006362199783366, -6.386274099349955, -6.446480751037639, 2.0374357700348127, -6.4851045608520925, -1.6081333160400173, -13.603687286376992, -5.202686786651654, -17.20739603042606]"
7,2,0,1,115,0.070572793,6.576282301,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.4797093868255615, 1.9198880195617676, 2.41601824760437, 4.000046491622925, 4.511790037155151, 5.888145208358765, 6.351933240890503, 7.760328769683838, 8.272031784057617]","[-0.6349492073059082, -0.21894025802612305, -0.15523958206176758, 1.2207679748535156, 1.2849395275115967, 1.7327849864959717, 1.7810699939727783, 3.3168702125549316, 3.3650972843170166, 3.7810680866241455, 3.8768415451049805, 5.188942193984985, 5.253196954727173, 5.6532275676727295, 5.71698522567749, 7.061187982559204, 7.125380039215088, 7.573373556137085, 7.637083530426025, 8.981267213821411, 9.045552730560303, 9.461570024490356]","[-0.04202974360922107, -0.12503875856814162, -0.025608902392180166, 0.018810852714207016, -0.009995584902555699, -0.1888622201007344, -0.05795109790304398, -0.15682186251101182, -0.010036116061003852]","[-8.055700858434038, -7.988587352964604, -4.9083729585011975, 1.201804478963226, -1.9158204396565102, -12.066197395324698, -11.107293764750104, -10.01917454931465, -1.9235889116924032]"
8,2,4,1,115,0.087793771,11.30494637,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.47801637649536133, 1.8857834339141846, 2.38466477394104, 3.854283332824707, 4.270305633544922, 5.728433132171631, 6.126924991607666, 7.663326978683472, 8.079421281814575]","[-0.2547633647918701, -0.160567045211792, 0.22325491905212402, 0.28710460662841797, 1.6310250759124756, 1.6951823234558105, 2.1299078464508057, 2.1910712718963623, 3.5995254516601562, 3.6636435985565186, 4.0155487060546875, 4.079721927642822, 5.473669052124023, 5.552091360092163, 5.872167348861694, 5.936206817626953, 7.408568382263184, 7.489396095275879, 7.8246636390686035, 7.873973608016968, 9.265154361724854, 9.31455659866333, 9.698155164718628, 9.744998693466187]","[-0.043722753939421266, -0.15745033388552443, -0.022857790407927236, -0.09559883242068068, -0.10571682971456742, -0.10708989267763869, -0.1232472709987471, -0.02881540422854112, -0.10564482730367963]","[-8.380194505055744, -10.059326887130728, -4.38107649485272, -6.1077031824323775, -20.26239236195877, -6.841854254404694, -23.622393608093212, -1.840984159045684, -20.248591899871908]"
9,2,5,1,115,0.107212884,14.3518545,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.3998744487762451, 1.8398230075836182, 2.3049213886260986, 3.8248772621154785, 4.224186420440674, 5.680426359176636, 6.1124608516693115, 7.520681858062744, 7.904649257659912]","[-0.040529489517211914, 0.03918814659118652, 0.3593463897705078, 0.42409634590148926, 1.7992949485778809, 1.8807427883148193, 2.2643933296203613, 2.3275063037872314, 3.784348249435425, 3.8805744647979736, 4.183659076690674, 4.263625860214233, 5.6398985385894775, 5.71977424621582, 6.0719335079193115, 6.152360200881958, 7.480153560638428, 7.56014609336853, 7.864122152328491, 7.944321155548096, 9.128475666046143, 9.208436965942383, 9.544954061508179, 9.60869026184082]","[-0.12186468165853748, -0.12526883249697462, -0.056640749392302236, -0.04526151781496779, -0.12242997210958695, -0.10897745256838576, -0.08970463794210648, -0.15699638491091417, -0.13777173083761518]","[-23.35739731788635, -8.003286520640046, -10.856143633524594, -2.891708082622942, -23.465744654337513, -6.962448358535757, -17.19338893890375, -10.030324591530634, -26.406248410542883]"
10,2,2,1,115,0.094774614,12.65503573,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.44696974754333496, 1.903367042541504, 2.3677899837493896, 3.8562607765197754, 4.255887746810913, 5.792252063751221, 6.20897102355957, 7.600505590438843, 8.01659369468689]","[-0.02921152114868164, 0.049590110778808594, 0.41776061058044434, 0.49774169921875, 1.874159812927246, 1.9700284004211426, 2.338580846786499, 2.4181482791900635, 3.8270535469055176, 3.9231433868408203, 4.226680517196655, 4.290593385696411, 5.763044834136963, 5.874898195266724, 6.1797637939453125, 6.275020599365234, 7.571296691894531, 7.667301177978516, 7.987387180328369, 8.05138874053955, 9.363781929016113, 9.444606065750122, 9.780072212219238, 9.843847274780273]","[-0.07476938289144763, -0.10882009630617873, -0.05731618922689696, -0.07674659853396193, -0.12211216014364457, -0.028853074364040054, -0.10502017062643265, -0.17368282442507432, -0.10565102618673627]","[-14.330798387527462, -6.9523950417836415, -10.98560293515525, -4.903254906336457, -23.40483069419856, -1.8433908621470037, -20.128866036732937, -11.096402671601977, -20.24978001912443]"
