trial_number,alpha_id,traj_id,rhythm_id,tempo,ave. error,ave. error (%),ref_times,recorded_times,times_from_start,error_list,errp_list
1,3,0,5,135,0.018802979979852284,3.0640255321155947,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.3836047649383545, 1.7280306816101074, 2.1599416732788086, 3.5198328495025635, 3.96789288520813, 5.311888694763184, 5.744110107421875, 7.104079008102417, 7.568108081817627, 8.912046909332275, 9.344008922576904]","[-0.8246679306030273, -0.64874267578125, -0.44106292724609375, -0.28093457221984863, 0.9033637046813965, 1.0791125297546387, 1.3352749347686768, 1.4790570735931396, 2.6951658725738525, 2.8871641159057617, 3.1432251930236816, 3.3191332817077637, 4.4872214794158936, 4.647289037704468, 4.919426918029785, 5.0632548332214355, 6.279411554336548, 6.439351320266724, 6.743441343307495, 6.9033896923065186, 8.087379932403564, 8.27940845489502, 8.519342422485352, 8.679479837417603, 9.895788669586182]","[-0.06083967950608993, 0.01109258333841967, -0.01253345277574347, 0.026557842890421846, 0.0036155912611217644, 0.010662476221720674, -0.012223031785753236, 0.026635567347208955, 0.01958462927076532, 0.010605494181314512, -0.012482431199815736]","[-13.688927888870234, 0.8319437503814753, -2.8200268745422794, 1.9918382167816389, 0.8135080337523967, 0.7996857166290507, -2.7501821517944767, 1.997667551040672, 4.406541585922195, 0.7954120635985881, -2.808547019958539]"
2,3,1,5,135,0.11947737799750416,17.4361629919572,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.3850522041320801, 1.3128747940063477, 1.936091423034668, 3.120250940322876, 3.5701050758361816, 4.944316148757935, 5.488350868225098, 6.800433397293091, 7.264816522598267, 8.67406153678894, 9.37692928314209]","[-0.8074626922607422, -0.6634459495544434, -0.4224119186401367, -0.27941298484802246, 0.5054097175598145, 0.6807076930999756, 1.128629446029663, 1.2734594345092773, 2.312788486480713, 2.4571871757507324, 2.7626421451568604, 2.872755289077759, 4.136853456497192, 4.312922954559326, 4.680888652801514, 4.824949026107788, 5.992970705032349, 6.138793230056763, 6.457353591918945, 6.569064140319824, 7.866597890853882, 8.009349822998047, 8.56946325302124, 8.713116645812988, 9.801207780838013]","[-0.05939224031236434, -0.4055107434590657, 0.17877218458387567, -0.14917381604512503, 0.005409691068861022, 0.04087773958841989, 0.09959027502271844, -0.021250804265339873, 0.01993868086073114, 0.0759116808573399, 0.2584233019087048]","[-13.363254070281977, -30.413305759429925, 40.223741531372006, -11.18803620338438, 1.2171804904937296, 3.065830469131493, 22.407811880111637, -1.593810319900491, 4.486203193664505, 5.69337606430049, 58.145242929458554]"
3,3,4,5,135,0.11689272071375982,14.837446537884784,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.38557958602905273, 1.8081655502319336, 2.32051157951355, 3.504957437515259, 3.952481746673584, 5.296441078186035, 5.6490318775177, 6.481100559234619, 7.088555574417114, 8.512508630752563, 8.896494150161743]","[0.4152078628540039, 0.5598247051239014, 0.8007886409759521, 0.959296703338623, 2.2233738899230957, 2.3834781646728516, 2.735720634460449, 2.8633859157562256, 3.9201581478118896, 4.080950736999512, 4.367690801620483, 4.4963202476501465, 5.711648941040039, 5.85552453994751, 6.064236879348755, 6.207552194595337, 6.896299600601196, 7.0716328620910645, 7.503764629364014, 7.631789922714233, 8.9277184009552, 9.103904485702515, 9.311704158782959, 9.407658338546753]","[-0.058864858415391685, 0.0892526308695476, 0.06790158483717157, -0.14888747533162405, 0.0030798647138805535, 0.010625998179118135, -0.0918536451127796, -0.5012646516164141, 0.16301057073805048, 0.0906197230021153, -0.060458925035264954]","[-13.24459314346313, 6.69394731521607, 15.277856588363598, -11.166560649871807, 0.6929695606231242, 0.7969498634338603, -20.6670701503754, -37.594848871231065, 36.67737841606134, 6.796479225158644, -13.60325813293461]"
4,3,3,5,135,0.11071828158214826,11.68276775966989,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.384096622467041, 1.7280943393707275, 2.1121037006378174, 3.520174264907837, 4.000197410583496, 5.248250246047974, 5.69644570350647, 6.480559825897217, 6.992917776107788, 8.576465129852295, 9.040669202804565]","[0.34214019775390625, 0.4861640930175781, 0.7262380123138428, 0.8706009387969971, 2.070234775543213, 2.198228120803833, 2.454244613647461, 2.582270383834839, 3.8623151779174805, 4.006392955780029, 4.3423380851745605, 4.488032341003418, 5.590391159057617, 5.766470432281494, 6.038586616516113, 6.182790756225586, 6.822699546813965, 6.966460943222046, 7.335057497024536, 7.478520631790161, 8.91860556602478, 9.095043897628784, 9.382809400558472, 9.558686017990112]","[-0.060347821977403404, 0.010664383570353264, -0.0604350831773548, 0.0747372309366865, 0.03557870123121454, -0.0852804978688555, 0.003751013014051452, -0.549219210942586, 0.06791350576612665, 0.2502140204111729, 0.019759628507825866]","[-13.578259944915766, 0.7998287677764948, -13.597893714904824, 5.605292320251489, 8.005207777023267, -6.396037340164164, 0.8439779281615764, -41.191440820693956, 15.28053879737849, 18.76605153083796, 4.445916414260818]"
5,3,2,5,135,0.13999514146284622,15.850910273465225,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.44810056686401367, 1.840111255645752, 2.3378970623016357, 3.232250928878784, 3.745074987411499, 5.216375827789307, 5.744346380233765, 7.248432159423828, 7.808584928512573, 8.800775289535522, 9.313035011291504]","[0.2182941436767578, 0.41109704971313477, 0.6663980484008789, 0.8103294372558594, 2.058408498764038, 2.266996383666992, 2.5561881065368652, 2.7469677925109863, 3.450547218322754, 3.5945661067962646, 3.9633684158325195, 4.122531175613403, 5.434673070907593, 5.6105968952178955, 5.962643623352051, 6.139338254928589, 7.466728687286377, 7.658684015274048, 8.02688193321228, 8.203892707824707, 9.01907229423523, 9.194741487503052, 9.531328201293945, 9.627185106277466]","[0.003656122419569252, 0.05867735544840502, 0.05334136221143915, -0.4389794667561846, 0.0683796140882702, 0.13796750704447458, 0.08352610800001337, 0.17075244585673044, 0.11570832464430048, -0.3411429723103847, 0.0678152773115368]","[0.8226275444030817, 4.400801658630376, 12.001806497573803, -32.92346000671385, 15.38541316986079, 10.347563028335596, 18.793374300003, 12.806433439254786, 26.034373044967595, -25.58572292327884, 15.258437395095775]"
6,3,5,5,135,0.14214980000197286,17.118167877197262,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.43213653564453125, 1.7929062843322754, 2.224879741668701, 3.040214776992798, 3.6483685970306396, 5.232633590698242, 5.616359233856201, 7.120449066162109, 7.600492715835571, 9.056842565536499, 9.31258487701416]","[0.393200159072876, 0.5532746315002441, 0.8253378868103027, 1.0014369487762451, 2.1861066818237305, 2.3934366703033447, 2.6180803775787354, 2.8094918727874756, 3.4334158897399902, 3.6258726119995117, 4.041569709777832, 4.217857360839844, 5.625835180282593, 5.817594051361084, 6.009560585021973, 6.169522762298584, 7.513649225234985, 7.689671754837036, 7.993693828582764, 8.185823917388916, 9.450042724609375, 9.702072620391846, 9.705785751342773, 9.89921498298645, 10.026066541671753]","[-0.01230790879991317, 0.02743641535441088, -0.01247098710801886, -0.5179982980092364, 0.16370937559339716, 0.2509316603342695, -0.06071880128648566, 0.17075649897257517, 0.03559920522901727, 0.12301651636759381, -0.1887021329667835]","[-2.7692794799804634, 2.057731151580816, -2.8059720993042423, -38.849872350692735, 36.83460950851434, 18.81987452507022, -13.661730289459268, 12.80673742294314, 8.009821176528883, 9.226238727569532, -42.45797991752627]"
7,2,0,1,115,0.0898082072032249,7.7393976994502935,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.5119020938873291, 2.2243235111236572, 2.6884231567382812, 4.480223894119263, 5.040404558181763, 6.8162360191345215, 7.328561782836914, 8.976665735244751, 9.472750425338745]","[-0.5565271377563477, -0.22045207023620605, -0.04462432861328125, 1.4435861110687256, 1.6677968502044678, 1.9398064613342285, 2.131896734237671, 3.715620517730713, 3.923696756362915, 4.2596964836120605, 4.483877182006836, 6.051936864852905, 6.259709358215332, 6.563783884048462, 6.772035360336304, 8.195905685424805, 8.420138835906982, 8.739809036254883, 8.916224241256714, 10.388219356536865]","[-0.009837036547453493, 0.14720402593198045, -0.05763948482015868, 0.22658334607663377, 0.03844153362771774, 0.21061406964841112, -0.009413366732389683, 0.08288656110349013, -0.02565444034078901]","[-1.8854320049285862, 9.404701656765418, -11.047567923863745, 14.476158221562715, 7.367960611979238, 13.455898894204044, -1.8042286237080238, 5.295530292722985, -4.917101065317888]"
8,2,5,1,115,0.17521581903171984,23.957934865245104,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.4970564842224121, 1.8732235431671143, 2.4642891883850098, 3.936304807662964, 4.544418573379517, 5.984426975250244, 6.897954225540161, 8.192691087722778, 9.041259050369263]","[0.11474156379699707, 0.2748067378997803, 0.6117956638336182, 0.7709341049194336, 1.9879636764526367, 2.1470906734466553, 2.579031229019165, 2.722992420196533, 4.05104660987854, 4.195125102996826, 4.659160375595093, 4.836332082748413, 6.099168539047241, 6.243907690048218, 7.012693881988525, 7.171343803405762, 8.307432413101196, 8.499572515487671, 9.155997037887573, 9.33146333694458]","[-0.024682646212370485, -0.18905033235964552, 0.0693265147831128, -0.09320177202639357, 0.08637463528177047, -0.12520898943362013, 0.39178811985513473, -0.2704805291217296, 0.3268288322117012]","[-4.730840524037676, -12.07821567853291, 13.287582000096618, -5.954557657241812, 16.555138429006018, -7.99946321381462, 75.0927229722342, -17.28070047166607, 62.64219284057601]"
9,2,2,1,115,0.8431534421616704,108.82404571698035,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.5116150379180908, 1.199188470840454, 2.270383834838867, 2.8620500564575195, 4.477122783660889, 5.148821115493774, 6.524017572402954, 7.116375684738159, 9.002551078796387]","[0.13575077056884766, 0.3278794288635254, 0.6473684310913086, 0.8232426643371582, 1.3349411487579346, 1.5431036949157715, 2.406137228012085, 2.582155704498291, 2.9978034496307373, 3.189683675765991, 4.612875461578369, 4.757205009460449, 5.28457498550415, 5.444435119628906, 6.659770727157593, 6.852010250091553, 7.2521278858184814, 7.395647048950195, 9.138304471969604, 9.282531499862671, 9.618576049804688, 9.76236343383789]","[-0.010124092516691774, -0.8776439583819844, 0.5494562335636304, -0.9735511696856953, 1.0933335967685869, -0.8935190594714619, 0.8534573264743974, -0.9728592789691417, 1.3644362636234444]","[-1.9404510656992568, -56.07169734107123, 105.31244476636247, -62.19910250769721, 209.55560604731264, -57.08593991067674, 163.57932090759294, -62.1548983785841, 261.51695052782657]"
10,2,4,1,115,0.13076576979263976,15.534709265202643,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.4958631992340088, 1.9995355606079102, 2.495427370071411, 4.462946891784668, 4.926809549331665, 6.366715669631958, 6.910630702972412, 8.557843685150146, 9.453545093536377]","[-0.11049509048461914, 0.06548881530761719, 0.38536834716796875, 0.5616815090179443, 1.8890397548675537, 2.097520351409912, 2.384931802749634, 2.545328140258789, 4.35245156288147, 4.513073921203613, 4.816313982009888, 5.008257865905762, 6.25622034072876, 6.4319539070129395, 6.800132751464844, 6.943755865097046, 8.447348833084106, 8.639461755752563, 9.343050718307495, 9.520159006118774]","[-0.025875931200773805, -0.061545029930446304, -0.02584732097128173, 0.40230213040890916, -0.05787647288778519, -0.1253112710040547, 0.02217590290567184, 0.08199559087338759, 0.3739622779514473]","[-4.959553480148313, -3.9320435788896253, -4.954069852828997, 25.702636109458087, -11.092990636825501, -8.005997869703496, 4.250381390253772, 5.238607194688655, 71.67610327402733]"
