trial_number,alpha_id,traj_id,rhythm_id,tempo,ave. error,ave. error (%),ref_times,recorded_times,times_from_start,error_list,errp_list
1,3,0,2,120,0.075215697,10.19073963,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.41559720039367676, 1.8235464096069336, 2.2558658123016357, 3.7118992805480957, 4.143556594848633, 5.583549976348877, 5.999857664108276, 7.407627582550049, 7.823518991470337, 9.247843027114868]","[-0.27307701110839844, -0.12918734550476074, 0.14252114295959473, 0.25466465950012207, 1.550471305847168, 1.6464791297912598, 1.9827907085418701, 2.078829765319824, 3.43882417678833, 3.5665414333343506, 3.870481491088867, 3.9826791286468506, 5.310474634170532, 5.4067223072052, 5.726782321929932, 5.854773998260498, 7.134551525115967, 7.246776819229126, 7.550443410873413, 7.662576913833618, 8.974767923355103, 9.08643627166748, 9.358734607696533, 9.502747058868408, 10.862500429153442]","[-0.08440279960632324, -0.09205079078674316, -0.06768059730529785, -0.04396653175354004, -0.06834268569946289, -0.06000661849975586, -0.08369231224060059, -0.09223008155822754, -0.08410859107971191, -0.07567596435546875]","[-16.88055992126465, -6.136719385782877, -13.53611946105957, -2.931102116902669, -13.668537139892578, -4.000441233317057, -16.738462448120117, -6.148672103881836, -16.821718215942383, -5.045064290364584]"
2,3,3,2,120,0.120772505,16.19942983,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.35196399688720703, 1.6319589614868164, 2.0479624271392822, 3.457104206085205, 3.841937303543091, 5.279995679855347, 5.600113153457642, 7.183870792388916, 7.599858045578003, 8.959790229797363]","[0.19643712043762207, 0.2926175594329834, 0.5484023094177246, 0.6603107452392578, 1.828397512435913, 1.940363883972168, 2.2444005012512207, 2.3243327140808105, 3.6535420417785645, 3.7644619941711426, 4.038373947143555, 4.132390260696411, 5.4764323234558105, 5.556295871734619, 5.79655122756958, 5.89232873916626, 7.380308628082275, 7.5082995891571045, 7.7962965965271, 7.876321315765381, 9.156229019165039, 9.220438480377197, 9.492384910583496, 9.573143482208252]","[-0.14803600311279297, -0.22000503540039062, -0.08399653434753418, -0.09085822105407715, -0.11516690254211426, -0.06194162368774414, -0.17988252639770508, 0.08375763893127441, -0.08401274681091309, -0.14006781578063965]","[-29.607200622558594, -14.667002360026041, -16.799306869506836, -6.057214736938477, -23.03338050842285, -4.129441579182943, -35.976505279541016, 5.583842595418295, -16.802549362182617, -9.337854385375977]"
3,3,4,2,120,0.094689417,12.74208705,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.41393113136291504, 1.8062424659729004, 2.175100326538086, 3.8062641620635986, 4.2064902782440186, 5.8058624267578125, 6.224043369293213, 7.773895263671875, 8.190489768981934, 9.613881587982178]","[0.17913413047790527, 0.2733156681060791, 0.5930736064910889, 0.7050397396087646, 1.985384225845337, 2.081099271774292, 2.3542368412017822, 2.465195417404175, 3.9853997230529785, 4.084943532943726, 4.385632276535034, 4.497075080871582, 5.985004425048828, 6.097037076950073, 6.4031853675842285, 6.513458013534546, 7.953037261962891, 8.064992666244507, 8.369630813598633, 8.465131521224976, 9.793023347854614, 9.905018091201782, 10.161291599273682]","[-0.08606886863708496, -0.10768866539001465, -0.13114213943481445, 0.1311638355255127, -0.09977388381958008, 0.09937214851379395, -0.08181905746459961, 0.04985189437866211, -0.0834054946899414, -0.07660818099975586]","[-17.213773727416992, -7.17924435933431, -26.22842788696289, 8.744255701700848, -19.954776763916016, 6.624809900919597, -16.363811492919922, 3.3234596252441406, -16.68109893798828, -5.107212066650391]"
4,3,1,2,120,0.070085454,10.67111492,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.40003538131713867, 1.8879616260528564, 2.2563507556915283, 3.6479814052581787, 4.111925363540649, 5.5999367237091064, 6.001634359359741, 7.568076133728027, 7.984103679656982, 9.536178350448608]","[0.07339119911193848, 0.1853797435760498, 0.47342872619628906, 0.5707557201385498, 1.9613535404205322, 2.0413663387298584, 2.329744815826416, 2.4413957595825195, 3.721374034881592, 3.833355188369751, 4.185319185256958, 4.281374216079712, 5.673330307006836, 5.785325527191162, 6.075027227401733, 6.185403108596802, 7.641468286514282, 7.737621545791626, 8.057497501373291, 8.169510841369629, 9.60957145690918, 9.68940806388855, 9.977460145950317, 10.089503049850464]","[-0.09996461868286133, -0.012073755264282227, -0.13161087036132812, -0.10836935043334961, -0.0360560417175293, -0.011988639831542969, -0.09830236434936523, 0.06644177436828613, -0.08397245407104492, 0.05207467079162598]","[-19.992923736572266, -0.8049170176188151, -26.322174072265625, -7.224623362223308, -7.211208343505859, -0.7992426554361979, -19.660472869873047, 4.429451624552408, -16.794490814208984, 3.471644719441732]"
5,3,5,2,120,1.008271313,17.28639,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 1.3122656345367432, 1.7120082378387451, 3.0559637546539307, 3.474560260772705, 4.704024791717529, 5.072496175765991, 6.719983100891113, 7.07236909866333, 8.544625520706177, 8.928144931793213]","[-0.43442630767822266, -0.3224453926086426, 0.8778414726257324, 0.9738938808441162, 1.2775845527648926, 1.3575654029846191, 2.621539831161499, 2.7657556533813477, 3.040135383605957, 3.1340646743774414, 4.2696003913879395, 4.3815248012542725, 4.638071537017822, 4.749531030654907, 6.2855589389801025, 6.381542205810547, 6.637943506240845, 6.7335264682769775, 8.110201358795166, 8.221553802490234, 8.49372124671936, 8.589550495147705]","[0.8122656345367432, -1.100257396697998, 0.8439555168151855, -1.0814034938812256, 0.7294645309448242, -1.131528615951538, 1.147486925125122, -1.1476140022277832, 0.9722564220428467, -1.1164805889129639]","[162.45312690734863, -73.35049311319986, 168.7911033630371, -72.09356625874838, 145.89290618896484, -75.43524106343588, 229.4973850250244, -76.50760014851889, 194.45128440856934, -74.43203926086426]"
6,3,2,2,120,0.112165427,12.42454052,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.44815659523010254, 1.9999988079071045, 2.383995532989502, 4.224984407424927, 4.655977487564087, 6.031997442245483, 6.497974872589111, 7.904178619384766, 8.304041385650635, 9.664007902145386]","[-0.6835191249847412, -0.5555510520935059, -0.23536205291748047, -0.10716509819030762, 1.3164808750152588, 1.3981726169586182, 1.7004764080047607, 1.8125112056732178, 3.54146146774292, 3.636730670928955, 3.9724597930908203, 4.068518400192261, 5.3484790325164795, 5.460597991943359, 5.81445050239563, 5.92447566986084, 7.220658302307129, 7.316640377044678, 7.620523452758789, 7.7010579109191895, 8.98049020767212, 9.092501163482666, 9.380645036697388]","[-0.05184340476989746, 0.05184221267700195, -0.11600327491760254, 0.3409888744354248, -0.06900691986083984, -0.12398004531860352, -0.03402256965637207, -0.0937962532043457, -0.10013723373413086, -0.14003348350524902]","[-10.368680953979492, 3.4561475118001304, -23.200654983520508, 22.73259162902832, -13.801383972167969, -8.265336354573567, -6.804513931274414, -6.25308354695638, -20.027446746826172, -9.335565567016602]"
7,5,0,4,130,0.170723015,23.47793122,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847, 9.230769230769232, 9.692307692307693]","[0.0, 0.3199584484100342, 1.9042818546295166, 2.160172939300537, 3.7600882053375244, 4.144298791885376, 5.6160829067230225, 5.952178716659546, 7.5840935707092285, 7.8722944259643555, 9.536428689956665, 9.872344493865967]","[-1.0696935653686523, -0.9573590755462646, -0.7497353553771973, -0.6373963356018066, 0.8345882892608643, 0.9303312301635742, 1.0904793739318848, 1.202470064163208, 2.690394401550293, 2.8026018142700195, 3.0746052265167236, 3.1865878105163574, 4.546389818191528, 4.642675161361694, 4.882485389709473, 4.930361032485962, 6.514398813247681, 6.610411643981934, 6.802600860595703, 6.89841628074646, 8.466734886169434, 8.57874608039856, 8.802650690078735, 8.898590087890625, 10.466633319854736]","[-0.14158001312842738, 0.19970802160409784, -0.20564737686744117, 0.21529988142160272, -0.07732787499061011, 0.08716873022226235, -0.12544265160193824, 0.2472994694342976, -0.17333760628333472, 0.27951887937692454, -0.12562265762915992]","[-30.675669511159263, 14.423357115851513, -44.55693165461224, 15.549435880449087, -16.75437291463219, 6.295519404941172, -27.179241180419943, 17.86051723692149, -37.556481361389174, 20.187474621666766, -27.218242486317973]"
8,5,2,4,130,0.245412867,33.43419114,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847, 9.230769230769232, 9.692307692307693]","[0.0, 0.2889113426208496, 1.5198090076446533, 1.8558530807495117, 3.2493057250976562, 3.503805160522461, 5.647866725921631, 5.903818845748901, 7.855874538421631, 8.069148540496826, 9.440035343170166, 9.66421365737915]","[-0.04909539222717285, 0.06259894371032715, 0.23981547355651855, 0.3186345100402832, 1.4707155227661133, 1.5986723899841309, 1.8067588806152344, 1.9186527729034424, 3.2002112865448, 3.2948832511901855, 3.454712152481079, 3.56727933883667, 5.598773241043091, 5.710771799087524, 5.854725122451782, 5.950715780258179, 7.8067803382873535, 7.870774984359741, 8.020053625106812, 8.094776630401611, 9.390941381454468, 9.470826864242554, 9.615119218826294, 9.711458683013916]","[-0.17262711891761195, -0.15371771959158087, -0.12549438843360328, 0.00883725973275995, -0.207039026113657, 0.7594461807837858, -0.20558634171119117, 0.5674403080573445, -0.24826445946326636, -0.013728581942045182, -0.2373601473294773]","[-37.402542432149254, -11.101835303836397, -27.190450827280703, 0.6382465362548854, -44.858455657959, 54.84889083438455, -44.54370737075807, 40.98180002636376, -53.7906328837077, -0.991508695814374, -51.42803192138673]"
9,5,5,4,130,0.390757553,43.64657638,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847]","[0.0, 0.2720367908477783, 2.0961310863494873, 2.35205078125, 5.2000792026519775, 5.472255706787109, 7.440134286880493, 7.7459986209869385, 9.200168371200562, 9.440754890441895]","[0.03885936737060547, 0.11889767646789551, 0.3108985424041748, 0.4230375289916992, 2.1349921226501465, 2.2150943279266357, 2.390911817550659, 2.486908197402954, 5.238940477371216, 5.350971698760986, 5.5111165046691895, 5.607091188430786, 7.47899603843689, 7.591832160949707, 7.784857988357544, 7.895068407058716, 9.239029169082642, 9.335107564926147, 9.479612827301025, 9.575444459915161]","[-0.18950167069068324, 0.4394789108863244, -0.20561876663794898, 1.463413036786593, -0.18936195740332984, 0.5832631954779997, -0.15567412743201636, 0.06955436559823802, -0.22095194229712867]","[-41.058695316314704, 31.740143564012318, -44.5507327715556, 105.69094154569838, -41.028424104054785, 42.12456411785554, -33.72939427693687, 5.023370848761633, -47.87292083104453]"
10,5,3,4,130,0.169218767,24.20502263,"[0.0, 0.46153846153846156, 1.8461538461538463, 2.307692307692308, 3.6923076923076925, 4.153846153846154, 5.538461538461538, 6.0, 7.384615384615385, 7.846153846153847, 9.230769230769232, 9.692307692307693]","[0.0, 0.3043339252471924, 1.808058500289917, 2.1441807746887207, 3.6322736740112305, 3.9680635929107666, 5.392147541046143, 5.680047988891602, 7.488030433654785, 7.808038949966431, 9.45603609085083, 9.728509426116943]","[-0.37169933319091797, -0.2758009433746338, -0.0673668384552002, 0.0441744327545166, 1.4363603591918945, 1.5322389602661133, 1.7724828720092773, 1.9002413749694824, 3.2605743408203125, 3.4043965339660645, 3.596365451812744, 3.6763389110565186, 5.02044939994812, 5.100278377532959, 5.308350086212158, 5.404272794723511, 7.116332530975342, 7.212285757064819, 7.436340808868408, 7.548285007476807, 9.084338665008545, 9.180281400680542, 9.3568115234375, 9.469058513641357]","[-0.15720453629126918, 0.11910919042734003, -0.12541618713965796, 0.10347751470712518, -0.12574854263892554, 0.03946856351999184, -0.1736380136930027, 0.42336706014779857, -0.14152994522681617, 0.2633817562690144, -0.1890651262723484]","[-34.06098286310832, 8.602330419752334, -27.17350721359255, 7.473376062181264, -27.24551757176719, 2.850507365332745, -37.6215696334839, 30.57650989956322, -30.66482146581016, 19.022015730539923, -40.96411069234214]"
