trial_number,alpha_id,traj_id,rhythm_id,tempo,ave. error,ave. error (%),ref_times,recorded_times,times_from_start,error_list,errp_list
1,3,0,2,120,0.180747151,14.55217838,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.4799191951751709, 2.255718946456909, 2.7998223304748535, 4.591769456863403, 5.135564088821411, 6.831748962402344, 7.375600337982178, 9.279772281646729, 9.743924856185913, 11.69561505317688]","[4.042484521865845, 4.154299974441528, 4.522403717041016, 4.60241174697876, 6.298203706741333, 6.394392013549805, 6.8423073291778564, 6.938174724578857, 8.634254217147827, 8.730306386947632, 9.178049087524414, 9.242053747177124, 10.874234199523926, 10.954397201538086, 11.418085098266602, 11.498069763183594, 13.322257280349731, 13.40242052078247, 13.786409378051758, 13.898071527481079, 15.738100051879883]","[-0.0200808048248291, 0.2757997512817383, 0.044103384017944336, 0.2919471263885498, 0.04379463195800781, 0.19618487358093262, 0.043851375579833984, 0.4041719436645508, -0.03584742546081543, 0.4516901969909668]","[-4.01616096496582, 18.38665008544922, 8.820676803588867, 19.463141759236656, 8.758926391601562, 13.078991572062174, 8.770275115966797, 26.944796244303387, -7.169485092163086, 30.112679799397785]"
2,3,1,2,120,0.105393993,9.69520145,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5]","[0.0, 0.4160277843475342, 2.000115156173706, 2.5285322666168213, 4.192309379577637, 4.7203874588012695, 6.49668288230896, 6.976660490036011, 8.720893383026123, 9.2012300491333]","[0.5216667652130127, 0.5538747310638428, 0.9376959800720215, 1.017765760421753, 2.521782398223877, 2.6018970012664795, 3.050199270248413, 3.0986833572387695, 4.713977098464966, 4.8100292682647705, 5.242055177688599, 5.339393377304077, 7.01835036277771, 7.146216154098511, 7.498327970504761, 7.578282594680786, 9.242559671401978, 9.354560136795044, 9.722896575927734, 9.83521318435669]","[-0.08397221565246582, 0.08408737182617188, 0.028417110443115234, 0.16377711296081543, 0.028078079223632812, 0.27629542350769043, -0.02002239227294922, 0.2442328929901123, -0.019663333892822266]","[-16.794443130493164, 5.605824788411459, 5.683422088623047, 10.918474197387695, 5.6156158447265625, 18.419694900512695, -4.004478454589844, 16.282192866007485, -3.932666778564453]"
3,3,5,2,120,0.068007999,7.790724436,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5]","[0.0, 0.4800126552581787, 2.144205331802368, 2.5921900272369385, 4.2403483390808105, 4.752471208572388, 6.240607261657715, 6.720772981643677, 8.288792133331299, 8.672914028167725]","[-0.37146806716918945, -0.27549052238464355, 0.10854601860046387, 0.22328805923461914, 1.772737979888916, 1.8688969612121582, 2.2207233905792236, 2.348743200302124, 3.8688812255859375, 3.9815239906311035, 4.381004810333252, 4.493532657623291, 5.869141101837158, 5.981917381286621, 6.349306344985962, 6.462344408035278, 7.917325496673584, 8.013336181640625, 8.30144739151001, 8.429419040679932]","[-0.01998734474182129, 0.16419267654418945, -0.05201530456542969, 0.14815831184387207, 0.012122869491577148, -0.011863946914672852, -0.019834280014038086, 0.06801915168762207, -0.11587810516357422]","[-3.997468948364258, 10.946178436279297, -10.403060913085938, 9.877220789591473, 2.4245738983154297, -0.7909297943115234, -3.966856002807617, 4.534610112508139, -23.175621032714844]"
4,3,3,2,120,0.0636669,7.642980858,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5]","[0.0, 0.47997546195983887, 1.9522085189819336, 2.496283531188965, 4.016571521759033, 4.433279275894165, 6.130914688110352, 6.675949573516846, 8.273861169815063, 8.736887693405151]","[-0.6756060123443604, -0.30585455894470215, -0.19562935829162598, 1.1486573219299316, 1.2766015529632568, 1.677344799041748, 1.8206782341003418, 3.197010040283203, 3.3409647941589355, 3.7260754108428955, 3.757667064666748, 5.309082984924316, 5.455300807952881, 5.885270357131958, 6.000340938568115, 7.469278573989868, 7.598242282867432, 7.9333412647247314, 8.061282634735107, 9.405551195144653]","[-0.020024538040161133, -0.027766942977905273, 0.04407501220703125, 0.02028799057006836, -0.08329224586486816, 0.19763541221618652, 0.04503488540649414, 0.09791159629821777, -0.03697347640991211]","[-4.004907608032227, -1.8511295318603516, 8.81500244140625, 1.352532704671224, -16.658449172973633, 13.175694147745768, 9.006977081298828, 6.5274397532145185, -7.394695281982422]"
5,3,4,2,120,0.055208969,6.209608714,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.560126781463623, 2.0963714122772217, 2.5765271186828613, 4.161681413650513, 4.62481427192688, 6.2102439403533936, 6.641281604766846, 8.193646669387817, 8.6897714138031, 10.292991638183594]","[-0.7019627094268799, -0.5740065574645996, -0.14183497428894043, -0.045944929122924805, 1.3944091796875, 1.5066919326782227, 1.8745651245117188, 2.0024685859680176, 3.459719181060791, 3.554793357849121, 3.9228527545928955, 4.066953659057617, 5.508281946182251, 5.635302305221558, 5.9393205642700195, 6.067388534545898, 7.491685152053833, 7.63570237159729, 7.987809181213379, 8.131929397583008, 9.59102988243103]","[0.06012678146362305, 0.03624463081359863, -0.01984429359436035, 0.08515429496765137, -0.03686714172363281, 0.08542966842651367, -0.06896233558654785, 0.05236506462097168, -0.003875255584716797, 0.10322022438049316]","[12.02535629272461, 2.4163087209065752, -3.9688587188720703, 5.676952997843424, -7.3734283447265625, 5.695311228434244, -13.79246711730957, 3.491004308064779, -0.7750511169433594, 6.881348292032878]"
6,3,2,2,120,0.037640905,5.755786896,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.39977550506591797, 1.9360265731811523, 2.4161200523376465, 3.9367339611053467, 4.480578660964966, 5.9848291873931885, 6.528985977172852, 8.081236600875854, 8.545889616012573, 10.065453052520752]","[-0.629997968673706, -0.31023550033569336, -0.23021984100341797, 1.162627935409546, 1.306030511856079, 1.6580805778503418, 1.7861239910125732, 3.194321632385254, 3.3067328929901123, 3.738393545150757, 3.8505823612213135, 5.242663145065308, 5.3548314571380615, 5.803022623062134, 5.898987531661987, 7.307518243789673, 7.451240539550781, 7.803041458129883, 7.915892601013184, 9.25965428352356, 9.435457229614258]","[-0.10022449493408203, 0.036251068115234375, -0.01990652084350586, 0.020613908767700195, 0.04384469985961914, 0.004250526428222656, 0.044156789779663086, 0.05225062370300293, -0.03534698486328125, 0.01956343650817871]","[-20.044898986816406, 2.416737874348958, -3.981304168701172, 1.3742605845133462, 8.768939971923828, 0.2833684285481771, 8.831357955932617, 3.483374913533529, -7.06939697265625, 1.3042291005452475]"
7,5,0,3,125,0.081072163,7.636090914,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.4318971633911133, 2.0305659770965576, 2.542442560195923, 4.0613486766815186, 4.524927377700806, 6.171663045883179, 6.635854244232178, 8.202403545379639, 8.650175333023071, 10.185599327087402]","[0.18572139739990234, 0.26569557189941406, 0.617619514465332, 0.6971659660339355, 2.2162883281707764, 2.2960915565490723, 2.7281651496887207, 2.807814359664917, 4.247071027755737, 4.343080759048462, 4.710650205612183, 4.806775093078613, 6.357385635375977, 6.453558444976807, 6.8215765953063965, 6.901425123214722, 8.388125658035278, 8.46829104423523, 8.83589792251587, 8.91618275642395, 10.3713219165802]","[-0.0481028366088867, 0.1586688137054444, 0.03187658309936525, 0.07890611648559576, -0.016421298980713317, 0.20673566818237354, -0.015808801651001403, 0.12654930114746143, -0.03222821235656781, 0.09542399406433155]","[-10.021424293518063, 11.01866761843364, 6.640954812367761, 5.479591422610817, -3.4211039543152717, 14.356643623775945, -3.293500343958623, 8.788145913018159, -6.714210907618287, 6.626666254467471]"
8,5,4,3,125,0.940727616,7.13995,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.4477660655975342, 0.9435446262359619, 2.5587642192840576, 3.0545685291290283, 4.766163349151611, 5.261770486831665, 6.908939838409424, 7.388506889343262, 8.955987453460693, 9.435652494430542]","[-0.30977368354797363, -0.19756555557250977, 0.13799309730529785, 0.2659618854522705, 0.6337714195251465, 0.7616071701049805, 2.248991012573242, 2.3769218921661377, 2.744795799255371, 2.8886799812316895, 4.4563868045806885, 4.56835412979126, 4.951996803283691, 5.031649112701416, 6.5991668701171875, 6.710971117019653, 7.078733444213867, 7.174745321273804, 8.646213054656982, 8.774013042449951, 9.125879049301147, 9.286053895950317]","[-0.0322339344024658, -0.9442214393615722, 1.1352195930480957, -0.9441956901550292, 1.2315948200225826, -0.9443928623199458, 1.1671693515777584, -0.9604329490661616, 1.0874805641174312, -0.9603349590301509]","[-6.715403000513708, -65.57093328899806, 236.50408188501996, -65.5691451496548, 256.5822541713712, -65.58283766110738, 243.16028157869943, -66.69673257403902, 226.55845085779796, -66.68992771042717]"
9,5,2,3,125,0.986839335,7.30562,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68]","[0.0, 1.4641237258911133, 1.9762091636657715, 3.511411190032959, 3.927367687225342, 5.318807125091553, 5.734648942947388, 7.190507650375366, 7.638533115386963]","[1.3794679641723633, 1.4680719375610352, 2.8435983657836914, 2.95587420463562, 3.355679988861084, 3.435415506362915, 4.890886068344116, 4.987589359283447, 5.306841135025024, 5.418738603591919, 6.698281764984131, 6.794221878051758, 7.114123821258545, 7.226086854934692, 8.569983005523682, 8.730072259902954, 9.018007278442383, 9.113520383834839]","[0.9841237258911133, -0.9279145622253417, 1.0552020263671875, -1.0240435028076171, 0.9114394378662105, -1.0241581821441645, 0.9758587074279781, -0.9919745349884028]","[205.02577622731528, -64.43851126564873, 219.83375549316406, -71.11413213941786, 189.88321622212703, -71.12209598223367, 203.3038973808286, -68.88712048530577]"
10,5,1,3,125,0.062439955,5.880629089,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.44791340827941895, 1.983536958694458, 2.4634406566619873, 4.01513934135437, 4.542936563491821, 5.790677785873413, 6.2706239223480225, 7.678235054016113, 8.127063512802124, 9.485839366912842]","[-0.8491895198822021, -0.4813051223754883, -0.4012746810913086, 1.0223994255065918, 1.1343486309051514, 1.5182826519012451, 1.6142518520355225, 3.133882522583008, 3.1659510135650635, 3.5660696029663086, 3.693748950958252, 4.813625335693359, 4.941489934921265, 5.325378894805908, 5.421435594558716, 6.749183654785156, 6.82904577255249, 7.133090496063232, 7.277873754501343, 8.524690628051758, 8.636651039123535, 8.988853931427002, 9.116638660430908]","[-0.03208659172058104, 0.09562355041503912, -9.630203247068536e-05, 0.11169868469238287, 0.047797222137450746, -0.1922587776184077, -5.3863525391051326e-05, -0.03238886833190868, -0.031171541213989684, -0.08122414588928173]","[-6.684706608454382, 6.640524334377716, -0.020062923431392786, 7.7568531036377, 9.957754611968896, -13.351304001278317, -0.011221567789802349, -2.249226967493659, -6.494071086247845, -5.640565686755678]"
