trial_number,alpha_id,traj_id,rhythm_id,tempo,ave. error,ave. error (%),ref_times,recorded_times,times_from_start,error_list,errp_list
1,3,0,1,115,0.13393338175787425,13.343498368322106,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.39976954460144043, 1.7760562896728516, 2.2560155391693115, 3.664114236831665, 4.12798810005188, 5.4401609897613525, 5.87212872505188, 7.168185710906982, 7.664164781570435]","[0.2616755962371826, 0.4056730270385742, 0.6614465713500977, 0.7897179126739502, 2.0377330780029297, 2.181704521179199, 2.5176920890808105, 2.661492109298706, 3.925790548324585, 4.069807529449463, 4.389664888381958, 4.485454320907593, 5.70183801651001, 5.829829454421997, 6.1338050365448, 6.245805501937866, 7.429862022399902, 7.557941675186157, 7.925841569900513, 8.053894519805908, 9.333643198013306, 9.477938890457153, 9.797842502593994, 9.925788879394531, 11.141833543777466]","[-0.12196958583334216, -0.18893064623293654, -0.041779880938322744, -0.15711869364199416, -0.05786526721456742, -0.253044501594875, -0.08977139514425492, -0.26916040544924424, -0.025760059771331]","[-23.377503951390583, -12.070569064882058, -8.007810513178525, -10.038138760460738, -11.090842882792096, -16.166732046339238, -17.206184069315537, -17.19635923703506, -4.9373447895051035]"
2,3,4,1,115,0.20325247101161775,22.994611366295512,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.4800550937652588, 1.6482489109039307, 2.016253709793091, 3.136474370956421, 3.504132032394409, 5.056315183639526, 5.360299825668335, 6.656283855438232, 7.040292978286743]","[-0.5543646812438965, -0.394378662109375, -0.0743093490600586, 0.13364386558532715, 1.093883991241455, 1.1897180080413818, 1.4618885517120361, 1.589707374572754, 2.58210825920105, 2.677730083465576, 2.94976806640625, 3.1097614765167236, 4.501950263977051, 4.565905570983887, 4.805934429168701, 4.934213638305664, 6.101919174194336, 6.197903871536255, 6.485928297042847, 6.613905191421509, 7.9103076457977295, 8.022773504257202, 8.341927528381348, 8.487370491027832, 9.68601679801941]","[-0.041684036669523805, -0.3970235741656758, -0.15373433154562255, -0.4449967301410176, -0.15408146899679398, -0.013034240059230484, -0.21775448840597367, -0.2692333615344493, -0.1377300075862724]","[-7.98944036165873, -25.3653950161404, -29.465746879577647, -28.430346647898347, -29.532281557718864, -0.832743114895281, -41.73627694447831, -17.201020320256497, -26.398251454035517]"
3,3,3,1,115,0.36488802075961957,31.51034205048175,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.44762206077575684, 1.9526703357696533, 2.3360469341278076, 3.504021406173706, 4.063824892044067, 7.199887037277222, 7.599992275238037, 9.843517065048218, 10.160006046295166]","[-0.5267975330352783, -0.3509671688079834, -0.07917404174804688, 0.04964447021484375, 1.425872802734375, 1.55299711227417, 1.809250831604004, 1.952979326248169, 2.9772250652313232, 3.1209816932678223, 3.537029504776001, 3.665025234222412, 6.67309045791626, 6.83318567276001, 7.073196172714233, 7.201275587081909, 9.316717863082886, 9.457190990447998, 9.63321042060852]","[-0.07411706965902576, -0.06016911631045119, -0.1383625320766284, -0.39724291925844923, 0.03806435543557907, 1.5708447539288066, -0.12163389247396683, 0.6783073985058339, -0.2052501491878349]","[-14.205771684646603, -3.8441379865010483, -26.51948531468711, -25.379408730400925, 7.29566812515266, 100.35952594545154, -23.31316272417699, 43.33630601565053, -39.339611927668315]"
4,3,5,1,115,1.0066599223924717,124.50116902221868,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 1.535306453704834, 1.9194934368133545, 3.2630269527435303, 3.6309478282928467, 5.006906270980835, 5.375056505203247, 6.606974840164185, 6.926890134811401, 8.288112163543701]","[-0.3111259937286377, -0.16849207878112793, 1.224182367324829, 1.3356800079345703, 1.6083691120147705, 1.767735242843628, 2.951901435852051, 3.0799074172973633, 3.319823741912842, 3.4328324794769287, 4.695782423019409, 4.808261156082153, 5.063932657241821, 5.192312717437744, 6.295851707458496, 6.423737525939941, 6.6157660484313965, 6.743813514709473, 7.976988315582275, 8.119792938232422, 8.42587399482727, 8.567795515060425]","[1.0135673232700513, -1.1810304081958272, 0.8217943854953931, -1.1972965157550313, 0.854219312253206, -1.1970671570819356, 0.7101792045261552, -1.24530209665713, 0.8394828982975167]","[194.26707029342649, -75.4547205236223, 157.51059055328363, -76.493944062127, 163.7253681818646, -76.4792905913459, 136.11768086751317, -79.5609672864278, 160.90088884035717]"
5,3,2,1,115,0.1605842873670051,17.759680085712002,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.4319915771484375, 1.9361064434051514, 2.3522322177886963, 3.5200512409210205, 3.9521877765655518, 5.3760826587677, 5.728146553039551, 6.976198673248291, 7.424306631088257]","[-0.5276575088500977, -0.22135066986083984, -0.09566497802734375, 1.2804195880889893, 1.4084479808807373, 1.6804537773132324, 1.824575662612915, 2.8324179649353027, 2.9923934936523438, 3.3123903274536133, 3.4245290756225586, 4.752449989318848, 4.848426103591919, 5.040621757507324, 5.2004899978637695, 6.304542541503906, 6.448541879653931, 6.769388914108276, 6.896650075912476, 7.984668016433716, 8.12854552268982, 8.465135097503662, 8.608636856079102, 9.72874402999878]","[-0.0897475532863451, -0.061102525047633804, -0.10561335605123778, -0.39739836817202345, -0.08960259479025101, -0.14132250910219923, -0.16967523616293168, -0.31716527109560655, -0.07363117259481733]","[-17.20161437988281, -3.9037724335988266, -20.24255990982057, -25.389340188768166, -17.173830668131455, -9.028938081529397, -32.521086931228595, -20.26333676444154, -14.11264141400664]"
6,3,1,1,115,0.15814168672054832,15.471126709455294,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.512030839920044, 1.7280824184417725, 2.3204822540283203, 3.8720967769622803, 4.208475112915039, 5.568428993225098, 5.984201908111572, 7.072244167327881, 7.60035514831543]","[-0.3622255325317383, -0.17018985748291016, 0.14980626106262207, 0.30997633934020996, 1.3658573627471924, 1.5419871807098389, 1.9582579135894775, 2.069869041442871, 3.5098724365234375, 3.622438669204712, 3.8462488651275635, 3.989994525909424, 5.206204891204834, 5.366036891937256, 5.6219775676727295, 5.782043695449829, 6.710019826889038, 6.87001895904541, 7.238128900527954, 7.366091966629028, 8.630303621292114, 8.790083408355713, 9.094150066375732, 9.302071809768677]","[-0.009708290514738649, -0.34916581278261916, 0.07066070515176515, -0.01360286837038771, -0.18536079448202347, -0.20526351099428908, -0.10596621554830765, -0.4771751320880382, 0.006371850552765679]","[-1.8607556819915745, -22.307815816667336, 13.543301820754984, -0.8690721458858816, -35.52748560905452, -13.114057646857358, -20.310191313425648, -30.48618899451357, 1.2212713559467538]"
7,5,0,3,125,0.06877418422698992,6.779716345999003,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.4638350009918213, 1.759718894958496, 2.1919350624084473, 3.5680994987487793, 4.031696796417236, 5.456179857254028, 5.888120174407959, 7.42411470413208, 7.888257265090942, 9.55226731300354]","[-0.8510868549346924, -0.6432113647460938, -0.3872518539428711, -0.24325203895568848, 0.908632755279541, 1.036557912826538, 1.340848684310913, 1.484896183013916, 2.717013359069824, 2.860962152481079, 3.1806106567382812, 3.3090333938598633, 4.605093955993652, 4.717095851898193, 5.037034034729004, 5.164882659912109, 6.573028087615967, 6.732717275619507, 7.037170648574829, 7.1810197830200195, 8.701180934906006, 8.845278263092041, 9.149045467376709]","[-0.016164999008178693, -0.14411610603332514, -0.04778383255004881, -0.06383556365966792, -0.016402702331543395, -0.01551693916320751, -0.04805968284606976, 0.09599452972412159, -0.01585743904113812, 0.22401004791259815]","[-3.3677081267038944, -10.008062918980913, -9.954965114593502, -4.4330252541436055, -3.4172296524048713, -1.0775652196671885, -10.012433926264524, 6.666286786397335, -3.303633133570439, 15.556253327263766]"
8,5,1,3,125,0.06411449527740495,10.236319634649513,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.40007591247558594, 1.6959850788116455, 2.111959218978882, 3.56809663772583, 3.9520633220672607, 5.392335653305054, 5.776098728179932, 7.152367115020752, 7.552144765853882, 8.992614984512329]","[-0.854353666305542, -0.5984580516815186, -0.45427775382995605, 0.7139296531677246, 0.8416314125061035, 1.1296172142028809, 1.257606029510498, 2.61769700050354, 2.71374249458313, 2.970287799835205, 3.097710371017456, 4.361675500869751, 4.53798246383667, 4.777661085128784, 4.921745538711548, 6.233773946762085, 6.298012733459473, 6.556079387664795, 6.697790861129761, 8.009901285171509, 8.138261079788208, 8.425999879837036, 8.601978540420532, 9.753926753997803]","[-0.07992408752441404, -0.14409083366394038, -0.06402585983276365, 0.016137418746948295, -0.09603331565856976, 0.00027233123779346613, -0.0962369251251225, -0.06373161315917919, -0.08022234916687054, 0.000470218658447763]","[-16.650851567586262, -10.006307893329193, -13.338720798492428, 1.120654079649187, -20.006940762202017, 0.018911891513435156, -20.049359401067168, -4.425806469387445, -16.71298940976468, 0.03265407350331689]"
9,5,2,3,125,0.09919212818145748,12.859560714827657,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.35202836990356445, 1.7279465198516846, 2.0800528526306152, 3.4241156578063965, 3.8415911197662354, 5.008085250854492, 5.4567999839782715, 6.864436388015747, 7.264183759689331, 8.608078718185425]","[-0.8385157585144043, -0.6145350933074951, -0.48648667335510254, 0.7623453140258789, 0.8894309997558594, 1.1136140823364258, 1.2415385246276855, 2.441662073135376, 2.5856008529663086, 2.857513904571533, 3.0030763149261475, 4.057617664337158, 4.169570684432983, 4.457508087158203, 4.618285417556763, 5.865767240524292, 6.025920867919922, 6.297730922698975, 6.425669431686401, 7.657646417617798, 7.769564390182495, 8.059243440628052, 8.201610326766968, 9.353699445724487]","[-0.12797163009643553, -0.06408185005187983, -0.12789366722106932, -0.0959371948242187, -0.06252453804016156, -0.27350586891174267, -0.03128526687622113, -0.03236359596252392, -0.08025262832641644, -0.09610504150390575]","[-26.660756270090737, -4.450128475824988, -26.644514004389443, -6.662305196126299, -13.025945425033647, -18.993463118871027, -6.517763932546063, -2.2474719418419395, -16.719297568003412, -6.673961215549013]"
10,5,4,3,125,0.1695999593734741,18.906131519211677,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.3683481216430664, 1.9364700317382812, 2.2881064414978027, 3.45603346824646, 3.840026378631592, 4.993293046951294, 5.408147811889648, 6.624195575714111, 6.992121696472168, 8.160244226455688]","[-0.894949197769165, -0.7667675018310547, -0.5265994071960449, -0.41486048698425293, 1.0415210723876953, 1.1532156467437744, 1.3931574821472168, 1.539701223373413, 2.5610859394073486, 2.7053349018096924, 2.945078134536743, 3.0892462730407715, 4.098345518112183, 4.241095542907715, 4.513200283050537, 4.657104730606079, 5.729247808456421, 5.841232776641846, 6.0971739292144775, 6.241235733032227, 7.265296697616577, 7.409603595733643, 7.6812615394592285, 7.793254613876343, 9.009270191192627, 9.169360637664795]","[-0.11165187835693358, 0.1281219100952149, -0.1283635902404785, -0.2720729732513427, -0.09600708961486859, -0.28673333168029735, -0.06514523506164593, -0.2239522361755366, -0.11207387924194379, -0.271877470016479]","[-23.26080799102783, 8.897354867723257, -26.74241463343302, -18.89395647578769, -20.001477003097605, -19.91203692224288, -13.571923971176226, -15.55223862330116, -23.348724842071604, -18.88037986225549]"
