trial_number,alpha_id,traj_id,rhythm_id,tempo,ave. error,ave. error (%),ref_times,recorded_times,times_from_start,error_list,errp_list
1,3,0,5,135,0.04652937975796798,6.25036196275193,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.41573548316955566, 1.8240630626678467, 2.239743947982788, 3.6637630462646484, 4.048136949539185, 5.471920490264893, 5.888180494308472, 7.2480669021606445, 7.680175304412842, 9.040200233459473, 9.44025993347168]","[2.2499117851257324, 2.3458945751190186, 2.6656479835510254, 2.761627435684204, 4.073975086212158, 4.1856489181518555, 4.489656209945679, 4.58595871925354, 5.913675308227539, 6.009956121444702, 6.298049688339233, 6.394192218780518, 7.721832990646362, 7.801907300949097, 8.13809323310852, 8.233928918838501, 9.497978925704956, 9.610029220581055, 9.930087804794312, 10.010012149810791, 11.290112972259521, 11.40207028388977, 11.690172672271729, 11.802150249481201, 13.130118131637573]","[-0.028708961274888756, 0.07499424616495776, -0.028763559129503236, 0.09068576494852731, -0.06007054116990851, 0.09045020739237497, -0.02818444040086554, 0.026553074518839814, -0.012336042192247376, 0.026691595713296934, -0.04438474443223761]","[-6.45951628684997, 5.6245684623718315, -6.471800804138225, 6.80143237113955, -13.51587176322941, 6.783765554428125, -6.341499090194744, 1.9914805889129865, -2.7756094932556583, 2.001869678497269, -9.986567497253459]"
2,3,3,5,135,0.19157813052938463,28.115810589356876,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.7047598361968994, 1.6799376010894775, 2.016019344329834, 3.6481359004974365, 4.0162153244018555, 5.3761701583862305, 5.68050217628479, 7.248173475265503, 7.504184722900391, 8.656203269958496, 8.866090059280396]","[-1.1912410259246826, -0.6464385986328125, -0.4864811897277832, 0.4094409942626953, 0.48869800567626953, 0.7450094223022461, 0.8247790336608887, 2.360825777053833, 2.456895351409912, 2.728853464126587, 2.824974775314331, 4.105785369873047, 4.184930086135864, 4.410050630569458, 4.489262580871582, 5.961080551147461, 6.056933403015137, 6.216984987258911, 6.312945127487183, 7.385091304779053, 7.464962959289551, 7.593012094497681, 7.674849033355713]","[0.260315391752455, -0.35815556844075513, -0.1083627012040882, 0.2987832228342695, -0.0763650205400257, 0.026621500651041963, -0.14011242654588507, 0.23433796564737985, -0.18843319680955695, -0.18131478627522846, -0.23455765512254523]","[58.57096314430238, -26.861667633056634, -24.381607770919832, 22.40874171257022, -17.182129621505773, 1.9966125488281476, -31.525295972824125, 17.57534742355349, -42.3974692821503, -13.598608970642129, -52.77547240257265]"
3,3,1,5,135,0.1314052523988666,22.0368580384688,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.27219104766845703, 1.7282311916351318, 1.9521675109863281, 3.3442277908325195, 3.6322038173675537, 4.70436954498291, 5.024274110794067, 6.354851484298706, 6.6723103523254395, 8.112436771392822, 8.464329242706299]","[-0.008283853530883789, 0.0877223014831543, 0.26390790939331055, 0.34376096725463867, 1.719947338104248, 1.800050973892212, 1.9438841342926025, 2.02390718460083, 3.3359436988830566, 3.4158496856689453, 3.6239192485809326, 3.7039506435394287, 4.6960859298706055, 4.791969299316406, 5.015990257263184, 5.079995393753052, 6.346566200256348, 6.439936876296997, 6.664025783538818, 6.744005918502808, 8.104153156280518, 8.183969736099243, 8.456044912338257, 8.535953998565674, 9.336066484451294, 9.416019201278687, 9.560176610946655, 9.62487006187439]","[-0.1722533967759874, 0.12270681063334155, -0.22050812509324835, 0.05872694651285837, -0.15646841790941046, -0.2611676057179766, -0.12453987863328742, -0.0027559598286943654, -0.12698557641771124, 0.10679308573404889, -0.09255197313096808]","[-38.75701427459716, 9.203010797500616, -49.614328145980856, 4.404520988464379, -35.20539402961734, -19.58757042884825, -28.021472692489656, -0.20669698715207746, -28.571754693985017, 8.009481430053663, -20.82419395446781]"
4,3,2,5,135,0.1493438735152737,19.633524526249293,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.2720153331756592, 1.55204176902771, 1.920067310333252, 3.024064540863037, 3.3760721683502197, 4.816198825836182, 5.1204140186309814, 6.144189834594727, 6.512229919433594, 7.520174980163574, 7.904137372970581]","[-0.23783159255981445, -0.15767693519592285, 0.03418374061584473, 0.11446928977966309, 1.3142101764678955, 1.4101834297180176, 1.6822361946105957, 1.778620719909668, 2.7862322330474854, 2.8670763969421387, 3.1382410526275635, 3.2344226837158203, 4.578367233276367, 4.674702882766724, 4.882582664489746, 4.9645891189575195, 5.906357526779175, 6.0023133754730225, 6.2743980884552, 6.37055230140686, 7.282343864440918, 7.378453016281128, 7.666306257247925, 7.746352910995483, 8.644640922546387, 8.72236680984497, 8.97844648361206, 9.090414047241211]","[-0.17242911126878524, -0.05330689748128248, -0.07641890313890265, -0.22933610280354788, -0.09243681695726202, 0.10679332415262888, -0.14022925164964484, -0.3095575173695879, -0.07640435960557745, -0.32538827260335346, -0.060482051637437806]","[-38.79655003547668, -3.998017311096186, -17.194253206253087, -17.200207710266096, -20.798283815383947, 8.009499311447167, -31.551581621170072, -23.2168138027191, -17.19098091125492, -24.404120445251497, -13.608461618423501]"
5,3,4,5,135,0.14748963201888882,17.038806460120455,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.2742629051208496, 1.5042641162872314, 1.8561410903930664, 2.8161122798919678, 3.26412296295166, 4.480384111404419, 4.978008508682251, 5.969142436981201, 6.355117559432983, 7.440350294113159, 7.824439764022827]","[-0.5695922374725342, -0.48847436904907227, -0.2953362464904785, -0.21755743026733398, 0.9346725940704346, 1.015385627746582, 1.2865495681762695, 1.367849349975586, 2.2465202808380127, 2.3585402965545654, 2.6945316791534424, 2.822502613067627, 3.9107933044433594, 4.02482795715332, 4.408416032791138, 4.504155397415161, 5.399545907974243, 5.478790760040283, 5.785521984100342, 5.879745006561279, 6.870757579803467, 6.952039957046509, 7.254845380783081, 7.366596460342407, 7.4801554679870605, 7.558738470077515, 7.686617136001587, 7.7827019691467285, 8.694997072219849, 8.77469515800476, 8.902650594711304, 8.968211889266968]","[-0.1701815393235948, -0.10333212216695142, -0.09256747033860968, -0.37336214383443167, 0.003566238615247741, -0.11707218488057425, 0.05317995283338739, -0.34219940503438284, -0.058469321992662415, -0.24810059865315814, -0.06035497453477667]","[-38.29084634780883, -7.749909162521357, -20.82768082618717, -28.00216078758238, 0.8024036884307414, -8.78041386604307, 11.965489387512157, -25.664955377578718, -13.155597448349038, -18.607544898986852, -13.579869270324746]"
6,3,5,5,135,0.19531617020115713,29.852795600891124,"[0.0, 0.4444444444444444, 1.7777777777777777, 2.2222222222222223, 3.5555555555555554, 4.0, 5.333333333333333, 5.777777777777778, 7.111111111111111, 7.555555555555555, 8.88888888888889, 9.333333333333334]","[0.0, 0.2560281753540039, 1.4245078563690186, 1.744248628616333, 2.7045340538024902, 3.0247061252593994, 4.112910509109497, 4.304611921310425, 5.392704010009766, 5.6006951332092285, 6.928788423538208, 7.1848554611206055]","[0.16678500175476074, 0.24689030647277832, 0.42281365394592285, 0.5037622451782227, 1.591292142868042, 1.6558506488800049, 1.9110331535339355, 2.023097515106201, 2.8713178634643555, 2.967820882797241, 3.1914894580841064, 3.2712109088897705, 4.279693603515625, 4.344437599182129, 4.4713969230651855, 4.519279479980469, 5.55948805809021, 5.655632734298706, 5.7674806118011475, 5.8315651416778564, 7.095573663711548, 7.19162917137146, 7.351640939712524, 7.447589874267578, 9.223766088485718, 9.30410122871399]","[-0.1884162690904405, -0.1648536523183186, -0.12470367219713019, -0.3730479081471758, -0.12427237298753546, -0.24512894948323538, -0.2527430322435169, -0.24524124463399222, -0.23645332124498175, -0.005240043004354433, -0.18837740686204718]","[-42.393660545349114, -12.364023923873896, -28.05832624435428, -27.97859311103819, -27.961283922195467, -18.384671211242658, -56.86718225479128, -18.39309334754942, -53.20199728012087, -0.39300322532658233, -42.3849165439606]"
7,2,0,3,125,0.12017572879791256,13.910330997573018,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.38367605209350586, 1.6477341651916504, 2.0473880767822266, 3.3752777576446533, 3.775369644165039, 4.959115266799927, 5.3751068115234375, 6.67086386680603, 7.070785284042358, 8.398242712020874]","[2.695035219192505, 2.8066773414611816, 3.0787110328674316, 3.1746811866760254, 4.342769145965576, 4.4226319789886475, 4.7424232959747314, 4.838402509689331, 6.070312738418579, 6.182245969772339, 6.470405340194702, 6.566400527954102, 7.654150724411011, 7.749920845031738, 8.070142269134521, 8.134060144424438, 9.365898609161377, 9.461663007736206, 9.765820503234863, 9.861799240112305, 11.093278408050537, 11.205430746078491, 11.461509466171265, 11.557368993759155, 12.82105040550232]","[-0.09632394790649412, -0.17594188690185542, -0.08034608840942381, -0.11211031913757319, -0.07990811347961468, -0.2562543773651118, -0.06400845527648968, -0.14424294471740673, -0.0800785827636723, -0.11254257202148388]","[-20.067489147186276, -12.218186590406626, -16.738768418629963, -7.785438828998139, -16.64752364158638, -17.795442872577215, -13.335094849268673, -10.016871160931027, -16.683038075765047, -7.815456390380827]"
8,2,5,3,125,0.23047286033630368,27.565379275215996,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.3198840618133545, 1.2315165996551514, 1.5834951400756836, 2.6876418590545654, 2.975417137145996, 4.287176609039307, 4.591120719909668, 5.775029182434082, 6.07910418510437, 7.295271396636963]","[0.45202064514160156, 0.5477163791656494, 0.7719054222106934, 0.8835816383361816, 1.683539628982544, 1.7635838985443115, 2.0355184078216553, 2.1314713954925537, 3.139662742614746, 3.2354648113250732, 3.427438259124756, 3.539264678955078, 4.73919939994812, 4.8351922035217285, 5.04314398765564, 5.139277458190918, 6.227051258087158, 6.291042804718018, 6.531127214431763, 6.610976934432983, 7.747292995452881, 7.826919317245483, 7.957874059677124, 8.067602634429932, 9.05881404876709, 9.123329877853394, 9.394733905792236, 9.474937438964844]","[-0.1601159381866455, -0.5283674621582031, -0.12802145957946776, -0.3358532810211181, -0.19222472190856976, -0.12824052810668896, -0.1760558891296391, -0.25609153747558544, -0.17592499732971234, -0.22383278846740673]","[-33.35748712221781, -36.692184872097435, -26.67113741238912, -23.323144515355427, -40.046817064285335, -8.90559222963118, -36.67831023534144, -17.784134546915663, -36.6510411103567, -15.543943643569916]"
9,2,4,3,125,0.1888927192687989,21.997524764802737,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.38385725021362305, 1.5199437141418457, 1.8880667686462402, 2.975736379623413, 3.2795803546905518, 4.783761024475098, 5.0719218254089355, 6.2234015464782715, 6.640058279037476, 7.8394341468811035]","[0.1305403709411621, 0.24239659309387207, 0.5143992900848389, 0.6265802383422852, 1.6504850387573242, 1.7463703155517578, 2.0186080932617188, 2.1145970821380615, 3.106276750564575, 3.186171531677246, 3.4101219177246094, 3.5063345432281494, 4.914301872253418, 4.994377374649048, 5.202463150024414, 5.31402063369751, 6.353942394256592, 6.4671101570129395, 6.770599842071533, 6.898047924041748, 7.969975471496582, 8.081747770309448, 8.242255926132202, 8.354121923446655, 9.442240715026855, 9.506031274795532, 9.905783891677856, 9.969784259796143]","[-0.09614274978637694, -0.3039135360717773, -0.11187694549560545, -0.3523303890228271, -0.17615602493286175, 0.0641806697845464, -0.19183919906616254, -0.28852027893066357, -0.06334326744079632, -0.24062413215637157]","[-20.02973953882853, -21.105106671651203, -23.307696978251137, -24.467388126585217, -36.69917186101283, 4.456990957260168, -39.966499805450496, -20.036130481296087, -13.19651405016589, -16.71000917752581]"
10,2,1,3,125,0.3359604253768921,42.43828038374584,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 0.30404233932495117, 1.0402657985687256, 2.3198227882385254, 3.535668134689331, 3.919645071029663, 5.055729866027832, 5.391557693481445, 6.383496284484863, 6.703452110290527, 7.839509725570679]","[0.6510446071624756, 0.8109428882598877, 0.9550888538360596, 1.1308720111846924, 1.691312313079834, 1.803112506866455, 2.970869541168213, 3.09881591796875, 4.18671441078186, 4.346796989440918, 4.570691347122192, 4.6987693309783936, 5.706775665283203, 5.834715843200684, 6.042604207992554, 6.154710531234741, 7.034542798995972, 7.16255521774292, 7.354498863220215, 7.466742992401123, 8.49055552482605, 8.602790355682373, 8.826597452163696, 8.922416925430298]","[-0.1759576606750488, -0.7037765407562255, 0.7995569896697998, -0.22415465354919428, -0.0960230636596684, -0.30391520500183056, -0.14417217254638715, -0.44806140899658153, -0.16004417419433636, -0.30394238471984814]","[-36.657845973968506, -48.873370885849, 166.57437284787497, -15.566295385360714, -20.004804929097563, -21.105222569571573, -30.035869280497295, -31.115375624762613, -33.34253629048671, -21.107110049989462]"
