trial_number,alpha_id,traj_id,rhythm_id,tempo,ave. error,ave. error (%),ref_times,recorded_times,times_from_start,error_list,errp_list
1,3,0,2,120,0.14963438510894775,15.473841031392416,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.528160572052002, 1.9039831161499023, 2.351869583129883, 3.5999200344085693, 3.9838342666625977, 5.263770580291748, 5.631805419921875, 6.895892381668091, 7.311851263046265, 8.559977293014526]","[-0.5866470336914062, -0.15485095977783203, -0.05848550796508789, 1.2211689949035645, 1.3173367977142334, 1.6533269882202148, 1.7652239799499512, 2.9013547897338867, 3.0132734775543213, 3.3011717796325684, 3.397188663482666, 4.565164566040039, 4.6771240234375, 4.933130741119385, 5.045159816741943, 6.229292869567871, 6.309246063232422, 6.597283124923706, 6.725205421447754, 7.845174074172974, 7.973331451416016, 8.229302883148193, 8.325254917144775, 9.68519115447998]","[0.028160572052001953, -0.12417745590209961, -0.05211353302001953, -0.2519495487213135, -0.11608576774597168, -0.2200636863708496, -0.13196516036987305, -0.23591303825378418, -0.08404111862182617, -0.2518739700317383]","[5.632114410400391, -8.278497060139973, -10.422706604003906, -16.7966365814209, -23.217153549194336, -14.670912424723307, -26.39303207397461, -15.727535883585611, -16.808223724365234, -16.791598002115883]"
2,3,5,2,120,0.16798789501190187,23.200767834981285,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.19205904006958008, 1.6001737117767334, 2.032020092010498, 3.2320034503936768, 3.5843868255615234, 4.94431209564209, 5.216196060180664, 6.560410022735596, 6.912119150161743, 8.320121049880981]","[0.41503119468688965, 0.4951753616333008, 0.6070914268493652, 0.7030379772186279, 2.0152058601379395, 2.110987663269043, 2.447052240371704, 2.527405023574829, 3.647033929824829, 3.727226972579956, 3.999418258666992, 4.0951197147369385, 5.359342575073242, 5.455373287200928, 5.631227493286133, 5.7432122230529785, 6.97544002532959, 7.071469306945801, 7.327150821685791, 7.391196250915527, 8.735153198242188, 8.847102880477905, 9.103110551834106, 9.1833016872406]","[-0.3079409599304199, -0.09188532829284668, -0.06815361976623535, -0.3000166416168213, -0.14761662483215332, -0.1400747299194336, -0.22811603546142578, -0.15578603744506836, -0.14829087257385254, -0.09199810028076172]","[-61.588191986083984, -6.125688552856445, -13.63072395324707, -20.00110944112142, -29.523324966430664, -9.338315327962238, -45.623207092285156, -10.385735829671223, -29.658174514770508, -6.133206685384115]"
3,3,1,2,120,0.16455299854278566,19.38263098398844,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.31999850273132324, 1.4081041812896729, 1.904055118560791, 3.0400280952453613, 3.456105947494507, 4.832064151763916, 5.152091979980469, 6.659087419509888, 6.976099967956543, 8.368460893630981]","[0.4093668460845947, 0.48929786682128906, 0.7293674945831299, 0.8097598552703857, 1.8174726963043213, 1.9773778915405273, 2.3134243488311768, 2.377467393875122, 3.4493963718414307, 3.5632336139678955, 3.8654749393463135, 3.9454944133758545, 5.2414326667785645, 5.337524652481079, 5.5614612102508545, 5.625709295272827, 7.068429231643677, 7.161482572555542, 7.385469198226929, 7.465534925460815, 8.777828454971313, 8.889511823654175, 9.065551280975342, 9.16156554222107]","[-0.18000149726867676, -0.4118943214416504, -0.004049062728881836, -0.3640270233154297, -0.08392214775085449, -0.12404179573059082, -0.17997217178344727, 0.006995439529418945, -0.18298745155334473, -0.10763907432556152]","[-36.00029945373535, -27.45962142944336, -0.8098125457763672, -24.268468221028648, -16.7844295501709, -8.269453048706055, -35.99443435668945, 0.4663626352945964, -36.597490310668945, -7.1759382883707685]"
4,3,3,2,120,0.18068373203277588,23.621598879496258,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.36789774894714355, 2.0483169555664062, 2.3519065380096436, 3.935980796813965, 4.240054130554199, 5.71196174621582, 6.048158407211304, 7.408158779144287, 7.728200197219849, 8.72214961051941]","[0.08637285232543945, 0.19824814796447754, 0.4542715549468994, 0.5506091117858887, 2.1346890926361084, 2.262382984161377, 2.4382803440093994, 2.5023601055145264, 4.022354602813721, 4.134357929229736, 4.326427936553955, 4.406401634216309, 5.798335313796997, 5.990347623825073, 6.1345319747924805, 6.214409589767456, 7.494531631469727, 7.638402462005615, 7.814574480056763, 7.89451789855957, 8.808522701263428, 8.90249514579773, 9.206570863723755, 9.287432193756104]","[-0.13210225105285645, 0.1804192066192627, -0.1964104175567627, 0.08407425880432129, -0.19592666625976562, -0.028092384338378906, -0.1638033390045166, -0.1399996280670166, -0.17995858192443848, -0.5060505867004395]","[-26.42045021057129, 12.027947107950848, -39.28208351135254, 5.604950586954752, -39.185333251953125, -1.8728256225585938, -32.76066780090332, -9.333308537801106, -35.991716384887695, -33.7367057800293]"
5,3,4,2,120,0.3103996753692627,32.06183751424154,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.2551913261413574, 1.535268783569336, 1.9038238525390625, 2.9112548828125, 3.2952773571014404, 4.399675369262695, 4.719377517700195, 5.93542218208313, 6.255311727523804, 6.896003246307373]","[0.2494344711303711, 0.3606758117675781, 0.5046267509460449, 0.6017317771911621, 1.7847039699554443, 1.8971130847930908, 2.1532585620880127, 2.2488064765930176, 3.1606898307800293, 3.305053949356079, 3.544713258743286, 3.6247246265411377, 4.649111032485962, 4.744990825653076, 4.968813180923462, 5.0651633739471436, 6.184856653213501, 6.280872583389282, 6.504747152328491, 6.584716796875, 7.145439147949219, 7.305032253265381, 7.945101737976074, 8.040935039520264, 8.280739784240723, 8.360881567001343, 9.576833248138428, 9.674009799957275, 9.912951707839966, 9.993326663970947]","[-0.24480867385864258, -0.21992254257202148, -0.13144493103027344, -0.4925689697265625, -0.11597752571105957, -0.3956019878387451, -0.1802978515625, -0.28395533561706543, -0.18011045455932617, -0.8593084812164307]","[-48.961734771728516, -14.661502838134766, -26.288986206054688, -32.83793131510417, -23.195505142211914, -26.37346585591634, -36.0595703125, -18.93035570780436, -36.022090911865234, -57.287232081095375]"
6,3,2,2,120,0.19356129169464112,30.467826525370278,"[0.0, 0.5, 2.0, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0, 8.5, 10.0]","[0.0, 0.27202391624450684, 1.7284214496612549, 2.000025749206543, 3.264270782470703, 3.456300973892212, 4.81693172454834, 5.103904485702515, 6.592028856277466, 6.752117156982422, 8.064387083053589]","[0.31869983673095703, 0.41465187072753906, 0.590728759765625, 0.6546475887298584, 2.0471246242523193, 2.1585898399353027, 2.318730592727661, 2.384289503097534, 3.5829741954803467, 3.6467397212982178, 3.7750048637390137, 3.8546221256256104, 5.135636568069458, 5.246747016906738, 5.422609090805054, 5.502851247787476, 6.9107325077056885, 6.958799839019775, 7.070821285247803, 7.134871006011963, 8.383091688156128, 8.463501691818237, 8.63880729675293, 8.702678442001343, 9.67873477935791, 9.77543568611145, 9.998918533325195, 10.079086303710938]","[-0.22797608375549316, -0.04360246658325195, -0.22839570045471191, -0.23575496673583984, -0.3079698085784912, -0.13936924934387207, -0.2130272388458252, -0.011875629425048828, -0.33991169929504395, -0.187730073928833]","[-45.59521675109863, -2.90683110555013, -45.67914009094238, -15.716997782389322, -61.59396171569824, -9.291283289591473, -42.60544776916504, -0.7917086283365885, -67.98233985900879, -12.515338261922201]"
7,5,0,1,115,0.16553955147231816,20.538584170518092,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.7039940357208252, 2.1763198375701904, 2.591977119445801, 4.048098087310791, 4.43206524848938, 5.79218864440918, 6.144103527069092, 7.32824969291687, 7.744219064712524]","[-0.5200793743133545, 0.07205796241760254, 0.183915376663208, 1.5600802898406982, 1.6562414169311523, 1.976132869720459, 2.071898937225342, 3.399965524673462, 3.5280191898345947, 3.816056728363037, 3.9119865894317627, 5.128150463104248, 5.2721099853515625, 5.528120040893555, 5.6240246295928955, 6.728004217147827, 6.808170795440674, 7.112015724182129, 7.224140405654907, 8.200260400772095, 8.328195810317993, 8.600302934646606, 8.696195363998413, 9.864222288131714]","[0.1822549052860426, -0.09289158945498244, -0.10608184855917235, -0.10909642343935744, -0.1377719692561934, -0.20509399538454787, -0.16982424777487015, -0.38107122545656846, -0.10576975863912885]","[34.932190179824836, -5.934740437401656, -20.332354307174697, -6.970049275292281, -26.406294107437084, -13.10322748290167, -32.54964749018347, -24.346217181947445, -20.272537072499674]"
8,5,4,1,115,0.2408850918645445,28.310950597127285,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.2880091667175293, 1.472665786743164, 1.8400933742523193, 3.0560660362243652, 3.4400904178619385, 4.608086824417114, 4.94407844543457, 6.640142440795898, 6.963292598724365]","[0.1427462100982666, 0.30274534225463867, 0.4307553768157959, 0.5427663326263428, 1.6154115200042725, 1.694854497909546, 1.982839822769165, 2.0627541542053223, 3.19881272315979, 3.2948038578033447, 3.5828371047973633, 3.6628055572509766, 4.750834226608276, 4.878775596618652, 5.086824893951416, 5.1828391551971436, 6.782887935638428, 6.878941297531128, 7.106038570404053, 7.198867321014404, 8.303117990493774, 8.39886474609375, 8.590877532958984, 8.654951810836792, 9.551002740859985, 9.679160594940186, 9.951032400131226, 10.034026861190796]","[-0.2337299637172533, -0.3805607712787129, -0.15431154292562743, -0.3492447293323018, -0.13771474879720902, -0.3972209847491719, -0.1857475094173262, 0.13084660405698134, -0.19858897250631635]","[-44.798243045806885, -24.31360483169555, -29.57637906074525, -22.312857707341504, -26.395326852798412, -25.378007358974873, -35.601605971654216, 8.359644148084925, -38.062886397043926]"
9,5,2,1,115,0.2566129067093852,30.50178348282236,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.3049302101135254, 1.6960649490356445, 1.9841084480285645, 3.1847870349884033, 3.5200397968292236, 4.73663592338562, 5.088014364242554, 6.224586725234985, 6.560049057006836]","[-0.0037856101989746094, 0.10928487777709961, 0.30114221572875977, 0.3973696231842041, 1.69227933883667, 1.7881989479064941, 1.9803225994110107, 2.0763237476348877, 3.1809985637664795, 3.279766321182251, 3.516254425048828, 3.596285820007324, 4.732850074768066, 4.7962486743927, 5.084228754043579, 5.164489507675171, 6.220797061920166, 6.316800117492676, 6.5562639236450195, 6.620258569717407, 7.709259986877441, 7.788607358932495, 7.932233572006226, 8.01277780532837, 9.135106086730957, 9.228416681289673, 9.436286211013794, 9.516489505767822]","[-0.2168089203212572, -0.17408265238222853, -0.23369563144186278, -0.3645388043445088, -0.18648636859396195, -0.3486212647479512, -0.17036068957784867, -0.42864503031191514, -0.18627679866293256]","[-41.555043061574295, -11.121947235531268, -44.791662693023696, -23.28997916645473, -35.74322064717607, -22.27302524778577, -32.652465502421016, -27.385654714372375, -35.70305307706204]"
10,5,5,1,115,0.30282118239840433,34.80005367302599,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.2720763683319092, 1.520127296447754, 1.8083043098449707, 3.1200709342956543, 3.408130407333374, 4.544269800186157, 4.864162445068359, 5.792123317718506, 6.144174575805664]","[0.2136375904083252, 0.30969738960266113, 0.4857146739959717, 0.5977342128753662, 1.7337653636932373, 1.8457343578338623, 2.0219407081604004, 2.1018218994140625, 3.3337085247039795, 3.4457967281341553, 3.6217684745788574, 3.701899766921997, 4.757907867431641, 4.854223251342773, 5.077800512313843, 5.173893690109253, 6.005761623382568, 6.1337456703186035, 6.357812881469727, 6.453863143920898, 7.765801906585693, 7.845766067504883, 7.973743677139282, 8.053879499435425, 9.271947622299194, 9.365846633911133, 9.50970196723938, 9.6377592086792]","[-0.24966276210287341, -0.31716646318850295, -0.2335621170375659, -0.2534507668536641, -0.23367965739706253, -0.42907799845156447, -0.2018464855525801, -0.6372565186542003, -0.16968787234762495]","[-47.852029403050736, -20.263412925932133, -44.766072432200126, -16.19268788231743, -44.788601001103686, -27.413316567738843, -38.68724306424455, -40.713610914018375, -32.523508866628084]"
