trial_number,alpha_id,traj_id,rhythm_id,tempo,ave. error,ave. error (%),ref_times,recorded_times,times_from_start,error_list,errp_list
1,3,0,1,115,0.033270193,3.503159388,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.5117886066436768, 2.0318169593811035, 2.5278263092041016, 4.207629680633545, 4.719625473022461, 6.271512985229492, 6.767429351806641, 8.303348302841187, 8.799305438995361]","[-0.5085523128509521, -0.3645033836364746, 0.0032358169555664062, 0.14719200134277344, 1.5232658386230469, 1.6991603374481201, 2.0192744731903076, 2.1949145793914795, 3.699077844619751, 3.8750081062316895, 4.211074113845825, 4.371065616607666, 5.762961387634277, 5.97095251083374, 6.258877992630005, 6.450904130935669, 7.794796943664551, 7.9707911014556885, 8.290754079818726, 8.450647592544556, 9.858532428741455]","[-0.009950523791105836, -0.045189038566920914, -0.02572978061178466, 0.11458598012509569, -0.009743338045866246, -0.013329879097316422, -0.025822763857633824, -0.029298440269800885, -0.025781994280608345]","[-1.9071837266286185, -2.8870774639977252, -4.931541283925392, 7.3207709524366695, -1.8674731254576984, -0.8516311645507715, -4.949363072713153, -1.8718447950150578, -4.941548903783262]"
2,3,4,1,115,0.04949098,6.219842793,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173]","[0.0, 0.4637618064880371, 2.0318126678466797, 2.52779483795166, 4.208024263381958, 4.672082185745239, 6.176229000091553, 6.671862840652466]","[-0.31500673294067383, -0.15509414672851562, 0.1487562656402588, 0.29372715950012207, 1.7168056964874268, 1.9089131355285645, 2.2127888202667236, 2.3728108406066895, 3.893017530441284, 4.068850994110107, 4.357075214385986, 4.517763137817383, 5.861220598220825, 6.02100944519043, 6.356857538223267, 6.5167317390441895]","[-0.057977323946745485, 0.0028334700542949065, -0.025756960329802236, 0.11501203412595018, -0.05768120807150101, -0.061070576958034195, -0.026105289873869175]","[-11.112320423126217, 0.18102725346884127, -4.936750729878761, 7.347991069157929, -11.055564880371033, -3.9017313056521847, -5.003513892491595]"
3,3,3,1,115,0.061283702,6.58010811,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.4799966812133789, 2.112117290496826, 2.592378854751587, 4.40017032623291, 4.896826505661011, 6.496572256088257, 6.976253509521484, 8.561326742172241, 9.120396852493286]","[0.04951667785644531, 0.22551274299621582, 0.5295143127441406, 0.6582989692687988, 2.161635398864746, 2.3383607864379883, 2.6418962478637695, 2.8177261352539062, 4.449688673019409, 4.6098551750183105, 4.946343898773193, 5.089743614196777, 6.546090126037598, 6.72220516204834, 7.025771379470825, 7.202180624008179, 8.610844373703003, 8.769908905029297, 9.169915437698364, 9.346152305603027]","[-0.04174244922140369, 0.0669032179790996, -0.04147756618002196, 0.24257408017697557, -0.025082951006681675, 0.03452835912289842, -0.04205787700155472, 0.019855841346410052, 0.03733097988626177]","[-8.00063610076904, 4.274372259775808, -7.949866851170875, 15.497788455751218, -4.807565609613991, 2.2059784995185105, -8.061093091964661, 1.2685676415761988, 7.155104478200165]"
4,3,5,1,115,0.049187892,6.556891586,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652, 8.869565217391303]","[0.0, 0.48000311851501465, 2.0640780925750732, 2.5121636390686035, 4.01621150970459, 4.480316400527954, 5.936342239379883, 6.4324095249176025, 7.984642267227173, 8.464589357376099]","[-0.3183274269104004, -0.14226961135864258, 0.16167664527893066, 0.32184839248657227, 1.7457520961761475, 1.9218323230743408, 2.1938374042510986, 2.353856086730957, 3.697885513305664, 3.8739914894104004, 4.161990642547607, 4.3221917152404785, 5.618016242980957, 5.794098377227783, 6.114083528518677, 6.274068355560303, 7.666315793991089, 7.8424036502838135, 8.146262884140015, 8.306310892105103, 9.778772592544556]","[-0.041736011919767946, 0.018857582755710922, -0.07365358394125243, -0.061169520668361343, -0.057634239611418, -0.10919155245241896, -0.025671844897062535, -0.012984648994776471, -0.04179204028585737]","[-7.99940228462219, 1.2047900093926425, -14.11693692207338, -3.9080527093675306, -11.046562592188458, -6.9761269622378785, -4.920436938603656, -0.8295747968884973, -8.01014105478932]"
5,3,2,1,115,0.306000643,22.3771558,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652]","[0.0, 0.527024507522583, 2.9271693229675293, 3.4247241020202637, 5.119450092315674, 5.567354917526245, 8.303613901138306, 8.751655101776123, 10.45239806175232]","[-0.3749568462371826, -0.20006966590881348, 0.1520705223083496, 0.31195855140686035, 2.5522139072418213, 2.7123684883117676, 3.0497689247131348, 3.224219799041748, 4.744495391845703, 4.920434236526489, 5.192400932312012, 5.3844993114471436, 7.928659915924072, 8.088772058486938, 8.376701593399048, 8.5367910861969, 10.07744288444519]","[0.005285377087800414, 0.8349274241405986, -0.02418435138204833, 0.12950859899106248, -0.07383430522421097, 1.1710415923077129, -0.07369792979696488, 0.1355255686718495]","[1.0130306084950793, 53.34258543120492, -4.635334014892596, 8.27416049109566, -14.151575167973778, 74.816546175215, -14.125436544418276, 8.658577998479279]"
6,3,1,1,115,0.18307834,12.38900613,"[0.0, 0.5217391304347826, 2.0869565217391304, 2.608695652173913, 4.173913043478261, 4.695652173913043, 6.260869565217391, 6.782608695652173, 8.34782608695652]","[0.0, 0.5120434761047363, 2.9615249633789062, 3.488731861114502, 5.137078523635864, 5.6645777225494385, 7.296771287918091, 7.840933084487915, 9.79306149482727]","[-0.41199183464050293, -0.21996140480041504, 0.1000523567199707, 0.2921152114868164, 2.549532651901245, 2.7088749408721924, 3.07673978805542, 3.2363834381103516, 4.725085973739624, 4.9326088428497314, 5.252587080001831, 5.412637948989868, 6.884781122207642, 7.062190294265747, 7.428942441940308, 7.573027610778809, 9.381070137023926, 9.573150157928467]","[-0.009695654330046266, 0.8842640959698223, 0.005467767300812998, 0.08312927121701463, 0.005760068478791958, 0.06697617406430467, 0.022422666135041958, 0.3869110190350087]","[-1.8583337465922012, 56.49465057584976, 1.0479887326558244, 5.3110367721981575, 1.1040131251017926, 4.279033342997243, 4.297677675883045, 24.71931510501446]"
7,5,0,3,125,0.9457094,3.07044,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16, 9.6]","[0.0, 1.1523056030273438, 1.616591215133667, 3.0724880695343018, 3.536607503890991, 5.040725946426392, 5.520793199539185, 6.9452965259552, 7.409276008605957, 8.91365933418274, 9.425321102142334]","[-0.8548171520233154, -0.7105450630187988, 0.2974884510040283, 0.44139575958251953, 0.7617740631103516, 0.9057753086090088, 2.2176716327667236, 2.4096553325653076, 2.681790351867676, 2.8576998710632324, 4.185909032821655, 4.378061771392822, 4.665976047515869, 4.842214107513428, 6.090479612350464, 6.282140254974365, 6.5544586181640625, 6.7142369747161865, 8.058842182159424, 8.25065541267395, 8.570503950119019, 8.698816776275635, 10.042779207229614]","[0.6723056030273438, -0.9757143878936767, 0.9758968544006348, -0.9758805656433105, 1.0241184425354, -0.9599327468872065, 0.9445033264160152, -0.9760205173492427, 1.0243833255767818, -0.9283382320404048]","[140.06366729736328, -67.75794360372755, 203.31184466679892, -67.76948372522989, 213.3580088615415, -66.66199631161159, 196.77152633666967, -67.77920259369743, 213.413192828496, -64.4679327805837]"
8,5,1,3,125,0.225836027,19.3873613,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16]","[0.0, 0.4480164051055908, 2.096283197402954, 2.544379711151123, 4.256593465805054, 4.8486669063568115, 6.273147344589233, 6.785096645355225, 9.521581888198853, 10.033710956573486]","[-0.26721978187561035, -0.09119176864624023, 0.18079733848571777, 0.34388303756713867, 1.8290631771087646, 2.005021810531616, 2.27716064453125, 2.4545435905456543, 3.9893734455108643, 4.149505376815796, 4.581448078155518, 4.74168062210083, 6.005928039550781, 6.16593861579895, 6.517877101898193, 6.678120374679565, 9.254362106323242, 9.414370059967041, 9.766491651535034]","[-0.03198359489440916, 0.20826679229736333, -0.03190348625183104, 0.2722137546539307, 0.11207344055175739, -0.015519561767577628, 0.031949300765990785, 1.2964852428436284, 0.03212906837463336]","[-6.663248936335242, 14.4629716873169, -6.646559635798132, 18.90373296207852, 23.34863344828277, -1.077747344970669, 6.656104326248075, 90.03369741969645, 6.693555911381945]"
9,5,2,3,125,0.119208602,9.743976372,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16]","[0.0, 0.4960634708404541, 2.1937255859375, 2.688420057296753, 4.1770031452178955, 4.672709703445435, 6.448974609375, 6.881127834320068, 8.656524181365967, 9.135864496231079]","[-0.6414816379547119, -0.4651031494140625, -0.1454174518585205, 0.015686511993408203, 1.5522446632385254, 1.710970163345337, 2.046940326690674, 2.2231335639953613, 3.5355217456817627, 3.6953845024108887, 4.031229019165039, 4.19122052192688, 5.807494163513184, 5.9356529712677, 6.239647626876831, 6.383687257766724, 8.015040636062622, 8.190728425979614, 8.494384527206421, 8.654370307922363]","[0.01606347084045412, 0.25766211509704595, 0.014694471359252947, 0.04858308792114263, 0.015706558227538636, 0.3362649059295659, -0.04784677505493207, 0.33539634704589893, -0.0006596851348881216]","[3.3465564250946085, 17.893202437294857, 3.0613481998443643, 3.3738255500793497, 3.272199630737213, 23.351729578442086, -9.968078136444172, 23.291412989298546, -0.1374344031016919]"
10,5,4,3,125,0.195164435,14.78552127,"[0.0, 0.48, 1.92, 2.4, 3.84, 4.32, 5.76, 6.24, 7.68, 8.16]","[0.0, 0.46405553817749023, 2.0794453620910645, 2.5594422817230225, 4.97393798828125, 5.421742677688599, 7.1651611328125, 7.660726308822632, 9.324040412902832, 9.787886619567871]","[-0.18972229957580566, -0.013864994049072266, 0.27433323860168457, 0.43398094177246094, 1.8897240161895752, 2.065371036529541, 2.3697214126586914, 2.545133113861084, 4.784217596054077, 4.960022449493408, 5.232022047042847, 5.407793045043945, 6.975440979003906, 7.151114225387573, 7.471006631851196, 7.630972623825073, 9.134320497512817, 9.294993162155151, 9.598166704177856, 9.774562358856201]","[-0.015944461822509748, 0.17538982391357427, -3.080368041974424e-06, 0.9744957065582276, -0.032195310592651794, 0.30341845512390186, 0.01556517601013141, 0.2233141040802007, -0.016153793334961364]","[-3.321762879689531, 12.179848882887102, -0.000641743342078005, 67.67331295543248, -6.707356373469117, 21.07072605027097, 3.242745002110708, 15.507923894458386, -3.3653736114502815]"
