trial_number,alpha_id,traj_id,human_ave,overall_ave,human_total,overall_total,human_dim_ave,overall_dim_ave,human_dim_total,overall_dim_total
11,5,4,0.016116696386274856,0.016116696386274856,6.70454569669034,6.70454569669034,"[0.01999675142156523, 0.009254261264046503, 0.011404493377069698]","[0.01999675142156523, 0.009254261264046503, 0.011404493377069698]","[8.318648591371137, 3.8497726858433454, 4.744269244860995]","[8.318648591371137, 3.8497726858433454, 4.744269244860995]"
12,5,2,0.020245921306873048,0.020245921306873048,8.422303263659188,8.422303263659188,"[0.031363934873639934, 0.009225606970883433, 0.015615626259929138]","[0.031363934873639934, 0.009225606970883433, 0.015615626259929138]","[13.047396907434212, 3.837852499887508, 6.496100524130521]","[13.047396907434212, 3.837852499887508, 6.496100524130521]"
13,5,5,0.013905929664098498,0.013905929664098498,5.784866740264975,5.784866740264975,"[0.017496730896858367, 0.006696716066137954, 0.010531412064879349]","[0.017496730896858367, 0.006696716066137954, 0.010531412064879349]","[7.278640053093081, 2.785833883513389, 4.381067418989809]","[7.278640053093081, 2.785833883513389, 4.381067418989809]"
14,5,3,0.021646338875763775,0.021646338875763775,9.00487697231773,9.00487697231773,"[0.032854252075543953, 0.011825432952278673, 0.015976896839300078]","[0.032854252075543953, 0.011825432952278673, 0.015976896839300078]","[13.667368863426285, 4.919380108147928, 6.646389085148833]","[13.667368863426285, 4.919380108147928, 6.646389085148833]"
15,5,1,0.02123157891887527,0.02123157891887527,8.832336830252112,8.832336830252112,"[0.022807013655809852, 0.009902789866172131, 0.016780598356471825]","[0.022807013655809852, 0.009902789866172131, 0.016780598356471825]","[9.487717680816898, 4.119560584327607, 6.980728916292279]","[9.487717680816898, 4.119560584327607, 6.980728916292279]"
16,4,2,0.018880956975182866,0.015104765580146305,7.835597144700889,6.268477715760716,"[0.024313653709991816, 0.008574663943971673, 0.015274467166132753]","[0.01945092296799347, 0.006859731155177339, 0.012219573732906185]","[10.090166289646604, 3.558485536748244, 6.3389038739450925]","[8.07213303171729, 2.8467884293985954, 5.0711230991560665]"
17,4,3,0.017750457519338868,0.01420036601547109,7.384190328044968,5.907352262435974,"[0.022861868812341975, 0.011859403935861355, 0.011492962157743172]","[0.018289495049873605, 0.00948752314868908, 0.009194369726194527]","[9.510537425934261, 4.933512037318324, 4.781072257621159]","[7.60842994074742, 3.946809629854657, 3.824857806096923]"
18,4,4,0.011791153669068558,0.00943292293525484,4.90511992633252,3.924095941066014,"[0.023643482370736855, 0.005843142463315187, 0.009159841490987596]","[0.018914785896589497, 0.0046745139706521515, 0.007327873192790068]","[9.835688666226531, 2.430747264739118, 3.81049406025084]","[7.868550932981231, 1.944597811791295, 3.048395248200668]"
19,4,1,0.020562644739984724,0.01645011579198778,8.554060211833646,6.843248169466916,"[0.03049737067318569, 0.008364891018849697, 0.016955389081814494]","[0.02439789653854853, 0.006691912815079752, 0.013564311265451602]","[12.686906200045247, 3.479794663841474, 7.053441858034829]","[10.149524960036189, 2.783835731073177, 5.642753486427867]"
20,4,5,0.013171609080960867,0.010537287264768698,5.46621776859876,4.37297421487901,"[0.019050831027998934, 0.008110959611809647, 0.008777100822018455]","[0.015240664822399153, 0.0064887676894477084, 0.0070216806576147645]","[7.906094876619557, 3.3660482389010036, 3.6424968411376586]","[6.324875901295648, 2.692838591120799, 2.9139974729101272]"
21,2,1,0.01866049656786474,0.007464198627145902,7.762766572231731,3.1051066288926954,"[0.022732714943517193, 0.010629185117017407, 0.013760477244817697]","[0.009093085977406875, 0.004251674046806963, 0.0055041908979270825]","[9.456809416503152, 4.421741008679241, 5.724358533844162]","[3.78272376660126, 1.7686964034716965, 2.2897434135376664]"
22,2,4,0.022859031464206273,0.00914361258568251,9.509357089109809,3.803742835643924,"[0.02046044745840444, 0.01738977942602958, 0.012792308235400682]","[0.00818417898336177, 0.006955911770411831, 0.005116923294160277]","[8.511546142696247, 7.234148241228305, 5.321600225926684]","[3.4046184570784965, 2.8936592964913217, 2.1286400903706753]"
23,2,2,0.01635445344836148,0.006541781379344609,6.803452634518377,2.7213810538073573,"[0.022477329882872318, 0.009653414519745477, 0.011241075965689275]","[0.00899093195314893, 0.0038613658078981905, 0.004496430386275715]","[9.350569231274884, 4.015820440214118, 4.676287601726738]","[3.7402276925099547, 1.6063281760856472, 1.8705150406906972]"
24,2,5,0.02156989969680179,0.008627959878720719,8.973078273869545,3.589231309547819,"[0.035035532875971595, 0.006700317108479409, 0.019073376876751372]","[0.014014213150388644, 0.002680126843391767, 0.007629350750700547]","[14.574781676404182, 2.7873319171274344, 7.93452478072857]","[5.829912670561676, 1.1149327668509752, 3.1738099122914276]"
25,2,3,0.026870975991087787,0.010748390396435124,11.17832601229252,4.471330404917012,"[0.05017556113947557, 0.014927782578701372, 0.019748366003069045]","[0.020070224455790223, 0.005971113031480547, 0.00789934640122761]","[20.87303343402184, 6.209957552739771, 8.215320257276723]","[8.349213373608732, 2.4839830210959075, 3.286128102910686]"
26,1,3,0.025045206036778764,0.005009041207355753,10.418805711299965,2.083761142259993,"[0.04289400974378658, 0.015419428691148571, 0.016195395915351404]","[0.008578801948757315, 0.00308388573822972, 0.00323907918307028]","[17.843908053415216, 6.414482335517806, 6.737284700786184]","[3.568781610683043, 1.2828964671035636, 1.3474569401572365]"
27,1,5,0.040629819206089476,0.008125963841217894,16.902004789733223,3.380400957946644,"[0.03476091954592556, 0.02272276108508623, 0.03116312038724878]","[0.006952183909185111, 0.0045445522170172465, 0.006232624077449748]","[14.460542531105034, 9.452668611395872, 12.963858081095493]","[2.892108506221006, 1.8905337222791745, 2.5927716162190952]"
28,1,1,0.021426755462105755,0.004285351092421148,8.913530272235993,1.7827060544471973,"[0.03749333380761129, 0.013190413145976512, 0.013290304802590773]","[0.007498666761522261, 0.0026380826291953026, 0.0026580609605181505]","[15.597226863966297, 5.487211868726229, 5.528766797877761]","[3.1194453727932605, 1.097442373745246, 1.1057533595755507]"
29,1,2,0.030780334891523778,0.006156066978304757,12.804619314873891,2.5609238629747786,"[0.03152796152200643, 0.01953002835156561, 0.02218914033160875]","[0.006305592304401281, 0.003906005670313126, 0.004437828066321749]","[13.115631993154675, 8.124491794251295, 9.23068237794924]","[2.6231263986309328, 1.6248983588502603, 1.8461364755898475]"
30,1,4,0.03737150336872687,0.007474300673745373,15.546545401390379,3.1093090802780754,"[0.02967121849432642, 0.02976339534511257, 0.019074794704833444]","[0.005934243698865275, 0.005952679069022521, 0.003814958940966693]","[12.343226893639791, 12.381572463566828, 7.935114597210712]","[2.4686453787279543, 2.4763144927133687, 1.5870229194421441]"
