trial_number,alpha_id,traj_id,human_ave,overall_ave,human_total,overall_total,human_dim_ave,overall_dim_ave,human_dim_total,overall_dim_total
11,2,1,0.03871523589200383,0.015486094356801537,16.105538131073594,6.442215252429439,"[0.012756837909260148, 0.029197746542660177, 0.02290389576097553]","[0.005102735163704063, 0.011679098617064055, 0.00916155830439021]","[5.306844570252221, 12.146262561746633, 9.52802063656582]","[2.1227378281008904, 4.858505024698647, 3.8112082546263273]"
12,2,3,0.02388374629138987,0.009553498516555953,9.935638457218186,3.9742553828872764,"[0.030191277487473016, 0.016149557799892526, 0.015173919100322685]","[0.012076510994989189, 0.006459823119957008, 0.0060695676401290736]","[12.559571434788774, 6.71821604475529, 6.312350345734237]","[5.023828573915503, 2.6872864179021154, 2.5249401382936947]"
13,2,2,0.025412566355355444,0.010165026542142174,10.571627603827865,4.228651041531144,"[0.01756321885750145, 0.013044984050449047, 0.019315088765192875]","[0.007025287543000576, 0.005217993620179618, 0.007726035506077152]","[7.306299044720603, 5.426713364986804, 8.035076926320237]","[2.9225196178882396, 2.170685345994721, 3.2140307705280953]"
14,2,5,0.02786792612645539,0.011147170450582165,11.593057268605442,4.6372229074421805,"[0.021365775526769357, 0.014426738830448664, 0.02101579333611016]","[0.008546310210707734, 0.005770695532179459, 0.008406317334444064]","[8.888162619136052, 6.001523353466644, 8.742570027821825]","[3.5552650476544176, 2.4006093413866547, 3.4970280111287306]"
15,2,4,0.018326649531028628,0.007330659812411441,7.623886204907909,3.0495544819631593,"[0.016752363705639713, 0.011875689579257491, 0.011725899062401558]","[0.006700945482255883, 0.0047502758317029955, 0.004690359624960631]","[6.968983301546121, 4.9402868649711165, 4.877974009959048]","[2.787593320618447, 1.976114745988446, 1.9511896039836225]"
16,1,4,0.031200065770598147,0.0062400131541196354,12.97922736056883,2.5958454721137683,"[0.03141950586081145, 0.02606869118760606, 0.01440902949582821]","[0.006283901172162297, 0.005213738237521224, 0.0028818058991656394]","[13.070514438097563, 10.844575534044122, 5.9941562702645355]","[2.6141028876195156, 2.168915106808829, 1.198831254052906]"
17,1,5,0.021571458939821337,0.00431429178796427,8.952155460025855,1.7904310920051718,"[0.058452945286461895, 0.013000400955820172, 0.015516525813334485]","[0.011690589057292367, 0.002600080191164038, 0.003103305162666894]","[24.257972293881686, 5.395166396665371, 6.439358212533811]","[4.851594458776332, 1.0790332793330757, 1.2878716425067611]"
18,1,3,0.019556702398705668,0.003911340479741128,8.135588197861559,1.6271176395723093,"[0.0567810287531925, 0.01624068180710688, 0.008283925724472434]","[0.01135620575063851, 0.003248136361421376, 0.0016567851448944866]","[23.62090796132808, 6.756123631756463, 3.446113101380533]","[4.72418159226562, 1.3512247263512924, 0.6892226202761065]"
19,1,1,0.029784329218346603,0.005956865843669324,12.390280954832187,2.4780561909664387,"[0.054336433335497744, 0.021411903265981504, 0.018763720013729192]","[0.010867286667099567, 0.00428238065319631, 0.0037527440027458384]","[22.60395626756706, 8.907351758648305, 7.805707525711344]","[4.52079125351342, 1.7814703517296648, 1.5611415051422688]"
20,1,2,0.021862069104470284,0.0043724138208940545,9.094620747459638,1.8189241494919266,"[0.016883197033584773, 0.012147156209061889, 0.015861114171824956]","[0.0033766394067169547, 0.002429431241812381, 0.003172222834364993]","[7.023409965971266, 5.0532169829697455, 6.598223495479182]","[1.4046819931942531, 1.0106433965939505, 1.319644699095837]"
21,5,3,0.029189272255417096,0.029189272255417096,12.142737258253511,12.142737258253511,"[0.02698233999324112, 0.013892951520344131, 0.023138950242305827]","[0.02698233999324112, 0.013892951520344131, 0.023138950242305827]","[11.224653437188305, 5.779467832463158, 9.625803300799223]","[11.224653437188305, 5.779467832463158, 9.625803300799223]"
22,5,1,0.0341084067140715,0.0341084067140715,14.189097193053742,14.189097193053742,"[0.034452395755031354, 0.013906315898166726, 0.02809622967664823]","[0.034452395755031354, 0.013906315898166726, 0.02809622967664823]","[14.332196634093044, 5.785027413637358, 11.688031545485664]","[14.332196634093044, 5.785027413637358, 11.688031545485664]"
23,5,4,0.03670877455881562,0.03670877455881562,15.270850216467299,15.270850216467299,"[0.020436898427796387, 0.019609679708182053, 0.02813595357026768]","[0.020436898427796387, 0.019609679708182053, 0.02813595357026768]","[8.501749745963297, 8.157626758603733, 11.704556685231355]","[8.501749745963297, 8.157626758603733, 11.704556685231355]"
24,5,2,0.033561950175257586,0.033561950175257586,13.961771272907155,13.961771272907155,"[0.050644619392083604, 0.01669185393132191, 0.025604781199748353]","[0.050644619392083604, 0.01669185393132191, 0.025604781199748353]","[21.06816166710678, 6.943811235429916, 10.651588979095315]","[21.06816166710678, 6.943811235429916, 10.651588979095315]"
25,5,5,0.03190848042624317,0.03190848042624317,13.273927857317158,13.273927857317158,"[0.023934329461380768, 0.01663325396207603, 0.024316733389184695]","[0.023934329461380768, 0.01663325396207603, 0.024316733389184695]","[9.9566810559344, 6.919433648223629, 10.115761089900833]","[9.9566810559344, 6.919433648223629, 10.115761089900833]"
26,4,5,0.03622639244424515,0.02898111395539608,15.070179256805984,12.05614340544477,"[0.04421638597746024, 0.01741274544398366, 0.028344401431790893]","[0.03537310878196819, 0.01393019635518693, 0.02267552114543273]","[18.39401656662346, 7.243702104697203, 11.79127099562501]","[14.715213253298767, 5.794961683757763, 9.433016796500015]"
27,4,2,0.02967665977591846,0.02374132782073479,12.34549046678208,9.876392373425672,"[0.020001305860625516, 0.015597649789888564, 0.022424993253287156]","[0.016001044688500415, 0.012478119831910852, 0.017939994602629728]","[8.320543238020214, 6.488622312593643, 9.328797193367457]","[6.656434590416173, 5.190897850074914, 7.463037754693967]"
28,4,1,0.045671348977120656,0.03653707918169646,18.999281174482192,15.199424939585727,"[0.0421687167495772, 0.020714206084559816, 0.03740626338076236]","[0.03373497339966174, 0.01657136486764784, 0.029925010704609914]","[17.542186167824116, 8.617109731176884, 15.561005566397142]","[14.033748934259286, 6.893687784941501, 12.448804453117724]"
29,4,4,0.03489201854457355,0.027913614835658834,14.515079714542598,11.612063771634075,"[0.04051824149617688, 0.018007779431776658, 0.027713065452565966]","[0.0324145931969415, 0.014406223545421336, 0.022170452362052777]","[16.85558846240958, 7.491236243619089, 11.528635228267442]","[13.484470769927666, 5.992988994895276, 9.222908182613955]"
30,4,3,0.0348598256095735,0.027887860487658803,14.501687453582575,11.601349962866061,"[0.05648345490126364, 0.018062308603969665, 0.027142775192126597]","[0.04518676392101095, 0.014449846883175719, 0.021714220153701242]","[23.497117238925675, 7.51392037925138, 11.291394479924664]","[18.797693791140556, 6.011136303401099, 9.033115583939717]"
