trial_number,alpha_id,traj_id,human_ave,robot_ave,overall_ave,human_total,robot_total,overall_total,human_dim_ave,robot_dim_ave,overall_dim_ave,human_dim_total,robot_dim_total,overall_dim_total
1,2,1,0.0275398430195768,0.02230948571009693,0.015936761458778457,11.45657469614395,9.280746055400323,6.6296927668518375,"[0.02375213324845662, 0.021482886807968067, 0.014576674688155825]","[0.0, 0.0, 0.02230948571009693]","[0.009500853299382649, 0.008593154723187226, 0.01250731451532804]","[9.880887431357955, 8.936880912114717, 6.063896670272824]","[0.0, 0.0, 9.280746055400323]","[3.9523549725431817, 3.5747523648458857, 5.203042838376464]"
2,2,4,0.028280449016533888,0.024430745429344737,0.017473309053111966,11.764666790878097,10.16319009860741,7.268896566094578,"[0.007660579708707661, 0.012033009131920964, 0.02377364207707899]","[0.0, 0.0, 0.024430745429344737]","[0.0030642318834830672, 0.004813203652768378, 0.015726300528560756]","[3.186801158822387, 5.005731798879121, 9.88983510406486]","[0.0, 0.0, 10.16319009860741]","[1.274720463528956, 2.002292719551645, 6.542141019881275]"
3,2,2,0.02301045313534211,0.025249762842388262,0.01454503294131557,9.572348504302317,10.503901342433517,6.0507337035872775,"[0.00961043581886281, 0.010485892456067967, 0.018267646112936256]","[0.0, 0.0, 0.025249762842388262]","[0.003844174327545122, 0.004194356982427188, 0.01351641299128889]","[3.9979413006469287, 4.362131261724274, 7.599340782981483]","[0.0, 0.0, 10.503901342433517]","[1.5991765202587707, 1.74485250468971, 5.622827804376178]"
4,2,5,0.02190244576138787,0.022981845269484304,0.015080289495516755,9.111417436737353,9.56044763210547,6.27340043013497,"[0.03495259450836998, 0.007293222647215636, 0.01879272500553002]","[0.0, 0.0, 0.022981845269484304]","[0.013981037803347994, 0.0029172890588862535, 0.014287721502350479]","[14.540279315481913, 3.033980621241705, 7.8177736023004885]","[0.0, 0.0, 9.56044763210547]","[5.816111726192766, 1.2135922484966815, 5.943692144977799]"
5,2,3,0.021848956573218708,0.022774016811153555,0.017007489686409215,9.089165934458983,9.473990993439878,7.075115709546234,"[0.01529208274046733, 0.010702506807168787, 0.017352991409512256]","[0.0, 0.0, 0.022774016811153555]","[0.006116833096186927, 0.004281002722867516, 0.016023030598809475]","[6.361506420034409, 4.452242831782216, 7.218844426357099]","[0.0, 0.0, 9.473990993439878]","[2.5446025680137616, 1.7808971327128864, 6.665580729104741]"
6,1,3,0.02957248037257265,0.022774016811153555,0.01878117989545997,12.302151834990223,9.473990993439878,7.812970836511346,"[0.018784509289978466, 0.01288916945380559, 0.025079814034307903]","[0.0, 0.0, 0.022774016811153555]","[0.003756901857995691, 0.0025778338907611145, 0.018168629143215084]","[7.814355864631041, 5.361894492783125, 10.433202638272087]","[0.0, 0.0, 9.473990993439878]","[1.5628711729262075, 1.0723788985566236, 7.558149723577475]"
7,1,5,0.034432027230939403,0.022981845269484304,0.017907651903070518,14.323723328070793,9.56044763210547,7.449583191677336,"[0.032723981293621036, 0.01015098477941687, 0.031564552374699066]","[0.0, 0.0, 0.022981845269484304]","[0.0065447962587242, 0.0020301969558833744, 0.01747932242959722]","[13.61317621814635, 4.222809668237418, 13.130853787874813]","[0.0, 0.0, 9.56044763210547]","[2.7226352436292673, 0.8445619336474838, 7.271398130712444]"
8,1,1,0.08353425266110982,0.02230948571009693,0.0252401684924546,34.75024910702169,9.280746055400323,10.499910092861114,"[0.02724124541509517, 0.07488115384615385, 0.023247461236701874]","[0.0, 0.0, 0.02230948571009693]","[0.005448249083019046, 0.014976230769230759, 0.016446964402049853]","[11.332358092679591, 31.15056, 9.67094387446798]","[0.0, 0.0, 9.280746055400323]","[2.266471618535923, 6.230111999999996, 6.841937191252739]"
9,1,1,0.031889747347748965,0.02233690450840456,0.018219546248696993,13.23424514931582,9.269815370987892,7.561111693209252,"[0.07188734078466599, 0.015384986426203357, 0.024702550745897528]","[0.0, 0.0, 0.02233690450840456]","[0.014377468156933196, 0.003076997285240671, 0.017421265366436327]","[29.83324642563639, 6.3847693668743934, 10.251558559547474]","[0.0, 0.0, 9.269815370987892]","[5.966649285127277, 1.2769538733748784, 7.229825127071075]"
10,1,2,0.03355119357361115,0.025249762842388262,0.01992677414335215,13.957296526622239,10.503901342433517,8.289538043634495,"[0.03506834427072015, 0.013099624267913761, 0.028968852722330827]","[0.0, 0.0, 0.025249762842388262]","[0.007013668854144035, 0.002619924853582755, 0.019539426181661764]","[14.588431216619583, 5.449443695452125, 12.051042732489623]","[0.0, 0.0, 10.503901342433517]","[2.9176862433239186, 1.089888739090426, 8.128401291571294]"
11,1,4,0.022331176117120783,0.024430745429344737,0.01890308759898783,9.289769264722246,10.16319009860741,7.863684441178937,"[0.050460603461930965, 0.00674776136239398, 0.019910117488781708]","[0.0, 0.0, 0.024430745429344737]","[0.01009212069238619, 0.001349552272478798, 0.018730607435576176]","[20.99161104016328, 2.8070687267558956, 8.28260887533319]","[0.0, 0.0, 10.16319009860741]","[4.198322208032655, 0.5614137453511799, 7.79193269319969]"
