trial_number,alpha_id,traj_id,human_ave,overall_ave,human_total,overall_total,human_dim_ave,overall_dim_ave,human_dim_total,overall_dim_total
1,5,1,0.022162310259479765,0.022162310259479765,9.219521067943582,9.219521067943582,"[0.027552019615726935, 0.009889265978336816, 0.01846151822330892]","[0.027552019615726935, 0.009889265978336816, 0.01846151822330892]","[11.461640160142405, 4.113934646988115, 7.679991580896511]","[11.461640160142405, 4.113934646988115, 7.679991580896511]"
2,5,2,0.016160199587837272,0.016160199587837272,6.722643028540306,6.722643028540306,"[0.04911614629343121, 0.007200137382886821, 0.012997486992888028]","[0.04911614629343121, 0.007200137382886821, 0.012997486992888028]","[20.432316858067384, 2.9952571512809176, 5.40695458904142]","[20.432316858067384, 2.9952571512809176, 5.40695458904142]"
3,5,3,0.02249505280812409,0.02249505280812409,9.357941968179622,9.357941968179622,"[0.0363112937962677, 0.008437086431977138, 0.019371993724297914]","[0.0363112937962677, 0.008437086431977138, 0.019371993724297914]","[15.105498219247364, 3.509827955702489, 8.058749389307932]","[15.105498219247364, 3.509827955702489, 8.058749389307932]"
4,5,4,0.14633271733247205,0.14633271733247205,60.87441041030838,60.87441041030838,"[0.007847981067279934, 0.14223925357871353, 0.020225884766856266]","[0.007847981067279934, 0.14223925357871353, 0.020225884766856266]","[3.2647601239884523, 59.171529488744824, 8.413968063012206]","[3.2647601239884523, 59.171529488744824, 8.413968063012206]"
5,5,5,0.01138721254225662,0.01138721254225662,4.737080417578754,4.737080417578754,"[0.01708341024562742, 0.005821165730931943, 0.00885119043567379]","[0.01708341024562742, 0.005821165730931943, 0.00885119043567379]","[7.106698662181007, 2.4216049440676883, 3.6820952212402966]","[7.106698662181007, 2.4216049440676883, 3.6820952212402966]"
6,3,5,0.018489597777480316,0.011093758666488197,7.691672675431811,4.61500360525909,"[0.02494621464806189, 0.009008192957769856, 0.014664621763483906]","[0.014967728788837124, 0.005404915774661918, 0.008798773058090344]","[10.377625293593747, 3.74740827043226, 6.100482653609305]","[6.226575176156244, 2.2484449622593576, 3.660289592165583]"
7,3,5,0.1460612092556965,0.08763672555341792,60.761463050369734,36.456877830221856,"[0.007783457547630332, 0.1422351518928379, 0.02043282395217655]","[0.0046700745285783146, 0.08534109113570285, 0.012259694371305934]","[3.237918339814218, 59.16982318742056, 8.500054764105444]","[1.9427510038885787, 35.50189391245238, 5.100032858463268]"
