trial_number,alpha_id,traj_id,human_ave,overall_ave,human_total,overall_total,human_dim_ave,overall_dim_ave,human_dim_total,overall_dim_total
15,5,2,0.01986720418209263,0.01986720418209263,8.264756939750534,8.264756939750534,"[0.05382667363635974, 0.012912416443074747, 0.013358756294757964]","[0.05382667363635974, 0.012912416443074747, 0.013358756294757964]","[22.391896232725653, 5.371565240319095, 5.557242618619313]","[22.391896232725653, 5.371565240319095, 5.557242618619313]"
16,4,2,0.021105714148958447,0.01688457131916676,8.779977085966713,7.023981668773372,"[0.042249532549780616, 0.01212002992504073, 0.015010821771140027]","[0.0337996260398245, 0.009696023940032585, 0.012008657416912023]","[17.575805540708735, 5.041932448816944, 6.244501856794251]","[14.060644432566992, 4.033545959053555, 4.995601485435402]"
17,4,3,0.0305576069656246,0.024446085572499703,12.681406890734209,10.145125512587377,"[0.06307227308428368, 0.014546956951868806, 0.02436060111854834]","[0.05045781846742693, 0.01163756556149504, 0.019488480894838685]","[26.174993329977724, 6.036987135025554, 10.109649464197561]","[20.939994663982176, 4.829589708020442, 8.087719571358054]"
18,4,4,0.02662260074111341,0.02129808059289072,11.075001908303179,8.86000152664254,"[0.03122104611927804, 0.012860530544361981, 0.021378936629051118]","[0.02497683689542243, 0.010288424435489586, 0.017103149303240885]","[12.987955185619665, 5.349980706454584, 8.893637637685265]","[10.390364148495731, 4.279984565163668, 7.114910110148209]"
19,4,5,0.031057890505533096,0.024846312404426488,12.920082450301768,10.336065960241418,"[0.05984185862019416, 0.014871698349234684, 0.024835935484475918]","[0.04787348689615532, 0.011897358679387739, 0.019868748387580754]","[24.89421318600077, 6.186626513281628, 10.331749161541982]","[19.915370548800613, 4.9493012106253, 8.265399329233594]"
20,4,1,0.029339415863443612,0.02347153269075489,12.1758575833291,9.74068606666328,"[0.07252139153400697, 0.00908512103670872, 0.026267349695508396]","[0.05801711322720572, 0.007268096829366983, 0.021013879756406742]","[30.096377486612894, 3.7703252302341186, 10.900950123635985]","[24.077101989290373, 3.016260184187298, 8.720760098908798]"
21,2,3,0.02300472083280259,0.00920188833312102,9.569963866445878,3.8279855465783443,"[0.04795307969189914, 0.011864052079325706, 0.017937501072796284]","[0.01918123187675965, 0.004745620831730279, 0.007175000429118506]","[19.94848115183004, 4.935445664999493, 7.462000446283254]","[7.979392460732015, 1.9741782659997962, 2.9848001785132987]"
22,2,5,0.02426892642928357,0.009707570571713424,10.095873394581965,4.038349357832784,"[0.06385209889462051, 0.012085791836640086, 0.019164510419150023]","[0.025540839557848177, 0.004834316734656039, 0.007665804167660006]","[26.562473140162133, 5.027689404042276, 7.972436334366409]","[10.624989256064842, 2.011075761616912, 3.1889745337465625]"
23,2,2,0.02774326171985355,0.011097304687941427,11.541196875459077,4.616478750183633,"[0.07193751080190736, 0.011287362088600122, 0.024927100601328637]","[0.028775004320762878, 0.00451494483544004, 0.009970840240531458]","[29.92600449359346, 4.695542628857651, 10.369673850152713]","[11.970401797437358, 1.8782170515430565, 4.1478695400610865]"
24,2,1,0.01990314435619396,0.007961257742477579,8.259804907820493,3.303921963128195,"[0.07541502991874882, 0.009771893874453853, 0.015425984331654194]","[0.03016601196749951, 0.003908757549781539, 0.006170393732661682]","[31.297237416280762, 4.055335957898349, 6.40178349763649]","[12.518894966512297, 1.6221343831593389, 2.560713399054598]"
25,2,4,0.02240224932294949,0.008960899729179793,9.319335718346988,3.7277342873387935,"[0.06201329623950244, 0.0114709514731123, 0.0160298883278873]","[0.024805318495801018, 0.004588380589244915, 0.00641195533115492]","[25.797531235633016, 4.771915812814717, 6.6684335444011165]","[10.319012494253224, 1.9087663251258848, 2.6673734177604467]"
26,1,4,0.025051125986362728,0.005010225197272554,10.396217284340532,2.07924345686811,"[0.05088479152627649, 0.018975155971644526, 0.013428600643891939]","[0.010176958305255288, 0.0037950311943289097, 0.002685720128778387]","[21.117188483404746, 7.874689728232478, 5.572869267215155]","[4.223437696680945, 1.5749379456464976, 1.1145738534430307]"
27,1,1,0.01895650250121521,0.0037913005002430406,7.885905040505527,1.5771810081011048,"[0.06728542794924415, 0.009580785524866077, 0.013389291629179623]","[0.01345708558984882, 0.0019161571049732156, 0.002677858325835924]","[27.990738026885566, 3.985606778344288, 5.569945317738723]","[5.598147605377109, 0.7971213556688577, 1.1139890635477445]"
28,1,5,0.03004459088978536,0.006008918177957074,12.49854981015071,2.499709962030143,"[0.04560828211577383, 0.02003037617094303, 0.019597600116855702]","[0.009121656423154764, 0.004006075234188609, 0.0039195200233711446]","[18.973045360161912, 8.3326364871123, 8.152601648611972]","[3.7946090720323817, 1.6665272974224612, 1.6305203297223962]"
29,1,2,0.02975105608348594,0.005950211216697187,12.37643933073015,2.47528786614603,"[0.06680175765616972, 0.0196551177010149, 0.019711295480602995]","[0.013360351531233949, 0.003931023540202978, 0.003942259096120596]","[27.789531184966606, 8.176528963622198, 8.199898919930845]","[5.557906236993323, 1.635305792724439, 1.6399797839861678]"
30,1,3,0.03550780012962066,0.007101560025924129,14.771244853922195,2.9542489707844375,"[0.07400511875580477, 0.017904353720888142, 0.026664397062859817]","[0.014801023751160967, 0.003580870744177629, 0.005332879412571957]","[30.786129402414787, 7.4482111478894675, 11.092389178149684]","[6.1572258804829625, 1.4896422295778937, 2.218477835629934]"
