trial_number,alpha_id,traj_id,human_ave,robot_ave,overall_ave,human_total,robot_total,overall_total,human_dim_ave,robot_dim_ave,overall_dim_ave,human_dim_total,robot_dim_total,overall_dim_total
11,2,2,0.033470352,0.025249763,0.017927398,13.92366658,10.50390134,7.457797773,"[0.05943695111147791, 0.012533295867875844, 0.028413629494127894]","[0.0, 0.0, 0.025249762842388262]","[0.023774780444591158, 0.005013318347150325, 0.016475924779686492]","[24.72577166237481, 5.213851081036351, 11.820069869557203]","[0.0, 0.0, 10.503901342433517]","[9.890308664949922, 2.0855404324145352, 6.85398470834958]"
12,2,4,0.040158547,0.024430745,0.017181469,16.70595552,10.1631901,7.147490936,"[0.026701938685320427, 0.019674874344896082, 0.030810741630983903]","[0.0, 0.0, 0.024430745429344737]","[0.010680775474128166, 0.007869949737958432, 0.01443490253510155]","[11.108006493093297, 8.18474772747677, 12.817268518489303]","[0.0, 0.0, 10.16319009860741]","[4.443202597237317, 3.2738990909907075, 6.004919454602245]"
13,2,1,0.030090061,0.022384112,0.016946995,12.4572851,9.267022298,7.016056068,"[0.06399740576869037, 0.011285288108666818, 0.0252014971382001]","[0.0, 0.0, 0.022384111831425347]","[0.02559896230747617, 0.004514115243466729, 0.015951742471723377]","[26.49492598823781, 4.6721092769880626, 10.433419815214842]","[0.0, 0.0, 9.267022298210094]","[10.597970395295134, 1.868843710795226, 6.604021383293478]"
14,2,3,0.023976443,0.022774017,0.014288083,9.97420011,9.473990993,5.943842382,"[0.013177951220607777, 0.011431338998873077, 0.019054602429440397]","[0.0, 0.0, 0.022774016811153555]","[0.005271180488243105, 0.0045725355995492375, 0.012453237734129135]","[5.482027707772835, 4.7554370235312, 7.926714610647204]","[0.0, 0.0, 9.473990993439878]","[2.192811083109132, 1.9021748094124828, 5.18054689739772]"
15,2,5,0.036461437,0.022981845,0.015246681,15.16795786,9.560447632,6.342619111,"[0.038437981350744596, 0.010130195556681173, 0.03183634614226955]","[0.0, 0.0, 0.022981845269484304]","[0.015375192540297825, 0.0040520782226724705, 0.0132833092137694]","[15.990200241909752, 4.214161351579368, 13.243919995184134]","[0.0, 0.0, 9.56044763210547]","[6.396080096763895, 1.6856645406317476, 5.52585663292807]"
16,1,3,0.036093344,0.022774017,0.020019179,15.01483127,9.473990993,8.327978667,"[0.014309084073088648, 0.02078619053354306, 0.024115860080989086]","[0.0, 0.0, 0.022774016811153555]","[0.0028618168146177267, 0.004157238106708617, 0.01896722909037033]","[5.952578974404878, 8.647055261953913, 10.03219779369146]","[0.0, 0.0, 9.473990993439878]","[1.1905157948809744, 1.7294110523907849, 7.8903673015940585]"
17,1,5,0.043320659,0.022981845,0.019957591,18.02139421,9.560447632,8.302358049,"[0.019232089077364768, 0.026852981730548106, 0.02687691792533297]","[0.0, 0.0, 0.022981845269484304]","[0.00384641781547296, 0.005370596346109628, 0.017998530402964525]","[8.000549056183743, 11.170840399908013, 11.180797856938515]","[0.0, 0.0, 9.56044763210547]","[1.6001098112367513, 2.2341680799816053, 7.487388647633242]"
18,1,4,0.037534341,0.024430745,0.018406877,15.61428578,10.1631901,7.657261029,"[0.02043657524181138, 0.016624338740047397, 0.03009155489509788]","[0.0, 0.0, 0.024430745429344737]","[0.004087315048362275, 0.0033248677480094855, 0.017385080969663933]","[8.501615300593533, 6.915724915859717, 12.518086836360718]","[0.0, 0.0, 10.16319009860741]","[1.7003230601187065, 1.383144983171946, 7.232193683380196]"
19,1,2,0.045454445,0.025249763,0.021389085,18.909049,10.50390134,8.89785934,"[0.03803478809315304, 0.015474398630608907, 0.0403382218929809]","[0.0, 0.0, 0.025249762842388262]","[0.007606957618630612, 0.0030948797261217765, 0.02096499094894866]","[15.822471846751665, 6.437349830333305, 16.780700307480053]","[0.0, 0.0, 10.503901342433517]","[3.1644943693503347, 1.287469966066659, 8.721436234762642]"
20,1,1,0.046918669,0.022309486,0.019920749,19.51816616,9.280746055,8.287031519,"[0.03380169315440639, 0.03824033210298806, 0.02165650895756453]","[0.0, 0.0, 0.02230948571009693]","[0.006760338630881274, 0.007648066420597617, 0.017533449478687277]","[14.06150435223306, 15.907978154843033, 9.009107726346844]","[0.0, 0.0, 9.280746055400323]","[2.81230087044661, 3.1815956309686086, 7.293914983133908]"
21,5,5,0.020408936,0.022981845,0.020408936,8.490117252,9.560447632,8.490117252,"[0.04053225036449114, 0.009279205055979416, 0.016784598790100552]","[0.0, 0.0, 0.022981845269484304]","[0.04053225036449114, 0.009279205055979416, 0.016784598790100552]","[16.861416151628312, 3.860149303287437, 6.98239309668183]","[0.0, 0.0, 9.56044763210547]","[16.861416151628312, 3.860149303287437, 6.98239309668183]"
22,5,2,0.017630023,0.025249763,0.017630023,7.334089528,10.50390134,7.334089528,"[0.021176383470971488, 0.01094876925193644, 0.010684094592191672]","[0.0, 0.0, 0.025249762842388262]","[0.021176383470971488, 0.01094876925193644, 0.010684094592191672]","[8.809375523924139, 4.554688008805559, 4.444583350351736]","[0.0, 0.0, 10.503901342433517]","[8.809375523924139, 4.554688008805559, 4.444583350351736]"
23,5,3,0.029343543,0.022774017,0.029343543,12.20691389,9.473990993,12.20691389,"[0.07462907178607979, 0.012454592620141052, 0.0247070815555211]","[0.0, 0.0, 0.022774016811153555]","[0.07462907178607979, 0.012454592620141052, 0.0247070815555211]","[31.04569386300919, 5.181110529978677, 10.278145927096778]","[0.0, 0.0, 9.473990993439878]","[31.04569386300919, 5.181110529978677, 10.278145927096778]"
24,5,1,0.021495696,0.022309486,0.021495696,8.942209487,9.280746055,8.942209487,"[0.08456451905371623, 0.008195222780098956, 0.017914488156748714]","[0.0, 0.0, 0.02230948571009693]","[0.08456451905371623, 0.008195222780098956, 0.017914488156748714]","[35.17883992634595, 3.409212676521166, 7.452427073207465]","[0.0, 0.0, 9.280746055400323]","[35.17883992634595, 3.409212676521166, 7.452427073207465]"
25,5,4,0.028011566,0.024476516,0.028011566,11.62480008,10.15775399,11.62480008,"[0.07880835381057341, 0.01469947405472998, 0.020704416127886354]","[0.0, 0.0, 0.024476515649908395]","[0.07880835381057341, 0.01469947405472998, 0.020704416127886354]","[32.705466831387966, 6.100281732712942, 8.592332693072837]","[0.0, 0.0, 10.157753994711983]","[32.705466831387966, 6.100281732712942, 8.592332693072837]"
26,4,4,0.024698193,0.024430745,0.0192546,10.27444816,10.1631901,8.009913521,"[0.04995955374641001, 0.013534362438789579, 0.018602705916835736]","[0.0, 0.0, 0.024430745429344737]","[0.039967642997127975, 0.010827489951031662, 0.014156702306928044]","[20.783174358506564, 5.630294774536464, 7.738725661403666]","[0.0, 0.0, 10.16319009860741]","[16.62653948680524, 4.504235819629171, 5.8891881596820665]"
27,4,1,0.017903921,0.022309486,0.013978825,7.44803126,9.280746055,5.815191358,"[0.052208451665318185, 0.008088605302776565, 0.013754290019053596]","[0.0, 0.0, 0.02230948571009693]","[0.04176676133225453, 0.006470884242221252, 0.010719331951462695]","[21.718715892772366, 3.364859805955051, 5.721784647926296]","[0.0, 0.0, 9.280746055400323]","[17.374972714217883, 2.691887844764041, 4.459242091808481]"
28,4,2,0.025919134,0.025249763,0.018905469,10.7823598,10.50390134,7.864675088,"[0.06150896944732286, 0.007327141153742591, 0.02279540611707604]","[0.0, 0.0, 0.025249762842388262]","[0.049207175557858335, 0.005861712922994069, 0.01618615580018232]","[25.58773129008631, 3.048090719956918, 9.482888944703634]","[0.0, 0.0, 10.503901342433517]","[20.470185032069068, 2.4384725759655326, 6.733440812875845]"
29,4,5,0.026082387,0.022981845,0.019809468,10.8502729,9.560447632,8.240738772,"[0.024413083534771455, 0.013166565349658793, 0.019152632611065295]","[0.0, 0.0, 0.022981845269484304]","[0.01953046682781715, 0.010533252279727037, 0.01399664113456108]","[10.155842750464926, 5.477291185458058, 7.967495166203163]","[0.0, 0.0, 9.56044763210547]","[8.124674200371935, 4.381832948366447, 5.822602711977409]"
30,4,3,0.028918411,0.022774017,0.023754905,12.03005885,9.473990993,9.882040379,"[0.05524970183769849, 0.015764554161450842, 0.02053811043539427]","[0.0, 0.0, 0.022774016811153555]","[0.04419976147015882, 0.012611643329160675, 0.017576761754290047]","[22.98387596448257, 6.558054531163551, 8.543853941124016]","[0.0, 0.0, 9.473990993439878]","[18.38710077158607, 5.246443624930841, 7.311932889784659]"
