trial_number,alpha_id,traj_id,human_ave,robot_ave,overall_ave,human_total,robot_total,overall_total,human_dim_ave,robot_dim_ave,overall_dim_ave,human_dim_total,robot_dim_total,overall_dim_total
11,5,4,0.012226465757640071,0.024476515649908395,0.012226465757640071,5.07398328942063,10.157753994711983,5.07398328942063,"[0.009157673077204194, 0.009195712544080565, 0.006696184702066537]","[0.0, 0.0, 0.024476515649908395]","[0.009157673077204194, 0.009195712544080565, 0.006696184702066537]","[3.8004343270397403, 3.8162207057934348, 2.778916651357613]","[0.0, 0.0, 10.157753994711983]","[3.8004343270397403, 3.8162207057934348, 2.778916651357613]"
12,5,2,0.013187735580393437,0.025249762842388262,0.013187735580393437,5.48609800144367,10.503901342433517,5.48609800144367,"[0.00801743404209705, 0.008913486747880504, 0.00829133006936653]","[0.0, 0.0, 0.025249762842388262]","[0.00801743404209705, 0.008913486747880504, 0.00829133006936653]","[3.3352525615123727, 3.7080104871182895, 3.449193308856476]","[0.0, 0.0, 10.503901342433517]","[3.3352525615123727, 3.7080104871182895, 3.449193308856476]"
13,5,1,0.017818670145598407,0.02230948571009693,0.017818670145598407,7.412566780568937,9.280746055400323,7.412566780568937,"[0.013136569815955425, 0.010351057678985937, 0.013149061325373277]","[0.0, 0.0, 0.02230948571009693]","[0.013136569815955425, 0.010351057678985937, 0.013149061325373277]","[5.464813043437457, 4.30603999445815, 5.470009511355284]","[0.0, 0.0, 9.280746055400323]","[5.464813043437457, 4.30603999445815, 5.470009511355284]"
14,5,5,0.014234722119214956,0.022981845269484304,0.014234722119214956,5.921644401593421,9.56044763210547,5.921644401593421,"[0.0213087908415367, 0.007457991621656398, 0.01057385433257715]","[0.0, 0.0, 0.022981845269484304]","[0.0213087908415367, 0.007457991621656398, 0.01057385433257715]","[8.864456990079267, 3.1025245146090614, 4.398723402352094]","[0.0, 0.0, 9.56044763210547]","[8.864456990079267, 3.1025245146090614, 4.398723402352094]"
15,5,3,0.018204122959403927,0.022774016811153555,0.018204122959403927,7.572915151112034,9.473990993439878,7.572915151112034,"[0.040679002630214775, 0.010225664335825032, 0.013838067853661911]","[0.0, 0.0, 0.022774016811153555]","[0.040679002630214775, 0.010225664335825032, 0.013838067853661911]","[16.922465094169347, 4.253876363703213, 5.756636227123355]","[0.0, 0.0, 9.473990993439878]","[16.922465094169347, 4.253876363703213, 5.756636227123355]"
16,4,5,0.016812658175574903,0.02298376226200014,0.012722640084663126,6.977253142863585,9.53826133873006,5.2798956351351976,"[0.007443200850904912, 0.010998032447063886, 0.011187303995545973]","[0.0, 0.0, 0.02298376226200014]","[0.005954560680723929, 0.00879842595765112, 0.008255152636601542]","[3.0889283531255387, 4.564183465531513, 4.642731158151578]","[0.0, 0.0, 9.53826133873006]","[2.4711426825004303, 3.6513467724252147, 3.4258883441896404]"
17,4,3,0.01887259329125767,0.022774016811153555,0.014814551617923472,7.850998809163191,9.473990993439878,6.162853473056164,"[0.010666256099872625, 0.01254768310601859, 0.012539144216386636]","[0.0, 0.0, 0.022774016811153555]","[0.008533004879898097, 0.010038146484814893, 0.009527635044352483]","[4.437162537547012, 5.219836172103734, 5.216283994016841]","[0.0, 0.0, 9.473990993439878]","[3.5497300300376082, 4.175868937682996, 3.9634961784506326]"
18,4,4,0.01752695797221201,0.024430745429344737,0.014143139444443537,7.2912145164401965,10.16319009860741,5.883546008888511,"[0.008674090865918511, 0.010562582806844138, 0.01245592439189485]","[0.0, 0.0, 0.024430745429344737]","[0.006939272692734818, 0.008450066245475297, 0.009985731728023852]","[3.608421800222101, 4.394034447647162, 5.181664547028258]","[0.0, 0.0, 10.16319009860741]","[2.886737440177684, 3.515227558117724, 4.154064398857923]"
19,4,2,0.013219155443883971,0.025249762842388262,0.011184049463261311,5.499168664655732,10.503901342433517,4.652564576716705,"[0.014522418406477427, 0.006204110425336754, 0.010037033710386388]","[0.0, 0.0, 0.025249762842388262]","[0.011617934725181965, 0.004963288340269405, 0.00905022924604864]","[6.04132605709461, 2.5809099369400896, 4.175406023520737]","[0.0, 0.0, 10.503901342433517]","[4.833060845675697, 2.0647279495520725, 3.7648953663562343]"
20,4,1,0.01285671772795418,0.02230948571009693,0.009903872554782553,5.348394574828939,9.280746055400323,4.120010982789542,"[0.01110468749033827, 0.007100353758150633, 0.009087289340748542]","[0.0, 0.0, 0.02230948571009693]","[0.008883749992270625, 0.0056802830065205085, 0.00691070822965143]","[4.61954999598072, 2.953747163390663, 3.780312365751394]","[0.0, 0.0, 9.280746055400323]","[3.69563999678458, 2.3629977307125314, 2.8748546235349948]"
21,2,2,0.025111784074565976,0.025249762842388262,0.014942905299923618,10.446502175019447,10.503901342433517,6.216248604768225,"[0.029152060280838513, 0.01091071806589744, 0.020837111035444365]","[0.0, 0.0, 0.025249762842388262]","[0.011660824112335417, 0.004364287226358979, 0.013579018088819504]","[12.12725707682882, 4.538858715413335, 8.668238190744855]","[0.0, 0.0, 10.503901342433517]","[4.850902830731534, 1.8155434861653352, 5.648871524948913]"
22,2,1,0.02265180957376767,0.02230948571009693,0.013250985524416576,9.423152782687351,9.280746055400323,5.5124099781572955,"[0.011605848633172726, 0.015447131838996974, 0.014653702727422903]","[0.0, 0.0, 0.02230948571009693]","[0.004642339453269092, 0.00617885273559879, 0.010963979951179677]","[4.828033031399854, 6.426006845022741, 6.095940334607928]","[0.0, 0.0, 9.280746055400323]","[1.9312132125599422, 2.5704027380090966, 4.561015659690746]"
23,2,5,0.02795419679265439,0.022981845269484304,0.015233942400626563,11.628945865744226,9.56044763210547,6.337320038660651,"[0.0077764245386366245, 0.013692696151763868, 0.020296034382480517]","[0.0, 0.0, 0.022981845269484304]","[0.0031105698154546496, 0.005477078460705545, 0.012957173516891225]","[3.2349926080728357, 5.696161599133769, 8.443150303111896]","[0.0, 0.0, 9.56044763210547]","[1.2939970432291343, 2.2784646396535067, 5.39018418302675]"
24,2,3,0.023903319322052325,0.022774016811153555,0.01617371751854396,9.943780837973767,9.473990993439878,6.728266487714287,"[0.007562527127244386, 0.013654062022083555, 0.01842264634199088]","[0.0, 0.0, 0.022774016811153555]","[0.0030250108508977527, 0.00546162480883342, 0.014511377755127413]","[3.1460112849336648, 5.680089801186759, 7.663820878268207]","[0.0, 0.0, 9.473990993439878]","[1.2584045139734652, 2.272035920474703, 6.036733146133003]"
25,2,4,0.022420537538640352,0.024430745429344737,0.01351276909740943,9.326943616074386,10.16319009860741,5.621311944522323,"[0.014564222327215494, 0.009635647446331505, 0.018343744257968874]","[0.0, 0.0, 0.024430745429344737]","[0.005825688930886205, 0.003854258978532601, 0.012084341352454696]","[6.058716488121646, 4.008429337673906, 7.630997611315052]","[0.0, 0.0, 10.16319009860741]","[2.423486595248661, 1.603371735069562, 5.027086002621154]"
26,1,3,0.02525706052601566,0.022774016811153555,0.01794597687634248,10.506937178822515,9.473990993439878,7.465526380558472,"[0.011101908983342627, 0.012992764393169622, 0.019692151432898743]","[0.0, 0.0, 0.022774016811153555]","[0.0022203817966685237, 0.0025985528786339226, 0.017146442056900066]","[4.618394137070533, 5.4049899875585625, 8.191934996085877]","[0.0, 0.0, 9.473990993439878]","[0.9236788274141059, 1.0809979975117119, 7.132919895670428]"
27,1,4,0.04185200615095756,0.024430745429344737,0.019160773637901283,17.410434558798347,10.16319009860741,7.970881833366933,"[0.03382742790209139, 0.02217123283284419, 0.03325058907896956]","[0.0, 0.0, 0.024430745429344737]","[0.006765485580418279, 0.0044342465665688354, 0.017679856525470064]","[14.072210007270018, 9.223232858463183, 13.832245056851335]","[0.0, 0.0, 10.16319009860741]","[2.814442001454004, 1.8446465716926355, 7.354820314595547]"
28,1,2,0.03568948211562687,0.025249762842388262,0.020359434184619236,14.846824560100778,10.503901342433517,8.469524620801602,"[0.014952198883651126, 0.015392178875503749, 0.02948305810778305]","[0.0, 0.0, 0.025249762842388262]","[0.002990439776730219, 0.0030784357751007492, 0.01973021066103234]","[6.220114735598869, 6.403146412209559, 12.264952172837749]","[0.0, 0.0, 10.503901342433517]","[1.244022947119771, 1.2806292824419117, 8.207767634989453]"
29,1,1,0.05769899716610049,0.02230948571009693,0.020212418663536895,24.002782821097803,9.280746055400323,8.408366164031348,"[0.005538200457753744, 0.051613583676440276, 0.019777821976551428]","[0.0, 0.0, 0.02230948571009693]","[0.0011076400915507492, 0.010322716735288059, 0.01620268683261509]","[2.3038913904255574, 21.471250809399155, 8.227573942245394]","[0.0, 0.0, 9.280746055400323]","[0.4607782780851116, 4.294250161879832, 6.740317722367878]"
30,1,5,0.04685728531288073,0.022981845269484304,0.018251569344911147,19.492630690158382,9.56044763210547,7.592652847483038,"[0.008145386832511398, 0.01570394281009547, 0.04178393756965589]","[0.0, 0.0, 0.022981845269484304]","[0.001629077366502281, 0.003140788562019096, 0.017516156848695896]","[3.3884809223247414, 6.5328402089997155, 17.38211802897685]","[0.0, 0.0, 9.56044763210547]","[0.677696184464949, 1.306568041799944, 7.286721249057493]"
